"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX51","SX51_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00155097","2019-10-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  161",",,7","   17",",,7",,,,,"  161",",,7,1300","   94",",,7","  122",",,7","  144",",,7","  172",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  194",",,7","   22",",,7",,,,,"  189",",,7,1300","   67",",,7","  117",",,7","  133",",,7","  161",",,7","  167",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  250",",,7","   67",",,7",,,,,"  239",",,7,1300","   80",",,7","  117",",,7","  133",",,7","  156",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    5",",,7,1300",,,,,"  239",",,7","  139",",,7",,,,,"  239",",,7,1300","   72",",,7","  150",",,7","  156",",,7","  167",",,7","  167",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,7,1300",,,,,"  239",",,7","  139",",,7",,,,,"  194",",,7,1300","  112",",,7","  144",",,7","  161",",,7","  183",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-22","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   18",",,7,1300",,,,,"  194",",,7","  111",",,7",,,,,"  189",",,7,1300","   94",",,7","  144",",,7","  156",",,7","  167",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-23","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  211",",,7","   33",",,7",,,,,"  206",",,7,1300","   94",",,7","  117",",,7","  139",",,7","  172",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-24","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  233",",,7","   39",",,7",,,,,"  228",",,7,1300","   67",",,7","  111",",,7","  133",",,7","  156",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    8",",,7,1300",,,,,"  233",",,7","   83",",,7",,,,,"  139",",,7,1300","   36",",,7","  117",",,7","  133",",,7","  161",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  234",",,7,1300",,,,,"  200",",,7","  117",",,7",,,,,"  200",",,7,1300","  107",",,7","  133",",,7","  139",",,7","  144",",,7","  150",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   64",",,7,1300",,,,,"  211",",,7","  128",",,7",,,,,"  206",",,7,1300","  134",",,7","  144",",,7","  150",",,7","  172",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  217",",,7","   72",",,7",,,,,"  150",",,7,1300","   36",",,7","  122",",,7","  139",",,7","  183",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  167",",,7","   78",",,7",,,,,"  156",",,7,1300","   31",",,7","  122",",,7","  139",",,7","  156",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-30","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  325",",,7,1300",,,,,"  178",",,7","  106",",,7",,,,,"  178",",,7,1300","   49",",,7","  133",",,7","  139",",,7","  150",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-10-31","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  549",",,7,1300",,,,,"  178",",,7","   22",",,7",,,,,"   22",",,7,1300","  134",",,7","  128",",,7","  144",",,7","  150",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  100",",,7","  -33",",,7",,,,,"   94",",,7,1300","  121",",,7","   83",",,7","  106",",,7","  128",",,7","  144",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  122",",,7","  -22",",,7",,,,,"  122",",,7,1300","   72",",,7","   72",",,7","   94",",,7","  128",",,7","  128",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  144",",,7","  -17",",,7",,,,,"  139",",,7,1300","   85",",,7","   67",",,7","   94",",,7","  117",",,7","  122",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  178",",,7","   17",",,7",,,,,"  178",",,7,1300","   72",",,7","   67",",,7","   89",",,7","  117",",,7","  117",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  183",",,7","   50",",,7",,,,,"  139",",,7,1300","   63",",,7","   83",",,7","  100",",,7","  117",",,7","  117",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  194",",,7","   11",",,7",,,,,"  194",",,7,1300","   76",",,7","   67",",,7","   89",",,7","  122",",,7","  117",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  150",",,7,1300",,,,,"  194",",,7","   78",",,7",,,,,"   78",",,7,1300","   89",",,7","  106",",,7","  106",",,7","  117",",,7","  117",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,7,1300",,,,,"   78",",,7","  -44",",,7",,,,,"   50",",,7,1300","   85",",,7","   61",",,7","   83",",,7","  106",",,7","  117",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  111",",,7","  -44",",,7",,,,,"  111",",,7,1300","   98",",,7","   56",",,7","   78",",,7","   94",",,7","  100",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  189",",,7","   33",",,7",,,,,"  189",",,7,1300","   85",",,7","   61",",,7","   78",",,7","   94",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  194",",,7","   72",",,7",,,,,"  167",",,7,1300","   67",",,7","   78",",,7","   89",",,7","  106",",,7","  106",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   79",",,7,1300",,,,,"  167",",,7","  -83",",,7",,,,,"  -33",",,7,1300","  116",",,7","   72",",,7","   89",",,7","  106",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-13","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   33",",,7"," -117",",,7",,,,,"   28",",,7,1300","   80",",,7","   50",",,7","   67",",,7","   78",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  106",",,7","  -33",",,7",,,,,"  106",",,7,1300","   63",",,7","   39",",,7","   61",",,7","   72",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  111",",,7","  -28",",,7",,,,,"   78",",,7,1300","   58",",,7","   39",",,7","   56",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  100",",,7","  -22",",,7",,,,,"  100",",,7,1300","   72",",,7","   33",",,7","   56",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  106",",,7","  -33",",,7",,,,,"  106",",,7,1300","   67",",,7","   33",",,7","   50",",,7","   72",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  111",",,7","   11",",,7",,,,,"   78",",,7,1300","   63",",,7","   50",",,7","   61",",,7","   67",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  111",",,7","   22",",,7",,,,,"  111",",,7,1300","   63",",,7","   56",",,7","   67",",,7","   72",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  133",",,7","  -11",",,7",,,,,"  128",",,7,1300","  112",",,7","   50",",,7","   67",",,7","   78",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  167",",,7","   44",",,7",,,,,"  156",",,7,1300","  116",",,7","   61",",,7","   72",",,7","   89",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-22","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  340",",,7,1300",,,,,"  156",",,7","   67",",,7",,,,,"   83",",,7,1300","  121",",,7","   83",",,7","   83",",,7","   89",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-23","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   10",",,7,1300",,,,,"   89",",,7","   56",",,7",,,,,"   67",",,7,1300","  107",",,7","   78",",,7","   89",",,7","   89",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-24","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,7,1300",,,,,"  111",",,7","    6",",,7",,,,,"  106",",,7,1300","  103",",,7","   61",",,7","   78",",,7","   89",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  172",",,7","   17",",,7",,,,,"  172",",,7,1300","   63",",,7","   56",",,7","   72",",,7","   94",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  178",",,7","   61",",,7",,,,,"  133",",,7,1300","   80",",,7","   61",",,7","   72",",,7","   94",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  422",",,7,1300",,,,,"  167",",,7","  106",",,7",,,,,"  122",",,7,1300","  179",",,7","   78",",,7","   83",",,7","  100",",,7","  106",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  128",",,7","  -17",",,7",,,,,"   72",",,7,1300","  112",",,7","   50",",,7","   72",",,7","  111",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    5",",,7,1300",,,,,"   83",",,7","   33",",,7",,,,,"   78",",,7,1300","   45",",,7","   67",",,7","   78",",,7","   78",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-11-30","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  470",",,7,1300",,,,,"  122",",,7","   50",",,7",,,,,"  122",",,7,1300","   67",",,7","   67",",,7","   78",",,7","   83",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  302",",,7,1300",,,,,"  161",",,7","   78",",,7",,,,,"   78",",,7,1300","  148",",,7","   78",",,7","   83",",,7","  106",",,7","  106",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    5",",,7,1300",,,,,"   78",",,7","    6",",,7",,,,,"   33",",,7,1300","  112",",,7","   61",",,7","   78",",,7","   94",",,7","  100",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"   67",",,7","    0",",,7",,,,,"   56",",,7,1300","   89",",,7","   56",",,7","   67",",,7","   78",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  139",",,7","    0",",,7",,,,,"  139",",,7,1300","   98",",,7","   44",",,7","   61",",,7","   78",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  161",",,7","  -17",",,7",,,,,"  161",",,7,1300","   89",",,7","   39",",,7","   56",",,7","   83",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  167",",,7","   78",",,7",,,,,"  106",",,7,1300","   58",",,7","   61",",,7","   67",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  133",",,7","   44",",,7",,,,,"  133",",,7,1300","   72",",,7","   67",",,7","   72",",,7","   78",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  156",",,7","   33",",,7",,,,,"  144",",,7,1300","   89",",,7","   50",",,7","   67",",,7","   89",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,7,1300",,,,,"  161",",,7","  122",",,7",,,,,"  139",",,7,1300","  139",",,7","   78",",,7","   78",",,7","   89",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  104",",,7,1300",,,,,"  167",",,7","   -6",",,7",,,,,"   -6",",,7,1300","  103",",,7","   72",",,7","   83",",,7","  100",",,7","  100",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   67",",,7","  -72",",,7",,,,,"   67",",,7,1300","  112",",,7","   33",",,7","   50",",,7","   72",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  117",",,7","  -44",",,7",,,,,"  111",",,7,1300","   49",",,7","   22",",,7","   39",",,7","   56",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-13","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  111",",,7","   61",",,7",,,,,"   78",",,7,1300","   67",",,7","   44",",,7","   50",",,7","   61",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   71",",,7,1300",,,,,"  106",",,7","   50",",,7",,,,,"   89",",,7,1300","   63",",,7","   61",",,7","   67",",,7","   72",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"   89",",,7","    6",",,7",,,,,"   44",",,7,1300","   76",",,7","   56",",,7","   67",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  196",",,7,1300",,,,,"   56",",,7","   28",",,7",,,,,"   50",",,7,1300","   67",",,7","   56",",,7","   67",",,7","   67",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  434",",,7,1300",,,,,"   56",",,7","    6",",,7",,,,,"   28",",,7,1300","   94",",,7","   44",",,7","   56",",,7","   56",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   39",",,7","  -44",",,7",,,,,"  -33",",,7,1300","   72",",,7","   22",",,7","   39",",,7","   61",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   61",",,7","  -83",",,7",,,,,"   56",",,7,1300","   63",",,7","   11",",,7","   28",",,7","   33",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  106",",,7","  -44",",,7",,,,,"  100",",,7,1300","  116",",,7","   11",",,7","   22",",,7","   28",",,7","   39",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  128",",,7","   17",",,7",,,,,"  122",",,7,1300","   40",",,7","   22",",,7","   33",",,7","   39",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-22","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  122",",,7","   22",",,7",,,,,"  111",",,7,1300","   36",",,7","   33",",,7","   44",",,7","   50",",,7","   56",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-23","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  189",",,7","   44",",,7",,,,,"  183",",,7,1300","   58",",,7","   39",",,7","   50",",,7","   56",",,7","   56",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-24","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  200",",,7","   17",",,7",,,,,"  194",",,7,1300","   76",",,7","   33",",,7","   50",",,7","   78",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  206",",,7","   28",",,7",,,,,"  206",",,7,1300","   76",",,7","   33",",,7","   50",",,7","   72",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  211",",,7","   94",",,7",,,,,"  150",",,7,1300","   67",",,7","   61",",,7","   67",",,7","   83",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   10",",,7,1300",,,,,"  156",",,7","  122",",,7",,,,,"  144",",,7,1300","   67",",,7","   78",",,7","   78",",,7","   94",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   30",",,7,1300",,,,,"  189",",,7","  100",",,7",,,,,"  189",",,7,1300","   58",",,7","   83",",,7","   89",",,7","  100",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  211",",,7,1300",,,,,"  194",",,7","  150",",,7",,,,,"  156",",,7,1300","   89",",,7","  106",",,7","  100",",,7","  122",",,7","  117",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-30","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  371",",,7,1300",,,,,"  156",",,7","   44",",,7",,,,,"   72",",,7,1300","  143",",,7","   83",",,7","  100",",,7","  122",",,7","  122",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2019-12-31","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"   83",",,7","   28",",,7",,,,,"   56",",,7,1300","  125",",,7","   67",",,7","   78",",,7","   89",",,7","  100",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  111",",,7","   -6",",,7",,,,,"  111",",,7,1300","   94",",,7","   50",",,7","   67",",,7","   78",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   46",",,7,1300",,,,,"  111",",,7","   39",",,7",,,,,"   94",",,7,1300","   94",",,7","   50",",,7","   67",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  328",",,7,1300",,,,,"  122",",,7","   94",",,7",,,,,"  122",",,7,1300","   89",",,7","   67",",,7","   72",",,7","   89",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   81",",,7,1300",,,,,"  128",",,7","   33",",,7",,,,,"   39",",,7,1300","   94",",,7","   78",",,7","   83",",,7","   94",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0","T,,7,1300",,,,,"  106",",,7","  -17",",,7",,,,,"  106",",,7,1300","   98",",,7","   44",",,7","   61",",,7","   78",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  117",",,7","  -22",",,7",,,,,"  117",",,7,1300","   85",",,7","   33",",,7","   50",",,7","   72",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  117",",,7","   11",",,7",,,,,"  111",",,7,1300","   85",",,7","   39",",,7","   56",",,7","   67",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  122",",,7","   11",",,7",,,,,"  117",",,7,1300","   98",",,7","   28",",,7","   44",",,7","   72",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  161",",,7","   28",",,7",,,,,"  161",",,7,1300","  130",",,7","   28",",,7","   44",",,7","   67",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  183",",,7","  128",",,7",,,,,"  183",",,7,1300","  139",",,7","   56",",,7","   56",",,7","   83",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  257",",,7,1300",,,,,"  211",",,7","  144",",,7",,,,,"  156",",,7,1300","  170",",,7","   89",",,7","   83",",,7","  117",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  175",",,7,1300",,,,,"  167",",,7","   33",",,7",,,,,"   78",",,7,1300","  210",",,7","   83",",,7","   94",",,7","  117",",,7","  117",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-13","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  106",",,7","   22",",,7",,,,,"  106",",,7,1300","   40",",,7","   61",",,7","   72",",,7","   94",",,7","  100",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   56",",,7,1300",,,,,"  150",",,7","   56",",,7",,,,,"  144",",,7,1300","   58",",,7","   78",",,7","   83",",,7","   94",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   38",",,7,1300",,,,,"  200",",,7","   78",",,7",,,,,"   83",",,7,1300","   80",",,7","   83",",,7","   89",",,7","  106",",,7","  106",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   20",",,7,1300",,,,,"  206",",,7","   33",",,7",,,,,"   78",",,7,1300","  112",",,7","   72",",,7","   89",",,7","  117",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"   83",",,7","  -22",",,7",,,,,"   28",",,7,1300","   89",",,7","   39",",,7","   61",",,7","   94",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   76",",,7,1300",,,,,"  100",",,7","   28",",,7",,,,,"   94",",,7,1300","  139",",,7","   50",",,7","   67",",,7","   67",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-01-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  128",",,7","  -44",",,7",,,,,"  -11",",,7,1300","  143",",,7","   33",",,7","   50",",,7","   78",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
