"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003936","2019-05-29","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  222",",,W","  133",",,W","   22",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   58",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-30","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  267",",,W","  111",",,W","   30",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   63",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-05-31","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  283",",,W","  117",",,W","    9",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-01","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  306",",,W","  144",",,W","   19",",,W",,,,,,,,,,,"   20",",,W","   30",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-02","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  272",",,W","  150",",,W","   24",",,W",,,,,,,,,,,"   70",",,W","   70",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-03","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  306",",,W","  172",",,W","   30",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-04","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  322",",,W","  206",",,W","   30",",,W",,,,,,,,,,,"  180",",,W","  210",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-05","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  328",",,W","  189",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-06","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   86",",,W,2400",,,,,"  306",",,W","  194",",,W","   22",",,W",,,,,,,,,,,"   90",",,W","  220",",,W","   72",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-07","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  322",",,W","  167",",,W","   16",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-08","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  350",",,W","  172",",,W","   17",",,W",,,,,,,,,,,"  140",",,W","  170",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-09","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  228",",,W","  106",",,W","   35",",,W",,,,,,,,,,,"   30",",,W","  350",",,W","   76",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-10","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  267",",,W","   83",",,W","   14",",,W",,,,,,,,,,,"   10",",,W","  330",",,W","   45",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-11","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   71",",,W,2400",,,,,"  272",",,W","   89",",,W","   30",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   94",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-12","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   13",",,W,2400",,,,,"  261",",,W","  106",",,W","   29",",,W",,,,,,,,,,,"  250",",,W","   10",",,W","   76",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-13","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  278",",,W","   83",",,W","   31",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   76",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-14","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   23",",,W,2400",,,,,"  300",",,W","  161",",,W","   60",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  112",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-15","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  328",",,W","  200",",,W","   44",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-16","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  306",",,W","  178",",,W","   20",",,W",,,,,,,,,,,"   30",",,W","   40",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-17","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  311",",,W","  156",",,W","   14",",,W",,,,,,,,,,,"  100",",,W","   30",",,W","   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-18","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  294",",,W","  172",",,W","   22",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","  139",",,W","  201",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-19","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  261",",,W","  167",",,W","   13",",,W",,,,,,,,,,,"   30",",,W","   10",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-20","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    3",",,W,2400",,,,,"  333",",,W","  156",",,W","   37",",,W",,,,,,,,,,,"  210",",,W","  170",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-21","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  170",",,W,2400",,,,,"  294",",,W","  183",",,W","   47",",,W",,,,,,,,,,,"   50",",,W","   50",",,W","  139",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-22","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  241",",,W,2400",,,,,"  306",",,W","  194",",,W","   36",",,W",,,,,,,,,,,"  190",",,W","  280",",,W","  130",",,W","  201",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-23","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  488",",,W,2400",,,,,"  272",",,W","  167",",,W","   33",",,W",,,,,,,,,,,"  110",",,W","  120",",,W","  112",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-24","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  283",",,W","  133",",,W","   33",",,W",,,,,,,,,,,"  220",",,W","  250",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-25","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   89",",,W,2400",,,,,"  333",",,W","  167",",,W","   40",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","  116",",,W","  215",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-26","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  311",",,W","  172",",,W","   38",",,W",,,,,,,,,,,"   60",",,W","  210",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-27","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  339",",,W","  233",",,W","   57",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-28","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  367",",,W","  244",",,W","   44",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-29","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  367",",,W","  244",",,W","   32",",,W",,,,,,,,,,,"  150",",,W","  190",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-06-30","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  339",",,W","  217",",,W","   31",",,W",,,,,,,,,,,"  170",",,W","  170",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-01","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  333",",,W","  206",",,W","   33",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-02","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  339",",,W","  217",",,W","   31",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   72",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-03","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  322",",,W","  211",",,W","   35",",,W",,,,,,,,,,,"  200",",,W","  180",",,W","   94",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-04","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  579",",,W,2400",,,,,"  306",",,W","  222",",,W","   28",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   72",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-05","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   38",",,W,2400",,,,,"  300",",,W","  211",",,W","   23",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","   89",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-06","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   18",",,W,2400",,,,,"  300",",,W","  222",",,W","   22",",,W",,,,,,,,,,,"   50",",,W","   50",",,W","   67",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-07","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  317",",,W","  206",",,W","    9",",,W",,,,,,,,,,,"   70",",,W","  100",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-08","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  328",",,W","  228",",,W","   33",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-09","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  119",",,W,2400",,,,,"  344",",,W","  200",",,W","   12",",,W",,,,,,,,,,,"  170",",,W","  320",",,W","   63",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-10","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   71",",,W,2400",,,,,"  306",",,W","  194",",,W","   20",",,W",,,,,,,,,,,"  360",",,W","   10",",,W","  116",",,W","  206",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-11","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  300",",,W","  167",",,W","   12",",,W",,,,,,,,,,,"   40",",,W","   50",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-12","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  317",",,W","  172",",,W","   14",",,W",,,,,,,,,,,"  150",",,W","  110",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-13","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  328",",,W","  183",",,W","   13",",,W",,,,,,,,,,,"  170",",,W","  140",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-14","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  333",",,W","  200",",,W","   15",",,W",,,,,,,,,,,"  150",",,W","  180",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-15","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  311",",,W","  217",",,W","   16",",,W",,,,,,,,,,,"  130",",,W","  170",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-16","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  344",",,W","  194",",,W","   20",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-17","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  383",",,W","  250",",,W","   47",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-18","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  378",",,W","  272",",,W","   60",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-19","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  383",",,W","  261",",,W","   56",",,W",,,,,,,,,,,"  200",",,W","  180",",,W","   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-20","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  383",",,W","  261",",,W","   50",",,W",,,,,,,,,,,"  200",",,W","  180",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-21","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   10",",,W,2400",,,,,"  300",",,W","  211",",,W","   39",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   94",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-22","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  283",",,W","  150",",,W","   37",",,W",,,,,,,,,,,"   40",",,W","   30",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-23","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  278",",,W","  122",",,W","   14",",,W",,,,,,,,,,,"   70",",,W","   80",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-24","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  294",",,W","  122",",,W","    9",",,W",,,,,,,,,,,"  130",",,W","  120",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-25","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  333",",,W","  172",",,W","   34",",,W",,,,,,,,,,,"  170",",,W","  200",",,W","   81",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-26","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  339",",,W","  217",",,W","   52",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-27","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  350",",,W","  183",",,W","   43",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-28","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    8",",,W,2400",,,,,"  361",",,W","  233",",,W","   55",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","  107",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-29","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  328",",,W","  178",",,W","   27",",,W",,,,,,,,,,,"   50",",,W","   20",",,W","   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-30","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  333",",,W","  161",",,W","   22",",,W",,,,,,,,,,,"  120",",,W","   90",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-07-31","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  344",",,W","  211",",,W","   56",",,W",,,,,,,,,,,"  150",",,W","  170",",,W","  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-01","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0","T,,W,2400",,,,,"  344",",,W","  217",",,W","   51",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-02","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  251",",,W,2400",,,,,"  256",",,W","  222",",,W","   24",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   67",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-03","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  300",",,W","  217",",,W","   17",",,W",,,,,,,,,,,"   40",",,W","   30",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-04","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  311",",,W","  211",",,W","   12",",,W",,,,,,,,,,,"  100",",,W","  110",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-05","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  322",",,W","  194",",,W","   10",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-06","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  339",",,W","  206",",,W","   13",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-07","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  406",",,W,2400",,,,,"  306",",,W","  194",",,W","   23",",,W",,,,,,,,,,,"   30",",,W","  360",",,W","  143",",,W","  246",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-08","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  175",",,W,2400",,,,,"  294",",,W","  211",",,W","   14",",,W",,,,,,,,,,,"  220",",,W","  180",",,W","   63",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-09","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  311",",,W","  183",",,W","   16",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-10","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  317",",,W","  206",",,W","   16",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-11","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  109",",,W,2400",,,,,"  322",",,W","  222",",,W","   26",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   98",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-12","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","   56",",,W,2400",,,,,"  339",",,W","  217",",,W","   12",",,W",,,,,,,,,,,"  340",",,W","  360",",,W","   67",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-13","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  322",",,W","  217",",,W","   21",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-14","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  294",",,W","  194",",,W","   20",",,W",,,,,,,,,,,"   30",",,W","   40",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-15","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  406",",,W,2400",,,,,"  317",",,W","  183",",,W","   34",",,W",,,,,,,,,,,"   60",",,W","   30",",,W","  130",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-16","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    3",",,W,2400",,,,,"  317",",,W","  194",",,W","   28",",,W",,,,,,,,,,,"  210",",,W","  170",",,W","   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-17","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","  107",",,W,2400",,,,,"  328",",,W","  189",",,W","   30",",,W",,,,,,,,,,,"   30",",,W","   40",",,W","  134",",,W","  201",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-18","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    3",",,W,2400",,,,,"  322",",,W","  217",",,W","   31",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  130",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003936","2019-08-19","39.1346","-96.6788","321.9","MANHATTAN ASOS, KS US","    0",",,W,2400",,,,,"  350",",,W","  217",",,W","   30",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
