"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00053841","2019-04-08","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   13",",,W",,,"  217",",,W","  144",",,W","   26",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-09","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  239",",,W","   83",",,W","   23",",,W",,,,,,,,,,,"  340",",,W","  290",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-04-10","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  233",",,W","   50",",,W","   22",",,W",,,,,,,,,,,"  100",",,W","   80",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-11","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  283",",,W","  117",",,W","   47",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","  112",",,W","  161",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-12","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   13",",,W",,,"  233",",,W","  100",",,W","   46",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","  112",",,W","  188",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-13","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    8",",,W",,,"  211",",,W","   67",",,W","   13",",,W",,,,,,,,,,,"   40",",,W","   60",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-14","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  262",",,W",,,"  272",",,W","   50",",,W","   67",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  170",",,W","  228",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-04-15","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  111",",,W","   39",",,W","   31",",,W",,,,,,,,,,,"  260",",,W","  300",",,W","   89",",,W","  157",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-16","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  256",",,W","   44",",,W","   40",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-17","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  250",",,W","  128",",,W","   39",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-18","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   23",",,W",,,"  272",",,W","  161",",,W","   56",",,W",,,,,,,,,,,"  200",",,W","  220",",,W","  125",",,W","  188",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-04-19","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  495",",,W",,,"  161",",,W","   78",",,W","   40",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","  116",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-04-20","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   76",",,W",,,"   78",",,W","   22",",,W","   26",",,W",,,,,,,,,,,"  340",",,W","  290",",,W","   58",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-04-21","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  211",",,W","   61",",,W","   11",",,W",,,,,,,,,,,"  320",",,W","  270",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-22","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  250",",,W","   50",",,W","   17",",,W",,,,,,,,,,,"  160",",,W","  150",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-23","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   66",",,W",,,"  278",",,W","  128",",,W","   36",",,W",,,,,,,,,,,"  230",",,W","  250",",,W","   81",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-04-24","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   56",",,W",,,"  250",",,W","  128",",,W","   20",",,W",,,,,,,,,,,"  320",",,W","  350",",,W","   94",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-04-25","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  109",",,W",,,"  244",",,W","  156",",,W","   35",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   94",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-04-26","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  155",",,W",,,"  194",",,W","   89",",,W","   49",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","  125",",,W","  201",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-04-27","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   15",",,W",,,"  189",",,W","   67",",,W","   27",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-28","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  183",",,W","   83",",,W","   44",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","   81",",,W","  139",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-29","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  267",",,W","   61",",,W","   34",",,W",,,,,,,,,,,"  190",",,W","  220",",,W","  116",",,W","  170",",,W",,,,,,,,,,,,,,
"USW00053841","2019-04-30","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  289",",,W","  150",",,W","   26",",,W",,,,,,,,,,,"  160",",,W","  200",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-01","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  283",",,W","  183",",,W","   47",",,W",,,,,,,,,,,"  210",",,W","  190",",,W","  116",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-05-02","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   10",",,W",,,"  283",",,W","  150",",,W","   25",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","  112",",,W","  192",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00053841","2019-05-03","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  201",",,W",,,"  244",",,W","  167",",,W","   19",",,W",,,,,,,,,,,"  300",",,W","  280",",,W","   54",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-05-04","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  188",",,W",,,"  206",",,W","  139",",,W","   20",",,W",,,,,,,,,,,"   40",",,W","   30",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-05-05","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   66",",,W",,,"  222",",,W","  100",",,W","   18",",,W",,,,,,,,,,,"   40",",,W","   10",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-05-06","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  250",",,W","   72",",,W","    6",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-05-07","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  272",",,W","  106",",,W","    8",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-08","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  289",",,W","  139",",,W","   27",",,W",,,,,,,,,,,"  130",",,W","  160",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-09","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   51",",,W",,,"  250",",,W","  189",",,W","   45",",,W",,,,,,,,,,,"  200",",,W","  230",",,W","  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-05-10","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  189",",,W","  133",",,W","   28",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   45",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-05-11","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   13",",,W",,,"  206",",,W","  100",",,W","   26",",,W",,,,,,,,,,,"   70",",,W","  100",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-05-12","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    8",",,W",,,"  167",",,W","  106",",,W","   24",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   45",",,W","   76",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-05-13","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  144",",,W","  100",",,W","   24",",,W",,,,,,,,,,,"  320",",,W","  290",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-14","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  211",",,W","   67",",,W","    8",",,W",,,,,,,,,,,"  330",",,W","   40",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-15","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  211",",,W","   67",",,W","   17",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-16","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   74",",,W",,,"  261",",,W","   78",",,W","   23",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","  130",",,W","  233",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-05-17","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  306",",,W","  172",",,W","   32",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-18","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  311",",,W","  172",",,W","   38",",,W",,,,,,,,,,,"  200",",,W","  190",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-19","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  278",",,W","  206",",,W","   53",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","  116",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-05-20","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   81",",,W",,,"  244",",,W","  144",",,W","   26",",,W",,,,,,,,,,,"  320",",,W","  290",",,W","   76",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-05-21","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  239",",,W","  117",",,W","   43",",,W",,,,,,,,,,,"   60",",,W","   80",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-22","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  306",",,W","  156",",,W","   32",",,W",,,,,,,,,,,"  230",",,W","  190",",,W","   89",",,W","  134",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-23","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  130",",,W",,,"  311",",,W","  194",",,W","   27",",,W",,,,,,,,,,,"  340",",,W","  240",",,W","   89",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-05-24","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  317",",,W","  194",",,W","   17",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   58",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053841","2019-05-25","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  311",",,W","  211",",,W","   37",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","  103",",,W","  152",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-26","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   30",",,W",,,"  311",",,W","  200",",,W","   31",",,W",,,,,,,,,,,"  310",",,W","  280",",,W","  103",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-05-27","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  294",",,W","  211",",,W","   22",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-05-28","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  306",",,W","  217",",,W","   40",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,
"USW00053841","2019-05-29","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  208",",,W",,,"  272",",,W","  194",",,W","   30",",,W",,,,,,,,,,,"  310",",,W","  290",",,W","   81",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-05-30","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  251",",,W",,,"  239",",,W","  167",",,W","   25",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   72",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-05-31","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  267",",,W","  150",",,W","   24",",,W",,,,,,,,,,,"  230",",,W","  310",",,W","   67",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-06-01","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  278",",,W","  139",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-06-02","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  289",",,W","  172",",,W","   34",",,W",,,,,,,,,,,"  330",",,W","  290",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-03","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  256",",,W","   94",",,W","   13",",,W",,,,,,,,,,,"   10",",,W","   10",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-04","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  278",",,W","  117",",,W","   24",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-05","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   61",",,W",,,"  317",",,W","  200",",,W","   38",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","   89",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-06-06","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   33",",,W",,,"  289",",,W","  189",",,W","   12",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-06-07","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   99",",,W",,,"  239",",,W","  206",",,W","   34",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","   72",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-06-08","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  193",",,W",,,"  278",",,W","  206",",,W","   45",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   81",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-06-09","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   66",",,W",,,"  278",",,W","  206",",,W","   27",",,W",,,,,,,,,,,"  130",",,W","  150",",,W","   72",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00053841","2019-06-10","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    5",",,W",,,"  261",",,W","  144",",,W","   35",",,W",,,,,,,,,,,"  320",",,W","  330",",,W","   98",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-06-11","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  244",",,W","   89",",,W","   20",",,W",,,,,,,,,,,"   80",",,W","   90",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-12","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0","T,,W",,,"  239",",,W","  111",",,W","   23",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-13","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  217",",,W","  100",",,W","   40",",,W",,,,,,,,,,,"  300",",,W","  280",",,W","   98",",,W","  179",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-14","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  256",",,W","   72",",,W","   25",",,W",,,,,,,,,,,"  200",",,W","  180",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-15","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  283",",,W","  189",",,W","   51",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","   94",",,W","  148",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-16","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  411",",,W",,,"  317",",,W","  194",",,W","   46",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","  112",",,W","  183",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-06-17","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  411",",,W",,,"  289",",,W","  200",",,W","   26",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   76",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-06-18","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   79",",,W",,,"  272",",,W","  206",",,W","   26",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-06-19","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","  117",",,W",,,"  306",",,W","  194",",,W","   26",",,W",,,,,,,,,,,"  300",",,W","  230",",,W","   89",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00053841","2019-06-20","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  261",",,W","  189",",,W","   34",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   98",",,W","  165",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-21","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   38",",,W",,,"  272",",,W","  156",",,W","   17",",,W",,,,,,,,,,,"  310",",,W","  290",",,W","  139",",,W","  197",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-06-22","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   81",",,W",,,"  267",",,W","  172",",,W","   16",",,W",,,,,,,,,,,"   70",",,W","   60",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-06-23","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   10",",,W",,,"  306",",,W","  178",",,W","   28",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","  112",",,W","  201",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-06-24","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   53",",,W",,,"  267",",,W","  206",",,W","   38",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   98",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-06-25","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    3",",,W",,,"  289",",,W","  189",",,W","   22",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-06-26","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  317",",,W","  172",",,W","   17",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-27","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  194",",,W","   18",",,W",,,,,,,,,,,"  310",",,W","  240",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,
"USW00053841","2019-06-28","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  333",",,W","  194",",,W","   13",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   45",",,W","   63",",,W",,,,,,,,,,,"    1",",,W",,
"USW00053841","2019-06-29","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  333",",,W","  194",",,W","   13",",,W",,,,,,,,,,,"  300",",,W","  190",",,W","   40",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,
"USW00053841","2019-06-30","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   13",",,W",,,"  333",",,W","  222",",,W","   26",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","  107",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-07-01","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  194",",,W","   18",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-07-02","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   64",",,W",,,"  333",",,W","  211",",,W","   21",",,W",,,,,,,,,,,"  260",",,W","  240",",,W","   76",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-07-03","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","   25",",,W",,,"  328",",,W","  200",",,W","   18",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   67",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00053841","2019-07-04","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  317",",,W","  200",",,W","   18",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,
"USW00053841","2019-07-05","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  333",",,W","  217",",,W","   17",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   45",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00053841","2019-07-06","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  322",",,W","  222",",,W","   21",",,W",,,,,,,,,,,"  230",",,W","  260",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,
"USW00053841","2019-07-07","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  339",",,W","  222",",,W","   16",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00053841","2019-07-08","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  317",",,W","  222",",,W","   24",",,W",,,,,,,,,,,"  360",",,W","   10",",,W","   54",",,W","   72",",,W",,,,,,,,,,,"    1",",,W",,
"USW00053841","2019-07-09","38.18472","-84.90333","245.1","FRANKFORT CAPITAL CITY AIRPORT, KY US","    0",",,W",,,"  339",",,W","  200",",,W","    9",",,W",,,,,,,,,,,"   80",",,W","  110",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,
