"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00026510","2020-01-08","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,H,2400",,," -388",",,W"," -443",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,,,,,,," 1459",",,W"," -426","H,,S",,,,,,,"   30",",,W","   30",",,W",,,,,,,,,,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-09","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,H,2400",,," -410",",,W"," -460",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,," 0401",",,W"," -434","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-10","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -388",",,W"," -455",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,,,,,,," 1439",",,W"," -437","H,,S",,,,,,,"  320",",,W","   30",",,W",,,,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-11","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -293",",,W"," -432",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,," 0648",",,W"," -413","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-12","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,," -193",",,W"," -355",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,," 0621",",,W"," -297","H,,S",,,,,,,"  330",",,W","   30",",,W",,,,,,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-13","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,," -149",",,W"," -193",",,W",,,,,"    7",",,W",,,,,,,,,,,,,,,,,,,,,,," 1642",",,W"," -188","H,,S",,,,,,,"  300",",,W","  320",",,W",,,,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-14","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,,"  -77",",,W"," -299",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,,,,,,,,," 1015",",,W"," -131","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-15","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,," -166",",,W"," -299",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,,,,,,,,," 2315",",,W"," -225","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-16","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -210",",,W"," -343",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,," 0004",",,W"," -272","H,,S",,,,,,,"  310",",,W","  330",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-17","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -310",",,W"," -388",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,," 1103",",,W"," -338","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,,,"   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-18","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -310",",,W"," -388",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,,,,,,," 1257",",,W"," -361","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-19","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,H,2400",,," -327",",,W"," -388",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,," 1054",",,W"," -364","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-20","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,H,2400",,," -299",",,W"," -377",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,," 0304",",,W"," -353","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,,,"   45",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-21","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,H,2400",,," -310",",,W"," -405",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,," 2051",",,W"," -352","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-22","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,," -232",",,W"," -366",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,,,,,,,," 2329",",,W"," -312","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-23","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,," -149",",,W"," -316",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,," 1840",",,W"," -254","H,,S",,,,,,,"  340",",,W","  330",",,W",,,,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-24","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -177",",,W"," -238",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,,," 0530",",,W"," -185","H,,S",,,,,,,"  350",",,W","  360",",,W",,,,,,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-25","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -210",",,W"," -310",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,," 1646",",,W"," -235","H,,S",,,,,,,"   40",",,W","   30",",,W",,,,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-26","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -232",",,W"," -282",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,,,,," 1624",",,W"," -242","H,,S",,,,,,,"   30",",,W","   40",",,W",,,,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-27","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -255",",,W"," -293",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,,,,," 0921",",,W"," -265","H,,S",,,,,,,"   30",",,W","   30",",,W",,,,,,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-28","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,," -260",",,W"," -305",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,,," 1056",",,W"," -272","H,,S",,,,,,,"   40",",,W","   40",",,W",,,,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-29","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,," -221",",,W"," -338",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,,," 1557",",,W"," -279","H,,S",,,,,,,"   20",",,W","   30",",,W",,,,,,,,,,,"   72",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-30","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,," -216",",,W"," -282",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,,,,," 1431",",,W"," -233","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,,,"   54",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-01-31","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,," -221",",,W"," -382",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,,," 1302",",,W"," -231","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"   63",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-01","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,H,2400",,," -316",",,W"," -421",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,,," 0148",",,W"," -353","H,,S",,,,,,,"   40",",,W","  310",",,W",,,,,,,,,,,"   40",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-02","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,," -149",",,W"," -327",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,," 2031",",,W"," -294","H,,S",,,,,,,"  310",",,W","   40",",,W",,,,,,,,,,,"   45",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-03","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,,"  -71",",,W"," -166",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,," 2252",",,W"," -158","H,,S",,,,,,,"   60",",,W","   50",",,W",,,,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-04","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,,"  -77",",,W","  -99",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,,," 1230",",,W","  -92","H,,S",,,,,,,"  320",",,W","   50",",,W",,,,,,,,,,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-05","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,,"  -66",",,W","  -93",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,,,,,,," 0031",",,W","  -84","H,,S",,,,,,,"  320",",,W","   50",",,W",,,,,,,,,,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-06","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,,"  -21",",,W"," -155",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,,,,," 0442",",,W","  -77","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-07","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,," -155",",,W"," -193",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,,," 0746",",,W"," -164","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"   72",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-08","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    5",",,W,2400",,,,,"   17",",,W"," -171",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,,,,," 2354",",,W"," -158","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,,,,,"  112",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-09","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,,"    6",",,W"," -288",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,,,,,,," 0142",",,W","  -70","H,,S",,,,,,,"  200",",,W","  190",",,W",,,,,,,,,,,"  116",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-10","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,," -193",",,W"," -343",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,," 2322",",,W"," -259","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"   58",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-11","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,H,2400",,," -221",",,W"," -366",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,,,,," 2017",",,W"," -308","H,,S",,,,,,,"   10",",,W","  360",",,W",,,,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-12","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,H,2400",,," -199",",,W"," -327",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,,,,," 0422",",,W"," -222","H,,S",,,,,,,"   30",",,W","   30",",,W",,,,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-13","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -243",",,W"," -399",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,,," 0224",",,W"," -310","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-14","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -227",",,W"," -377",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,," 1516",",,W"," -329","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-15","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,," -216",",,W"," -332",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,,,,,,," 2334",",,W"," -277","H,,S",,,,,,,"   60",",,W","   60",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-16","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    3",",,W,2400",,,,," -193",",,W"," -221",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,," 0025",",,W"," -219","H,,S",,,,,,,"   70",",,W","   60",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-17","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,,"  -71",",,W"," -199",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,," 2351",",,W"," -188","H,,S",,,,,,,"  320",",,W","   40",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-18","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,,"  -38",",,W"," -171",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,," 0026",",,W"," -102","H,,S",,,,,,,"   60",",,W","  190",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-19","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,,"  -38",",,W","  -82",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,," 0141",",,W","  -59","H,,S",,,,,,,"   40",",,W","   40",",,W",,,,,,,,,,,"   58",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-20","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,,"  -38",",,W"," -110",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,," 0602",",,W","  -59","H,,S",,,,,,,"   50",",,W","   50",",,W",,,,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-21","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US",,,,,,,"  -82",",,W"," -149",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,,,," 1643",",,W","  -86","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-22","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,," -149",",,W"," -288",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,,,,,,,,," 1010",",,W"," -152","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-23","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -205",",,W"," -382",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,,,,," 1753",",,W"," -279","H,,S",,,,,,,"   30",",,W","   30",",,W",,,,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-24","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -155",",,W"," -343",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,," 1616",",,W"," -268","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-25","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,"    0",",,H,2400","  -88",",,W"," -371",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,,,,," 2024",",,W"," -274","H,,S",,,,,,,"   40",",,W","   40",",,W",,,,,,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-26","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400"," -132",",,W"," -321",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,," 0003",",,W"," -199","H,,S",,,,,,,"   40",",,W","   30",",,W",,,,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-27","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -155",",,W"," -366",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,,,,,,," 0928",",,W"," -271","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-28","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -182",",,W"," -393",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,," 2043",",,W"," -283","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,,,"   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-02-29","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -166",",,W"," -349",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,,,,," 1945",",,W"," -281","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,,,"   63",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-03-01","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,,," -116",",,W"," -166",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,,,,," 2044",",,W"," -163","H,,S",,,,,,,"  360",",,W","  330",",,W",,,,,,,,,,,"   58",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-03-02","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,"    0",",,H,2400"," -149",",,W"," -305",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,," 0628",",,W"," -171","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,,,"   76",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-03-03","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0","T,,W,2400",,,"    0",",,H,2400"," -188",",,W"," -327",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,,,,," 1710",",,W"," -252","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-03-04","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400","    0",",,H,2400","    0",",,H,2400"," -171",",,W"," -399",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,,,,," 0306",",,W"," -291","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026510","2020-03-05","62.9574","-155.6103","101.5","MCGRATH AIRPORT, AK US","    0",",,W,2400",,,,," -182",",,W"," -399",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,,,,,,," 0152",",,W"," -300","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
