"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00328840","2019-04-05","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  117",",,7","   -6",",,7",,,,,,,,,"    6",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-06","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","   78",",,7","    6",",,7",,,,,,,,,"    6",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-07","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","   39",",,7","    6",",,7",,,,,,,,,"   28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-08","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  189",",,7","   28",",,7",,,,,,,,,"   56",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-09","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  172",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-10","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","   56",",,7","  -61",",,7",,,,,,,,,"  -56",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-11","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","    0",",,7","  -61",",,7",,,,,,,,,"  -39",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-12","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","   22",",,7","  -44",",,7",,,,,,,,,"  -33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-13","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   28",",,7,0500","   51",",,7","   51",",,7","   22",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-14","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  133",",,7","  -50",",,7",,,,,,,,,"   28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-15","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  100",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-16","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   28",",,7,0500","    0",",,7","    0",",,7","  167",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-17","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  167",",,7","  -28",",,7",,,,,,,,,"   61",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-18","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","   94",",,7","    0",",,7",,,,,,,,,"   28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-19","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  156",",,7","   11",",,7",,,,,,,,,"   33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-20","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  256",",,7","   33",",,7",,,,,,,,,"   94",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-21","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   25",",,7,0500","    0",",,7","    0",",,7","  217",",,7","   50",",,7",,,,,,,,,"   67",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-22","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  194",",,7","   17",",,7",,,,,,,,,"   17",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-23","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  200",",,7","    0",",,7",,,,,,,,,"   33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-24","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  233",",,7","   33",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-25","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  211",",,7","   39",",,7",,,,,,,,,"   72",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-26","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  139",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-27","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  161",",,7","  -22",",,7",,,,,,,,,"   44",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-28","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","  122",",,7","    6",",,7",,,,,,,,,"    6",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-29","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  165",",,7,0500","    0",",,7","    0",",,7","   11",",,7","    0",",,7",,,,,,,,,"    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-04-30","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500","    0",",,7","    0",",,7","   28",",,7","  -28",",,7",,,,,,,,,"  -11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-01","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"   83",",,7","  -11",",,7",,,,,,,,,"   17",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-02","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"   94",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-03","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  167",",,7","  -33",",,7",,,,,,,,,"   39",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-04","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"   67",",,7","  -11",",,7",,,,,,,,,"   39",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-05","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"   67",",,7","  -11",",,7",,,,,,,,,"   39",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-06","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  111",",,7","  -11",",,7",,,,,,,,,"   -6",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-07","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  139",",,7","   -6",",,7",,,,,,,,,"   44",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-08","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  139",",,7","    0",",,7",,,,,,,,,"   44",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-09","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  139",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-10","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  133",",,7","  -28",",,7",,,,,,,,,"   50",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-11","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  194",",,7","   50",",,7",,,,,,,,,"   72",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-12","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   25",",,7,0500",,,,,"  139",",,7","   22",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-13","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  222",",,7","   78",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-14","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  283",",,7","   89",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-15","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  283",",,7","   72",",,7",,,,,,,,,"   72",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-16","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  283",",,7","   67",",,7",,,,,,,,,"   67",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-17","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  189",",,7","   56",",,7",,,,,,,,,"   56",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-18","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  147",",,7,0500",,,,,"  100",",,7","   22",",,7",,,,,,,,,"   28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-19","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500",,,,,"  100",",,7","   22",",,7",,,,,,,,,"   44",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-20","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  139",",,7","    0",",,7",,,,,,,,,"    6",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-21","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  206",",,7","    6",",,7",,,,,,,,,"   28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-22","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   20",",,7,0500",,,,,"  183",",,7","   28",",,7",,,,,,,,,"   72",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-23","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   86",",,7,0500",,,,,"   94",",,7","   50",",,7",,,,,,,,,"   56",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-24","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  127",",,7,0500",,,,,"  228",",,7","   56",",,7",,,,,,,,,"   72",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-25","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   53",",,7,0500",,,,,"  156",",,7","   61",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-26","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  222",",,7","   67",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-27","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500",,,,,"  178",",,7","   61",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-28","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  211",",,7","   22",",,7",,,,,,,,,"   33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-29","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  250",",,7","   33",",,7",,,,,,,,,"  111",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-30","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  289",",,7","  111",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-05-31","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  300",",,7","  117",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-01","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  189",",,7","   39",",,7",,,,,,,,,"   78",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-02","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  244",",,7","   72",",,7",,,,,,,,,"  111",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-03","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  261",",,7","   72",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-04","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   18",",,7,0500",,,,,"  317",",,7","  117",",,7",,,,,,,,,"  172",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-05","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  300",",,7","  106",",,7",,,,,,,,,"  150",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-06","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  300",",,7","  106",",,7",,,,,,,,,"  150",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-07","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  322",",,7","  144",",,7",,,,,,,,,"  150",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-08","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   79",",,7,0500",,,,,"  328",",,7","  144",",,7",,,,,,,,,"  150",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-09","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  150",",,7","   78",",,7",,,,,,,,,"  106",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-10","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    5",",,7,0500",,,,,"  206",",,7","   78",",,7",,,,,,,,,"   78",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-11","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  244",",,7","   78",",,7",,,,,,,,,"   94",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-12","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  233",",,7","   89",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-13","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  244",",,7","   89",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-14","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   46",",,7,0500",,,,,"  306",",,7","  117",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-15","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   46",",,7,0500",,,,,"  306",",,7","  150",",,7",,,,,,,,,"  161",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-16","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  122",",,7,0500",,,,,"  222",",,7","  100",",,7",,,,,,,,,"  106",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-17","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  189",",,7","   67",",,7",,,,,,,,,"   67",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-18","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  206",",,7","   67",",,7",,,,,,,,,"   78",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-19","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  256",",,7","   72",",,7",,,,,,,,,"  133",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-20","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   81",",,7,0500",,,,,"  200",",,7","  128",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-21","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   58",",,7,0500",,,,,"  239",",,7","  128",",,7",,,,,,,,,"  139",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-22","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  183",",,7","   78",",,7",,,,,,,,,"   94",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-23","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  239",",,7","   94",",,7",,,,,,,,,"  106",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-24","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  250",",,7","  100",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-25","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   64",",,7,0500",,,,,"  261",",,7","   78",",,7",,,,,,,,,"  122",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-26","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  256",",,7","  111",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-27","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    3",",,7,0500",,,,,"  306",",,7","  111",",,7",,,,,,,,,"  172",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-28","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  311",",,7","  172",",,7",,,,,,,,,"  183",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-29","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   51",",,7,0500",,,,,"  289",",,7","  178",",,7",,,,,,,,,"  183",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-06-30","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  289",",,7","  150",",,7",,,,,,,,,"  194",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-01","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  300",",,7","  156",",,7",,,,,,,,,"  178",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-02","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500",,,,,"  300",",,7","  161",",,7",,,,,,,,,"  172",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-03","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  278",",,7","  139",",,7",,,,,,,,,"  150",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-04","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  272",",,7","  122",",,7",,,,,,,,,"  178",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-05","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  250",",,7","  144",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-06","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  283",",,7","  133",",,7",,,,,,,,,"  161",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-07","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  267",",,7","  139",",,7",,,,,,,,,"  167",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-08","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  311",",,7","  167",",,7",,,,,,,,,"  194",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-09","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  114",",,7,0500",,,,,"  317",",,7","  161",",,7",,,,,,,,,"  167",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-10","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  414",",,7,0500",,,,,"  222",",,7","  161",",,7",,,,,,,,,"  178",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-11","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  272",",,7","  156",",,7",,,,,,,,,"  161",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-12","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   13",",,7,0500",,,,,"  300",",,7","  161",",,7",,,,,,,,,"  200",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-13","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  328",",,7","  200",",,7",,,,,,,,,"  222",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-14","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  328",",,7","  206",",,7",,,,,,,,,"  211",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-15","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  333",",,7","  156",",,7",,,,,,,,,"  222",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-16","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  300",",,7","  156",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-17","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","  142",",,7,0500",,,,,"  272",",,7","  150",",,7",,,,,,,,,"  167",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-18","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0","T,,7,0500",,,,,"  294",",,7","  161",",,7",,,,,,,,,"  167",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-19","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   13",",,7,0500",,,,,"  294",",,7","  161",",,7",,,,,,,,,"  189",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-20","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  261",",,7","  167",",,7",,,,,,,,,"  167",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-21","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  267",",,7","  111",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-22","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","   71",",,7,0500",,,,,"  256",",,7","  111",",,7",,,,,,,,,"  111",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-23","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  300",",,7","  111",",,7",,,,,,,,,"  139",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-24","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  294",",,7","  133",",,7",,,,,,,,,"  144",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-25","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  283",",,7","  144",",,7",,,,,,,,,"  189",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00328840","2019-07-26","47.5213","-100.8883","577.0","TURTLE LAKE, ND US","    0",",,7,0500",,,,,"  289",",,7","  122",",,7",,,,,,,,,"  178",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
