"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00299156","2018-09-08","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   13",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  144",",,7",,,,,,,,,"   23",",,7,0800",,,,,,,,,"  167",",,7","  278",",,7","  167",",,7,0800","   90",",,7",,,,,,,"  206",",,7",,,"  278",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00299156","2018-09-09","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  128",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,"  167",",,7","  306",",,7","  161",",,7,0800","   60",",,7",,,,,,,"  194",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-10","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  128",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,"  161",",,7","  306",",,7","  167",",,7,0800","  127",",,7",,,,,,,"  206",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-11","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  150",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,"  161",",,7","  317",",,7","  172",",,7,0800","   84",",,7",,,,,,,"  222",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-12","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  161",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,"  161",",,7","  317",",,7","  183",",,7,0800","  190",",,7",,,,,,,"  228",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-13","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  183",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,"  161",",,7","  317",",,7","  206",",,7,0800","  217",",,7",,,,,,,"  239",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-14","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  183",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,"  161",",,7","  317",",,7","  217",",,7,0800","  219",",,7",,,,,,,"  239",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-15","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  167",",,7",,,,,,,,,"  180",",,7,0800",,,,,,,,,"  178",",,7","  311",",,7","  217",",,7,0800","  185",",,7",,,,,,,"  222",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-16","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  167",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,"  172",",,7","  311",",,7","  200",",,7,0800","  156",",,7",,,,,,,"  222",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-17","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  161",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,"  172",",,7","  311",",,7","  211",",,7,0800","  156",",,7",,,,,,,"  206",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-18","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  178",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,"  178",",,7","  317",",,7","  200",",,7,0800","  167",",,7",,,,,,,"  211",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-19","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  183",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,"  189",",,7","  317",",,7","  217",",,7,0800","  190",",,7",,,,,,,"  239",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-20","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  172",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,"  178",",,7","  322",",,7","  206",",,7,0800","  240",",,7",,,,,,,"  239",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-21","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   81",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  139",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,"  167",",,7","  267",",,7","  161",",,7,0800","  108",",,7",,,,,,,"  200",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-22","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   89",",,7",,,,,,,,,"   41",",,7,0800",,,,,,,,,"  128",",,7","  267",",,7","  128",",,7,0800","  145",",,7",,,,,,,"  161",",,7",,,"  233",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-23","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   94",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,"  128",",,7","  283",",,7","  172",",,7,0800","   84",",,7",,,,,,,"  161",",,7",,,"  233",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-24","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  128",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,"  128",",,7","  278",",,7","  172",",,7,0800","  114",",,7",,,,,,,"  161",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-25","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  117",",,7",,,,,,,,,"  114",",,7,0800",,,,,,,,,"  128",",,7","  294",",,7","  167",",,7,0800","  159",",,7",,,,,,,"  178",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-26","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  100",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,"  111",",,7","  294",",,7","  117",",,7,0800","  198",",,7",,,,,,,"  183",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-27","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   78",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,"  111",",,7","  294",",,7","  128",",,7,0800","  106",",,7",,,,,,,"  167",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-28","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  106",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,"  111",",,7","  294",",,7","  128",",,7,0800","  129",",,7",,,,,,,"  172",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-29","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0","T,,7,0800","    0",",,7","    0",",,7","  250",",,7","   72",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,"  128",",,7","  294",",,7","   89",",,7,0800","  169",",,7",,,,,,,"  183",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-09-30","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   89",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,"  111",",,7","  261",",,7","  200",",,7,0800","  187",",,7",,,,,,,"  183",",,7",,,"  256",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-01","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  167",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,"  167",",,7","  300",",,7","  183",",,7,0800","  188",",,7",,,,,,,"  194",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-02","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  161",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,"  167",",,7","  300",",,7","  194",",,7,0800","  182",",,7",,,,,,,"  211",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-03","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    8",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  183",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,"  167",",,7","  300",",,7","  233",",,7,0800","  225",",,7",,,,,,,"  222",",,7",,,"  289",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-04","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  106",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,"  150",",,7","  300",",,7","  133",",,7,0800","  222",",,7",,,,,,,"  211",",,7",,,"  289",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-05","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  133",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,"  150",",,7","  261",",,7","  200",",,7,0800","  201",",,7",,,,,,,"  211",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-06","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  106",",,7",,,,,,,,,"  102",",,7,0800",,,,,,,,,"  117",",,7","  278",",,7","  106",",,7,0800","  230",",,7",,,,,,,"  211",",,7",,,"  289",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-07","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   10",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   89",",,7",,,,,,,,,"   20",",,7,0800",,,,,,,,,"  117",",,7","  150",",,7","  122",",,7,0800","  116",",,7",,,,,,,"  178",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-08","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","  279",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  122",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,"  117",",,7","  250",",,7","  133",",,7,0800","  126",",,7",,,,,,,"  172",",,7",,,"  233",",,7",,,"    1",",,7",,,,,,,,,,,"    1",",,7",,,,
"USC00299156","2018-10-09","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   53",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   72",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,"  111",",,7","  233",",,7","   72",",,7,0800","  153",",,7",,,,,,,"  139",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-10","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   84",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   28",",,7",,,,,,,,,"   25",",,7,0800",,,,,,,,,"   94",",,7","  111",",,7","   56",",,7,0800","  114",",,7",,,,,,,"  111",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-11","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   56",",,7",,,,,,,,,"   13",",,7,0800",,,,,,,,,"   78",",,7","  211",",,7","   61",",,7,0800","  185",",,7",,,,,,,"  100",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-12","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   61",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,"   83",",,7","  122",",,7","  122",",,7,0800","   76",",,7",,,,,,,"  100",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-13","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  117",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,"   83",",,7","  211",",,7","  133",",,7,0800","  129",",,7",,,,,,,"  122",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-14","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   67",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"  117",",,7","  222",",,7","   67",",,7,0800","  264",",,7",,,,,,,"  133",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-15","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   13",",,7,0800","    0",",,7","    0",",,7","   67",",,7","  -22",",,7",,,,,,,,,"   13",",,7,0800",,,,,,,,,,,,,"   -6",",,7,0800","  248",",,7",,,,,,,"   61",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-16","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","   -6",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,"   28",",,7","  250",",I,7","   56",",,7,0800","   92",",,7",,,,,,,"   39",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-17","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   30",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   56",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,"   50",",,7","  128",",,7","   61",",,7,0800","  114",",,7",,,,,,,"   89",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-18","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   79",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   56",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   72",",,7","  128",",,7","   67",",,7,0800","   90",",,7",,,,,,,"   94",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-19","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","  114",",,7,0800","    0",",,7","    0",",,7","   83",",,7","   39",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   72",",,7","  128",",,7","   72",",,7,0800","   64",",,7",,,,,,,"   78",",,7",,,"  111",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-20","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   50",",,7",,,,,,,,,"   46",",,7,0800",,,,,,,,,"   72",",,7","  217",",,7","   83",",,7,0800","   95",",,7",,,,,,,"   72",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-21","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   72",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,"   72",",,7","  211",",,7","   89",",,7,0800","   60",",,7",,,,,,,"   78",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-22","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   56",",,7",,,,,,,,,"   20",",,7,0800",,,,,,,,,"   83",",,7","  206",",,7","   72",",,7,0800","  154",",,7",,,,,,,"   89",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-23","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   72",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,"   83",",,7","  211",",,7","   94",",,7,0800","   42",",,7",,,,,,,"   94",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-24","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","  244",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   61",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   83",",,7","  211",",,7","   67",",,7,0800","  150",",,7",,,,,,,"  106",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-25","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   41",",,7,0800","    0",",,7","    0",",,7","   83",",,7","   50",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   78",",,7","  211",",,7","   72",",,7,0800","   76",",,7",,,,,,,"   94",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-26","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    3",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   44",",,7",,,,,,,,,"   15",",,7,0800",,,,,,,,,"   72",",,7","  206",",,7","   61",",,7,0800","   80",",,7",,,,,,,"   89",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-27","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   44",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,"  217",",,7","   78",",,7,0800","   61",",,7",,,,,,,"  100",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-28","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   67",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,"   89",",,7","  217",",,7","   83",",,7,0800","   90",",,7",,,,,,,"  100",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-29","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   50",",,7",,,,,,,,,"   46",",,7,0800",,,,,,,,,"   83",",,7","  206",",,7","   78",",,7,0800","   72",",,7",,,,,,,"  100",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-30","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","   78",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"   94",",,7","  222",",,7","  117",",,7,0800","  200",",,7",,,,,,,"   94",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-10-31","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","  122",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   17",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,"   50",",,7","  133",",,7","   22",",,7,0800","  182",",,7",,,,,,,"   94",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-01","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","   61",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","   82",",,7",,,,,,,"   28",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-02","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  101",",,7",,,,,,,"   33",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-03","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800","  134",",,7",,,,,,,"   50",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-04","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   10",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800","  111",",,7",,,,,,,"   72",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-05","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  111",",,7,0800","  267",",,7",,,,,,,"   67",",,7",,,"  128",",,7",,,,,,,,,,,,,,,"    1",",,7",,,,
"USC00299156","2018-11-06","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  106",",,7",,,,,,,"   72",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-07","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  124",",,7",,,,,,,"   61",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-08","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800","  148",",,7",,,,,,,"   83",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-09","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  126",",,7",,,,,,,"   44",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-10","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  142",",,7",,,,,,,"   39",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-11","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800","  262",",,7",,,,,,,"   11",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-12","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","  122",",,7,0800","  267",",,7","  279",",,7","   78",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","  222",",,7","  122",",,N","  122",",,N",,,"   39",",I,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-13","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","  127",",,7","   -6",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0800","  116",",,7",,,,,,,"   28",",,7",,,"   28",",I,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-14","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","   51",",,7","   44",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","   74",",,7",,,,,,,"   22",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-15","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0","T,,7","  122",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800","   71",",,7",,,,,,,"   17",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-16","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","   77",",,7",,,,,,,"   22",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-17","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  183",",,7",,,,,,,"   28",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,,,
"USC00299156","2018-11-18","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800","  193",",,7",,,,,,,"   39",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,,,
