"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00129670","2019-01-23","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  254",",,7,0800","   25",",,7,0800","  102",",,7,0800","   33",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-01-24","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   30",",,7,0800","    0",",,7,0800","   51",",,7,0800","   50",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-01-25","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","  -50",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,," -183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-01-26","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","  -50",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,," -183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-01-27","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    8",",,7,0800","   51",",,7,0800","  102",",,7,0800","  -72",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,," -167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-01-28","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   25",",,7,0800","   76",",,7,0800","  152",",,7,0800","  -44",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-01-29","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","  127",",,7,0800","   17",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,," -150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-01-30","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   74",",,7,0800","   13",",,7,0800","  127",",,7,0800","   17",",,7"," -272",",,7",,,,,,,,,,,,,,,,,,,,," -272",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-01-31","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","  127",",,7,0800","   17",",,7"," -278",",,7",,,,,,,,,,,,,,,,,,,,," -261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-01","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   25",",,7,0800","   64",",,7,0800","  203",",,7,0800"," -139",",,7"," -261",",,7",,,,,,,,,,,,,,,,,,,,," -139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-02","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","  203",",,7,0800","  -61",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-03","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","   56",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-04","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-05","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-06","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  135",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-07","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   61",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-08","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,," -128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-09","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800"," -100",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,," -117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-10","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -33",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-11","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   10",",,7,0800","   25",",,7,0800","   25",",,7,0800","  -17",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-12","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  155",",,7,0800","    0",",,7,0800","   25",",,7,0800","    6",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-13","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  203",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-14","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-15","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-16","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -39",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-17","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -22",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-18","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   18",",,7,0800","   25",",,7,0800","   25",",,7,0800","  -22",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-19","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -17",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-20","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","    6",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-21","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-22","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-23","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-24","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-25","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,," -117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-26","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -17",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-27","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -11",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-02-28","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-01","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-02","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-03","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-04","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    8",",,7,0800","    8",",,7,0800","    0","T,,7,0800","  -28",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,," -133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-05","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    3",",,7,0800","   10",",,7,0800","   25",",,7,0800"," -100",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,," -128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-06","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    3",",,7,0800","   10",",,7,0800","   25",",,7,0800","  -56",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,," -150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-07","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -22",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-08","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -11",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-09","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   28",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-10","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  178",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-11","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-12","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-13","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-14","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-15","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-16","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-17","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-18","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-19","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-20","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-21","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   71",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-22","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-23","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-24","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-25","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-26","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-27","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-28","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-29","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-30","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  241",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-03-31","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-01","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","   22",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-02","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-03","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-04","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-05","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-06","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-07","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-08","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-09","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-10","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-11","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,"   17",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-12","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-13","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-14","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  112",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-15","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  119",",,7,0800","    0",",,7,0800","    0",",,7,0800","   39",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-16","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  254",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-17","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  254",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-18","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  127",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00129670","2019-04-19","41.0267","-86.5866","210.3","WINAMAC 2 SSE, IN US","  135",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
