"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00053261","2019-04-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   11",",,7","   13",",,7",,,,,,,,,"   89",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-04-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","  119",",,7,0800","    0",",,7","    0",",,7",,,,,"   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-04-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   20",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   33",",,7","   89",",,7",,,,,,,,,"   56",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-04-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","  122",",,7,0800","    0","T,,7","    0","T,,7","  139",",,7","  -33",",,7","   45",",,7",,,,,,,,,"  -33",",,7,",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00053261","2019-04-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","  145",",,7,0800","  107",",,7","  102",",,7","    6",",,7","  -67",",,7","   18",",,7",,,,,,,,,"  -39",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   33",",,7,0800","   30",",,7","   25",",,7","  100",",,7","  -39",",,7","   80",",,7",,,,,,,,,"   11",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -50",",,7","    4",",,7",,,,,,,,,"  -50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","    0",",,7","   94",",,7","  -50",",,7","   80",",,7",,,,,,,,,"   22",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   -6",",,7","    4",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-05","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","    6",",,7","   31",",,7",,,,,,,,,"   56",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-06","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  156",",,7","    0",",,7","    9",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-07","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   22",",,7","    0",",,7",,,,,,,,,"   44",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-08","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   15",",,7,0800","    0",",,7","    0",",,7","  111",",,7","    6",",,7","    9",",,7",,,,,,,,,"   28",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-09","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   71",",,7,0800","   41",",,7","   51",",,7","   50",",,7","  -50",",,7","   31",",,7",,,,,,,,,"  -50",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-10","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   15",",,7,0800","    5",",,7","   51",",,7","  -28",",,7","  -72",",,7","    9",",,7",,,,,,,,,"  -33",",,7,",,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00053261","2019-05-11","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","    0",",,7","   67",",,7","  -33",",,7","   27",",,7",,,,,,,,,"   44",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-12","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   -6",",,7","   22",",,7",,,,,,,,,"   83",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-13","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   33",",,7","   13",",,7",,,,,,,,,"  111",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-14","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   17",",,7","   18",",,7",,,,,,,,,"  117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-15","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   50",",,7","    4",",,7",,,,,,,,,"   94",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-16","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   67",",,7","    9",",,7",,,,,,,,,"   94",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-17","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   28",",,7","   13",",,7",,,,,,,,,"   67",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-18","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    5",",,7,0800","    0","T,,7","    0",",,7","  139",",,7","  -22",",,7","   58",",,7",,,,,,,,,"   17",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-19","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,7,0800","    0","T,,7","    0",",,7","   83",",,7","  -22",",,7","   13",",,7",,,,,,,,,"   17",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-20","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   30",",,7,0800","    0","T,,7","    0","T,,7","  106",",,7","  -11",",,7","   45",",,7",,,,,,,,,"  -11",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-21","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","  112",",,7,0800","   91",",,7","  102",",,7","   11",",,7","  -33",",,7","   13",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-22","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","    0",",,7","   78",",,7","  -33",",,7","   58",",,7",,,,,,,,,"   28",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-23","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","  124",",,7,0800","  102",",,7","  127",",,7","   83",",,7","  -11",",,7","    0",",,7",,,,,,,,,"  -11",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-24","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   36",",,7,0800","   13",",,7","   76",",,7","   33",",,7","  -39",",,7","  116",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-25","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  128",",,7","  -22",",,7","    9",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","    0",",,7","   13",",,7",,,,,,,,,"   67",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   17",",,7","    4",",,7",,,,,,,,,"   56",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  144",",,7","    0",",,7",,,,,,,,,,,"   33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    5",",,7,0800","    0","T,,7","    0",",,7","   83",",,7","  -17",",,7","   45",",,7",,,,,,,,,"    6",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-05-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   25",",,7,0800","    0","T,,7","    0",",,7",,,,,"   49",",,7",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00053261","2019-05-31","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   13",",,7,0800","    0",",,7","    0",",,7","  144",",,7","    6",",,7","    9",",,7",,,,,,,,,"   67",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  172",",,7","   11",",,7","    9",",,7",,,,,,,,,"   61",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  200",",,7","   56",",,7","   13",",,7",,,,,,,,,"  128",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  206",",,7","   28",",,7","   18",",,7",,,,,,,,,"  128",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   56",",,7","    4",",,7",,,,,,,,,"  128",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-05","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   56",",,7",,,,,,,,,,,"   89",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-06","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   15",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   56",",,7","    9",",,7",,,,,,,,,"  117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-07","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    5",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   72",",,7","   31",",,7",,,,,,,,,"  144",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-08","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   56",",,7","   13",",,7",,,,,,,,,"  133",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-09","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   17",",,7","   36",",,7",,,,,,,,,"   44",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-10","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  -11",",,7","   13",",,7",,,,,,,,,"   44",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-11","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   44",",,7","   45",",,7",,,,,,,,,"  133",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-12","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   39",",,7","    0",",,7",,,,,,,,,"   89",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-13","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   72",",,7","    9",",,7",,,,,,,,,"  133",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-14","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  233",",,7","   67",",,7","   76",",,7",,,,,,,,,"  133",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-15","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  222",",,7","   67",",,7","    4",",,7",,,,,,,,,"   94",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-16","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   69",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   39",",,7","    9",",,7",,,,,,,,,"  133",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-17","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   30",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   44",",,7","   54",",,7",,,,,,,,,"   94",",,7,",,,,,,,,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-18","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   20",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   61",",,7","    9",",,7",,,,,,,,,"   94",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-19","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   30",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   61",",,7","   13",",,7",,,,,,,,,"  106",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-20","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   56",",,7","   13",",,7",,,,,,,,,"  111",",,7,",,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00053261","2019-06-21","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   20",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   33",",,7","    4",",,7",,,,,,,,,"   61",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-22","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","  132",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   22",",,7","   13",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-23","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   20",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   -6",",,7","   58",",,7",,,,,,,,,"   56",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-24","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0","T,,7","    0",",,7","  122",",,7","   28",",,7","   49",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-25","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   28",",,7","    9",",,7",,,,,,,,,"   83",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   72",",,7","    9",",,7",,,,,,,,,"  139",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   44",",,7","   13",",,7",,,,,,,,,"  133",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   61",",,7","    4",",,7",,,,,,,,,"  161",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  111",",,7","   18",",,7",,,,,,,,,"  206",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-06-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  261",",,7","  111",",,7","    9",",,7",,,,,,,,,"  167",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   20",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   78",",,7","   22",",,7",,,,,,,,,"  111",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-02","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   25",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   89",",,7","    4",",,7",,,,,,,,,"  144",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-03","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  233",",,7","   72",",,7","    4",",,7",,,,,,,,,"  161",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-04","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   94",",,7","    9",",,7",,,,,,,,,"  150",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-05","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  256",",,7","   56",",,7","    9",",,7",,,,,,,,,"  117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-06","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   67",",,7","    4",",,7",,,,,,,,,"  117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-07","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  217",",,7","   94",",,7","    4",",,7",,,,,,,,,"  122",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-08","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   18",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   67",",,7","   36",",,7",,,,,,,,,"  139",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-09","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   50",",,7","   13",",,7",,,,,,,,,"  111",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-10","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   56",",,7","   13",",,7",,,,,,,,,"  117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-11","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   89",",,7","    9",",,7",,,,,,,,,"  150",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-12","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    3",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  100",",,7","   31",",,7",,,,,,,,,"  161",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-13","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    8",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  117",",,7","   27",",,7",,,,,,,,,"  167",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-14","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    8",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  117",",,7","   58",",,7",,,,,,,,,"  167",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-15","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  256",",,7","  111",",,7","   22",",,7",,,,,,,,,"  161",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-16","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   56",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  139",",,7","   22",",,7",,,,,,,,,"  161",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-17","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  272",",,7","  100",",,7","  152",",,7",,,,,,,,,"  217",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-18","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   83",",,7",,,,,,,,,,,"  139",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-19","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  128",",,7","   22",",,7",,,,,,,,,"  167",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-20","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  139",",,7","   27",",,7",,,,,,,,,"  172",",,7,",,,,,"  326",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-21","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   76",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   78",",,7","    9",",,7",,,,,,,,,"  106",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-22","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    5",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   78",",,7","    4",",,7",,,,,,,,,"  117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-23","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   20",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   83",",,7","   13",",,7",,,,,,,,,"  133",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-24","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  100",",,7","    9",",,7",,,,,,,,,"  161",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-25","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  272",",,7","  100",",,7","    9",",,7",,,,,,,,,"  178",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-26","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  239",",,7","  100",",,7","   31",",,7",,,,,,,,,"  117",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-27","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0","T,,7,0800","    0",",,7","    0",",,7","  261",",,7","  111",",,7","   27",",,7",,,,,,,,,"  133",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-28","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   66",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   94",",,7","   45",",,7",,,,,,,,,"  167",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-29","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  100",",,7","    9",",,7",,,,,,,,,"  128",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-30","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  111",",,7","   40",",,7",,,,,,,,,"  183",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-07-31","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","    5",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  117",",,7","   31",",,7",,,,,,,,,"  150",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00053261","2019-08-01","39.7052","-105.6996","2596.9","GEORGETOWN, CO US","   36",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  100",",,7","    0",",,7",,,,,,,,,"  139",",,7,",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
