"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00093809","2019-06-13","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   15",",,H,0600",,,,,"  256",",,H","  156",",,H",,,,,,,,,,,,,,,,,"  189",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-14","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  250",",,H","  133",",,H",,,,,,,,,,,,,,,,,"  194",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-15","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  278",",,H","  172",",,H",,,,,,,,,,,,,,,,,"  228",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-16","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   28",",,H,0600",,,,,"  306",",,H","  222",",,H",,,,,,,,,,,,,,,,,"  261",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-17","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  361",",,H,0600",,,,,"  317",",,H","  206",",,H",,,,,,,,,,,,,,,,,"  239",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-18","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   91",",,H,0600",,,,,"  294",",,H","  206",",,H",,,,,,,,,,,,,,,,,"  228",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-19","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  294",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-20","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  343",",,H,0600",,,,,"  300",",,H","  206",",,H",,,,,,,,,,,,,,,,,"  233",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-23","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  278",",,H","  206",",,H",,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-24","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  196",",,H,0600",,,,,"  306",",,H","  206",",,H",,,,,,,,,,,,,,,,,"  211",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-25","37.0422","-89.1855","95.4","CAIRO 3 N, IL US",,,,,,,"  289",",,H","  189",",,H",,,,,,,,,,,,,,,,,"  217",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-26","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  306",",,H","  211",",,H",,,,,,,,,,,,,,,,,"  239",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-27","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   25",",,H,0600",,,,,"  322",",,H","  200",",,H",,,,,,,,,,,,,,,,,"  217",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-28","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  294",",,H","  206",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-29","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  311",",,H","  211",",,H",,,,,,,,,,,,,,,,,"  250",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-06-30","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  328",",,H","  222",",,H",,,,,,,,,,,,,,,,,"  267",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-01","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  333",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-02","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  333",",,H","  228",",,H",,,,,,,,,,,,,,,,,"  256",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-03","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  333",",,H","  239",",,H",,,,,,,,,,,,,,,,,"  261",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-04","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   18",",,H,0600",,,,,"  322",",,H","  222",",,H",,,,,,,,,,,,,,,,,"  272",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-05","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  333",",,H","  244",",,H",,,,,,,,,,,,,,,,,"  267",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-06","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   86",",,H,0600",,,,,"  328",",,H","  228",",,H",,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-07","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  328",",,H","  239",",,H",,,,,,,,,,,,,,,,,"  256",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-08","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  344",",,H","  239",",,H",,,,,,,,,,,,,,,,,"  250",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-09","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  322",",,H","  239",",,H",,,,,,,,,,,,,,,,,"  278",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-10","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  344",",,H","  250",",,H",,,,,,,,,,,,,,,,,"  294",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-11","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  366",",,H,0600",,,,,"  350",",,H","  228",",,H",,,,,,,,,,,,,,,,,"  261",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-12","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  322",",,H","  211",",,H",,,,,,,,,,,,,,,,,"  233",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-13","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  317",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  239",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-14","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  442",",,H,0600",,,,,"  333",",,H","  228",",,H",,,,,,,,,,,,,,,,,"  256",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-15","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   61",",,H,0600",,,,,"  294",",,H","  222",",,H",,,,,,,,,,,,,,,,,"  217",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-16","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  251",",,H,0600",,,,,"  272",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  239",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-17","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  432",",,H,0600",,,,,"  283",",,H","  233",",,H",,,,,,,,,,,,,,,,,"  250",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-18","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    3",",,H,0600",,,,,"  333",",,H","  233",",,H",,,,,,,,,,,,,,,,,"  239",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-19","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    5",",,H,0600",,,,,"  333",",,H","  233",",,H",,,,,,,,,,,,,,,,,"  278",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-20","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  339",",,H","  256",",,H",,,,,,,,,,,,,,,,,"  261",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-21","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  344",",,H","  256",",,H",,,,,,,,,,,,,,,,,"  272",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-22","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  208",",,H,0600",,,,,"  244",",I,H","  228",",,H",,,,,,,,,,,,,,,,,"  239",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-23","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  191",",,H,0600",,,,,"  267",",,H","  172",",,H",,,,,,,,,,,,,,,,,"  189",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-24","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  278",",,H","  178",",,H",,,,,,,,,,,,,,,,,"  211",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-25","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  289",",,H","  178",",,H",,,,,,,,,,,,,,,,,"  211",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-26","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  289",",,H","  189",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-27","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  317",",,H","  206",",,H",,,,,,,,,,,,,,,,,"  250",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-28","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  317",",,H","  211",",,H",,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-29","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  333",",,H","  222",",,H",,,,,,,,,,,,,,,,,"  261",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-30","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  124",",,H,0600",,,,,"  294",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  233",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-07-31","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  317",",,H","  189",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-01","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  311",",,H","  200",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-02","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  300",",,H","  178",",,H",,,,,,,,,,,,,,,,,"  217",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-03","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  306",",,H","  194",",,H",,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-04","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  328",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-05","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  328",",,H","  211",",,H",,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-06","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  333",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  250",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-07","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  356",",,H,0600",,,,,"  344",",,H","  206",",,H",,,,,,,,,,,,,,,,,"  233",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-08","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  306",",,H","  183",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-09","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  300",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  250",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-12","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    3",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,"  256",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-14","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  344",",,H","  211",",,H",,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-15","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  328",",,H","  189",",,H",,,,,,,,,,,,,,,,,"  228",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-16","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  306",",,H","  167",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-17","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  317",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  261",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-18","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  344",",,H","  233",",,H",,,,,,,,,,,,,,,,,"  267",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-19","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  350",",,H","  211",",,H",,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-20","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  350",",,H","  222",",,H",,,,,,,,,,,,,,,,,"  272",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-21","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   94",",,H,0600",,,,,"  356",",,H","  206",",,H",,,,,,,,,,,,,,,,,"  239",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-22","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   66",",,H,0600",,,,,"  333",",,H","  211",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-23","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  368",",,H,0600",,,,,"  289",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-24","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  294",",,H","  200",",,H",,,,,,,,,,,,,,,,,"  206",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-25","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  272",",,H","  200",",,H",,,,,,,,,,,,,,,,,"  206",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-26","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  278",",,H","  200",",,H",,,,,,,,,,,,,,,,,"  233",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-27","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  122",",,H,0600",,,,,"  300",",,H","  211",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-28","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  283",",,H","  167",",,H",,,,,,,,,,,,,,,,,"  200",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-29","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  289",",,H","  144",",,H",,,,,,,,,,,,,,,,,"  194",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-30","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  306",",,H","  156",",,H",,,,,,,,,,,,,,,,,"  206",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-08-31","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  311",",,H","  172",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-09-01","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  317",",,H","  194",",,H",,,,,,,,,,,,,,,,,"  228",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-09-02","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  322",",,H","  200",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-09-03","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  306",",,H","  189",",,H",,,,,,,,,,,,,,,,,"  217",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-09-04","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  328",",,H","  194",",,H",,,,,,,,,,,,,,,,,"  233",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-09-05","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  339",",,H","  172",",,H",,,,,,,,,,,,,,,,,"  194",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-09-06","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  289",",,H","  172",",,H",,,,,,,,,,,,,,,,,"  206",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-09-07","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  339",",,H","  178",",,H",,,,,,,,,,,,,,,,,"  194",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-09-08","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  278",",,H","  172",",,H",,,,,,,,,,,,,,,,,"  200",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-09-09","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  294",",,H","  183",",,H",,,,,,,,,,,,,,,,,"  211",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-09-10","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  339",",,H","  200",",,H",,,,,,,,,,,,,,,,,"  239",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-10-05","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  250",",,H","  128",",,H",,,,,,,,,,,,,,,,,"  150",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-10-06","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  283",",,H","  122",",,H",,,,,,,,,,,,,,,,,"  189",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-10-07","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","   38",",,H,0600",,,,,"  239",",,H","  133",",,H",,,,,,,,,,,,,,,,,"  133",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-10-08","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  228",",,H","   67",",,H",,,,,,,,,,,,,,,,,"   83",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-10-09","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  239",",,H","   67",",,H",,,,,,,,,,,,,,,,,"  117",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-10-10","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  283",",,H","  111",",,H",,,,,,,,,,,,,,,,,"  194",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-10-11","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  306",",,H","  178",",,H",,,,,,,,,,,,,,,,,"  200",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-10-12","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","  384",",,H,0600",,,,,"  222",",,H","   22",",,H",,,,,,,,,,,,,,,,,"   33",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093809","2019-10-13","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","    0",",,H,0600",,,,,"  156",",,H","   11",",,H",,,,,,,,,,,,,,,,,"   50",",,H,0600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
