"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN03","SN03_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX03","SX03_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00044259","2019-06-03","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  350",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-04","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  367",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-05","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  372",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-06","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  361",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  356",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-07","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  356",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-08","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  378",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-09","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  406",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-10","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  422",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,"  400",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-11","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  444",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,"  422",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-12","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  456",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,"  417",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-13","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  417",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,"  372",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-14","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  378",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,"  367",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-15","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  389",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,"  361",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-16","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  378",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,"  356",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-17","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  383",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-18","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  378",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-19","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  389",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-20","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  383",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-21","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  333",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  311",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-22","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  389",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  361",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-23","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  400",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  367",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-24","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  406",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-25","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  356",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-26","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  361",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-27","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  372",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-28","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  394",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-29","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  400",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,"  383",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-06-30","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  417",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,"  389",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-01","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  433",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,"  394",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-02","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  406",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,"  389",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-03","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  400",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,"  383",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-04","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  389",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-05","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  389",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,"  372",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-06","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  389",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,"  367",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-07","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  389",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,"  361",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-08","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  372",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  356",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-09","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  389",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-10","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  422",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-11","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  433",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-12","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  450",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  411",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-13","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  428",",,7","  317",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-14","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  428",",,7","  306",",,7",,,,,,,,,,,,,,,,,,,"  400",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-15","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  456",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,"  394",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-16","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  444",",,7","  306",",,7",,,,,,,,,,,,,,,,,,,"  389",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-17","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  400",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,"  383",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-18","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  417",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-19","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  417",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-20","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  406",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,"  372",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-21","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  400",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,"  367",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-22","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  394",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,"  361",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-23","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    3",",,7,1600",,,,,"  428",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  356",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-24","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    3",",,7,1600",,,,,"  383",",,7","  317",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-25","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  411",",,7","  317",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-26","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  433",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-27","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  456",",,7","  328",",,7",,,,,,,,,,,,,,,,,,,"  433",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-28","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  450",",,7","  333",",,7",,,,,,,,,,,,,,,,,,,"  428",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-29","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  428",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-30","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  406",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-07-31","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  383",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-01","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  422",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,"  400",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-02","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  444",",,7","  317",",,7",,,,,,,,,,,,,,,,,,,"  417",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-03","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  444",",,7","  317",",,7",,,,,,,,,,,,,,,,,,,"  411",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-04","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  444",",,7","  317",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-05","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  467",",,7","  328",",,7",,,,,,,,,,,,,,,,,,,"  433",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-06","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  433",",,7","  317",",,7",,,,,,,,,,,,,,,,,,,"  372",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-07","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  372",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-08","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  422",",,7","  306",",,7",,,,,,,,,,,,,,,,,,,"  372",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-09","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  406",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,"  367",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-10","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  400",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,"  361",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-11","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  400",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,"  356",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-12","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  400",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,"  361",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-13","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  411",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,"  367",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-14","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  456",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  428",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-15","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  467",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  433",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-16","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  433",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-17","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  411",",,7","  278",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-18","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  394",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-19","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  417",",,7","  283",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-20","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  444",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,"  433",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-21","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  450",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-22","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  411",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-23","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  394",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-24","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  378",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,"  322",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-25","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  383",",,7","  289",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-26","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  411",",,7","  306",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-27","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  417",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  383",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-28","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  411",",,7","  300",",,7",,,,,,,,,,,,,,,,,,,"  389",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-29","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  400",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-30","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  450",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  417",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-08-31","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  428",",,7","  306",",,7",,,,,,,,,,,,,,,,,,,"  394",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-01","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  394",",,7","  294",",,7",,,,,,,,,,,,,,,,,,,"  383",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-02","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","   43",",,7,1600",,,,,"  389",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-03","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  428",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  400",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-04","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  444",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-05","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  406",",,7","  322",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-06","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  433",",,7","  311",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-07","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  422",",,7","  306",",,7",,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-08","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  378",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-09","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  367",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-10","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  356",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-11","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  361",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-12","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  394",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  361",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044259","2019-09-13","33.7086","-116.2152","-6.4","INDIO FIRE STATION, CA US","    0",",,7,1600",,,,,"  422",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,"  367",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,
