"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00457941","2018-09-21","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  217",",,7","   72",",,7",,,"   58",",,7,1200",,,"   94",",,7","  189",",,7","  144",",,7,2400","   95",",,7",,,"  100",",,7","  111",",,7",,,,,,,,,,
"USC00457941","2018-09-22","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  200",",,7","  106",",,7",,,"   41",",,7,1200",,,"  111",",,7","  200",",,7","  122",",,7,2400","  129",",,7",,,"  100",",,7","  111",",,7",,,,,,,,,,
"USC00457941","2018-09-23","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,","    0",",,7,2400","  172",",,7","   67",",,7",,,"   51",",,7,1200",,,"   89",",,7","  178",",,7","  100",",,7,2400","   69",",,7",,,"  100",",,7","  111",",,7",,,,,,,,,,
"USC00457941","2018-09-24","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  200",",,7","   28",",,7",,,"   43",",,7,1200",,,"   78",",,7","  172",",,7","   44",",,7,2400","   87",",,7",,,"  100",",,7","  111",",,7",,,,,,,,,,
"USC00457941","2018-09-25","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  211",",,7","    6",",,7",,,"   33",",,7,1200",,,"   56",",,7","  183",",,7","  106",",,7,2400","   40",",,7",,,"   94",",,7","  106",",,7",,,,,,,,,,
"USC00457941","2018-09-26","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  228",",,7","   11",",,7",,,"   36",",,7,1200",,,"   67",",,7","  200",",,7","   67",",,7,2400","   53",",,7",,,"   94",",,7","  111",",,7",,,,,,,,,,
"USC00457941","2018-09-27","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  239",",,7","   28",",,7",,,"   64",",,7,1200",,,"   72",",,7","  200",",,7","  128",",,7,2400","   60",",,7",,,"   94",",,7","  106",",,7",,,,,,,,,,
"USC00457941","2018-09-28","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  200",",,7","   61",",,7",,,"   41",",,7,1200",,,"   94",",,7","  211",",,7","   94",",,7,2400","   89",",,7",,,"  100",",,7","  111",",,7",,,,,,,,,,
"USC00457941","2018-09-29","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  178",",,7","   78",",,7",,,"   48",",,7,1200",,,"   83",",,7","  200",",,7","   83",",,7,2400","   90",",,7",,,"  100",",,7","  111",",,7",,,,,,,,,,
"USC00457941","2018-09-30","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  128",",,7","   61",",,7",,,"   46",",,7,1200",,,"   50",",,7","  161",",,7","   83",",,7,2400","  187",",,7",,,"   83",",,7","  106",",,7",,,,,,,,,,
"USC00457941","2018-10-01","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  206",",,7","   72",",,7",,,,,,,,,,,"  144",",,7,2400",,,,,"   78",",,7","   83",",,7",,,,,,,,,,
"USC00457941","2018-10-02","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    5",",,7,2400","    0",",,7,","    0",",,7,2400","  194",",,7","   22",",,7",,,,,,,,,,,"   28",",,7,2400",,,,,"   83",",,7","  106",",,7",,,,,,,,,,
"USC00457941","2018-10-03","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  117",",,7","  -44",",,7",,,,,,,,,,,"   56",",,7,2400",,,,,"   78",",I,7","  100",",,7",,,,,,,,,,
"USC00457941","2018-10-04","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  139",",,7","    6",",,7",,,,,,,,,,,"   39",",,7,2400",,,,,"   56",",,7","   67",",I,7",,,,,,,,,,
"USC00457941","2018-10-05","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   33",",,7,2400","    0",",,7,","    0",",,7,2400","  133",",,7","  -33",",,7",,,,,,,,,,,"   56",",,7,2400",,,,,"   67",",,7","  111",",,7",,,,,,,,,,
"USC00457941","2018-10-06","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   13",",,7,2400","    0",",,7,","    0",",,7,2400","  133",",,7","   17",",,7",,,,,,,,,,,"   28",",,7,2400",,,,,"   67",",,7","   72",",,7",,,,,,,,,,
"USC00457941","2018-10-07","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,","    0",",,7,2400","  106",",,7","   11",",,7",,,,,,,,,,,"   72",",,7,2400",,,,,"   72",",,7","   83",",,7",,,,,,,,,,
"USC00457941","2018-10-08","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   41",",,7,2400","    0",",,7,","    0",",,7,2400","  111",",,7","   50",",,7",,,,,,,,,,,"   67",",,7,2400",,,,,"   72",",,7","   72",",,7",,,,,,,,,,
"USC00457941","2018-10-09","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   43",",,7,2400","    0",",,7,","    0",",,7,2400","  122",",,7","   50",",,7",,,,,,,,,,,"   50",",,7,2400",,,,,"   72",",,7","   78",",,7",,,,,,,,,,
"USC00457941","2018-10-10","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  133",",,7","  -22",",,7",,,,,,,,,,,"  -17",",,7,2400",,,,,"   61",",,7","   72",",,7",,,,,,,,,,
"USC00457941","2018-10-11","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  144",",,7","  -39",",,7",,,,,,,,,,,"   28",",,7,2400",,,,,"   56",",,7","   67",",,7",,,,,,,,,,
"USC00457941","2018-10-12","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  172",",,7","   11",",,7",,,,,,,,,,,"   89",",,7,2400",,,,,"   50",",,7","   67",",,7",,,,,,,,,,
"USC00457941","2018-10-13","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  122",",,7","  -17",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,"   50",",,7","   72",",,7",,,,,,,,,,
"USC00457941","2018-10-14","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  133",",,7","  -56",",,7",,,,,,,,,,,"   28",",,7,2400",,,,,"   50",",,7","   67",",,7",,,,,,,,,,
"USC00457941","2018-10-15","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  150",",,7","  -33",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-16","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  156",",,7","  -33",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-17","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  172",",,7","  -28",",,7",,,,,,,,,,,"   11",",,7,2400",,,,,"   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-18","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  167",",,7","  -22",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,"   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-19","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  178",",,7","  -17",",,7",,,,,,,,,,,"   67",",,7,2400",,,,,"   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-20","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  183",",,7","  -28",",,7",,,,,,,,,,,"   17",",,7,2400",,,,,"   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-21","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  178",",,7","  -11",",,7",,,,,,,,,,,"   28",",,7,2400",,,,,"   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-22","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  178",",,7","  -17",",,7",,,,,,,,,,,"   39",",,7,2400",,,,,"   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-23","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  156",",,7","  -11",",,7",,,,,,,,,,,"   61",",,7,2400",,,,,"   39",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-24","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  150",",,7","   44",",,7",,,,,,,,,,,"   61",",,7,2400",,,,,"   44",",,7","   61",",,7",,,,,,,,,,
"USC00457941","2018-10-25","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   64",",,7,2400","    0",",,7,","    0",",,7,2400","  128",",,7","    6",",,7",,,,,,,,,,,"   78",",,7,2400",,,,,"   50",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-26","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   84",",,7,2400","    0",",,7,","    0",",,7,2400","  150",",,7","   72",",,7",,,,,,,,,,,"   89",",,7,2400",,,"    0",",,7","   50",",,7","   61",",,7",,,,,,,,,,
"USC00457941","2018-10-27","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   23",",,7,2400","    0",",,7,","    0",",,7,2400","  128",",,7","  -11",",,7",,,,,,,,,,,"   67",",,7,2400",,,"    0",",,7","   61",",,7","   67",",,7",,,,,,,,,,
"USC00457941","2018-10-28","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","  117",",,7,2400","    0",",,7,","    0",",,7,2400","  111",",,7","   33",",,7",,,,,,,,,,,"   44",",,7,2400",,,"    0",",,7","   61",",,7","   61",",,7",,,,,,,,,,
"USC00457941","2018-10-29","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,","    0",",,7,2400","  117",",,7","   17",",,7",,,,,,,,,,,"   17",",,7,2400",,,"    0",",,7","   56",",,7","   61",",,7",,,,,,,,,,
"USC00457941","2018-10-30","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   94",",,7","    6",",,7",,,,,,,,,,,"   28",",,7,2400",,,"    0",",,7","   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-10-31","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   74",",,7,2400","    0",",,7,","    0",",,7,2400","   94",",,7","   28",",,7",,,,,,,,,,,"   83",",,7,2400",,,"    0",",,7","   44",",,7","   50",",,7",,,,,,,,,,
"USC00457941","2018-11-01","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   48",",,7,2400","    0",",,7,","    0",",,7,2400","  122",",,7","   78",",,7",,,,,,,,,,,"  111",",,7,2400",,,,,"   50",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-11-02","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    8",",,7,2400","    0",",,7,","    0",",,7,2400","  161",",,7","   67",",,7",,,,,,,,,,,"   72",",,7,2400",,,,,"   50",",,7","   61",",,7",,,,,,,,,,
"USC00457941","2018-11-03","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   20",",,7,2400","    0",",,7,","    0",",,7,2400","  122",",,7","   33",",,7",,,,,,,,,,,"   72",",,7,2400",,,,,"   56",",,7","   67",",,7",,,,,,,,,,
"USC00457941","2018-11-04","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   13",",,7,2400","    0",",,7,","    0",",,7,2400","  139",",,7","   28",",,7",,,,,,,,,,,"   39",",,7,2400",,,,,"   56",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-11-05","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,","    0",",,7,2400","   94",",,7","   17",",,7",,,,,,,,,,,"   22",",,7,2400",,,,,"   50",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-11-06","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,","    0",",,7,2400","   72",",,7","  -17",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-11-07","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   72",",,7","  -33",",,7",,,,,,,,,,,"  -11",",,7,2400",,,,,"   44",",,7","   56",",,7",,,,,,,,,,
"USC00457941","2018-11-08","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   50",",,7","  -72",",,7",,,,,,,,,,,"  -28",",,7,2400",,,,,"   22",",,7","   44",",,7",,,,,,,,,,
"USC00457941","2018-11-09","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    8",",,7,2400","   13",",,7,","   25",",,7,2400","   11",",,7","  -44",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"   17",",,7","   28",",,7",,,,,,,,,,
"USC00457941","2018-11-10","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0","T,,7,2400","  -11",",,7","  -39",",,7",,,,,,,,,,,"  -17",",,7,2400",,,,,"   17",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2018-11-11","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","    0",",,7","  -67",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"    0",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2018-11-12","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  -17",",,7","  -56",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"    6",",,7","   11",",,7",,,,,,,,,,
"USC00457941","2018-11-13","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   44",",,7","  -50",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"    6",",,7","   11",",,7",,,,,,,,,,
"USC00457941","2018-11-14","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   72",",,7","  -44",",,7",,,,,,,,,,,"  -39",",,7,2400",,,,,"    0",",,7","   11",",,7",,,,,,,,,,
"USC00457941","2018-11-15","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    5",",,7,2400","    0",",,7,","    0",",,7,2400","   50",",,7","  -50",",,7",,,,,,,,,,,"   44",",,7,2400",,,,,"    0",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2018-11-16","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   94",",,7","  -11",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"    0",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2018-11-17","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   56",",,7","  -72",",,7",,,,,,,,,,,"  -44",",,7,2400",,,,,"    0",",,7","    6",",,7",,,,,,,,,,
"USC00457941","2018-11-18","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   50",",,7","  -72",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"   -6",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2018-11-19","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   50",",,7","  -72",",,7",,,,,,,,,,,"  -44",",,7,2400",,,,,"  -11",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2018-11-20","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   50",",,7","  -72",",,7",,,,,,,,,,,"  -28",",,7,2400",,,,,"  -11",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2018-11-21","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,","    0",",,7,2400","   17",",,7","  -44",",,7",,,,,,,,,,,"   11",",,7,2400",,,,,"  -11",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2018-11-22","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   91",",,7,2400","    0",",,7,","    0",",,7,2400","   89",",,7","   11",",,7",,,,,,,,,,,"   17",",,7,2400",,,,,"  -11",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2018-11-23","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   66",",,7,2400","    8",",,7,","    0","T,,7,2400","   78",",,7","    6",",,7",,,,,,,,,,,"   11",",,7,2400",,,,,"  -11",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2018-11-24","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   17",",,7","  -11",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2018-11-25","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   22",",,7","  -28",",,7",,,,,,,,,,,"  -11",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2018-11-26","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   43",",,7,2400","    0",",,7,","    0",",,7,2400","   44",",,7","  -17",",,7",,,,,,,,,,,"   44",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2018-11-27","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   74",",,7,2400","    0",",,7,","    0",",,7,2400","   78",",,7","   44",",,7",,,,,,,,,,,"   61",",,7,2400",,,,,"   -6",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2018-11-28","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   48",",,7,2400","    0",",,7,","    0",",,7,2400","   83",",,7","   44",",,7",,,,,,,,,,,"   50",",,7,2400",,,,,"    0",",,7","   11",",,7",,,,,,,,,,
"USC00457941","2018-11-29","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   10",",,7,2400","    0",",,7,","    0",",,7,2400","   72",",,7","   -6",",,7",,,,,,,,,,,"   22",",,7,2400",,,,,"   11",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2018-11-30","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   48",",,7,2400","    3",",,7,","    0",",,7,2400","   28",",,7","   11",",,7",,,,,,,,,,,"   22",",,7,2400",,,,,"   11",",,7","   11",",,7",,,,,,,,,,
"USC00457941","2018-12-01","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   43",",,7,2400","   28",",,7,","    0","T,,7,2400","   33",",,7","    0",",,7",,,,,,,,,,,"   11",",,7,2400",,,,,"    6",",,7","   22",",,7",,,,,,,,,,
"USC00457941","2018-12-02","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   28",",,7","  -17",",,7",,,,,,,,,,,"  -11",",,7,2400",,,,,"    0",",,7","   11",",,7",,,,,,,,,,
"USC00457941","2018-12-03","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    3",",,7,","    0",",,7,2400","    6",",,7","  -72",",,7",,,,,,,,,,,"  -67",",,7,2400",,,,,"    0",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2018-12-04","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  -17",",,7","  -78",",,7",,,,,,,,,,,"  -44",",,7,2400",,,,,"    0",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2018-12-05","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","    6",",,7","  -83",",,7",,,,,,,,,,,"  -83",",,7,2400",,,,,"   -6",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2018-12-06","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  -17",",,7"," -117",",,7",,,,,,,,,,,"  -83",",,7,2400",,,,,"  -17",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2018-12-07","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","  -22",",,7"," -128",",,7",,,,,,,,,,,"  -67",",,7,2400",,,,,"  -44",",,7","  -11",",,7",,,,,,,,,,
"USC00457941","2018-12-08","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,","    0",",,7,2400","  -17",",,7","  -72",",,7",,,,,,,,,,,"  -22",",,7,2400",,,,,"  -28",",,7","  -17",",,7",,,,,,,,,,
"USC00457941","2018-12-09","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,","    0","T,,7,2400","   11",",,7","  -44",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"  -22",",,7","  -17",",,7",,,,,,,,,,
"USC00457941","2018-12-10","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   30",",,7,2400","   38",",,7,","   51",",,7,2400","    0",",,7","  -28",",,7",,,,,,,,,,,"  -28",",,7,2400",,,,,"  -17",",,7","    6",",,7",,,,,,,,,,
"USC00457941","2018-12-11","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","  102",",,7,2400","   53",",,7,","   51",",,7,2400","   39",",,7","  -28",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,"  -17",",,7","  -17",",,7",,,,,,,,,,
"USC00457941","2018-12-12","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,","    0",",,7,2400","   39",",,7","  -11",",,7",,,,,,,,,,,"   17",",,7,2400",,,,,"  -17",",,7","  -11",",,7",,,,,,,,,,
