"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00417944","2019-09-11","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  200",",,7","  107",",,7,0800","  211",",,7","  333",",,7","  217",",,7,0800","  219",",,7",,,,,"  278",",,7",,,,,"  328",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-12","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  206",",,7","   84",",,7,0800","  206",",,7","  328",",,7","  211",",,7,0800","  230",",,7",,,,,"  272",",,7",,,,,"  306",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-13","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  200",",,7","  114",",,7,0800","  211",",,7","  339",",,7","  228",",,7,0800","  146",",,7",,,,,"  272",",,7",,,,,"  317",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-14","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  167",",,7","   86",",,7,0800","  189",",,7","  339",",,7","  183",",,7,0800","   76",",,7",,,,,"  278",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-15","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  167",",,7","  102",",,7,0800","  189",",,7","  328",",,7","  183",",,7,0800","   74",",,7",,,,,"  278",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-16","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  178",",,7","  104",",,7,0800","  189",",,7","  333",",,7","  189",",,7,0800","  108",",,7",,,,,"  272",",,7",,,,,"  317",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-17","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  189",",,7","   91",",,7,0800","  194",",,7","  317",",,7","  211",",,7,0800","   79",",,7",,,,,"  272",",,7",,,,,"  317",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-18","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  194",",,7","   76",",,7,0800","  206",",,7","  328",",,7","  200",",,7,0800","   50",",,7",,,,,"  283",",,7",,,,,"  328",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-19","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  200",",,7","   94",",,7,0800","  211",",,7","  361",",,7","  211",",,7,0800","   50",",,7",,,,,"  283",",,7",,,,,"  333",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-20","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  378",",,7","  211",",,7","   97",",,7,0800","  217",",,7","  361",",,7","  239",",,7,0800","   87",",,7",,,,,"  289",",,7",,,,,"  333",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-21","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  233",",,7","  130",",,7,0800","  222",",,7","  333",",,7","  239",",,7,0800","  264",",,7",,,,,,,,,,,"  328",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-22","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  233",",,7","  122",",,7,0800","  222",",,7","  311",",,7","  239",",,7,0800","  280",",,7",,,,,"  294",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-23","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  200",",,7","   86",",,7,0800","  217",",,7","  328",",,7","  222",",,7,0800","  146",",,7",,,,,"  289",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-24","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  222",",,7","  112",",,7,0800","  217",",,7","  344",",,7","  233",",,7,0800","  129",",,7",,,,,"  289",",,7",,,,,"  328",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-25","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  217",",,7","   99",",,7,0800","  217",",,7","  333",",,7","  228",",,7,0800","  182",",,7",,,,,"  272",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-26","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  372",",,7","  200",",,7","  102",",,7,0800","  217",",,7","  344",",,7","  206",",,7,0800","  109",",,7",,,,,"  267",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-27","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  383",",,7","  206",",,7","  109",",,7,0800","  211",",,7","  344",",,7","  228",",,7,0800","  166",",,7",,,,,"  283",",,7",,,,,"  328",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-28","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  228",",,7","  109",",,7,0800","  211",",,7","  339",",,7","  239",",,7,0800","  190",",,7",,,,,"  283",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-29","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  239",",,7","    0",",,7,0800","  217",",,7","  306",",,7","  250",",,7,0800","  219",",,7",,,,,"  283",",,7",,,,,"  317",",,7",,,,,,,,,,,,,,
"USC00417944","2019-09-30","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  222",",,7","   74",",,7,0800","  222",",,7","  300",",,7","  239",",,7,0800","  232",",,7",,,,,"  278",",,7",,,,,"  306",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-01","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  233",",,7","   71",",,7,0800","  222",",,7","  306",",,7","  239",",,7,0800","  214",",,7",,,,,"  283",",,7",,,,,"  311",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-02","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  206",",,7","  114",",,7,0800","  206",",,7","  311",",,7","  217",",,7,0800","  293",",,7",,,,,"  278",",,7",,,,,"  306",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-03","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  200",",,7","  109",",,7,0800","  200",",,7","  328",",,7","  200",",,7,0800","  169",",,7",,,,,"  272",",,7",,,,,"  317",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-04","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  189",",,7","   76",",,7,0800","  200",",,7","  311",",,7","  189",",,7,0800","   79",",,7",,,,,"  261",",,7",,,,,"  306",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-05","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  167",",,7","   56",",,7,0800","  178",",,7","  306",",,7","  167",",,7,0800","   47",",,7",,,,,"  267",",,7",,,,,"  311",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-06","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  167",",,7","   71",",,7,0800","  178",",,7","  339",",,7","  194",",,7,0800","   76",",,7",,,,,"  267",",,7",,,,,"  317",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-07","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  133",",,7","   86",",,7,0800","  139",",,7","  328",",,7","  139",",,7,0800","  195",",,7",,,,,"  250",",,7",,,,,"  311",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-08","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   67",",,7","  112",",,7,0800","  111",",,7","  250",",,7","   72",",,7,0800","  103",",,7",,,,,"  228",",,7",,,,,"  278",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-09","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","   72",",,7","   76",",,7,0800","  111",",,7","  283",",,7","  206",",,7,0800","  126",",,7",,,,,"  222",",,7",,,,,"  283",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-10","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  206",",,7","  119",",,7,0800","  183",",,7","  306",",,7","  239",",,7,0800","  362",",,7",,,,,"  239",",,7",,,,,"  283",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-11","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  145",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","   28",",,7","  124",",,7,0800","   61",",,7","  328",",,7","   33",",,7,0800","  270",",,7",,,,,"  239",",,7",,,,,"  300",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-12","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   33",",,7","   15",",,7,0800","   61",",,7","  139",",,7","   72",",,7,0800","  150",",,7",,,,,"  167",",,7",,,,,"  239",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-13","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   67",",,7","   41",",,7,0800","   61",",,7","  206",",,7","   83",",,7,0800","   56",",,7",,,,,"  167",",,7",,,,,"  222",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-14","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","   83",",,7","  102",",,7,0800","   94",",,7","  250",",,7","  183",",,7,0800","   90",",,7",,,,,"  172",",,7",,,,,"  228",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-15","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  167",",,7","    5",",,7,0800","  156",",,7","  228",",,7","  178",",,7,0800","   21",",,7",,,,,"  200",",,7",,,,,"  228",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-16","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  128",",,7","   81",",,7,0800","  128",",,7","  283",",,7","  128",",,7,0800","  182",",,7",,,,,"  206",",,7",,,,,"  261",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-17","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   39",",,7","   38",",,7,0800","   89",",,7","  211",",,7","   67",",,7,0800","   77",",,7",,,,,"  183",",,7",,,,,"  233",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-18","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   50",",,7","  104",",,7,0800","   89",",,7","  250",",,7","   83",",,7,0800","   47",",,7",,,,,"  183",",,7",,,,,"  239",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-19","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","   83",",,7","   58",",,7,0800","  111",",,7","  278",",,7","  167",",,7,0800","  146",",,7",,,,,"  194",",,7",,,,,"  256",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-20","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","   83",",,7","   69",",,7,0800","  122",",,7","  278",",,7","   94",",,7,0800","   61",",,7",,,,,"  206",",,7",,,,,"  267",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-21","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","   89",",,7","  160",",,7,0800","  122",",,7","  289",",,7","  117",",,7,0800","  171",",,7",,,,,"  200",",,7",,,,,"  261",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-22","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   33",",,7","   76",",,7,0800","   83",",,7","  250",",,7","   56",",,7,0800","   56",",,7",,,,,"  194",",,7",,,,,"  256",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-23","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","   33",",,7","   76",",,7,0800","   89",",,7","  239",",,7","  144",",,7,0800","  124",",,7",,,,,"  194",",,7",,,,,"  244",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-24","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  144",",,7","   86",",,7,0800","  122",",,7","  272",",,7","  189",",,7,0800","  195",",,7",,,,,"  194",",,7",,,,,"  239",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-25","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   39",",,7","   30",",,7,0800","   50",",,7","  183",",,7","   50",",,7,0800","  333",",,7",,,,,"  167",",,7",,,,,"  217",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-26","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","    6",",,7","  109",",,7,0800","   39",",,7","  183",",,7","   17",",,7,0800","  209",",,7",,,,,"  150",",,7",,,,,"  189",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-27","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","    6",",,7","   43",",,7,0800","   39",",,7","  206",",,7","   78",",,7,0800","   77",",,7",,,,,"  144",",,7",,,,,"  200",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-28","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   61",",,7","   99",",,7,0800","   61",",,7","  244",",,7","   61",",,7,0800","  166",",,7",,,,,"  156",",,7",,,,,"  217",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-29","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   33",",,7","   28",",,7,0800","   67",",,7","  128",",,7","   33",",,7,0800","  150",",,7",,,,,"  156",",,7",,,,,"  172",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-30","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","   17",",,7","    0",",,7,0800","   39",",,7","   78",",,7","   17",",,7,0800","  156",",,7",,,,,"  128",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00417944","2019-10-31","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -56",",,7",,,"    6",",,7","   78",",,7","  -56",",,7,0800","  235",",,7",,,,,"   94",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-01","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -56",",,7",,,,,,,"  -17",",,7,0800","   24",",,7",,,,,"   94",",,7",,,,,"  144",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-02","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  -22",",,7",,,"   17",",,7","  189",",,7","   39",",,7,0800","  116",",,7",,,,,"   94",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-03","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","    0",",,7","   56",",,7,0800","   56",",,7","  189",",,7","   78",",,7,0800","   50",",,7",,,,,"  111",",,7",,,,,"  167",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-04","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   78",",,7","   76",",,7,0800","   61",",,7","  206",",,7","  144",",,7,0800","  182",",,7",,,,,"  122",",,7",,,,,"  178",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-05","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","   61",",,7","   71",",,7,0800","  111",",,7","  261",",,7","  106",",,7,0800","   56",",,7",,,,,"  144",",,7",,,,,"  206",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-06","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  106",",,7","   25",",,7,0800","  117",",,7","  233",",,7","  200",",,7,0800","   48",",,7",,,,,"  161",",,7",,,,,"  206",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-07","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","  155",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   67",",,7","   71",",,7,0800","  144",",,7","  233",",,7","   72",",,7,0800","  203",",,7",,,,,"  189",",,7",,,,,"  211",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-08","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   17",",,7","   13",",,7,0800","   39",",,7",,,"   17",",,7,0800","  232",",,7",,,,,"  106",",,7",,,,,"  194",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-09","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   17",",,7","   23",",,7,0800","   39",",,7","  128",",,7","   61",",,7,0800","   29",",,7",,,,,"  100",",,7",,,,,"  144",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-10","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   61",",,7","   20",",,7,0800","   67",",,7","  217",",,7","  122",",,7,0800","   51",",,7",,,,,"  100",",,7",,,,,"  167",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-11","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  122",",,7","   76",",,7,0800","  161",",,7","  244",",,7","  156",",,7,0800","  232",",,7",,,,,"  133",",,7",,,,,"  178",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-12","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    5",",,7,0800","    0","T,,7,0800","    0",",,7,0800","  172",",,7","  -56",",,7",,,"    0",",,7","  167",",,7","  -56",",,7,0800","  364",",,7",,,,,"   72",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-13","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -56",",,7",,,,,,,"   17",",,7,0800","   69",",,7",,,,,"   44",",,7",,,,,"  106",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-14","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","    0",",,7","   76",",,7,0800",,,,,"   22",",,7,0800","  126",",,7",,,,,"   56",",,7",,,,,"   89",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-15","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -39",",,7",,,"   22",",,7","  139",",,7","   -6",",,7,0800","  129",",,7",,,,,"   78",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-16","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  -28",",,7","   89",",,7,0800","   22",",,7","  156",",,7","   22",",,7,0800","   34",",,7",,,,,"   67",",,7",,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00417944","2019-11-17","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   17",",,7","   66",",,7,0800","   28",",,7","  172",",,7","   67",",,7,0800","  113",",,7",,,,,"   78",",,7",,,,,"  133",",,7",,,,,,,,,,,,,,
