"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00418040","2019-04-21","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","   78",",,7","   36",",,7","  124",",,7,0600",,,,,"   56",",,7","  256",",,7",,,"  372",",,7",,,,,,,,,,,,
"USC00418040","2019-04-22","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  311",",,7","   89",",,7","   22",",,7","  157",",,7,0600",,,,,"   33",",,7","  244",",,7",,,"  299",",,7",,,,,,,,,,,,
"USC00418040","2019-04-23","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   79",",,7,0600","    0",",,7","    0",",,7","  189",",,7","   89",",,7","   27",",,7","   46",",,7,0600",,,,,"   94",",,7","  200",",,7","  106",",,7,0600","  288",",,7",,,,,,,,,,,,
"USC00418040","2019-04-24","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   36",",,7,0600","    0",",,7","    0",",,7","  150",",,7","   39",",,7","   22",",,7","   38",",,7,0600",,,,,"   67",",,7","  139",",,7","   67",",,7,0600","  146",",,7",,,,,,,,,,,,
"USC00418040","2019-04-25","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  233",",,7","   33",",,7","   13",",,7","   23",",,7,0600",,,,,"   44",",,7","  233",",,7","   94",",,7,0600","   55",",,7",,,,,,,,,,,,
"USC00418040","2019-04-26","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  244",",,7","   72",",,7","    0",",,7","   74",",,7,0600",,,,,"   89",",,7","  222",",,7",,,"  254",",,7",,,,,,,,,,,,
"USC00418040","2019-04-27","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  256",",,7","   94",",,7","   31",",,7","  112",",,7,0600",,,,,"  100",",,7","  233",",,7",,,"  410",",,7",,,,,,,,,,,,
"USC00418040","2019-04-28","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   25",",,7,0600","    0",",,7","    0",",,7","  267",",,7","   78",",,7","   22",",,7","  109",",,7,0600",,,,,"   67",",,7","  256",",,7",,,"  253",",,7",,,,,,,,,,,,
"USC00418040","2019-04-29","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","   89",",,7","   89",",,7","  107",",,7,0600",,,,,"  100",",,7","  261",",,7",,,"  306",",,7",,,,,,,,,,,,
"USC00418040","2019-04-30","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  167",",,7","   67",",,7","   27",",,7","   36",",,7,0600",,,,,"   67",",,7","  156",",,7","   83",",,7,0600","  449",",,7",,,,,,,,,,,,
"USC00418040","2019-05-01","35.7048","-101.5492","894.9","SANFORD DAM, TX US","  198",",,7,0600","    0",",,7","    0",",,7","  167",",,7","   56",",,7","   40",",,7","   43",",,7,0600",,,,,"   67",",,7","  156",",,7","  111",",,7,0600","   34",",,7",,,,,,,,,,,,
"USC00418040","2019-05-02","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    3",",,7,0600","    0",",,7","    0",",,7","  278",",,7","   67",",,7","   72",",,7","   91",",,7,0600",,,,,"   78",",,7","  256",",,7","   83",",,7,0600","  332",",,7",,,,,,,,,,,,
"USC00418040","2019-05-03","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    8",",,7,0600","    0",",,7","    0",",,7","  139",",,7","   56",",,7","   13",",,7","   38",",,7,0600",,,,,"   78",",,7","  128",",,7","  122",",,7,0600","  177",",,7",,,"    1",",,7",,,,,,,,
"USC00418040","2019-05-04","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    8",",,7,0600","    0",",,7","    0",",,7","  189",",,7","  100",",,7","    9",",,7","   15",",,7,0600",,,,,"  117",",,7","  189",",,7","  122",",,7,0600","  137",",,7",,,,,,,,,,,,
"USC00418040","2019-05-05","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    3",",,7,0600","    0",",,7","    0",",,7","  233",",,7","  100",",,7","   22",",,7","   56",",,7,0600",,,,,"  122",",,7","  244",",,7","  133",",,7,0600","  179",",,7",,,,,,,,,,,,
"USC00418040","2019-05-06","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  267",",,7","  111",",,7","    4",",,7","   61",",,7,0600",,,,,"  122",",,7","  267",",,7","  133",",,7,0600","  193",",,7",,,,,,,,,,,,
"USC00418040","2019-05-07","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   10",",,7,0600","    0",",,7","    0",",,7","  289",",,7","  111",",,7","    0",",,7","  107",",,7,0600",,,,,"  111",",,7","  289",",,7",,,"  343",",,7",,,"    1",",,7",,,,,,,"    1",",,7"
"USC00418040","2019-05-08","35.7048","-101.5492","894.9","SANFORD DAM, TX US","  711",",,7,0600","    0",",,7","    0",",,7","  222",",,7","   61",",,7","    0",",,7","    0",",,7,0600",,,,,"  122",",,7","  189",",,7",,,"  286",",,7","    1",",,7","    1",",,7",,,"    1",",,7",,,"    1",",,7"
"USC00418040","2019-05-09","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   51",",,7,0600","    0",",,7","    0",",,7","  200",",,7","   56",",,7","   49",",,7","   46",",,7,0600",,,,,"   56",",,7","  200",",,7",,,"  143",",,7",,,"    1",",,7",,,,,,,,
"USC00418040","2019-05-10","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    3",",,7,0600","    0",",,7","    0",",,7","  100",",,7","   33",",,7","   18",",,7","    8",",,7,0600",,,,,"   44",",,7","   89",",,7","   50",",,7,0600","  209",",,7",,,,,,,,,,,,
"USC00418040","2019-05-11","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   13",",,7,0600","    0",",,7","    0",",,7","  100",",,7","   33",",,7","   18",",,7","    3",",,7,0600",,,,,"   44",",,7","   89",",,7","   78",",,7,0600","   79",",,7",,,,,,,,,,,,
"USC00418040","2019-05-12","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  211",",,7","   67",",,7","    0",",,7","   76",",,7,0600",,,,,"   67",",,7","  200",",,7","   78",",,7,0600","   85",",,7",,,,,,,,,,,,
"USC00418040","2019-05-13","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  261",",,7","   56",",,7","   18",",,7","   61",",,7,0600",,,,,"   78",",,7","  256",",,7","  117",",,7,0600","   77",",,7",,,,,,,,,,,,
"USC00418040","2019-05-14","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  289",",,7","   44",",,7","   22",",,7","   66",",,7,0600",,,,,"   61",",,7","  278",",,7",,,"  230",",,7",,,,,,,,,,,,
"USC00418040","2019-05-15","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  117",",,7","   18",",,7","  102",",,7,0600",,,,,"  100",",,7","  289",",,7",,,"  143",",,7",,,,,,,,,,,,
"USC00418040","2019-05-16","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  117",",,7","    0",",,7","  104",",,7,0600",,,,,"  122",",,7","  289",",,7","  167",",,7,0600","  143",",,7",,,,,,,,,,,,
"USC00418040","2019-05-17","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  144",",,7","   13",",,7","  112",",,7,0600",,,,,"  133",",,7","  289",",,7",,,"  319",",,7",,,,,,,,,,,,
"USC00418040","2019-05-18","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  111",",,7","   13",",,7","  132",",,7,0600",,,,,"   78",",,7","  289",",,7",,,"  288",",,7",,,,,,,,,,,,
"USC00418040","2019-05-19","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  267",",,7","   78",",,7","   22",",,7","  140",",,7,0600",,,,,"   78",",,7","  244",",,7",,,"  220",",,7",,,,,,,,,,,,
"USC00418040","2019-05-20","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  256",",,7","   67",",,7","   49",",,7","   86",",,7,0600",,,,,"   89",",,7","  256",",,7",,,"  257",",,7",,,,,,,,,,,,
"USC00418040","2019-05-21","35.7048","-101.5492","894.9","SANFORD DAM, TX US","  356",",,7,0600","    0",",,7","    0",",,7","  156",",,7","   78",",,7","   13",",,7","   69",",,7,0600",,,,,"   89",",,7","  133",",,7","   94",",,7,0600","  259",",,7",,,"    1",",,7",,,,,,,,
"USC00418040","2019-05-22","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  211",",,7","   44",",,7","    0",",,7","   84",",,7,0600",,,,,"   89",",,7","  211",",,7","   61",",,7,0600","  240",",,7",,,,,,,,,,,,
"USC00418040","2019-05-23","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  283",",,7","   44",",,7","   31",",,7","   86",",,7,0600",,,,,"   56",",,7","  267",",,7","  172",",,7,0600","  158",",,7",,,,,,,,,,,,
"USC00418040","2019-05-24","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   58",",,7,0600","    0",",,7","    0",",,7","  261",",,7","  106",",,7","    9",",,7","   84",",,7,0600",,,,,"  111",",,7","  239",",,7","  128",",,7,0600","  249",",,7",,,,,,,,,,,,
"USC00418040","2019-05-25","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  272",",,7","   94",",,7","    9",",,7","   66",",,7,0600",,,,,"  111",",,7","  267",",,7","  178",",,7,0600","  126",",,7",,,,,,,,,,,,
"USC00418040","2019-05-26","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   89",",,7,0600","    0",",,7","    0",",,7","  272",",,7","  133",",,7","    4",",,7","  104",",,7,0600",,,,,"  172",",,7","  267",",,7","  183",",,7,0600","  204",",,7",,,,,,,,,,,,
"USC00418040","2019-05-27","35.7048","-101.5492","894.9","SANFORD DAM, TX US","  373",",,7,0600","    0",",,7","    0",",,7","  228",",,7","   61",",,7","    0",",,7","   58",",,7,0600",,,,,"  150",",,7","  194",",,7","  178",",,7,0600","  266",",,7",,,,,,,,,,,,
"USC00418040","2019-05-28","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  144",",,7","   36",",,7","   91",",,7,0600",,,,,"  144",",,7","  289",",,7","  167",",,7,0600","  278",",,7",,,,,,,,,,,,
"USC00418040","2019-05-29","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  278",",,7","  100",",,7","   31",",,7","  150",",,7,0600",,,,,"  111",",,7","  244",",,7","  117",",,7,0600","  288",",,7",,,,,,,,,,,,
"USC00418040","2019-05-30","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  222",",,7","   89",",,7","    4",",,7","   61",",,7,0600",,,,,"  100",",,7","  200",",,7","  117",",,7,0600","  172",",,7",,,,,,,,,,,,
"USC00418040","2019-05-31","35.7048","-101.5492","894.9","SANFORD DAM, TX US","  135",",,7,0600","    0",",,7","    0",",,7","  267",",,7","   89",",,7","   36",",,7","   97",",,7,0600",,,,,"  122",",,7","  289",",,7","  139",",,7,0600","  134",",,7",,,"    1",",,7",,,,,,,,
"USC00418040","2019-06-01","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  272",",,7","  122",",,7","   13",",,7","   74",",,7,0600",,,,,"  122",",,7","  300",",,7","  172",",,7,0600","  124",",,7",,,,,,,,,,,,
"USC00418040","2019-06-02","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   56",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  133",",,7","   13",",,7","   71",",,7,0600",,,,,"  144",",,7","  311",",,7",,,"  227",",,7",,,,,,,,,,,"    1",",,7"
"USC00418040","2019-06-03","35.7048","-101.5492","894.9","SANFORD DAM, TX US","  155",",,7,0600","    0",",,7","    0",",,7","  283",",,7","  133",",,7","    0",",,7","  152",",,7,0600",,,,,"  128",",,7","  278",",,7","  156",",,7,0600","  132",",,7",,,,,,,,,,,,
"USC00418040","2019-06-04","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  306",",,7","  133",",,7","    4",",,7","   53",",,7,0600",,,,,"  167",",,7","  256",",,7","  189",",,7,0600","  190",",,7",,,,,,,,,,,,
"USC00418040","2019-06-05","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   64",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  144",",,7","   13",",,7","    0",",,7,0600",,,,,"  144",",,7","  311",",,7",,,"  270",",,7",,,"    1",",,7",,,,,,,,
"USC00418040","2019-06-06","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   51",",,7,0600","    0",",,7","    0",",,7","  278",",,7","  133",",,7","   22",",,7","   71",",,7,0600",,,,,"  144",",,7","  311",",,7",,,"  145",",,7",,,"    1",",,7",,,,,,,,
"USC00418040","2019-06-07","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   20",",,7,0600","    0",",,7","    0",",,7","  261",",,7","  133",",,7","    9",",,7","   51",",,7,0600",,,,,"  139",",,7","  250",",,7","  167",",,7,0600","   82",",,7",,,,,,,,,,,,
"USC00418040","2019-06-08","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  289",",,7","  133",",,7","    9",",,7","   51",",,7,0600",,,,,"  133",",,7","  267",",,7","  189",",,7,0600","  114",",,7",,,,,,,,,,,,
"USC00418040","2019-06-09","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  167",",,7","  121",",,7","  109",",,7,0600",,,,,"  183",",,7","  306",",,7","  178",",,7,0600","  298",",,7",,,,,,,,,,,,
"USC00418040","2019-06-10","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  200",",,7","  111",",,7","   13",",,7","   30",",,7,0600",,,,,"  117",",,7","  189",",,7","  144",",,7,0600","  380",",,7",,,,,,,,,,,,
"USC00418040","2019-06-11","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  267",",,7","  117",",,7","   18",",,7","   79",",,7,0600",,,,,"  111",",,7","  244",",,7",,,"  148",",,7",,,,,,,,,,,,
"USC00418040","2019-06-12","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  339",",,7","  133",",,7","   36",",,7","   84",",,7,0600",,,,,"  117",",,7","  311",",,7",,,"  229",",,7",,,,,,,,,,,,
"USC00418040","2019-06-13","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  283",",,7","  128",",,7","    0",",,7","  112",",,7,0600",,,,,"  128",",,7","  267",",,7",,,"  196",",,7",,,,,,,,,,,,
"USC00418040","2019-06-14","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   13",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  122",",,7","   13",",,7","  122",",,7,0600",,,,,"  122",",,7","  278",",,7",,,"  388",",,7",,,"    1",",,7",,,,,,,,
"USC00418040","2019-06-15","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  144",",,7","   31",",,7","  112",",,7,0600",,,,,"  144",",,7","  333",",,7",,,"  274",",,7",,,,,,,,,,,,
"USC00418040","2019-06-16","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   66",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  111",",,7","   36",",,7","  122",",,7,0600",,,,,"  156",",,7","  311",",,7",,,"  323",",,7",,,"    1",",,7",,,,,,,,
"USC00418040","2019-06-17","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  278",",,7","  111",",,7","    4",",,7","   43",",,7,0600",,,,,"  133",",,7","  289",",,7",,,"   63",",,7",,,,,,,,,,,,
"USC00418040","2019-06-18","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  122",",,7","   22",",,7","   76",",,7,0600",,,,,"  139",",,7","  311",",,7","  183",",,7,0600","  150",",,7",,,,,,,,,,,,
"USC00418040","2019-06-19","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   56",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  133",",,7","    0",",,7","  183",",,7,0600",,,,,"  156",",,7","  328",",,7","  156",",,7,0600","  151",",,7",,,"    1",",,7",,,,,,,,
"USC00418040","2019-06-20","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  133",",,7","   13",",,7","   84",",,7,0600",,,,,"  150",",,7","  339",",,7","  211",",,7,0600","   97",",,7",,,,,,,,,,,,
"USC00418040","2019-06-21","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  389",",,7","  178",",,7","    9",",,7","  132",",,7,0600",,,,,"  156",",,7","  356",",,7",,,"  161",",,7",,,,,,,,,,,,
"USC00418040","2019-06-22","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  372",",,7","  156",",,7","   67",",,7","  170",",,7,0600",,,,,"  139",",,7","  300",",,7",,,"  381",",,7",,,,,,,,,,,,
"USC00418040","2019-06-23","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  133",",,7","   27",",,7","  112",",,7,0600",,,,,"  144",",,7","  294",",,7",,,"  262",",,7",,,,,,,,,,,,
"USC00418040","2019-06-24","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  100",",,7","   13",",,7","   99",",,7,0600",,,,,"  128",",,7","  322",",,7",,,"  127",",,7",,,,,,,,,,,,
"USC00418040","2019-06-25","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  117",",,7","   13",",,7","   91",",,7,0600",,,,,"  111",",,7","  322",",,7","  194",",,7,0600","  200",",,7",,,,,,,,,,,,
"USC00418040","2019-06-26","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  178",",,7","   22",",,7","  130",",,7,0600",,,,,"  156",",,7","  367",",,7","  200",",,7,0600","  296",",,7",,,,,,,,,,,,
"USC00418040","2019-06-27","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  178",",,7","   18",",,7","  132",",,7,0600",,,,,"  156",",,7","  322",",,7","  228",",,7,0600","  344",",,7",,,,,,,,,,,,
"USC00418040","2019-06-28","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  189",",,7","   18",",,7","  163",",,7,0600",,,,,"  183",",,7","  328",",,7","  211",",,7,0600","  251",",,7",,,,,,,,,,,,
"USC00418040","2019-06-29","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  372",",,7","  167",",,7","    9",",,7","  142",",,7,0600",,,,,"  161",",,7","  322",",,7","  200",",,7,0600","  238",",,7",,,,,,,,,,,,
"USC00418040","2019-06-30","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  389",",,7","  167",",,7","    0",",,7","  140",",,7,0600",,,,,"  156",",,7","  339",",,7","  183",",,7,0600","  161",",,7",,,,,,,,,,,,
"USC00418040","2019-07-01","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  378",",,7","  167",",,7","    9",",,7","  135",",,7,0600",,,,,"  156",",,7","  333",",,7","  200",",,7,0600","  238",",,7",,,,,,,,,,,,
"USC00418040","2019-07-02","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   10",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  178",",,7","   13",",,7","  124",",,7,0600",,,,,"  178",",,7","  344",",,7",,,"  245",",,7",,,,,,,,,,,,
"USC00418040","2019-07-03","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  178",",,7","   13",",,7","  104",",,7,0600",,,,,"  167",",,7","  300",",,7",,,"  135",",,7",,,,,,,,,,,,
"USC00418040","2019-07-04","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  389",",,7","  178",",,7","   18",",,7","  135",",,7,0600",,,,,"  167",",,7","  333",",,7",,,"  277",",,7",,,,,,,,,,,,
"USC00418040","2019-07-05","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  389",",,7","  194",",,7","    0",",,7","  122",",,7,0600",,,,,"  178",",,7","  344",",,7","  228",",,7,0600","  299",",,7",,,,,,,,,,,,
"USC00418040","2019-07-06","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   51",",,7,0600","    0",",,7","    0",",,7","  389",",,7","  167",",,7","   49",",,7","  140",",,7,0600",,,,,"  178",",,7","  356",",,7","  194",",,7,0600","  257",",,7",,,,,,,,,,,,
"USC00418040","2019-07-07","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   15",",,7,0600","    0",",,7","    0",",,7","  289",",,7","  156",",,7","   22",",,7","   74",",,7,0600",,,,,"  156",",,7","  289",",,7","  217",",,7,0600","  122",",,7",,,,,,,,,,,,
"USC00418040","2019-07-08","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    8",",,7,0600","    0",",,7","    0",",,7","  322",",,7","  189",",,7","    0",",,7","   58",",,7,0600",,,,,"  178",",,7","  322",",,7","  211",",,7,0600","  150",",,7",,,,,,,,,,,,
"USC00418040","2019-07-09","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  178",",,7","    4",",,7","  132",",,7,0600",,,,,"  189",",,7","  328",",,7",,,"  220",",,7",,,,,,,,,,,,
"USC00418040","2019-07-10","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  383",",,7","  167",",,7","    9",",,7","  112",",,7,0600",,,,,"  178",",,7","  367",",,7",,,"  156",",,7",,,,,,,,,,,,
"USC00418040","2019-07-11","35.7048","-101.5492","894.9","SANFORD DAM, TX US","   20",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  172",",,7","   13",",,7","   81",",,7,0600",,,,,"  189",",,7","  333",",,7",,,"  237",",,7",,,,,,,,,,,,
"USC00418040","2019-07-12","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  189",",,7","    0",",,7","  104",",,7,0600",,,,,"  178",",,7","  344",",,7",,,"  134",",,7",,,,,,,,,,,,
"USC00418040","2019-07-13","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  378",",,7","  178",",,7","   18",",,7","  234",",,7,0600",,,,,"  178",",,7","  344",",,7",,,"  137",",,7",,,,,,,,,,,,
"USC00418040","2019-07-14","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  156",",,7","    9",",,7","  130",",,7,0600",,,,,"  167",",,7","  333",",,7",,,"  158",",,7",,,,,,,,,,,,
"USC00418040","2019-07-15","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  144",",,7","   13",",,7","  109",",,7,0600",,,,,"  167",",,7","  333",",,7",,,"  153",",,7",,,,,,,,,,,,
"USC00418040","2019-07-16","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  383",",,7","  194",",,7","   22",",,7","  122",",,7,0600",,,,,"  194",",,7","  350",",,7","  256",",,7,0600","  196",",,7",,,,,,,,,,,,
"USC00418040","2019-07-17","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  389",",,7","  222",",,7","   18",",,7","  168",",,7,0600",,,,,"  200",",,7","  322",",,7","  256",",,7,0600","  357",",,7",,,,,,,,,,,,
"USC00418040","2019-07-18","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  394",",,7","  233",",,7","   18",",,7","  165",",,7,0600",,,,,"  183",",,7","  328",",,7","  256",",,7,0600","  341",",,7",,,,,,,,,,,,
"USC00418040","2019-07-19","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  411",",,7","  222",",,7","   27",",,7","  193",",,7,0600",,,,,"  183",",,7","  339",",,7",,,"  338",",,7",,,,,,,,,,,,
"USC00418040","2019-07-20","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  428",",,7","  239",",,7","   31",",,7","  185",",,7,0600",,,,,"  189",",,7","  344",",,7",,,"  359",",,7",,,,,,,,,,,,
"USC00418040","2019-07-21","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  422",",,7","  189",",,7","    0",",,7","  206",",,7,0600",,,,,"  178",",,7","  339",",,7",,,"  388",",,7",,,,,,,,,,,,
"USC00418040","2019-07-22","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  367",",,7","  189",",,7","   58",",,7","  135",",,7,0600",,,,,"  183",",,7","  339",",,7",,,"  262",",,7",,,,,,,,,,,,
"USC00418040","2019-07-23","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  161",",,7","    9",",,7","   91",",,7,0600",,,,,"  167",",,7","  289",",,7","  167",",,7,0600","  211",",,7",,,,,,,,,,,,
"USC00418040","2019-07-24","35.7048","-101.5492","894.9","SANFORD DAM, TX US","    0",",,7,0600","    0",",,7","    0",",,7","  317",",,7","  133",",,7","    0",",,7","  124",",,7,0600",,,,,"  161",",,7","  311",",,7","  172",",,7,0600","  137",",,7",,,,,,,,,,,,
