"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093037","2019-08-28","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  117",",,W",,,,,"   20",",,W",,,,,"  204","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-08-29","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  144",",,W",,,,,"   43",",,W",,,,,"  247","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,"  130",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-08-30","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  150",",,W",,,,,"   31",",,W",,,,,"  210","H,,S",,,,,"  160",",,W","  180",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-08-31","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0","T,,W","    0",",,W","  306",",,W","  128",",,W",,,,,"   31",",,W",,,,,"  206","H,,S",,,,,"  120",",,W","  130",",,W",,,,,,,"  103",",,W","  125",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-01","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   18",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  122",",,W",,,,,"   28",",,W",,,,,"  226","H,,S",,,,,"   40",",,W","   50",",,W",,,,,,,"  157",",,W","  233",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-02","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0",",,W","    0",",,W","  356",",,W","  144",",,W",,,,,"   37",",,W",,,,,"  249","H,,S",,,,,"   50",",,W","   20",",,W",,,,,,,"  112",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-03","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  161",",,W",,,,,"   62",",,W",,,,,"  239","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,"  148",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-04","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   10",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  161",",,W",,,,,"   56",",,W",,,,,"  224","H,,S",,,,,"  340",",,W","  310",",,W",,,,,,,"  174",",,W","  233",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-05","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0",",,W","    0",",,W","  344",",,W","  150",",,W",,,,,"   47",",,W",,,,,"  242","H,,S",,,,,"  330",",,W","  300",",,W",,,,,,,"  148",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-06","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   30",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  161",",,W",,,,,"   47",",,W",,,,,"  241","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"  161",",,W","  228",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-07","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    3",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  144",",,W",,,,,"   23",",,W",,,,,"  196","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-08","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   18",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  128",",,W",,,,,"   44",",,W",,,,,"  198","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,"  130",",,W","  157",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-09","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  117",",,W",,,,,"   28",",,W",,,,,"  192","H,,S",,,,,"  170",",,W","  190",",,W",,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-10","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  133",",,W",,,,,"   45",",,W",,,,,"  211","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-11","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  128",",,W",,,,,"   52",",,W",,,,,"  228","H,,S",,,,,"   10",",,W","  130",",,W",,,,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-12","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  100",",,W",,,,,"   31",",,W",,,,,"  174","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-13","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","   89",",,W",,,,,"   23",",,W",,,,,"  175","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-14","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  122",",,W",,,,,"   34",",,W",,,,,"  215","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-15","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  117",",,W",,,,,"   39",",,W",,,,,"  217","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-16","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0",",,W","    0",",,W","  300",",,W","  128",",,W",,,,,"   35",",,W",,,,,"  209","H,,S",,,,,"  150",",,W","  190",",,W",,,,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-17","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  150",",,W",,,,,"   34",",,W",,,,,"  214","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-18","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  117",",,W",,,,,"   54",",,W",,,,,"  205","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-19","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","   89",",,W",,,,,"   41",",,W",,,,,"  194","H,,S",,,,,"  120",",,W","  130",",,W",,,,,,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-20","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  100",",,W",,,,,"   60",",,W",,,,,"  203","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,"  157",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-21","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  100",",,W",,,,,"   57",",,W",,,,,"  200","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-22","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   61",",,W",,,,,"   41",",,W",,,,,"  144","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-23","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","   78",",,W",,,,,"   26",",,W",,,,,"  168","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-24","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  122",",,W",,,,,"   36",",,W",,,,,"  209","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-25","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  111",",,W",,,,,"   46",",,W",,,,,"  196","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-26","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    3",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  111",",,W",,,,,"   49",",,W",,,,,"  179","H,,S",,,,,"  190",",,W","  200",",,W",,,,,,,"  107",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-27","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0",",,W","    0",",,W","  239",",,W","  122",",,W",,,,,"   60",",,W",,,,,"  201","H,,S",,,,,"   30",",,W","  350",",,W",,,,,,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-28","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   83",",,W",,,,,"   53",",,W",,,,,"  132","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-29","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  100",",,W",,,,,"   73",",,W",,,,,"  181","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,"  165",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-09-30","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  106",",,W",,,,,"   77",",,W",,,,,"  217","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,"  157",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-01","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0",",,W","    0",",,W","  200",",,W","   89",",,W",,,,,"   41",",,W",,,,,"  142","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-02","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    8",",,W,2400","    0",",,W","    0",",,W","  211",",,W","   67",",,W",,,,,"   42",",,W",,,,,"  123","H,,S",,,,,"  150",",,W","  120",",,W",,,,,,,"  103",",,W","  134",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-03","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0",",,W","    0",",,W","  161",",,W","   39",",,W",,,,,"   59",",,W",,,,,"  104","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,"  107",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-04","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   17",",,W",,,,,"   54",",,W",,,,,"  111","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,"  130",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-05","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   50",",,W",,,,,"   57",",,W",,,,,"  147","H,,S",,,,,"  230",",,W","  200",",,W",,,,,,,"  165",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-06","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   17",",,W",,,,,"   55",",,W",,,,,"  100","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,"  125",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-07","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   -5",",,W",,,,,"   31",",,W",,,,,"  103","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-08","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","   50",",,W",,,,,"   31",",,W",,,,,"  154","H,,S",,,,,"   40",",,W","  340",",,W",,,,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-09","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","    0",",,W",,,,,"   69",",,W",,,,,"  178","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,"  192",",,W","  246",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-10","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   20",",,W,2400","   18",",,W","    0",",,W","    0",",,W","  -99",",,W",,,,,"   71",",,W",,,,,"   -7","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,"  157",",,W","  233",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-11","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0","T,,W","   94",",,W"," -127",",,W",,,,,"   20",",,W",,,,,"  -32","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,"   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-12","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","  -49",",,W",,,,,"   30",",,W",,,,,"   64","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-13","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  -16",",,W",,,,,"   34",",,W",,,,,"   91","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-14","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","   11",",,W",,,,,"   32",",,W",,,,,"  125","H,,S",,,,,"   30",",,W","  360",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-15","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   33",",,W",,,,,"   43",",,W",,,,,"  112","H,,S",,,,,"  360",",,W","   20",",,W",,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-16","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   -5",",,W",,,,,"   31",",,W",,,,,"  108","H,,S",,,,,"  160",",,W","  190",",,W",,,,,,,"   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-17","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","   39",",,W",,,,,"   43",",,W",,,,,"  135","H,,S",,,,,"  180",",,W","  160",",,W",,,,,,,"  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-18","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0","T,,W,2400","    0",",,W","    0",",,W","  233",",,W","   22",",,W",,,,,"   38",",,W",,,,,"  152","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,"  197",",,W","  237",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-19","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   -5",",,W",,,,,"   39",",,W",,,,,"   80","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,"  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-20","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   22",",,W",,,,,"  101",",,W",,,,,"   83","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,"  192",",,W","  277",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-21","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","  -32",",,W",,,,,"   49",",,W",,,,,"   50","H,,S",,,,,"  340",",,W","  290",",,W",,,,,,,"  125",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-22","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","  -49",",,W",,,,,"   37",",,W",,,,,"   40","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-23","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   58",",,W,2400","   64",",,W","    0",",,W","  139",",,W","  -16",",,W",,,,,"   57",",,W",,,,,"   92","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,"  139",",,W","  179",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-24","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    3",",,W,2400","    0","T,,W","   50",",,W","   28",",,W","  -55",",,W",,,,,"   35",",,W",,,,,"   -3","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,"   94",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-25","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -60",",,W",,,,,"   24",",,W",,,,,"   24","H,,S",,,,,"  180",",,W","  220",",,W",,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-26","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  -10",",,W",,,,,"   48",",,W",,,,,"   96","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,"  161",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093037","2019-10-27","38.81","-104.6884","1884.0","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","   15",",,W,2400","   46",",,W","    0",",,W","   11",",,W","  -71",",,W",,,,,"   43",",,W",,,,,"    3","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
