"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00102942","2018-05-06","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    3",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  100",",,7",,,,,"   38",",,7,",,,,,"  133",",,7","  250",",,7","  100",",,7,0700","   29",",,7",,,"  183",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-07","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    5",",,7,0700","    0",",,7","    0",",,7","  267",",,7","   72",",,7",,,,,"   56",",,7,",,,,,"  122",",,7","  272",",,7","   78",",,7,0700","   35",",,7",,,"  172",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-08","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","   78",",,7",,,,,"   64",",,7,",,,,,"  117",",,7","  294",",,7","  128",",,7,0700","   34",",,7",,,"  189",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-09","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  100",",,7",,,,,"   69",",,7,",,,,,"  133",",,7","  317",",,7","  128",",,7,0700","   34",",,7",,,"  189",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-10","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   86",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   89",",,7",,,,,"  -38",",X,7,",,,,,"  128",",,7","  267",",,7","  100",",,7,0700","   27",",,7",,,"  172",",,7",,,"  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-11","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   50",",,7",,,,,"   51",",,7,",,,,,"  111",",,7","  228",",,7","   61",",,7,0700","   39",",,7",,,"  144",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-12","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    8",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   61",",,7",,,,,"   18",",,7,",,,,,"  100",",,7","  133",",,7","   89",",,7,0700","   47",",,7",,,"  139",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-13","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   15",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   89",",,7",,,,,"   15",",,7,",,,,,"  100",",,7","  200",",,7","   94",",,7,0700","   95",",,7",,,"  133",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-14","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    3",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   67",",,7",,,,,"   30",",,7,",,,,,"  111",",,7","  244",",,7","   78",",,7,0700","   21",",,7",,,"  150",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-15","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","   78",",,7",,,,,"   66",",,7,",,,,,"  122",",,7","  294",",,7","  106",",,7,0700","   39",",,7",,,"  150",",,7",,,"  283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-16","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","  106",",,7",,,,,"   53",",,7,",,,,,"  144",",,7","  256",",,7","  133",",,7,0700","   43",",,7",,,"  183",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-17","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    8",",,7,0700","    0",",,7","    0",",,7","  261",",,7","  122",",,7",,,,,"   36",",,7,",,,,,"  156",",,7","  239",",,7","  122",",,7,0700","   27",",,7",,,"  178",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-18","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    5",",,7,0700","    0",",,7","    0",",,7","  189",",,7","  111",",,7",,,,,"   15",",,7,",,,,,"  167",",,7","  217",",,7","  122",",,7,0700","   18",",,7",,,"  178",",,7",,,"  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-19","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   78",",,7",,,,,"   71",",,7,",,,,,"  133",",,7","  300",",,7","   94",",,7,0700","   51",",,7",,,"  178",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-20","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","   94",",,7",,,,,"   64",",,7,",,,,,"  139",",,7","  300",",,7","  150",",,7,0700","   31",",,7",,,"  178",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-21","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   36",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  133",",,7",,,,,"    5",",,7,",,,,,"  167",",,7","  244",",,7","  133",",,7,0700","   27",",,7",,,"  194",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-22","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","  111",",,7",,,,,"   58",",,7,",,,,,"  161",",,7","  311",",,7","  139",",,7,0700","   31",",,7",,,"  189",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-23","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  122",",,7",,,,,"   76",",,7,",,,,,"  167",",,7","  300",",,7","  128",",,7,0700","   48",",,7",,,"  194",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-24","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  128",",,7",,,,,"   58",",,7,",,,,,"  156",",,7","  300",",,7","  139",",,7,0700","   42",",,7",,,"  211",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-25","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  139",",,7",,,,,"   76",",,7,",,,,,"  167",",,7","  322",",,7","  161",",,7,0700","   39",",,7",,,"  217",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-26","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   10",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  106",",,7",,,,,"   53",",,7,",,,,,"  156",",,7","  311",",,7","  111",",,7,0700","   47",",,7",,,"  206",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-27","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   18",",,7,0700","    0",",,7","    0",",,7","  183",",,7","  111",",,7",,,,,"   30",",,7,",,,,,"  133",",,7","  267",",,7","  111",",,7,0700","   61",",,7",,,"  178",",,7",,,"  289",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-28","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   20",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  111",",,7",,,,,"   58",",,7,",,,,,"  133",",,7","  311",",,7","  128",",,7,0700","   55",",,7",,,"  178",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-29","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  100",",,7",,,,,"   66",",,7,",,,,,"  156",",,7","  289",",,7","  133",",,7,0700","   35",",,7",,,"  200",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-30","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  100",",,7",,,,,"   91",",,7,",,,,,"  156",",,7","  322",",,7","  106",",,7,0700","   51",",,7",,,"  200",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-05-31","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    3",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  106",",,7",,,,,"   48",",,7,",,,,,"  156",",,7","  267",",,7","  133",",,7,0700","   43",",,7",,,"  211",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-01","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   10",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   61",",,7",,,,,"   20",",,7,",,,,,"  122",",,7","  200",",,7","   78",",,7,0700","   43",",,7",,,"  161",",,7",,,"  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-02","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   72",",,7",,,,,"   69",",,7,",,,,,"  117",",,7","  278",",,7","   89",",,7,0700","   45",",,7",,,"  156",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-03","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","   89",",,7",,,,,"   76",",,7,",,,,,"  128",",,7","  311",",,7","  122",",,7,0700","   29",",,7",,,"  189",",,7",,,"  344",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-04","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  122",",,7",,,,,"  109",",,7,",,,,,"  156",",,7","  317",",,7","  150",",,7,0700","   71",",,7",,,"  217",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-05","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","   94",",,7",,,,,"   97",",,7,",,,,,"  144",",,7","  311",",,7","  117",",,7,0700","   76",",,7",,,"  233",",,7",,,"  372",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-06","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  106",",,7",,,,,"   71",",,7,",,,,,"  144",",,7","  300",",,7","  128",",,7,0700","   34",",,7",,,"  222",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-07","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  128",",,7",,,,,"   76",",,7,",,,,,"  161",",,7","  317",",,7","  156",",,7,0700","   40",",,7",,,"  222",",,7",,,"  361",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-08","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  128",",,7",,,,,"   71",",,7,",,,,,"  167",",,7","  300",",,7","  133",",,7,0700","   55",",,7",,,"  239",",,7",,,"  339",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-09","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  133",",,7",,,,,"   94",",,7,",,,,,"  178",",,7","  322",",,7","  144",",,7,0700","   58",",,7",,,"  239",",,7",,,"  372",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-10","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   20",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   61",",,7",,,,,"   30",",,7,",,,,,"  111",",,7","  233",",,7","   61",",,7,0700","   64",",,7",,,"  183",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-11","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   61",",,7",,,,,"   64",",,7,",,,,,"  106",",,7","  256",",,7","  111",",,7,0700","   43",",,7",,,"  178",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-12","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   50",",,7",,,,,"   76",",,7,",,,,,"  122",",,7","  272",",,7","   83",",,7,0700","   56",",,7",,,"  189",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-13","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","   83",",,7",,,,,"   89",",,7,",,,,,"  111",",,7","  306",",,7","  128",",,7,0700","   26",",,7",,,"  183",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-14","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  100",",,7",,,,,"   89",",,7,",,,,,"  144",",,7","  339",",,7","  100",",,7,0700","   50",",,7",,,"  211",",,7",,,"  361",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-15","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7",,,"  256",",,7","  100",",,7",,,,,"    0",",,7,",,,,," -178",",X,7"," -178",",X,7","  100",",,7,0700","    0",",,7",,," -178",",N,7",,," -178",",N,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-16","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  100",",,7",,,,,"    0",",,7,",,,,," -178",",X,7"," -178",",X,7","  100",",,7,0700","    0",",,7",,," -178",",N,7",,," -178",",N,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-17","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  100",",,7",,,,,"    0",",,7,",,,,," -178",",X,7"," -178",",X,7","  111",",,7,0700","    0",",,7",,," -178",",N,7",,," -178",",N,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-19","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","   10",",,7,0700","    0",",,7","    0",",,7","  228",",,7","  122",",,7",,,,,"   33",",,7,",,,,,"  144",",,7","  267",",,7","  133",",,7,0700","   45",",,7",,,"  178",",,7",,,"  272",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-20","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,"   58",",,7,",,,,,"  178",",,7","  300",",,7","  144",",,7,0700","   29",",,7",,,"  194",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-21","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  128",",,7",,,,,"   76",",,7,",,,,,"  178",",,7","  333",",,7","  144",",,7,0700","   42",",,7",,,"  206",",,7",,,"  339",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-22","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,"   71",",,7,",,,,,"  178",",,7","  294",",,7","  139",",,7,0700","   43",",,7",,,"  217",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-23","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  133",",,7",,,,,"   84",",,7,",,,,,"  178",",,7","  344",",,7","  139",",,7,0700","   26",",,7",,,"  217",",,7",,,"  361",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-24","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  106",",,7",,,,,"   99",",,7,",,,,,"  156",",,7","  289",",,7","  128",",,7,0700","   93",",,7",,,"  233",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-25","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  128",",,7",,,,,"   97",",,7,",,,,,"  156",",,7","  322",",,7","  172",",,7,0700","   58",",,7",,,"  233",",,7",,,"  372",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-26","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  117",",,7",,,,,"   91",",,7,",,,,,"  156",",,7","  333",",,7","  128",",,7,0700","   53",",,7",,,"  233",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-27","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  100",",,7",,,,,"   89",",,7,",,,,,"  156",",,7","  300",",,7","  128",",,7,0700","   45",",,7",,,"  233",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-28","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  128",",,7",,,,,"  102",",,7,",,,,,"  156",",,7","  333",",,7","  150",",,7,0700","   37",",,7",,,"  228",",,7",,,"  383",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-29","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","  106",",,7",,,,,"   74",",,7,",,,,,"  144",",,7","  278",",,7","  122",",,7,0700","   66",",,7",,,"  239",",,7",,,"  350",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-06-30","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  100",",,7",,,,,"   79",",,7,",,,,,"  139",",,7","  300",",,7","  117",",,7,0700","   53",",,7",,,"  217",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-01","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  117",",,7",,,,,"   86",",,7,",,,,,"  144",",,7","  322",",,7","  156",",,7,0700","   37",",,7",,,"  217",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-02","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  117",",,7",,,,,"   84",",,7,",,,,,"  178",",,7","  322",",,7","  133",",,7,0700","   50",",,7",,,"  239",",,7",,,"  372",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-03","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","   89",",,7",,,,,"   91",",,7,",,,,,"  133",",,7","  311",",,7","  100",",,7,0700","   56",",,7",,,"  233",",,7",,,"  372",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-04","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  100",",,7",,,,,"   81",",,7,",,,,,"  144",",,7","  306",",,7","  139",",,7,0700","   69",",,7",,,"  206",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-05","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  139",",,7",,,,,"   84",",,7,",,,,,"  144",",,7","  333",",,7","  222",",,7,0700","   26",",,7",,,"  206",",,7",,,"  356",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-06","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  172",",,7",,,,,"  107",",,7,",,,,,"  183",",,7","  344",",,7","  189",",,7,0700","   48",",,7",,,"  239",",,7",,,"  389",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-07","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  167",",,7",,,,,"   81",",,7,",,,,,"  189",",,7","  311",",,7","  178",",,7,0700","   29",",,7",,,"  267",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-08","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  178",",,7",,,,,"   86",",,7,",,,,,"  189",",,7","  350",",,7","  183",",,7,0700","   27",",,7",,,"  267",",,7",,,"  383",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-09","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  144",",,7",,,,,"   89",",,7,",,,,,"  189",",,7","  344",",,7","  156",",,7,0700","   23",",,7",,,"  272",",,7",,,"  394",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-10","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  383",",,7","  156",",,7",,,,,"   94",",,7,",,,,,"  189",",,7","  367",",,7","  189",",,7,0700","   23",",,7",,,"  272",",,7",,,"  394",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-11","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  122",",,7",,,,,"   94",",,7,",,,,,"  178",",,7","  317",",,7","  133",",,7,0700","   55",",,7",,,"  267",",,7",,,"  394",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-12","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  133",",,7",,,,,"   99",",,7,",,,,,"  178",",,7","  322",",,7","  156",",,7,0700","   55",",,7",,,"  267",",,7",,,"  394",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-13","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  144",",,7",,,,,"  104",",,7,",,,,,"  178",",,7","  333",",,7","  161",",,7,0700","   51",",,7",,,"  272",",,7",,,"  394",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-14","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  161",",,7",,,,,"   84",",,7,",,,,,"  178",",,7","  356",",,7","  183",",,7,0700","   18",",,7",,,"  267",",,7",,,"  389",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-15","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  161",",,7",,,,,"  102",",,7,",,,,,"  189",",,7","  356",",,7","  172",",,7,0700","   42",",,7",,,"  272",",,7",,,"  406",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-16","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  172",",,7",,,,,"   86",",,7,",,,,,"  189",",,7","  322",",,7","  211",",,7,0700","   29",",,7",,,"  289",",,7",,,"  383",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-17","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    3",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  167",",,7",,,,,"   97",",,7,",,,,,"  189",",,7","  356",",,7","  178",",,7,0700","   51",",,7",,,"  283",",,7",,,"  417",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-18","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  178",",,7",,,,,"   99",",,7,",,,,,"  189",",,7","  361",",,7","  211",",,7,0700","   21",",,7",,,"  283",",,7",,,"  400",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-19","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  150",",,7",,,,,"   97",",,7,",,,,,"  189",",,7","  339",",,7","  150",",,7,0700","   34",",,7",,,"  283",",,7",,,"  411",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-20","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  144",",,7",,,,,"   89",",,7,",,,,,"  183",",,7","  356",",,7","  144",",,7,0700","   23",",,7",,,"  283",",,7",,,"  411",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-21","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  133",",,7",,,,,"  104",",,7,",,,,,"  189",",,7","  350",",,7","  139",",,7,0700","   34",",,7",,,"  283",",,7",,,"  411",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00102942","2018-07-22","43.8544","-116.4663","728.5","EMMETT 2 E, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  122",",,7",,,,,"   89",",,7,",,,,,"  178",",,7","  350",",,7","  167",",,7,0700","   29",",,7",,,"  272",",,7",,,"  383",",,7",,,,,,,,,,,,,,,,,,,,,,
