"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN22","SN22_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00122825","2019-01-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0","T,,7,0800","    0",",,7,0800","  -28",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   28",",,7",,,,,"   56",",,7","   72",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0","T,,7,0800","    0",",,7,0800","  -33",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,,,,"   33",",,7","   33",",,7","   28",",,7",,,,,"   50",",,7","   72",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   28",",,7,0800","   30",",,7,0800","   25",",,7,0800","  -11",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,"   33",",,7","   22",",,7","   22",",,7",,,,,"   39",",,7","   33",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-13","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   51",",,7,0800","  122",",,7,0800","  152",",,7,0800","  -17",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,"   39",",,7","   33",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-14","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","  152",",,7,0800","  -17",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   17",",,7",,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-15","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0",",,7,0800","  152",",,7,0800","  -11",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-16","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0",",,7,0800","  152",",,7,0800","   -6",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-17","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","   11",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-18","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   18",",,7,0800","    0","T,,7,0800","   51",",,7,0800","   28",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,"   28",",,7","   28",",,7","   22",",,7",,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-19","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   48",",,7,0800","    0","T,,7,0800","   25",",,7,0800","   22",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,"   28",",,7","   28",",,7","   22",",,7",,,,,"   50",",,7","   50",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-20","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   66",",,7,0800","   71",",,7,0800","   76",",,7,0800","    0",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,," -128",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,"   56",",,7","   33",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-21","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800"," -106",",,7"," -217",",,7",,,,,,,,,,,,,,,,,,," -217",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-22","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","  -83",",,7"," -217",",,7",,,,,,,,,,,,,,,,,,,"  -83",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,"   39",",,7","   33",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-23","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  191",",,7,0800","    0",",,7,0800","   25",",,7,0800","   56",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,"   39",",,7","   33",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-24","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   30",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   78",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0800",,,,,,,,,"   17",",,7","   33",",,7","   22",",,7",,,,,"   44",",,7","   33",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-25","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","    0",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,," -156",",,7,0800",,,,,,,,,"   22",",,7","   33",",,7","   22",",,7",,,,,"   50",",,7","   33",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-26","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","  -50",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,"  -83",",,7,0800",,,,,,,,,"   28",",,7","   28",",,7","   17",",,7",,,,,"   50",",,7","   33",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-27","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   18",",,7,0800","   18",",,7,0800","   25",",,7,0800","    0",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,," -150",",,7,0800",,,,,,,,,"   33",",,7","   22",",,7","   22",",,7",,,,,"   39",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-28","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","    6",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,"   22",",,7","   22",",,7","   17",",,7",,,,,"   33",",,7","   22",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-29","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   13",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","   56",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,," -111",",,7,0800",,,,,,,,,"   28",",,7","   28",",,7","   17",",,7",,,,,"   33",",,7","   28",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-30","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800"," -111",",,7"," -256",",,7",,,,,,,,,,,,,,,,,,," -244",",,7,0800",,,,,,,,,"   17",",,7","   22",",,7","   11",",,7",,,,,"   33",",,7","   28",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-01-31","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800"," -172",",,7"," -272",",,7",,,,,,,,,,,,,,,,,,," -206",",,7,0800",,,,,,,,,"   -6",",,7","   22",",,7","  -11",",,7",,,,,"   17",",,7","   22",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   66",",,7,0800","  122",",,7,0800","  127",",,7,0800"," -111",",,7"," -206",",,7",,,,,,,,,,,,,,,,,,," -111",",,7,0800",,,,,,,,,"  -11",",,7","   22",",,7","  -11",",,7",,,,,"   17",",,7","   28",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","  -61",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,,,,,"  -11",",,7","   11",",,7","  -11",",,7",,,,,"   17",",,7","   22",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   72",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,,,,"   -6",",,7","    6",",,7","  -11",",,7",,,,,"   17",",,7","   11",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  156",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,"   17",",,7","   11",",,7","    6",",,7",,,,,"   22",",,7","   11",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,"   22",",,7","   11",",,7","    6",",,7",,,,,"   28",",,7","   17",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  165",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,"   22",",,7","   17",",,7","    6",",,7",,,,,"   22",",,7","   17",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,,"   22",",,7","   17",",,7","    6",",,7",,,,,"   22",",,7","   17",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  254",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -89",",,7,0800",,,,,,,,,"   22",",,7","   11",",,7","    0",",,7",,,,,"   61",",,7","   50",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  -61",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,," -117",",,7,0800",,,,,,,,,"   33",",,7","   33",",,7","   11",",,7",,,,,"   44",",,7","   33",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -33",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,,,,,"   33",",,7","   33",",,7","   11",",,7",,,,,"   39",",,7","   39",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","   11",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,,,,,"   33",",,7","   39",",,7","   11",",,7",,,,,"   33",",,7","   39",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,"   33",",,7","   39",",,7","   17",",,7",,,,,"   33",",,7","   39",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-13","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    5",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","   72",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,,,,,"   28",",,7","   22",",,7","   11",",,7",,,,,"   33",",,7","   44",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-14","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   11",",,7",,,,,"   33",",,7","   28",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-15","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   17",",,7",,,,,"   33",",,7","   33",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-16","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -22",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,,,"   33",",,7","   17",",,7","   11",",,7",,,,,"   39",",,7","   28",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-17","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  -17",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,"   33",",,7","   22",",,7","   11",",,7",,,,,"   39",",,7","   28",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-18","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   13",",,7,0800","    0","T,,7,0800","    0","T,,7,0800","  -17",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,"   33",",,7","   22",",,7","   11",",,7",,,,,"   39",",,7","   28",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-19","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","  -17",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,,,,,"   28",",,7","   22",",,7","   11",",,7",,,,,"   33",",,7","   22",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-20","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  104",",,7,0800","   66",",,7,0800","   76",",,7,0800","   28",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,"   28",",,7","   22",",,7","   11",",,7",,,,,"   28",",,7","   22",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-21","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   51",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   50",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,"   28",",,7","   22",",,7","   11",",,7",,,,,"   33",",,7","   22",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-22","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,"   28",",,7","   22",",,7","   11",",,7",,,,,"   28",",,7","   22",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-23","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,"   28",",,7","   22",",,7","   11",",,7",,,,,"   28",",,7","   22",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-24","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,"   28",",,7","   22",",,7","   11",",,7",,,,,"   67",",,7","   44",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-25","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   33",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0800",,,,,,,,,"   39",",,7","   39",",,7","   11",",,7",,,,,"   67",",,7","   44",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-26","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    6",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,,,,,"   33",",,7","   44",",,7","   11",",,7",,,,,"   39",",,7","   50",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-27","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,"   33",",,7","   50",",,7","   11",",,7",,,,,"   39",",,7","   50",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-02-28","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,,,"   33",",,7","   50",",,7","   11",",,7",,,,,"   33",",,7","   50",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   33",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,,,,,"   33",",,7","   50",",,7","   11",",,7",,,,,"   33",",,7","   50",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   44",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,,,,,"   33",",,7","   50",",,7","   11",",,7",,,,,"   50",",,7","   50",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   33",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,,,,,"   33",",,7","   44",",,7","   11",",,7",,,,,"   33",",,7","   44",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    5",",,7,0800","    8",",,7,0800","    0","T,,7,0800","  -22",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,," -144",",,7,0800",,,,,,,,,"   33",",,7","   44",",,7","   11",",,7",,,,,"   33",",,7","   44",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800"," -117",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,," -117",",,7,0800",,,,,,,,,"   22",",,7","   44",",,7","   11",",,7",,,,,"   39",",,7","   50",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  -83",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,," -106",",,7,0800",,,,,,,,,"   17",",,7","   50",",,7","   11",",,7",,,,,"   28",",,7","   50",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","  -33",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,0800",,,,,,,,,"   11",",,7","   17",",,7","   11",",,7",,,,,"   22",",,7","   50",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0","T,,7,0800","    0","T,,7,0800","   -6",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,,,,,"   11",",,7","   17",",,7","   11",",,7",,,,,"   28",",,7","   17",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","   50",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,,,,,"   17",",,7","   17",",,7","   11",",,7",,,,,"   17",",,7","   17",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","  297",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,,,,,"   17",",,7","   17",",,7","   11",",,7",,,,,"   33",",,7","   17",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,,,"   33",",,7","   17",",,7","   11",",,7",,,,,"   50",",,7","   22",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,,,,,"   33",",,7","   22",",,7","   11",",,7",,,,,"   83",",,7","   33",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-13","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,,,,"   33",",,7","   28",",,7","   17",",,7",,,,,"   94",",,7","   44",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-14","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,,"   56",",,7","   44",",,7","   22",",,7",,,,,"  122",",,7","   67",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-15","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","   91",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,,,,,"   83",",,7","   67",",,7","   56",",,7",,,,,"  144",",,7","   89",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","2019-03-16","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   50",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,,,"   44",",,7","   44",",,7","   39",",,7",,,,,"   78",",,7","   89",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,
