"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00126830","2018-09-29","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","   67",",,7",,,,,,,,,"   83",",,7,0900","  144",",,7","  167",",,7","  261",",,7","  217",",,7",,,,,,,,,,,,
"USC00126830","2018-09-30","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   78",",,7",,,,,,,,,"  128",",,7,0900","  144",",,7","  167",",,7","  172",",,7","  167",",,7",,,,,,,,,,,,
"USC00126830","2018-10-01","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","  122",",,7",,,,,,,,,"  150",",,7,0900","  161",",,7","  167",",,7","  289",",,7","  222",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-10-02","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  306",",,7","  139",",,7",,,,,,,,,"  211",",,7,0900","  189",",,7","  189",",,7","  306",",,7","  233",",,7",,,,,,,,,,,,
"USC00126830","2018-10-03","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  278",",,7","  183",",,7",,,,,,,,,"  194",",,7,0900","  217",",,7","  211",",,7","  272",",,7","  228",",,7",,,,,,,,,,,,
"USC00126830","2018-10-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   10",",,7,0900","    0",",,7,0900","    0",",,7,0900","  317",",,7","  178",",,7",,,,,,,,,"  239",",,7,0900","  189",",,7","  211",",,7","  300",",,7","  244",",,7",,,,,,,,,,,,
"USC00126830","2018-10-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  132",",,7,0900","    0",",,7,0900","    0",",,7,0900","  239",",,7","  117",",,7",,,,,,,,,"  144",",,7,0900","  172",",,7","  178",",,7","  239",",,7","  233",",,7",,,,,,,,,,,,
"USC00126830","2018-10-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   13",",,7,0900","    0",",,7,0900","    0",",,7,0900","  289",",,7","  133",",,7",,,,,,,,,"  228",",,7,0900","  172",",,7","  178",",,7","  261",",,7","  228",",,7",,,,,,,,,,,,
"USC00126830","2018-10-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","  317",",,7","  156",",,7",,,,,,,,,"  156",",,7,0900","  200",",,7","  206",",,7","  289",",,7","  239",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-10-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  294",",,7","  156",",,7",,,,,,,,,"  194",",,7,0900","  200",",,7","  206",",,7","  283",",,7","  239",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-10-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  317",",,7","  189",",,7",,,,,,,,,"  206",",,7,0900","  222",",,7","  217",",,7","  322",",,7","  250",",,7",,,,,,,,,,,,
"USC00126830","2018-10-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  306",",,7","  200",",,7",,,,,,,,,"  217",",,7,0900","  228",",,7","  222",",,7","  322",",,7","  261",",,7",,,,,,,,,,,,
"USC00126830","2018-10-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  272",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","   94",",,7",,,,,,,,,"  100",",,7,0900","  161",",,7","  189",",,7","  239",",,7","  228",",,7",,,,,,,,,,,,
"USC00126830","2018-10-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  133",",,7","   17",",,7",,,,,,,,,"   22",",,7,0900","  117",",,7","  150",",,7","  211",",,7","  189",",,7",,,,,,,,,,,,
"USC00126830","2018-10-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   25",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","   11",",,7",,,,,,,,,"   33",",,7,0900","   94",",,7","  122",",,7","  139",",,7","  150",",,7",,,,,,,,,,,,
"USC00126830","2018-10-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","   33",",,7",,,,,,,,,"   78",",,7,0900","   89",",,7","  122",",,7","  172",",,7","  150",",,7",,,,,,,,,,,,
"USC00126830","2018-10-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   61",",,7",,,,,,,,,"   83",",,7,0900","  111",",,7","  133",",,7","  194",",,7","  167",",,7",,,,,,,,,,,,
"USC00126830","2018-10-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","    0",",,7",,,,,,,,,"    6",",,7,0900","   78",",,7","  111",",,7","  139",",,7","  156",",,7",,,,,,,,,,,,
"USC00126830","2018-10-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","   -6",",,7",,,,,,,,,"   50",",,7,0900","   94",",,7","  111",",,7","  183",",,7","  144",",,7",,,,,,,,,,,,
"USC00126830","2018-10-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,0900","   83",",,7","  100",",,7","  194",",,7","  139",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-10-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  161",",,7","  -22",",,7",,,,,,,,,"   39",",,7,0900","   83",",,7","  100",",,7","  211",",,7","  150",",,7",,,,,,,,,,,,
"USC00126830","2018-10-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  133",",,7","   33",",,7",,,,,,,,,"   83",",,7,0900","  106",",,7","  111",",,7","  128",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2018-10-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  161",",,7","  -56",",,7",,,,,,,,,"  -28",",,7,0900","   67",",,7","   89",",,7","  194",",,7","  139",",,7",,,,,,,,,,,"    1",",,7"
"USC00126830","2018-10-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  117",",,7","  -39",",,7",,,,,,,,,"   50",",,7,0900","   72",",,7","   83",",,7","  183",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2018-10-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  206",",,7","   33",",,7",,,,,,,,,"   56",",,7,0900","   89",",,7","   94",",,7","  200",",,7","  139",",,7",,,,,,,,,,,,
"USC00126830","2018-10-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0900","   83",",,7","   94",",,7","  189",",,7","  128",",,7",,,,,,,,,,,,
"USC00126830","2018-10-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","  -17",",,7",,,,,,,,,"   22",",,7,0900","   83",",,7","   94",",,7","  172",",,7","  128",",,7",,,,,,,,,,,,
"USC00126830","2018-10-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   36",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   17",",,7",,,,,,,,,"   72",",,7,0900","   89",",,7","   94",",,7","  161",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2018-10-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   81",",,7,0900","    0",",,7,0900","    0",",,7,0900","   89",",,7","   61",",,7",,,,,,,,,"   67",",,7,0900","   94",",,7","  106",",,7","  111",",,7","  111",",,7",,,,,,,,,,,,
"USC00126830","2018-10-28","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  139",",,7","   44",",,7",,,,,,,,,"   89",",,7,0900","   78",",,7","  106",",,7","  150",",,7","  122",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-10-29","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   11",",,7",,,,,,,,,"   39",",,7,0900","   78",",,7","   94",",,7","  161",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2018-10-30","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  161",",,7","   28",",,7",,,,,,,,,"   89",",,7,0900","   78",",,7","   94",",,7","  183",",,7","  133",",,7",,,,,,,,,,,,
"USC00126830","2018-10-31","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   53",",,7,0900","    0",",,7,0900","    0",",,7,0900","  239",",,7","   89",",,7",,,,,,,,,"  156",",,7,0900","   94",",,7","  106",",,7","  194",",,7","  150",",,7",,,,,,,,,,,,
"USC00126830","2018-11-01","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  127",",,7,0900","    0",",,7,0900","    0",",,7,0900","  161",",,7","   72",",,7",,,,,,,,,"   78",",,7,0900","  111",",,7","  122",",,7","  167",",,7","  150",",,7",,,,,,,,,,,,
"USC00126830","2018-11-02","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  150",",,7,0900","    0",",,7,0900","    0",",,7,0900","   83",",,7","   50",",,7",,,,,,,,,"   56",",,7,0900","   83",",,7","   94",",,7","  111",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2018-11-03","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  106",",,7","    0",",,7",,,,,,,,,"    6",",,7,0900","   72",",,7","   89",",,7","  133",",,7","  111",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-11-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   -6",",,7",,,,,,,,,"  100",",,7,0900","   72",",,7","   89",",,7","  144",",,7","  117",",,7",,,,,,,,,,,,
"USC00126830","2018-11-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   43",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   61",",,7",,,,,,,,,"   67",",,7,0900","   94",",,7","  106",",,7","  117",",,7","  106",",,7",,,,,,,,,,,,
"USC00126830","2018-11-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   69",",,7,0900","    0",",,7,0900","    0",",,7,0900","  133",",,7","   56",",,7",,,,,,,,,"  100",",,7,0900","   89",",,7","  106",",,7","  117",",,7","  117",",,7",,,,,,,,,,,,
"USC00126830","2018-11-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","   11",",,7",,,,,,,,,"   22",",,7,0900","   67",",,7","   89",",,7","  128",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2018-11-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   83",",,7","  -11",",,7",,,,,,,,,"   11",",,7,0900","   50",",,7","   72",",,7","  128",",,7","  106",",,7",,,,,,,,,,,,
"USC00126830","2018-11-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   23",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","    6",",,7",,,,,,,,,"   17",",,7,0900","   56",",,7","   72",",,7","  111",",,7","   89",",,7",,,,,,,,,,,,
"USC00126830","2018-11-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    3",",,7,0900","    0","T,,7,0900","    0",",,7,0900","   28",",,7","  -72",",,7",,,,,,,,,"  -67",",,7,0900","   28",",,7","   39",",,7","   67",",,7","   78",",,7",,,,,,,,,,,,
"USC00126830","2018-11-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   22",",,7","  -72",",,7",,,,,,,,,"  -39",",,7,0900","   22",",,7","   39",",,7","   67",",,7","   61",",,7",,,,,,,,,,,,
"USC00126830","2018-11-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","  -50",",,7",,,,,,,,,"   17",",,7,0900","   28",",,7","   33",",,7","   78",",,7","   61",",,7",,,,,,,,,,,,
"USC00126830","2018-11-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    5",",,7,0900","    5",",,7,0900","    0","T,,7,0900","   44",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0900","   28",",,7","   39",",,7","   61",",,7","   56",",,7",,,,,,,,,,,,
"USC00126830","2018-11-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0","T,,7,0900","  -17",",,7"," -100",",,7",,,,,,,,,"  -89",",,7,0900","   17",",,7","   22",",,7","   33",",,7","   33",",,7",,,,,,,,,,,,
"USC00126830","2018-11-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   71",",,7,0900","   15",",,7,0900","    0","T,,7,0900","    6",",,7"," -100",",,7",,,,,,,,,"  -11",",,7,0900","   17",",,7","   22",",,7","   17",",,7","   22",",,7",,,,,,,,,"    1",",,7",,
"USC00126830","2018-11-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    5",",,7,0900","    0","T,,7,0900","   11",",,7","  -28",",,7",,,,,,,,,"  -11",",,7,0900","   17",",,7","   22",",,7","   17",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2018-11-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   50",",,7","  -17",",,7",,,,,,,,,"   17",",,7,0900","   17",",,7","   22",",,7","   33",",,7","   39",",,7",,,,,,,,,,,,
"USC00126830","2018-11-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   50",",,7","   11",",,7",,,,,,,,,"   28",",,7,0900","   28",",,7","   33",",,7","   61",",,7","   56",",,7",,,,,,,,,,,,
"USC00126830","2018-11-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   50",",,7","   17",",,7",,,,,,,,,"   22",",,7,0900","   44",",,7","   50",",,7","   61",",,7","   56",",,7",,,,,,,,,,,,
"USC00126830","2018-11-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   56",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0900","   33",",,7","   44",",,7","   67",",,7","   61",",,7",,,,,,,,,,,,
"USC00126830","2018-11-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   39",",,7","  -28",",,7",,,,,,,,,"  -17",",,7,0900","   22",",,7","   33",",,7","   72",",,7","   61",",,7",,,,,,,,,,,,
"USC00126830","2018-11-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   61",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,0900","   22",",,7","   33",",,7","   78",",,7","   61",",,7",,,,,,,,,,,,
"USC00126830","2018-11-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  111",",,7","  -39",",,7",,,,,,,,,"   22",",,7,0900","   28",",,7","   33",",,7","   89",",,7","   67",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-11-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   71",",,7,0900","    0",",,7,0900","    0",",,7,0900","  106",",,7","   11",",,7",,,,,,,,,"   83",",,7,0900","   39",",,7","   56",",,7","   78",",,7","   72",",,7",,,,,,,,,,,,
"USC00126830","2018-11-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  139",",,7","   28",",,7",,,,,,,,,"   33",",,7,0900","   67",",,7","   72",",,7","  117",",,7","   94",",,7",,,,,,,,,,,,
"USC00126830","2018-11-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   79",",,7,0900","    0","T,,7,0900","    0",",,7,0900","  139",",,7","    0",",,7",,,,,,,,,"   11",",,7,0900","   61",",,7","   72",",,7","  111",",,7","   94",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2018-11-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    8",",,7,0900","    8",",,7,0900","    0","T,,7,0900","   11",",,7","  -50",",,7",,,,,,,,,"  -44",",,7,0900","   28",",,7","   33",",,7","   67",",,7","   78",",,7",,,,,,,,,,,,
"USC00126830","2018-11-28","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    3",",,7,0900","   33",",,7,0900","   25",",,7,0900","  -39",",,7"," -100",",,7",,,,,,,,,"  -94",",,7,0900","   22",",,7","   28",",,7","   22",",,7","   39",",,7",,,,,,,,,,,,
"USC00126830","2018-11-29","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0","T,,7,0900","    6",",,7","  -94",",,7",,,,,,,,,"    6",",,7,0900","   22",",,7","   28",",,7","   22",",,7","   33",",,7",,,,,,,,,,,,
"USC00126830","2018-11-30","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0900","   22",",,7","   28",",,7","   56",",,7","   56",",,7",,,,,,,,,,,,
"USC00126830","2018-12-01","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   76",",,7,0900","    0",",,7,0900","    0",",,7,0900","  100",",,7","  -17",",,7",,,,,,,,,"   61",",,7,0900","   33",",,7","   39",",,7","   89",",,7","   67",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-12-02","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  140",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   56",",,7",,,,,,,,,"  106",",,7,0900","   61",",,7","   61",",,7","  111",",,7","   94",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2018-12-03","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  106",",,7","   17",",,7",,,,,,,,,"   22",",,7,0900","   67",",,7","   67",",,7","   89",",,7","   78",",,7",,,,,,,,,,,,
"USC00126830","2018-12-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    5",",,7,0900","    5",",,7,0900","    0",",,7,0900","   33",",,7","  -11",",,7",,,,,,,,,"   -6",",,7,0900","   28",",,7","   44",",,7","   61",",,7","   67",",,7",,,,,,,,,,,,
"USC00126830","2018-12-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    3",",,7,0900","    5",",,7,0900","    0","T,,7,0900","    6",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0900","   22",",,7","   33",",,7","   39",",,7","   44",",,7",,,,,,,,,,,,
"USC00126830","2018-12-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0","T,,7,0900","    0",",,7,0900","   22",",,7","  -28",",,7",,,,,,,,,"   17",",,7,0900","   17",",,7","   28",",,7","   28",",,7","   33",",,7",,,,,,,,,,,,
"USC00126830","2018-12-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   23",",,7,0900","   33",",,7,0900","   25",",,7,0900","   28",",,7"," -133",",,7",,,,,,,,," -128",",,7,0900","   17",",,7","   17",",,7","   17",",,7","   22",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-12-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0","T,,7,0900","    0",",,7"," -139",",,7",,,,,,,,," -100",",,7,0900","   17",",,7","   17",",,7","   17",",,7","   17",",,7",,,,,,,,,,,,
"USC00126830","2018-12-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0","T,,7,0900","  -28",",,7"," -111",",,7",,,,,,,,," -106",",,7,0900","   17",",,7","   17",",,7","   17",",,7","   17",",,7",,,,,,,,,,,,
"USC00126830","2018-12-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0","T,,7,0900","    6",",,7"," -122",",,7",,,,,,,,,"  -44",",,7,0900","   11",",,7","   11",",,7","   17",",,7","   17",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-12-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0","T,,7,0900","   -6",",,7","  -83",",,7",,,,,,,,,"  -56",",,7,0900","   11",",,7","   11",",,7","   11",",,7","   11",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-12-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   61",",,7","  -61",",,7",,,,,,,,,"   33",",,7,0900","    6",",,7","   11",",,7","   11",",,7","   11",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-12-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   83",",,7","  -33",",,7",,,,,,,,,"   -6",",,7,0900","    6",",,7","   11",",,7","   39",",,7","   11",",,7",,,,,,,,,,,,
"USC00126830","2018-12-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   41",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","  -17",",,7",,,,,,,,,"   61",",,7,0900","   22",",,7","   11",",,7","   50",",,7","   44",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-12-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   89",",,7","   33",",,7",,,,,,,,,"   39",",,7,0900","   50",",,7","   39",",,7","   72",",,7","   56",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-12-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   67",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0900","   28",",,7","   39",",,7","   56",",,7","   56",",,7",,,,,,,,,,,,
"USC00126830","2018-12-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  117",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,0900","   22",",,7","   28",",,7","   89",",,7","   61",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-12-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   56",",,7","  -50",",,7",,,,,,,,,"   11",",,7,0900","   22",",,7","   22",",,7","   61",",,7","   44",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2018-12-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","  -50",",,7",,,,,,,,,"   11",",,7,0900","   11",",,7","   22",",,7","   22",",,7","   39",",,7",,,,,,,,,,,,
