"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023159","2018-09-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  256",",,W","   22",",,W","   41",",,W",,,,,,,,,,,,," 1534",",,W",,,,,,,"  210",",,W","  210",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  250",",,W","    0",",,W","   45",",,W",,,,,,,,,,,,," 1438",",,W",,,,,,,"  220",",,W","  200",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  228",",,W","  -32",",,W","   34",",,W",,,,,,,,,,,,," 1235",",,W",,,,,,,"  320",",,W","  300",",,W","   81",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  239",",,W","   -5",",,W","   38",",,W",,,,,,,,,,,,," 1504",",,W",,,,,,,"  140",",,W","  120",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  244",",,W","   33",",,W","   43",",,W",,,,,,,,,,,,," 1357",",,W",,,,,,,"  220",",,W","  220",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  228",",,W","   39",",,W","   41",",,W",,,,,,,,,,,,," 1126",",,W",,,,,,,"  230",",,W","  210",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  233",",,W","   33",",,W","   31",",,W",,,,,,,,,,,,," 0922",",,W",,,,,,,"  240",",,W","  240",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  228",",,W","    6",",,W","   31",",,W",,,,,,,,,,,,," 1602",",,W",,,,,,,"  290",",,W","  290",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  233",",,W","  -10",",,W","   40",",,W",,,,,,,,,,,,," 1336",",,W",,,,,,,"  280",",,W","  250",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  256",",,W","  -21",",,W","   38",",,W",,,,,,,,,,,,," 1342",",,W",,,,,,,"  310",",,W","  280",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  267",",,W","    6",",,W","   30",",,W",,,,,,,,,,,,," 1721",",,W",,,,,,,"  250",",,W","  260",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  239",",,W","   17",",,W","   46",",,W",,,,,,,,,,,,," 0904",",,W",,,,,,,"  210",",,W","  200",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-09-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  228",",,W","   72",",,W","   53",",,W",,,,,,,,,,,,," 1244",",,W",,,,,,,"  230",",,W","  250",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  200",",,W","   50",",,W","   34",",,W",,,,,,,,,,,,," 1345",",,W",,,,,,,"  130",",,W","  130",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   48",",,W,",,,,,"  144",",,W","  100",",,W","   37",",,W",,,,,,,,,,,,," 1253",",,W",,,,,,,"  150",",,W","  140",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  200",",,W","   72",",,W","   34",",,W",,,,,,,,,,,,," 1422",",,W",,,,,,,"  140",",,W","  150",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   56",",,W,",,,,,"  139",",,W","   22",",,W","   40",",,W",,,,,,,,,,,,," 0328",",,W",,,,,,,"  220",",,W","  250",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"  128",",,W","    0",",,W","   38",",,W",,,,,,,,,,,,," 1343",",,W",,,,,,,"  320",",,W","  300",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   91",",,W,",,,,,"   72",",,W","    0",",,W","   31",",,W",,,,,,,,,,,,," 1601",",,W",,,,,,,"  130",",,W","  140",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-07","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","  104",",,W,",,,,,"   50",",,W","    6",",,W","   37",",,W",,,,,,,,,,,,," 1456",",,W",,,,,,,"  310",",,W","  310",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-08","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   51",",,W,",,,,,"   61",",,W","    0",",,W","   46",",,W",,,,,,,,,,,,," 1427",",,W",,,,,,,"  300",",,W","  300",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-09","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  111",",,W","  -27",",,W","   38",",,W",,,,,,,,,,,,," 2228",",,W",,,,,,,"  220",",,W","  210",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-10","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   41",",,W,",,,,,"  128",",,W","  -16",",,W","   28",",,W",,,,,,,,,,,,," 0008",",,W",,,,,,,"  250",",,W","  240",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-11","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   30",",,W,",,,,,"   94",",,W","   -5",",,W","   29",",,W",,,,,,,,,,,,," 0846",",,W",,,,,,,"  150",",,W","  140",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-12","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  117",",,W","  -10",",,W","   25",",,W",,,,,,,,,,,,," 1328",",,W",,,,,,,"  150",",,W","  150",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-13","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  150",",,W","  -10",",,W","   36",",,W",,,,,,,,,,,,," 1433",",,W",,,,,,,"  300",",,W","  280",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-14","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   67",",,W","  -43",",,W","   51",",,W",,,,,,,,,,,,," 1207",",,W",,,,,,,"   20",",,W","  330",",,W","   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-15","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   78",",,W","  -82",",,W","   51",",,W",,,,,,,,,,,,," 1517",",,W",,,,,,,"   20",",,W","   10",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-16","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  122",",,W","  -99",",,W","   44",",,W",,,,,,,,,,,,," 1347",",,W",,,,,,,"   40",",,W","   40",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-17","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   38",",,W,",,,,,"   50",",,W","  -38",",,W","   26",",,W",,,,,,,,,,,,," 0200",",,W",,,,,,,"   40",",,W","   30",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  100",",,W","  -49",",,W","   27",",,W",,,,,,,,,,,,," 1541",",,W",,,,,,,"   40",",,W","   30",",,W","  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  144",",,W","  -49",",,W","   31",",,W",,,,,,,,,,,,," 1305",",,W",,,,,,,"   60",",,W","  110",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  133",",,W","  -43",",,W","   29",",,W",,,,,,,,,,,,," 1312",",,W",,,,,,,"  140",",,W","  130",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   76",",,W,",,,,,"  106",",,W","  -21",",,W","   26",",,W",,,,,,,,,,,,," 0959",",,W",,,,,,,"  210",",,W","  210",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","  130",",,W,",,,,,"  100",",,W","  -10",",,W","   26",",,W",,,,,,,,,,,,," 0904",",,W",,,,,,,"  240",",,W","  230",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  117",",,W","  -21",",,W","   18",",,W",,,,,,,,,,,,," 1426",",,W",,,,,,,"  130",",,W","  140",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  150",",,W","  -21",",,W","   29",",,W",,,,,,,,,,,,," 1249",",,W",,,,,,,"   20",",,W","   20",",,W","   89",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  139",",,W","  -10",",,W","   48",",,W",,,,,,,,,,,,," 1253",",,W",,,,,,,"  300",",,W","  300",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  172",",,W","  -21",",,W","   30",",,W",,,,,,,,,,,,," 1515",",,W",,,,,,,"  330",",,W","   60",",,W","   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  172",",,W","  -16",",,W","   31",",,W",,,,,,,,,,,,," 1504",",,W",,,,,,,"  150",",,W","  150",",,W","   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  172",",,W","  -43",",,W","   32",",,W",,,,,,,,,,,,," 1502",",,W",,,,,,,"  140",",,W","  130",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  183",",,W","  -21",",,W","   37",",,W",,,,,,,,,,,,," 1607",",,W",,,,,,,"  250",",,W","  250",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  100",",,W","  -38",",,W","   47",",,W",,,,,,,,,,,,," 1649",",,W",,,,,,,"  300",",,W","  290",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-10-31","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   89",",,W","  -66",",,W","   51",",,W",,,,,,,,,,,,," 1437",",,W",,,,,,,"  290",",,W","  290",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  100",",,W","  -21",",,W","   53",",,W",,,,,,,,,,,,," 1424",",,W",,,,,,,"  300",",,W","  300",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  156",",,W","  -43",",,W","   37",",,W",,,,,,,,,,,,," 2113",",,W",,,,,,,"  290",",,W","  290",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  106",",,W","  -32",",,W","   38",",,W",,,,,,,,,,,,," 1241",",,W",,,,,,,"  300",",,W","   40",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  144",",,W","  -60",",,W","   37",",,W",,,,,,,,,,,,," 1213",",,W",,,,,,,"  300",",,W","  290",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  122",",,W","  -55",",,W","   39",",,W",,,,,,,,,,,,," 1621",",,W",,,,,,,"  310",",,W","  300",",,W","   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  106",",,W","  -88",",,W","   40",",,W",,,,,,,,,,,,," 1330",",,W",,,,,,,"  270",",,W","  270",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-07","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  128",",,W","  -93",",,W","   34",",,W",,,,,,,,,,,,," 1523",",,W",,,,,,,"  290",",,W","  290",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-08","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   50",",,W","  -93",",,W","   51",",,W",,,,,,,,,,,,," 0835",",,W",,,,,,,"   30",",,W","  360",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-09","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   89",",,W"," -138",",,W","   27",",,W",,,,,,,,,,,,," 1435",",,W",,,,,,,"  140",",,W","  150",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-10","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   94",",,W"," -143",",,W","   26",",,W",,,,,,,,,,,,," 1705",",,W",,,,,,,"  140",",,W","  310",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-11","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   22",",,W"," -121",",,W","   68",",,W",,,,,,,,,,,,," 1358",",,W",,,,,,,"  320",",,W","  340",",,W","  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-12","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   33",",,W","  -99",",,W","   50",",,W",,,,,,,,,,,,," 0946",",,W",,,,,,,"   20",",,W","   30",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-13","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   78",",,W"," -143",",,W","   29",",,W",,,,,,,,,,,,," 0847",",,W",,,,,,,"   40",",,W","   40",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-14","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   94",",,W","  -88",",,W","   32",",,W",,,,,,,,,,,,," 1514",",,W",,,,,,,"  280",",,W","  130",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-15","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  128",",,W","  -88",",,W","   33",",,W",,,,,,,,,,,,," 1523",",,W",,,,,,,"  260",",,W","  150",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-16","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  133",",,W","  -77",",,W","   32",",,W",,,,,,,,,,,,," 1524",",,W",,,,,,,"  310",",,W","  330",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-17","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  122",",,W","  -82",",,W","   36",",,W",,,,,,,,,,,,," 1601",",,W",,,,,,,"  320",",,W","  320",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-18","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   78",",,W"," -105",",,W","   27",",,W",,,,,,,,,,,,," 1019",",,W",,,,,,,"  290",",,W","   30",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-19","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  106",",,W"," -143",",,W","   32",",,W",,,,,,,,,,,,," 1536",",,W",,,,,,,"  150",",,W","  130",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-20","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   83",",,W"," -149",",,W","   26",",,W",,,,,,,,,,,,," 1419",",,W",,,,,,,"  140",",,W","  150",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-21","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   83",",,W"," -143",",,W","   31",",,W",,,,,,,,,,,,," 1451",",,W",,,,,,,"  140",",,W","  160",",,W","   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-22","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   13",",,W,",,,,,"   56",",,W"," -121",",,W","   35",",,W",,,,,,,,,,,,," 1542",",,W",,,,,,,"  290",",,W","  290",",,W","  139",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-23","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   89",",,W"," -127",",,W","   27",",,W",,,,,,,,,,,,," 1233",",,W",,,,,,,"  290",",,W","  300",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-24","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   94",",,W","  -88",",,W","   73",",,W",,,,,,,,,,,,," 1102",",,W",,,,,,,"  280",",,W","  290",",,W","  179",",,W","  233",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-25","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   28",",,W"," -149",",,W","   24",",,W",,,,,,,,,,,,," 0132",",,W",,,,,,,"  360",",,W","  290",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-26","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   61",",,W"," -143",",,W","   28",",,W",,,,,,,,,,,,," 1527",",,W",,,,,,,"  150",",,W","  150",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-27","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US",,,,,,,"   78",",,W"," -121",",,W","   27",",,W",,,,,,,,,,,,," 2121",",,W",,,,,,,"  230",",,W","  230",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-28","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   83",",,W","  -60",",,W","   36",",,W",,,,,,,,,,,,," 1425",",,W",,,,,,,"  240",",,W","  240",",,W","   98",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023159","2018-11-29","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   86",",,W,",,,,,"   56",",,W","  -60",",,W","   41",",,W",,,,,,,,,,,,," 0002",",,W",,,,,,,"  230",",,W","  230",",,W","  103",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2018-11-30","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    5",",,W,",,,,,"   28",",,W"," -105",",,W","   24",",,W",,,,,,,,,,,,," 0015",",,W",,,,,,,"  140",",,W","  140",",,W","   67",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2018-12-01","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   13",",,W,",,,,,"    0",",,W"," -160",",,W","   26",",,W",,,,,,,,,,,,," 0333",",,W",,,,,,,"  310",",,W","  310",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023159","2018-12-02","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","   33",",,W,",,,,,"  -38",",,W"," -210",",,W","   55",",,W",,,,,,,,,,,,," 0641",",,W",,,,,,,"  290",",,W","  280",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2018-12-03","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -43",",,W"," -249",",,W","   26",",,W",,,,,,,,,,,,," 1347",",,W",,,,,,,"  280",",,W","  330",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2018-12-04","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -49",",,W"," -255",",,W","   22",",,W",,,,,,,,,,,,," 0454",",,W",,,,,,,"  280",",,W","  270",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-12-05","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"  -27",",,W"," -160",",,W","   23",",,W",,,,,,,,,,,,," 1610",",,W",,,,,,,"  150",",,W","  150",",,W","   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-12-06","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0","T,,W,",,,,,"   11",",,W"," -105",",,W","   18",",,W",,,,,,,,,,,,," 1626",",,W",,,,,,,"  150",",,W","  150",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023159","2018-12-07","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    3",",,W,",,,,,"   11",",,W","  -71",",,W","   11",",,W",,,,,,,,,,,,," 1156",",,W",,,,,,,"  160",",,W","  140",",,W","   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2018-12-08","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   50",",,W"," -149",",,W","   16",",,W",,,,,,,,,,,,," 1905",",,W",,,,,,,"  300",",,W","  310",",,W","   67",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00023159","2018-12-09","37.70639","-112.14556","2312.2","BRYCE CANYON AIRPORT, UT US","    0",",,W,",,,,,"   39",",,W"," -171",",,W","   20",",,W",,,,,,,,,,,,," 0653",",,W",,,,,,,"  270",",,W","  270",",,W","   40",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
