"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00148235","2019-11-24","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  144",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,,,,"   39",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-11-25","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  161",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,"   39",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-11-26","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  100",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,"   39",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-11-27","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   20",",,7,0730","   25",",,7,0730","   25",",,7,0730","  -22",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,," -128",",,7,0730",,,,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-11-28","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   20",",,7,0730","   23",",,7,0730","   25",",,7,0730","    0",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-11-29","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    5",",,7,0730","    0",",,7,0730","   25",",,7,0730","   11",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0730",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-11-30","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    5",",,7,0730","    0",",,7,0730","    0",",,7,0730","   67",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0730",,,,,"   28",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-01","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   44",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0730",,,,,"   17",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-02","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   50",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0730",,,,,"   11",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-03","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  100",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,,,,"   11",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-04","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  144",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,"   11",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-05","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  117",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,"   17",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-06","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   20",",,7,0730","    0",",,7,0730","    0",",,7,0730","   94",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,"   17",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-07","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   72",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0730",,,,,"   17",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-08","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  111",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0730",,,,,"   17",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-09","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  150",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0730",,,,,"   28",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-10","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   28",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0730",,,,,"   17",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-11","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   72",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0730",,,,,"   11",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-12","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  111",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,,,,"   11",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-13","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  100",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0730",,,,,"   17",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-14","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  122",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0730",,,,,"   17",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-15","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0","T,,7,0730","    0","T,,7,0730","    0","T,,7,0730","   56",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0730",,,,,"   17",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-16","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   17",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0730",,,,,"   11",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-17","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   33",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,," -117",",,7,0730",,,,,"    6",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-18","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   61",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0730",,,,,"    0",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-19","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  139",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0730",,,,,"    0",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-20","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  139",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,"   -6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-21","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  106",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0730",,,,,"    0",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-22","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  156",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,"    0",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-23","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  194",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0730",,,,,"    6",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-24","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  189",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0730",,,,,"   11",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-25","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  139",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,"   17",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-26","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  167",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0730",,,,,"   17",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-27","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   72",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0730",,,,,"   11",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-28","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","  142",",,7,0730","    0",",,7,0730","    0",",,7,0730","    6",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0730",,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-29","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   20",",,7,0730","   25",",,7,0730","   25",",,7,0730","   22",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,"   17",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-30","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","    6",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0730",,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2019-12-31","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   17",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0730",,,,,"    6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-01","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   83",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0730",,,,,"    0",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-02","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  156",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0730",,,,,"    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-03","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   78",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0730",,,,,"    0",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-04","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   89",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0730",,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-05","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  139",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,"    6",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-06","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   72",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0730",,,,,"    6",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-07","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   83",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-08","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  156",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0730",,,,,"    6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-09","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  133",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,,,,"    6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-10","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  100",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0730",,,,,"    6",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-11","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0","T,,7,0730","    0","T,,7,0730","    0","T,,7,0730","  -17",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,," -100",",,7,0730",,,,,"    0",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-12","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   22",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,"   -6",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-13","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   94",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,"   -6",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-14","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  128",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,"    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-15","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  128",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0730",,,,,"    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-16","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   72",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,," -117",",,7,0730",,,,,"    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-17","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   28",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -22",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,"    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-18","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  150",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0730",,,,,"    0",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-19","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   50",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-20","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   72",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-21","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  128",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,"    0",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-22","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   83",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-23","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  144",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,"    6",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-24","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   83",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,,,,"   11",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-25","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  122",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0730",,,,,"   11",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-26","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  144",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0730",,,,,"   11",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-27","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  139",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,"   11",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-28","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   76",",,7,0730","   94",",,7,0730","  102",",,7,0730","   78",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0730",,,,,"   17",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-29","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","   25",",,7,0730","   28",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0730",,,,,"   11",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-30","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  100",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0730",,,,,"   11",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-01-31","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  100",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0730",,,,,"   17",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-01","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  106",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0730",,,,,"   17",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-02","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  211",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,,,,"   17",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-03","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  250",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,"   22",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-04","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","   13",",,7,0730","   15",",,7,0730","   25",",,7,0730","  -11",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0730",,,,,"   17",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-05","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    5",",,7,0730","    8",",,7,0730","   25",",,7,0730","  -61",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,," -167",",,7,0730",,,,,"    6",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-06","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  -22",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,," -100",",,7,0730",,,,,"    6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-07","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   61",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0730",,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-08","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   56",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0730",,,,,"    6",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-09","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  128",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0730",,,,,"    6",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-10","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   28",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0730",,,,,"   11",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,,,
"USC00148235","2020-02-11","38.46614","-101.77297","1107.6","TRIBUNE 1 W, KS US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   44",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0730",,,,,"   11",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,,,
