"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00316236","2020-01-13","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   78",",,7",,,,,,,"   27",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-14","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  178",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","  106",",,7",,,,,,,"   98",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-15","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   89",",,7",,,,,,,"   49",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-16","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   39",",,7",,,,,,,"  125",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-17","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","    6",",,7",,,,,,,"   49",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-18","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","    0",",,7",,,,,,,"   76",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-19","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","  -39",",,7",,,,,,,"  139",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-20","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    6",",,7","  -72",",,7",,,,,,,"   58",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-21","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    6",",,7","  -78",",,7",,,,,,,"   49",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-22","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -83",",,7",,,,,,,"   49",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-23","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","  -22",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-24","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  229",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","   17",",,7",,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-25","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","   39",",,7","  -11",",,7",,,,,,,"   76",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-26","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -11",",,7",,,,,,,"  116",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-27","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   41",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","   39",",,7",,,,,,,"  103",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-28","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400",,,,,"  106",",,7","   11",",,7",,,,,,,"  130",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-29","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -11",",,7",,,,,,,"   36",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-30","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","   22",",,7",,,,,,,"   36",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-01-31","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   58",",,7,2400","    0",",,7,2400","    0",",,7,2400","   44",",,7","   11",",,7",,,,,,,"   49",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-01","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   20",",,7,2400",,,,,"   89",",,7","   11",",,7",,,,,,,"  130",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-02","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400",,,"  156",",,7","   28",",,7",,,,,,,"  134",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-03","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   50",",,7",,,,,,,"   94",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-04","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   94",",,7",,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-05","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  155",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","  111",",,7",,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-06","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  889",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","  111",",,7",,,,,,,"   49",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-07","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  135",",,7,2400",,,,,"  117",",,7","  -28",",,7",,,,,,,"  197",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-08","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   25",",,7,2400",,,,,"   11",",,7","  -44",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-09","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","  -33",",,7",,,,,,,"   54",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-10","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  208",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   22",",,7",,,,,,,"   94",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-11","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  140",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","  106",",,7",,,,,,,"   94",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-12","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   83",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-13","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  201",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   22",",,7",,,,,,,"  121",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-14","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","  -33",",,7",,,,,,,"  112",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-15","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -56",",,7",,,,,,,"   49",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-16","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","    0",",,7",,,,,,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-17","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   -6",",,7",,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-18","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   51",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   61",",,7",,,,,,,"   76",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-19","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   39",",,7",,,,,,,"   49",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-20","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   91",",,7,2400","   25",",,7,2400","   25",",,7,2400","   44",",,7","   -6",",,7",,,,,,,"   54",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-21","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   44",",,7","  -50",",,7",,,,,,,"   94",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-22","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","  -56",",,7",,,,,,,"   49",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-23","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","  -28",",,7",,,,,,,"   40",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-24","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  165",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","   44",",,7",,,,,,,"   27",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-25","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   56",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   61",",,7",,,,,,,"   72",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-26","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   53",",,7,2400",,,,,"  150",",,7","    6",",,7",,,,,,,"  130",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-27","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   39",",,7","  -33",",,7",,,,,,,"  201",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-28","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   44",",,7","    0",",,7",,,,,,,"  107",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-02-29","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   23",",,7,2400","   38",",,7,2400","   25",",,7,2400","   33",",,7","  -17",",,7",,,,,,,"  134",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-01","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","  -44",",,7",,,,,,,"  112",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-02","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   28",",,7",,,,,,,"   76",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-03","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  165",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   56",",,7",,,,,,,"   94",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-04","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   61",",,7",,,,,,,"   85",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-05","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   28",",,7",,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-06","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   18",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   94",",,7","    6",",,7",,,,,,,"  152",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-07","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","  -11",",,7",,,,,,,"  161",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-08","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","  -22",",,7",,,,,,,"   49",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-09","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","    0",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-10","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   94",",,7",,,,,,,"   94",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-11","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   78",",,7",,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-12","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   50",",,7",,,,,,,"   76",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-13","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   84",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  139",",,7",,,,,,,"  134",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-14","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","  100",",,7",,,,,,,"   13",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-15","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   83",",,7",,,,,,,"   63",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-16","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   50",",,7",,,,,,,"   45",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-17","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  102",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   67",",,7",,,,,,,"   89",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-18","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   83",",,7",,,,,,,"   45",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-19","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  128",",,7",,,,,,,"   89",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-20","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   51",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  133",",,7",,,,,,,"  116",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-21","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","   78",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-22","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   50",",,7",,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-23","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  224",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   61",",,7",,,,,,,"   72",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-24","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  262",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   67",",,7",,,,,,,"   31",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-25","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   72",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-26","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   44",",,7",,,,,,,"   58",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-27","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  100",",,7",,,,,,,"  134",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-28","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  117",",,7",,,,,,,"  107",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-29","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  139",",,7",,,,,,,"  134",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-30","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  117",",,7",,,,,,,"  116",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-03-31","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   61",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-01","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   36",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   78",",,7","   44",",,7",,,,,,,"   94",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-02","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   39",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-03","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","   28",",,7",,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-04","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   61",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-05","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   89",",,7",,,,,,,"   76",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-06","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","   78",",,7",,,,,,,"  130",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-07","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","   89",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-08","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  117",",,7",,,,,,,"   85",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-09","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  106",",,7",,,,,,,"  192",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-10","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   33",",,7",,,,,,,"  174",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-11","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   -6",",,7",,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-12","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  323",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   72",",,7",,,,,,,"  121",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-13","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  384",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   89",",,7",,,,,,,"  188",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-14","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   56",",,7",,,,,,,"   85",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-15","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   22",",,7",,,,,,,"   98",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-16","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   22",",,7",,,,,,,"  130",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-17","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   22",",,7",,,,,,,"  112",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-18","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   51",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   61",",,7",,,,,,,"  139",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-19","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   33",",,7",,,,,,,"   54",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-20","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  203",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   89",",,7",,,,,,,"  107",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-21","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   67",",,7",,,,,,,"  148",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-22","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   61",",,7",,,,,,,"   94",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-23","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  191",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   89",",,7",,,,,,,"   72",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-24","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   94",",,7",,,,,,,"   98",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-25","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   83",",,7",,,,,,,"   72",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-26","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","   67",",,7",,,,,,,"  125",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-27","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   67",",,7",,,,,,,"  143",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-28","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   39",",,7",,,,,,,"   80",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-29","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","  551",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  100",",,7",,,,,,,"  134",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-04-30","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   71",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   83",",,7",,,,,,,"  152",",,7",,,,,,,,,,,,,,,,
"USC00316236","2020-05-02","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,H,2400",,,,,"  250",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,,,,,,
"USC00316236","2020-05-03","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,H,2400",,,,,"  289",",,H","   89",",,H",,,,,,,,,,,,,,,,,,,,,,,,
"USC00316236","2020-05-04","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,H,2400",,,,,"  261",",,H","  156",",,H",,,,,,,,,,,,,,,,,,,,,,,,
"USC00316236","2020-05-27","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   23",",,H,2400",,,,,"  189",",,H","  156",",,H",,,,,,,,,,,,,,,,,,,,,,,,
"USC00316236","2020-05-28","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   38",",,H,2400",,,,,"  244",",,H","  150",",,H",,,,,,,,,,,,,,,,,,,,,,,,
"USC00316236","2020-05-29","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","   18",",,H,2400",,,,,"  267",",,H","  161",",,H",,,,,,,,,,,,,,,,,,,,,,,,
"USC00316236","2020-05-30","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,H,2400",,,,,"  267",",,H","  156",",,H",,,,,,,,,,,,,,,,,,,,,,,,
"USC00316236","2020-05-31","35.66308","-82.34446","755.9","NORTH FORK 2, NC US","    0",",,H,2400",,,,,"  250",",,H","  128",",,H",,,,,,,,,,,,,,,,,,,,,,,,
