"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00444414","2019-05-14","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   28",",,7,0800",,,,,"  222",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"  133",",,7,0800","   35",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-15","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  206",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800","   48",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-16","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  233",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  161",",,7,0800","   56",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-17","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  272",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800","   84",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-18","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  311",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800","   24",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-19","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  339",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,0800","   50",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-20","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  344",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800","  109",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-21","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   23",",,7,0800",,,,,"  333",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800","   37",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-22","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  294",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800","   34",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-23","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  283",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800","   85",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-24","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    3",",,7,0800",,,,,"  317",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800","   68",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-25","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  367",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800","   27",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-26","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  350",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800","   68",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-27","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  367",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800","   34",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-28","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  328",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800","   66",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-29","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  361",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800","   58",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-30","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    3",",,7,0800",,,,,"  367",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800","   60",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-05-31","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    3",",,7,0800",,,,,"  367",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800","   23",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-01","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   10",",,7,0800",,,,,"  317",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800","   32",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-02","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    3",",,7,0800",,,,,"  300",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800","   74",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-03","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  333",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800","   48",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-04","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  294",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0800","   34",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-05","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  289",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","  124",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-06","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   25",",,7,0800",,,,,"  322",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800","  101",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-07","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   18",",,7,0800",,,,,"  339",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800","   16",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-08","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","  262",",,7,0800",,,,,"  261",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0800","   79",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-09","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   71",",,7,0800",,,,,"  233",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800","   43",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-10","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","  165",",,7,0800",,,,,"  278",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   43",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-11","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","  721",",,7,0800",,,,,"  300",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0800","   47",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-12","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    3",",,7,0800",,,,,"  278",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0800","   40",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-13","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","  142",",,7,0800",,,,,"  250",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800","   63",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-14","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","  117",",,7,0800",,,,,"  272",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800","   43",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-15","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  261",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800","   56",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-16","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  289",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800","  114",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-17","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  333",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800","   74",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-18","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   30",",,7,0800",,,,,"  339",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800","   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-19","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","  511",",,7,0800",,,,,"  317",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800","   23",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-20","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   25",",,7,0800",,,,,"  294",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800","  127",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-21","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   79",",,7,0800",,,,,"  328",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   87",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-22","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  300",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800","   16",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-23","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  283",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0800","   27",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-24","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  306",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800","   55",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-25","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  350",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-26","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  333",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800","   29",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-27","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  328",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   19",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-28","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  350",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800","   29",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-29","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    5",",,7,0800",,,,,"  356",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800","   35",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-06-30","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  361",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  267",",,7,0800","   51",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-01","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  350",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800","   34",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-02","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  322",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800","   35",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-03","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  356",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800","   27",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-04","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  356",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800","   37",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-05","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","  165",",,7,0800",,,,,"  372",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-06","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  339",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800","   98",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-07","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  350",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,"  272",",,7,0800","   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-08","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   53",",,7,0800",,,,,"  344",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   40",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-09","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  333",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,0800","   53",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-10","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  317",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   26",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-11","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  339",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800","   68",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-12","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","  112",",,7,0800",,,,,"  344",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800","   84",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-13","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  333",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,"  267",",,7,0800","   37",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-14","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  356",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800","   24",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-15","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  361",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800","   23",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-16","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  361",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800","   34",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-17","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  372",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,"  289",",,7,0800","  105",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-18","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  378",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,"  278",",,7,0800","   95",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-19","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  367",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800","   48",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-20","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  372",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,"  294",",,7,0800","   79",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-21","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  383",",,7","  272",",,7",,,,,,,,,,,,,,,,,,,"  283",",,7,0800","   68",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-22","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  389",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,"  283",",,7,0800","  124",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-23","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   94",",,7,0800",,,,,"  361",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   68",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-24","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","  607",",,7,0800",,,,,"  244",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800","   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-25","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  300",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800","   63",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-26","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  311",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800","   27",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-27","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  317",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800","   24",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-28","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  328",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800","   32",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-29","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  339",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800","   45",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-30","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  356",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800","   55",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-07-31","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  361",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800","   69",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-01","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   15",",,7,0800",,,,,"  344",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800","   32",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-02","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   20",",,7,0800",,,,,"  350",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0800","   61",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-03","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  306",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800","   27",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-04","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  333",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   43",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-05","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  344",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800","   34",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-06","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  300",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800","   34",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-07","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  344",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800","   68",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-08","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   89",",,7,0800",,,,,"  333",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800","   50",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-09","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  344",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   31",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-10","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  356",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   29",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-11","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  328",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   40",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-12","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  333",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800","   32",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-13","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  344",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  267",",,7,0800","  108",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-14","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","  201",",,7,0800",,,,,"  344",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800","   72",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-15","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  356",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800","   37",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-16","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  333",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800","   31",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-17","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  344",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800","   43",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-18","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    3",",,7,0800",,,,,"  361",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800","   26",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-19","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  356",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  278",",,7,0800","   66",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-20","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  367",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,"  267",",,7,0800","   71",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-21","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    0",",,7,0800",,,,,"  350",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800","  111",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-22","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","    3",",,7,0800",,,,,"  350",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800","   80",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-23","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   79",",,7,0800",,,,,"  361",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800","   85",",,7",,,,,,,,,,,,,,,,,,,,
"USC00444414","2019-08-24","36.6002","-78.3011","76.2","JOHN H KERR DAM, VA US","   18",",,7,0800",,,,,"  356",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800","   53",",,7",,,,,,,,,,,,,,,,,,,,
