"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014933","2019-09-11","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   15",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  222",",,W",,,,,"   42",",,W",,,,,,,,,,,"  253","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-12","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   23",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  183",",,W",,,,,"   51",",,W",,,,,,,,,,,"  253","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"  107",",,W","  152",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-13","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  144",",,W",,,,,"   51",",,W",,,,,,,,,,,"  187","H,,S",,,,,"  300",",,W","  280",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-14","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   13",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  139",",,W",,,,,"   34",",,W",,,,,,,,,,,"  188","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-15","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  217",",,W",,,,,"   32",",,W",,,,,,,,,,,"  254","H,,S",,,,,"  260",",,W","  220",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-16","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  211",",,W",,,,,"   33",",,W",,,,,,,,,,,"  255","H,,S",,,,,"  130",",,W","   80",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-17","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  211",",,W",,,,,"   48",",,W",,,,,,,,,,,"  263","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-18","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  322",",,W","  222",",,W",,,,,"   38",",,W",,,,,,,,,,,"  262","H,,S",,,,,"  170",",,W","  140",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-19","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   23",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  200",",,W",,,,,"   32",",,W",,,,,,,,,,,"  236","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-20","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  206",",,W",,,,,"   45",",,W",,,,,,,,,,,"  253","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-21","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   91",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  183",",,W",,,,,"   60",",,W",,,,,,,,,,,"  236","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"  165",",,W","  246",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-22","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  231",",,W,2400","    0",",,W","    0",",,W","  211",",,W","  133",",,W",,,,,"   30",",,W",,,,,,,,,,,"  198","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"   98",",,W","  148",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-23","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  122",",,W",,,,,"   28",",,W",,,,,,,,,,,"  174","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-24","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   10",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  150",",,W",,,,,"   60",",,W",,,,,,,,,,,"  211","H,,S",,,,,"  190",",,W","  210",",,W",,,,,,,,,"  107",",,W","  174",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-25","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  144",",,W",,,,,"   39",",,W",,,,,,,,,,,"  204","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-26","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  222",",,W","   94",",,W",,,,,"   35",",,W",,,,,,,,,,,"  163","H,,S",,,,,"  170",",,W","  150",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-27","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    5",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  144",",,W",,,,,"   45",",,W",,,,,,,,,,,"  194","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-28","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   18",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  111",",,W",,,,,"   49",",,W",,,,,,,,,,,"  165","H,,S",,,,,"   10",",,W","   80",",,W",,,,,,,,,"   89",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-29","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   79",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  139",",,W",,,,,"   47",",,W",,,,,,,,,,,"  163","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"  107",",,W","  152",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-09-30","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  206",",,W",,,,,"   63",",,W",,,,,,,,,,,"  242","H,,S",,,,,"  190",",,W","  210",",,W",,,,,,,,,"  134",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-01","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  912",",,W,2400","    0","T,,W","    0",",,W","  283",",,W","  183",",,W",,,,,"   39",",,W",,,,,,,,,,,"  251","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-02","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  124",",,W,2400","    0",",,W","    0",",,W","  183",",,W","  117",",,W",,,,,"   38",",,W",,,,,,,,,,,"  161","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-03","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   72",",,W",,,,,"   52",",,W",,,,,,,,,,,"  119","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-04","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   50",",,W",,,,,"   37",",,W",,,,,,,,,,,"   95","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-05","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  201",",,W,2400","    0",",,W","    0",",,W","  211",",,W","   83",",,W",,,,,"   47",",,W",,,,,,,,,,,"  139","H,,S",,,,,"  290",",,W","  270",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-06","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   67",",,W",,,,,"   28",",,W",,,,,,,,,,,"  118","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-07","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   61",",,W",,,,,"   26",",,W",,,,,,,,,,,"  129","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-08","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  211",",,W","   72",",,W",,,,,"   49",",,W",,,,,,,,,,,"  137","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-09","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   56",",,W,2400","    0",",,W","    0",",,W","  183",",,W","  100",",,W",,,,,"   50",",,W",,,,,,,,,,,"  139","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-10","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  239",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   44",",,W",,,,,"   60",",,W",,,,,,,,,,,"  152","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-11","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,W,2400","    0","T,,W","    0",",,W","   44",",,W","   -5",",,W",,,,,"   84",",,W",,,,,,,,,,,"   48","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-12","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -16",",,W",,,,,"   68",",,W",,,,,,,,,,,"   44","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-13","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    0",",,W",,,,,"   43",",,W",,,,,,,,,,,"   55","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-14","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   -5",",,W",,,,,"   29",",,W",,,,,,,,,,,"   74","H,,S",,,,,"  140",",,W","  120",",,W",,,,,,,,,"   72",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-15","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   67",",,W",,,,,"   73",",,W",,,,,,,,,,,"  113","H,,S",,,,,"  290",",,W","  330",",,W",,,,,,,,,"  143",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-16","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   28",",,W",,,,,"   38",",,W",,,,,,,,,,,"   73","H,,S",,,,,"  320",",,W","  340",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-17","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   17",",,W",,,,,"   41",",,W",,,,,,,,,,,"   79","H,,S",,,,,"  160",",,W","  100",",,W",,,,,,,,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-18","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   78",",,W",,,,,"   73",",,W",,,,,,,,,,,"  135","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,,,"  157",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-19","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   41",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   83",",,W",,,,,"   30",",,W",,,,,,,,,,,"  137","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-20","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  163",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   56",",,W",,,,,"   41",",,W",,,,,,,,,,,"  113","H,,S",,,,,"  150",",,W","  120",",,W",,,,,,,,,"  107",",,W","  148",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-21","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  104",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   72",",,W",,,,,"   87",",,W",,,,,,,,,,,"  107","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,,,"  157",",,W","  197",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-22","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  117",",,W","   33",",,W",,,,,"   86",",,W",,,,,,,,,,,"   83","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"  157",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-23","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   10",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   22",",,W",,,,,"   38",",,W",,,,,,,,,,,"   74","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-24","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   22",",,W",,,,,"   24",",,W",,,,,,,,,,,"   53","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-25","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -21",",,W",,,,,"   13",",,W",,,,,,,,,,,"   44","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-26","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   -5",",,W",,,,,"   22",",,W",,,,,,,,,,,"   49","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-27","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   17",",,W",,,,,"   47",",,W",,,,,,,,,,,"   55","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-28","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   18",",,W,2400","   30",",,W","    0",",,W","   61",",,W","  -10",",,W",,,,,"   38",",,W",,,,,,,,,,,"   43","H,,S",,,,,"  320",",,W","  360",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-29","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","   30",",,W","   56",",,W","  -32",",,W",,,,,"   18",",,W",,,,,,,,,,,"    4","H,,S",,,,,"  320",",,W","   30",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-30","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   10",",,W,2400","   20",",,W","    0",",,W","   11",",,W","  -21",",,W",,,,,"   49",",,W",,,,,,,,,,,"    7","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-10-31","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,W,2400","    5",",,W","   30",",,W","   56",",,W","  -43",",,W",,,,,"   48",",,W",,,,,,,,,,,"   -2","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-11-01","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   20",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -32",",,W",,,,,"   39",",,W",,,,,,,,,,,"   10","H,,S",,,,,"  310",",,W","  290",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-11-02","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   -5",",,W",,,,,"   48",",,W",,,,,,,,,,,"   36","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-11-03","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  111",",,W","   11",",,W",,,,,"   28",",,W",,,,,,,,,,,"   51","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-11-04","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","    6",",,W",,,,,"   45",",,W",,,,,,,,,,,"   52","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-11-05","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","   50",",,W","  -32",",,W",,,,,"   26",",,W",,,,,,,,,,,"   16","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-11-06","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,W,2400","    5",",,W","    0",",,W","  100",",,W","  -43",",,W",,,,,"   61",",,W",,,,,,,,,,,"   48","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-11-07","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0","T,,W","  -10",",,W","  -93",",,W",,,,,"   35",",,W",,,,,,,,,,,"  -44","H,,S",,,,,"  360",",,W","   20",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-11-08","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -77",",,W",,,,,"   51",",,W",,,,,,,,,,,"  -31","H,,S",,,,,"  180",",,W","  200",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-11-09","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","  -10",",,W",,,,,"   34",",,W",,,,,,,,,,,"   47","H,,S",,,,,"  290",",,W","  220",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2019-11-10","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,W,2400","    3",",,W","    0",",,W","   56",",,W","  -27",",,W",,,,,"   57",",,W",,,,,,,,,,,"   45","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
