"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00200230","2019-12-07","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   11",",,7","  -78",",,7",,,,,,,,,"  -11",",,7,1800",,,,,,,"   -6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-12-08","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   61",",,7","  -33",",,7",,,,,,,,,"   61",",,7,1800",,,,,,,"    0",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-12-09","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   94",",,7,1800","    0",",,7,1800","    0",",,7,1800","   94",",,7","   61",",,7",,,,,,,,,"   83",",,7,1800",,,"  174",",,7",,,"    0",",,7",,,"   17",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-12-10","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   13",",,7,1800","   15",",,7,1800","    0","T,,7,1800","   83",",,7","  -44",",,7",,,,,,,,,"  -44",",,7,1800",,,"  179",",,7",,,"    6",",,7",,,"   17",",,7","    1",",,7",,,,,,,"    1",",,7",,,,,"    1",",,7",,
"USC00200230","2019-12-11","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    3",",,7,1800","    0","T,,7,1800","  -44",",,7","  -89",",,7",,,,,,,,,"  -67",",,7,1800",,,"  148",",,7",,,"  -11",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-12-12","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0","T,,7,1800","    0",",,7"," -128",",,7",,,,,,,,,"   -6",",,7,1800",,,,,,,"  -17",",,7",,,"  -11",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-12-13","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   50",",,7","  -78",",,7",,,,,,,,,"   -6",",,7,1800",,,,,,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-14","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","   44",",,7","  -33",",,7",,,,,,,,,"    6",",,7,1800",,,,,,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-15","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    8",",,7,1800","   15",",,7,1800","    0",",,7,1800","    6",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,1800",,,"  134",",,7",,,"  -17",",,7",,,"  -11",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-12-16","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   11",",,7","  -56",",,7",,,,,,,,,"  -17",",,7,1800",,,,,,,"  -17",",,7",,,"  -17",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-12-17","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","    0",",,7,1800","    6",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,1800",,,,,,,"  -17",",,7",,,"  -17",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-12-18","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   28",",,7,1800","   58",",,7,1800","   51",",,7,1800","  -17",",,7"," -106",",,7",,,,,,,,," -106",",,7,1800",,,"  143",",,7",,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-19","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","   25",",,7,1800","  -11",",,7"," -167",",,7",,,,,,,,,"  -39",",,7,1800",,,,,,,"  -22",",,7",,,"  -17",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-12-20","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","   25",",,7,1800","   22",",,7"," -117",",,7",,,,,,,,,"  -22",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-21","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   83",",,7","  -67",",,7",,,,,,,,,"   22",",,7,1800",,,,,,,"  -22",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-22","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  117",",,7","  -56",",,7",,,,,,,,,"   39",",,7,1800",,,,,,,"  -22",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-23","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  139",",,7","  -28",",,7",,,,,,,,,"   39",",,7,1800",,,,,,,"  -22",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-24","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   39",",,7","  -33",",,7",,,,,,,,,"    0",",,7,1800",,,,,,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-25","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  117",",,7","  -11",",,7",,,,,,,,,"   56",",,7,1800",,,,,,,"  -17",",,7",,,"   -6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-26","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  128",",,7","  -17",",,7",,,,,,,,,"   94",",,7,1800",,,,,,,"  -11",",,7",,,"    0",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-27","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  117",",,7","   28",",,7",,,,,,,,,"   28",",,7,1800",,,"  134",",,7",,,"    0",",,7",,,"    6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-28","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   44",",,7","   -6",",,7",,,,,,,,,"   17",",,7,1800",,,,,,,"    6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2019-12-29","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  216",",,7,1800","    0",",,7,1800","    0",",,7,1800","   78",",,7","    0",",,7",,,,,,,,,"   72",",,7,1800",,,,,,,"   11",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2019-12-30","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  185",",,7,1800","    0","T,,7,1800","    0",",,7,1800","   78",",,7","    6",",,7",,,,,,,,,"    6",",,7,1800",,,"  201",",,7",,,"    6",",,7",,,"   11",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2019-12-31","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   33",",,7,1800","   51",",,7,1800","   51",",,7,1800","    6",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,1800",,,"  170",",,7",,,"    0",",,7",,,"    6",",,7","    1",",,7",,,,,,,"    1",",,7",,,,,"    1",",,7",,
"USC00200230","2020-01-01","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   10",",,7,1800","   10",",,7,1800","   25",",,7,1800","   28",",,7","  -56",",,7",,,,,,,,,"  -11",",,7,1800",,,"  143",",,7",,,"   -6",",,7",,,"    0",",,7",,,,,,,,,"    1",",,7",,,,,,,,
"USC00200230","2020-01-02","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   83",",,7","  -22",",,7",,,,,,,,,"   56",",,7,1800",,,,,,,"   -6",",,7",,,"    0",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-01-03","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   67",",,7","   28",",,7",,,,,,,,,"   39",",,7,1800",,,,,,,"   -6",",,7",,,"    0",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-04","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    8",",,7,1800","    8",",,7,1800","    0",",,7,1800","   39",",,7","  -11",",,7",,,,,,,,,"   -6",",,7,1800",,,,,,,"    0",",,7",,,"    0",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-05","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   10",",,7,1800","   15",",,7,1800","   25",",,7,1800","    0",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,1800",,,"  197",",,7",,,"   -6",",,7",,,"    0",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2020-01-06","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    3",",,7,1800","    0",",,7,1800","   67",",,7","  -17",",,7",,,,,,,,,"   28",",,7,1800",,,"  174",",,7",,,"   -6",",,7",,,"   -6",",,7",,,,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2020-01-07","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","    5",",,7,1800","    0","T,,7,1800","   61",",,7","  -44",",,7",,,,,,,,,"    6",",,7,1800",,,"  139",",,7",,,"  -11",",,7",,,"   -6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-08","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   36",",,7,1800","   46",",,7,1800","   51",",,7,1800","    6",",,7","  -78",",,7",,,,,,,,,"  -78",",,7,1800",,,"  148",",,7",,,"  -17",",,7",,,"   -6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-09","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","   25",",,7,1800","   39",",,7"," -139",",,7",,,,,,,,,"   28",",,7,1800",,,"  188",",,7",,,"  -17",",,7",,,"  -17",",,7",,,,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2020-01-10","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    8",",,7,1800","    0",",,7,1800","    0",",,7,1800","   89",",,7","   28",",,7",,,,,,,,,"   83",",,7,1800",,,"  143",",,7",,,"  -17",",,7",,,"   -6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-11","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  602",",,7,1800","    0",",,7,1800","    0",",,7,1800","  122",",,7","   11",",,7",,,,,,,,,"   11",",,7,1800",,,"  156",",,7",,,"   -6",",,7",,,"   22",",,7","    1",",,7",,,,,,,"    1",",,7",,,,,"    1",",,7",,
"USC00200230","2020-01-12","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   97",",,7,1800","   18",",,7,1800","    0","T,,7,1800","   11",",,7","  -61",",,7",,,,,,,,,"  -28",",,7,1800",,,"  143",",,7",,,"   -6",",,7",,,"   17",",,7","    1",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00200230","2020-01-13","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    8",",,7,1800","   10",",,7,1800","    0","T,,7,1800","   22",",,7","  -33",",,7",,,,,,,,,"    6",",,7,1800",,,,,,,"   -6",",,7",,,"    0",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-14","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   44",",,7","  -11",",,7",,,,,,,,,"   33",",,7,1800",,,,,,,"   -6",",,7",,,"   -6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-15","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    0",",,7,1800","    0",",,7,1800","   50",",,7","  -50",",,7",,,,,,,,,"   17",",,7,1800",,,"  143",",,7",,,"  -11",",,7",,,"   -6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-16","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    5",",,7,1800","    0","T,,7,1800","    0",",,7,1800","   17",",,7","  -44",",,7",,,,,,,,,"  -44",",,7,1800",,,"  161",",,7",,,"  -11",",,7",,,"  -11",",,7",,,,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2020-01-17","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","    0",",,7,1800","  -28",",,7"," -100",",,7",,,,,,,,,"  -50",",,7,1800",,,,,,,"  -17",",,7",,,"  -11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-18","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  249",",,7,1800","  163",",,7,1800","  102",",,7,1800","   33",",,7","  -50",",,7",,,,,,,,,"   11",",,7,1800",,,"  183",",,7",,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,"    1",",,7",,,"    1",",,7",,,,,"    1",",,7",,
"USC00200230","2020-01-19","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   25",",,7,1800","   46",",,7,1800","  127",",,7,1800","   11",",,7","  -94",",,7",,,,,,,,,"  -72",",,7,1800",,,"  165",",,7",,,"  -17",",,7",,,"  -17",",,7",,,,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2020-01-20","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","  127",",,7,1800","  -33",",,7"," -122",",,7",,,,,,,,,"  -67",",,7,1800","  178",",,7",,,,,"  -22",",,7",,,"  -17",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-01-21","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","  102",",,7,1800","    0",",,7","  -94",",,7",,,,,,,,,"  -33",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-22","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","  102",",,7,1800","   -6",",,7"," -111",",,7",,,,,,,,,"  -28",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-23","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","  102",",,7,1800","   33",",,7","  -67",",,7",,,,,,,,,"   17",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-01-24","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  135",",,7,1800","    0",",,7,1800","   76",",,7,1800","   22",",,7","    0",",,7",,,,,,,,,"   17",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-25","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   33",",,7,1800","    3",",,7,1800","   51",",,7,1800","   22",",,7","    0",",,7",,,,,,,,,"    6",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-26","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   20",",,7,1800","   15",",,7,1800","   51",",,7,1800","   17",",,7","    0",",,7",,,,,,,,,"    6",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-27","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    8",",,7,1800","    0","T,,7,1800","   51",",,7,1800","   11",",,7","    0",",,7",,,,,,,,,"   11",",,7,1800","  127",",,7",,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-01-28","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    3",",,7,1800","   25",",,7,1800","   11",",,7","   -6",",,7",,,,,,,,,"    0",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-01-29","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","   25",",,7,1800","    0",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-01-30","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    3",",,7,1800","   25",",,7,1800","    0",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7",,,,,,,,,"    1",",,7",,,,,,,,
"USC00200230","2020-01-31","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    3",",,7,1800","   25",",,7,1800","    0",",,7","  -22",",,7",,,,,,,,,"   -6",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-01","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   18",",,7,1800","   25",",,7,1800","   25",",,7,1800","    6",",,7","  -89",",,7",,,,,,,,,"    0",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-02","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    3",",,7,1800","    0","T,,7,1800","  106",",,7","   -6",",,7",,,,,,,,,"   72",",,7,1800",,,"  161",",,7",,,"  -22",",,7",,,"  -11",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2020-02-03","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  117",",,7","  -33",",,7",,,,,,,,,"   67",",,7,1800",,,,,,,"  -17",",,7",,,"    6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-04","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","   67",",,7","    0",",,7",,,,,,,,,"    0",",,7,1800",,,,,,,"   -6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-02-05","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","    0","T,,7,1800","    0",",,7","  -61",",,7",,,,,,,,,"  -28",",,7,1800",,,,,,,"  -11",",,7",,,"   -6",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-06","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   53",",,7,1800","   58",",,7,1800","   51",",,7,1800","  -28",",,7","  -50",",,7",,,,,,,,,"  -39",",,7,1800",,,,,,,"  -17",",,7",,,"  -11",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-07","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   20",",,7,1800","   33",",,7,1800","   76",",,7,1800","   11",",,7","  -44",",,7",,,,,,,,,"  -17",",,7,1800",,,,,,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-08","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   15",",,7,1800","   53",",,7,1800","  102",",,7,1800","   -6",",,7","  -50",",,7",,,,,,,,,"  -22",",,7,1800",,,,,,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-09","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   18",",,7,1800","   25",",,7,1800","  102",",,7,1800","    6",",,7","  -83",",,7",,,,,,,,,"  -11",",,7,1800",,,,,,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00200230","2020-02-10","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   41",",,7,1800","   23",",,7,1800","  102",",,7,1800","   17",",,7","  -17",",,7",,,,,,,,,"    0",",,7,1800","  152",",,7",,,,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-11","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","   51",",,7,1800","   28",",,7","  -39",",,7",,,,,,,,,"    6",",,7,1800",,,"  161",",,7",,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2020-02-12","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","   51",",,7,1800","    6",",,7","  -83",",,7",,,,,,,,,"   -6",",,7,1800",,,,,,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-13","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   36",",,7,1800","   61",",,7,1800","  102",",,7,1800","    0",",,7","  -72",",,7",,,,,,,,,"  -72",",,7,1800",,,,,,,"  -17",",,7",,,"  -17",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-14","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    3",",,7,1800","  102",",,7,1800","  -50",",,7"," -200",",,7",,,,,,,,,"  -78",",,7,1800",,,,,,,"  -22",",,7",,,"  -17",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-02-15","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0","T,,7,1800","   76",",,7,1800","  -22",",,7"," -150",",,7",,,,,,,,,"  -22",",,7,1800",,,"  156",",,7",,,"  -28",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2020-02-16","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    3",",,7,1800","    5",",,7,1800","   51",",,7,1800","   56",",,7","  -22",",,7",,,,,,,,,"   28",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-02-17","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","   25",",,7,1800","   28",",,7","  -83",",,7",,,,,,,,,"   -6",",,7,1800","   76",",,7",,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-18","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   30",",,7,1800","   38",",,7,1800","   25",",,7,1800","   33",",,7","  -17",",,7",,,,,,,,,"    6",",,7,1800",,,"  192",",,7",,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,"    1",",,7",,
"USC00200230","2020-02-19","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","   25",",,7,1800","    6",",,7","  -72",",,7",,,,,,,,,"  -28",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-02-20","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0","T,,7,1800","  -28",",,7"," -106",",,7",,,,,,,,,"  -67",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-02-21","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0","T,,7,1800","   22",",,7"," -128",",,7",,,,,,,,,"    0",",,7,1800",,,"  134",",,7",,,"  -28",",,7",,,"  -22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-02-22","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0","T,,7,1800","   89",",,7","  -61",",,7",,,,,,,,,"   56",",,7,1800",,,"  143",",,7",,,"  -28",",,7",,,"  -22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-02-23","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  117",",,7","  -39",",,7",,,,,,,,,"   83",",,7,1800",,,"  139",",,7",,,"  -28",",,7",,,"  -22",",,7",,,,,,,,,,,,,,,,,,
"USC00200230","2020-02-24","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","    0","T,,7,1800","    0",",,7,1800","    0",",,7,1800","   83",",,7","  -28",",,7",,,,,,,,,"   56",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-25","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","   30",",,7,1800","    5",",,7,1800","    0",",,7,1800","   56",",,7","    6",",,7",,,,,,,,,"   28",",,7,1800",,,,,,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00200230","2020-02-26","42.29806","-83.66388","247.8","ANN ARBOR U OF MICH, MI US","  130",",,7,1800","  160",",,7,1800","  152",",,7,1800","   28",",,7","  -44",",,7",,,,,,,,,"  -44",",,7,1800",,,"  134",",,7",,,"  -22",",,7",,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,,,
