"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00094010","2019-08-21","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  261",",,7","  111",",,7",,,,,,,,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-08-22","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-08-23","48.40849","-106.51487","835.5","ST. MARIE, MT US","   76",",,7,1600","    0",",,7","    0",",,7","  306",",,7","  156",",,7",,,,,,,,,,,"  200",",,7,1600",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USW00094010","2019-08-24","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  261",",,7","  144",",,7",,,,,,,,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-08-25","48.40849","-106.51487","835.5","ST. MARIE, MT US","   30",",,7,1600","    0",",,7","    0",",,7","  267",",,7","  139",",,7",,,,,,,,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-08-26","48.40849","-106.51487","835.5","ST. MARIE, MT US","   76",",,7,1600","    0",",,7","    0",",,7","  217",",,7","  100",",,7",,,,,,,,,,,"  189",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-08-27","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","  194",",,7","   67",",,7",,,,,,,,,,,"  194",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-08-28","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  278",",,7","   89",",,7",,,,,,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-08-29","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  283",",,7","  106",",,7",,,,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-08-30","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  217",",,7","  106",",,7",,,,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-08-31","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  250",",,7","  111",",,7",,,,,,,,,,,"  244",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-01","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  256",",,7","  117",",,7",,,,,,,,,,,"  228",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-02","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  261",",,7","  133",",,7",,,,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-03","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  256",",,7","  100",",,7",,,,,,,,,,,"  250",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-04","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","  300",",,7","  133",",,7",,,,,,,,,,,"  294",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-05","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  294",",,7","   72",",,7",,,,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-06","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  267",",,7","  117",",,7",,,,,,,,,,,"  228",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-07","48.40849","-106.51487","835.5","ST. MARIE, MT US","  254",",,7,1600","    0",",,7","    0",",,7","  228",",,7","  106",",,7",,,,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-08","48.40849","-106.51487","835.5","ST. MARIE, MT US","   10",",,7,1600","    0",",,7","    0",",,7","  133",",,7","   72",",,7",,,,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-09","48.40849","-106.51487","835.5","ST. MARIE, MT US","  160",",,7,1600","    0",",,7","    0",",,7","  139",",,7","  100",",,7",,,,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-10","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","  139",",,7","   94",",,7",,,,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-11","48.40849","-106.51487","835.5","ST. MARIE, MT US","  300",",,7,1600","    0",",,7","    0",",,7","  167",",,7","  100",",,7",,,,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-12","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","  167",",,7","   89",",,7",,,,,,,,,,,"  133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-13","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  222",",,7","   67",",,7",,,,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-14","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  228",",,7","   94",",,7",,,,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-15","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  278",",,7","  111",",,7",,,,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-16","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  306",",,7","  156",",,7",,,,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-17","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","  300",",,7","  144",",,7",,,,,,,,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-18","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  211",",,7","   89",",,7",,,,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-19","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  233",",,7","   94",",,7",,,,,,,,,,,"  233",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-20","48.40849","-106.51487","835.5","ST. MARIE, MT US","    8",",,7,1600","    0",",,7","    0",",,7","  233",",,7","  100",",,7",,,,,,,,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-21","48.40849","-106.51487","835.5","ST. MARIE, MT US","   13",",,7,1600","    0",",,7","    0",",,7","  183",",,7","  106",",,7",,,,,,,,,,,"  161",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-22","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  206",",,7","   72",",,7",,,,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-23","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","  228",",,7","   89",",,7",,,,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-24","48.40849","-106.51487","835.5","ST. MARIE, MT US","   10",",,7,1600","    0",",,7","    0",",,7","  228",",,7","   89",",,7",,,,,,,,,,,"  122",",,7,1600",,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-25","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  167",",,7","   44",",,7",,,,,,,,,,,"  156",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-26","48.40849","-106.51487","835.5","ST. MARIE, MT US","   15",",,7,1600","    0",",,7","    0",",,7","  161",",,7","   78",",,7",,,,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-27","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","  122",",,7","   28",",,7",,,,,,,,,,,"   89",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-28","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","   94",",,7","    6",",,7",,,,,,,,,,,"   17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-29","48.40849","-106.51487","835.5","ST. MARIE, MT US","  203",",,7,1600","    0",",,7","    0",",,7","   39",",,7","   11",",,7",,,,,,,,,,,"   17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-09-30","48.40849","-106.51487","835.5","ST. MARIE, MT US","   38",",,7,1600","    0",",,7","    0",",,7","   44",",,7","   11",",,7",,,,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-01","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   61",",,7","   -6",",,7",,,,,,,,,,,"   56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-02","48.40849","-106.51487","835.5","ST. MARIE, MT US","   15",",,7,1600","    0",",,7","    0",",,7","   61",",,7","   17",",,7",,,,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-03","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  122",",,7","    0",",,7",,,,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-04","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  128",",,7","   22",",,7",,,,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-05","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  133",",,7","    0",",,7",,,,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-06","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  139",",,7","   22",",,7",,,,,,,,,,,"  133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-07","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  183",",,7","   28",",,7",,,,,,,,,,,"  172",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-08","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  183",",,7","   83",",,7",,,,,,,,,,,"  133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-09","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  183",",,7","  -44",",,7",,,,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-10","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  -17",",,7","  -50",",,7",,,,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-11","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   39",",,7","  -78",",,7",,,,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-12","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   72",",,7","  -67",",,7",,,,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-13","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  100",",,7","  -67",",,7",,,,,,,,,,,"   94",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-14","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  106",",,7","    0",",,7",,,,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-15","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   61",",,7","  -22",",,7",,,,,,,,,,,"   56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-16","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  183",",,7","   11",",,7",,,,,,,,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-17","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  178",",,7","   56",",,7",,,,,,,,,,,"  167",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-18","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  167",",,7","   33",",,7",,,,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-19","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  139",",,7","   22",",,7",,,,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-20","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  122",",,7","   22",",,7",,,,,,,,,,,"  100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-21","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  100",",,7","  -17",",,7",,,,,,,,,,,"   89",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-22","48.40849","-106.51487","835.5","ST. MARIE, MT US","    5",",,7,1600","    0",",,7","    0",",,7","   89",",,7","  -33",",,7",,,,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-23","48.40849","-106.51487","835.5","ST. MARIE, MT US","  445",",,7,1600","   13",",,7","    0",",,7","   44",",,7","  -33",",,7",,,,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-24","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   67",",,7","  -17",",,7",,,,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-25","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  200",",,7","  -17",",,7",,,,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-26","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  200",",,7","  -17",",,7",,,,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-27","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   -6",",,7"," -100",",,7",,,,,,,,,,,"  -72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-28","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  -28",",,7","  -89",",,7",,,,,,,,,,,"  -72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-29","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  -67",",,7"," -156",",,7",,,,,,,,,,," -122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-30","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","    6",",,7"," -156",",,7",,,,,,,,,,,"    6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-10-31","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   56",",,7","  -56",",,7",,,,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-01","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","   44",",,7","  -11",",,7",,,,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-02","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   78",",,7","  -33",",,7",,,,,,,,,,,"   72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-03","48.40849","-106.51487","835.5","ST. MARIE, MT US","   25",",,7,1600","    0",",,7","    0",",,7","   72",",,7","    6",",,7",,,,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-04","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","   22",",,7","  -72",",,7",,,,,,,,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-05","48.40849","-106.51487","835.5","ST. MARIE, MT US","    5",",,7,1600","    5",",,7","    0","T,,7","   17",",,7","  -72",",,7",,,,,,,,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-06","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","    0",",,7","  -17",",,7"," -167",",,7",,,,,,,,,,,"  -83",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-07","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  -28",",,7"," -150",",,7",,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-08","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   78",",,7","  -67",",,7",,,,,,,,,,,"   72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-09","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   78",",,7","  -17",",,7",,,,,,,,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-10","48.40849","-106.51487","835.5","ST. MARIE, MT US","   30",",,7,1600","   51",",,7","   51",",,7","  -17",",,7"," -133",",,7",,,,,,,,,,," -117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-11","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","   51",",,7"," -117",",,7"," -261",",,7",,,,,,,,,,," -133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-12","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","  -28",",,7"," -161",",,7",,,,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-13","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","    0",",,7","  -67",",,7",,,,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-14","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","   72",",,7","  -83",",,7",,,,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-15","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0","T,,7","   44",",,7","  -61",",,7",,,,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-16","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   61",",,7","  -61",",,7",,,,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-17","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   72",",,7","  -22",",,7",,,,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-18","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  100",",,7","   22",",,7",,,,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-19","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   50",",,7","  -44",",,7",,,,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-20","48.40849","-106.51487","835.5","ST. MARIE, MT US","   33",",,7,1600","   76",",,7","   76",",,7","   50",",,7","  -50",",,7",,,,,,,,,,,"  -50",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-21","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  -17",",,7","  -67",",,7",,,,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-22","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  -22",",,7","  -67",",,7",,,,,,,,,,,"  -28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-23","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   25",",,7","   44",",,7","  -67",",,7",,,,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-24","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0","T,,7","   72",",,7","   17",",,7",,,,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-25","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","   28",",,7","  -50",",,7",,,,,,,,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-26","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","    0",",,7","  -72",",,7",,,,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-27","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  -22",",,7","  -89",",,7",,,,,,,,,,,"  -61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-28","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  -56",",,7","  -72",",,7",,,,,,,,,,,"  -72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-29","48.40849","-106.51487","835.5","ST. MARIE, MT US","   23",",,7,1600","   51",",,7","   51",",,7","  -39",",,7","  -72",",,7",,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-11-30","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","  -28",",,7","  -72",",,7",,,,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-01","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","  -33",",,7","  -94",",,7",,,,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2019-12-02","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","   28",",,7","  -89",",,7",,,,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
