"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00206013","2020-04-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,"   -6",",,H",,,,
"USC00206013","2020-04-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   20",",,H,2400","    0",",,H,2400","    0",",,H,2400","   44",",,H","  -44",",,H","   11",",,H,2400",,
"USC00206013","2020-04-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   13",",,H,2400","    0",",,H,2400","    0",",,H,2400","   78",",,H","   11",",,H","   44",",,H,2400",,
"USC00206013","2020-04-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   15",",,H,2400","    0",",,H,2400","    0",",,H,2400","   78",",,H","   39",",,H","   44",",,H,2400",,
"USC00206013","2020-04-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,"   33",",,H",,,,
"USC00206013","2020-04-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,"   67",",,H,2400",,
"USC00206013","2020-04-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   41",",,H,2400","    0",",,H,2400","    0",",,H,2400","  156",",,H","    0",",,H","   78",",,H,2400",,
"USC00206013","2020-04-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  338",",,H,2400","    0",",,H,2400","    0",",,H,2400","  217",",,H","   56",",,H","  144",",,H,2400",,
"USC00206013","2020-04-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-04-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,"   22",",,H",,,,
"USC00206013","2020-05-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,"  139",",,H,2400",,
"USC00206013","2020-05-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,"   22",",,H",,,,
"USC00206013","2020-05-05","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-06","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,"   22",",,H",,,,
"USC00206013","2020-05-07","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-08","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-09","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,"  -39",",,H",,,,
"USC00206013","2020-05-10","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-11","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,"   11",",,H",,,,
"USC00206013","2020-05-12","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,"  -17",",,H",,,,
"USC00206013","2020-05-13","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,"   -6",",,H",,,,
"USC00206013","2020-05-14","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-15","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400","  228",",,H","  128",",,H","  133",",,H,2400",,
"USC00206013","2020-05-16","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-17","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","  457",",,H,2400","    0",",,H,2400","    0",",,H,2400","  194",",,H","  111",",,H","  117",",,H,2400",,
"USC00206013","2020-05-18","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   13",",,H,2400","    0",",,H,2400","    0",",,H,2400","  139",",,H","  117",",,H","  128",",,H,2400",,
"USC00206013","2020-05-19","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,"  117",",,H","  133",",,H,2400",,
"USC00206013","2020-05-20","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400","  217",",,H","  106",",,H","  139",",,H,2400",,
"USC00206013","2020-05-21","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400","  239",",,H","  111",",,H","  167",",,H,2400",,
"USC00206013","2020-05-22","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    3",",,H,2400","    0",",,H,2400","    0",",,H,2400","  206",",,H","  144",",,H","  150",",,H,2400",,
"USC00206013","2020-05-23","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-24","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,"  167",",,H",,,,
"USC00206013","2020-05-25","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,"  183",",,H",,,,
"USC00206013","2020-05-26","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,"  183",",,H",,,,
"USC00206013","2020-05-27","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    5",",,H,2400","    0",",,H,2400","    0",",,H,2400","  306",",,H","  194",",,H","  200",",,H,2400",,
"USC00206013","2020-05-28","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,"  189",",,H,2400",,
"USC00206013","2020-05-29","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-30","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-05-31","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400","  178",",,H","   44",",,H","   94",",,H,2400",,
"USC00206013","2020-06-01","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400",,,,,,,,
"USC00206013","2020-06-02","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US",,,"    0",",,H,2400","    0",",,H,2400",,,,,"  206",",,H,2400",,
"USC00206013","2020-06-03","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","   86",",,H,2400","    0",",,H,2400","    0",",,H,2400","  267",",,H","  167",",,H","  167",",,H,2400",,
"USC00206013","2020-06-04","42.8933","-85.54472","236.2","NWSFO GRAND RAPIDS, MI US","    0",",,H,2400","    0",",,H,2400","    0",",,H,2400","  294",",,H","  156",",,H","  200",",,H,2400",,
