"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093824","2019-12-25","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  144",",,W","  -49",",,W",,,"    9",",,W",,,,,,,,,"  160",",,W","  180",",,W","   36",",,W","   45",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2019-12-26","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  183",",,W","    0",",,W",,,"   20",",,W",,,,,,,,,"  190",",,W","  200",",,W","   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2019-12-27","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"  156",",,W","   44",",,W",,,"   22",",,W",,,,,,,,,"  240",",,W","  250",",,W","   54",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2019-12-28","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"   83",",,W","   39",",,W",,,"   16",",,W",,,,,,,,,"  320",",,W","  320",",,W","   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2019-12-29","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  257",",,W,2400",,,,,"  144",",,W","   72",",,W",,,"   23",",,W",,,,,,,,,"  150",",,W","  160",",,W","   72",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2019-12-30","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   56",",,W,2400",,,,,"  156",",,W","   22",",,W",,,"   52",",,W",,,,,,,,,"  250",",,W","  270",",,W","  134",",,W","  197",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2019-12-31","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    3",",,W,2400",,,,,"   33",",,W","   11",",,W",,,"   57",",,W",,,,,,,,,"  250",",,W","  250",",,W","  116",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-01","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   61",",,W","   -5",",,W",,,"   41",",,W",,,,,,,,,"  230",",,W","  250",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-02","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   36",",,W,2400",,,,,"   94",",,W","  -27",",,W",,,"   40",",,W",,,,,,,,,"  220",",,W","  200",",,W","   67",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-03","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  213",",,W,2400",,,,,"  117",",,W","   83",",,W",,,"   11",",,W",,,,,,,,,"  190",",,W","  180",",,W","   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-04","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   28",",,W,2400",,,,,"  100",",,W","    6",",,W",,,"   38",",,W",,,,,,,,,"  310",",,W","  290",",,W","   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-05","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   61",",,W","   -5",",,W",,,"   41",",,W",,,,,,,,,"  310",",,W","  260",",,W","   89",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-06","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   61",",,W","  -16",",,W",,,"   35",",,W",,,,,,,,,"  270",",,W","  290",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-07","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   78",",,W","  -32",",,W",,,"   24",",,W",,,,,,,,,"  260",",,W","  260",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-08","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   39",",,W","  -55",",,W",,,"   48",",,W",,,,,,,,,"  300",",,W","  270",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-09","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  122",",,W","  -66",",,W",,,"   34",",,W",,,,,,,,,"  160",",,W","  180",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-10","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   38",",,W,2400",,,,,"  156",",,W","   67",",,W",,,"   27",",,W",,,,,,,,,"  180",",,W","  180",",,W","   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-11","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   89",",,W,2400",,,,,"  233",",,W","  133",",,W",,,"   60",",,W",,,,,,,,,"  270",",,W","  280",",,W","  143",",,W","  206",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-12","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    5",",,W,2400",,,,,"  167",",,W","   17",",,W",,,"   35",",,W",,,,,,,,,"  260",",,W","  250",",,W","  143",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-13","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  100",",,W","    0",",,W",,,"   14",",,W",,,,,,,,,"  270",",,W","  280",",,W","   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-14","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  117",",,W","    0",",,W",,,"   22",",,W",,,,,,,,,"  260",",,W","  250",",,W","   76",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-15","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"  122",",,W","  -16",",,W",,,"   27",",,W",,,,,,,,,"  280",",,W","  270",",,W","   94",",,W","  134",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-16","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   94",",,W","  -21",",,W",,,"   61",",,W",,,,,,,,,"  310",",,W","  310",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-17","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   -5",",,W","  -38",",,W",,,"   31",",,W",,,,,,,,,"   70",",,W","   10",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-18","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  251",",,W,2400",,,,,"   94",",,W","  -16",",,W",,,"   54",",,W",,,,,,,,,"  280",",,W","  290",",,W","  103",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-19","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"   22",",,W","  -88",",,W",,,"   59",",,W",,,,,,,,,"  270",",,W","  270",",,W","  112",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-20","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"  -16",",,W"," -110",",,W",,,"   23",",,W",,,,,,,,,"  290",",,W","  330",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-21","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  -10",",,W"," -105",",,W",,,"    9",",,W",,,,,,,,,"  310",",,W","  350",",,W","   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-22","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   33",",,W"," -116",",,W",,,"    9",",,W",,,,,,,,,"  200",",,W","  170",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-23","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   67",",,W","  -55",",,W",,,"   10",",,W",,,,,,,,,"   70",",,W","   80",",,W","   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-24","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  231",",,W,2400",,,,,"  100",",,W","   33",",,W",,,"   32",",,W",,,,,,,,,"  200",",,W","  200",",,W","   94",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-25","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   28",",,W,2400",,,,,"   61",",,W","   11",",,W",,,"   32",",,W",,,,,,,,,"  240",",,W","  220",",,W","   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-26","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    3",",,W,2400",,,,,"   17",",,W","    6",",,W",,,"   35",",,W",,,,,,,,,"  250",",,W","  250",",,W","   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-27","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   28",",,W","   11",",,W",,,"   26",",,W",,,,,,,,,"  300",",,W","  290",",,W","   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-28","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"   17",",,W","    0",",,W",,,"   24",",,W",,,,,,,,,"  280",",,W","  310",",,W","   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-29","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"   17",",,W","   -5",",,W",,,"   13",",,W",,,,,,,,,"   40",",,W","   40",",,W","   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-30","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   22",",,W","  -10",",,W",,,"   10",",,W",,,,,,,,,"  240",",,W","  240",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-01-31","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   13",",,W,2400",,,,,"   28",",,W","   -5",",,W",,,"   11",",,W",,,,,,,,,"   50",",,W","   50",",,W","   27",",,W","   31",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-01","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   18",",,W,2400",,,,,"   28",",,W","    6",",,W",,,"   19",",,W",,,,,,,,,"  290",",,W","  290",",,W","   76",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-02","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  144",",,W","   17",",,W",,,"   54",",,W",,,,,,,,,"  260",",,W","  270",",,W","  125",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-03","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"  189",",,W","    0",",,W",,,"   30",",,W",,,,,,,,,"  200",",,W","  200",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-04","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  130",",,W,2400",,,,,"  167",",,W","    6",",,W",,,"   38",",,W",,,,,,,,,"  240",",,W","  250",",,W","   81",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-05","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  117",",,W,2400",,,,,"   50",",,W","    0",",,W",,,"   41",",,W",,,,,,,,,"   90",",,W","   20",",,W","   76",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-06","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   51",",,W,2400",,,,,"   33",",,W","    0",",,W",,,"   25",",,W",,,,,,,,,"  320",",,W","  310",",,W","   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-07","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   13",",,W,2400",,,,,"    0",",,W","  -38",",,W",,,"   46",",,W",,,,,,,,,"  290",",,W","  290",",,W","   89",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-08","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    5",",,W,2400",,,,,"    0",",,W","  -38",",,W",,,"   26",",,W",,,,,,,,,"  190",",,W","  180",",,W","   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-09","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   20",",,W,2400",,,,,"   50",",,W","  -32",",,W",,,"   29",",,W",,,,,,,,,"  180",",,W","  190",",,W","   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-10","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   64",",,W,2400",,,,,"   94",",,W","   44",",,W",,,"   30",",,W",,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-11","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   13",",,W,2400",,,,,"   50",",,W","   11",",,W",,,"   25",",,W",,,,,,,,,"  280",",,W","  260",",,W","   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-12","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  137",",,W,2400",,,,,"   28",",,W","  -32",",,W",,,"   21",",,W",,,,,,,,,"  100",",,W","  110",",,W","   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-13","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   30",",,W,2400",,,,,"   33",",,W","  -10",",,W",,,"   40",",,W",,,,,,,,,"  280",",,W","  270",",,W","   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-14","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"  -10",",,W","  -93",",,W",,,"   36",",,W",,,,,,,,,"  320",",,W","  310",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-15","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   28",",,W"," -116",",,W",,,"   29",",,W",,,,,,,,,"  150",",,W","  160",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-16","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"   50",",,W","  -38",",,W",,,"   11",",,W",,,,,,,,,"  180",",,W","  190",",,W","   36",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-17","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"  100",",,W","  -66",",,W",,,"   21",",,W",,,,,,,,,"   70",",,W","   60",",,W","   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-18","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   18",",,W,2400",,,,,"  117",",,W","   11",",,W",,,"   44",",,W",,,,,,,,,"  320",",,W","  310",",,W","   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-19","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"   61",",,W","  -38",",,W",,,"   23",",,W",,,,,,,,,"  310",",,W","  290",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-20","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"    0",",,W","  -82",",,W",,,"   22",",,W",,,,,,,,,"  320",",,W","  350",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-21","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   17",",,W"," -116",",,W",,,"   17",",,W",,,,,,,,,"  270",",,W","  260",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-22","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"   94",",,W","  -71",",,W",,,"   30",",,W",,,,,,,,,"  200",",,W","  200",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-23","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  111",",,W","  -71",",,W",,,"   26",",,W",,,,,,,,,"  200",",,W","  200",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-24","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   23",",,W,2400",,,,,"  100",",,W","  -32",",,W",,,"   21",",,W",,,,,,,,,"  200",",,W","  240",",,W","   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-25","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   56",",,W,2400",,,,,"   78",",,W","   50",",,W",,,"   17",",,W",,,,,,,,,"  280",",,W","   30",",,W","   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-26","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   84",",,W,2400",,,,,"   72",",,W","  -10",",,W",,,"   24",",,W",,,,,,,,,"  280",",,W","  270",",,W","   94",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-27","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    5",",,W,2400",,,,,"  -10",",,W","  -49",",,W",,,"   60",",,W",,,,,,,,,"  270",",,W","  280",",,W","  125",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-28","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"   -5",",,W","  -77",",,W",,,"   46",",,W",,,,,,,,,"  300",",,W","  280",",,W","   89",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-02-29","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"    6",",,W","  -77",",,W",,,"   42",",,W",,,,,,,,,"  300",",,W","  300",",,W","   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-03-01","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  100",",,W","  -88",",,W",,,"   34",",,W",,,,,,,,,"  170",",,W","  180",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-03-02","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   28",",,W,2400",,,,,"  117",",,W","   67",",,W",,,"   39",",,W",,,,,,,,,"  200",",,W","  180",",,W","   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-03-03","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","  229",",,W,2400",,,,,"  144",",,W","   56",",,W",,,"   47",",,W",,,,,,,,,"  300",",,W","  300",",,W","  139",",,W","  201",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-03-04","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0","T,,W,2400",,,,,"  139",",,W","   17",",,W",,,"   44",",,W",,,,,,,,,"  270",",,W","  240",",,W","  116",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-03-05","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","    0",",,W,2400",,,,,"  122",",,W","  -43",",,W",,,"   15",",,W",,,,,,,,,"  290",",,W","  290",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00093824","2020-03-06","39.94444","-81.89222","268.2","ZANESVILLE MUNICIPAL AIRPORT, OH US","   25",",,W,2400",,,,,"   50",",,W","    0",",,W",,,"   50",",,W",,,,,,,,,"  330",",,W","  330",",,W","  112",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
