"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00142980","2018-09-10","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  128",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  133",",,7","  233",",,7","  128",",,7,0800","  159",",,7",,,"  194",",,7",,,"  217",",,7",,,,,,,,,,,,
"USC00142980","2018-09-11","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  128",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  144",",,7","  300",",,7","  144",",,7,0800","  259",",,7",,,"  178",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00142980","2018-09-12","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  144",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  144",",,7","  300",",,7","  167",",,7,0800","  314",",,7",,,"  189",",,7",,,"  228",",,7",,,,,,,,,,,,
"USC00142980","2018-09-13","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  167",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  161",",,7","  294",",,7","  183",",,7,0800","  407",",,7",,,"  194",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00142980","2018-09-14","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  183",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  178",",,7","  306",",,7","  189",",,7,0800","  348",",,7",,,"  194",",,7",,,"  228",",,7",,,,,,,,,,,,
"USC00142980","2018-09-15","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  172",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  178",",,7","  311",",,7","  178",",,7,0800","  315",",,7",,,"  206",",,7",,,"  233",",,7",,,,,,,,,,,,
"USC00142980","2018-09-16","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  178",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  178",",,7","  289",",,7","  194",",,7,0800","  278",",,7",,,"  200",",,7",,,"  228",",,7",,,,,,,,,,,,
"USC00142980","2018-09-17","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  189",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  178",",,7","  317",",,7","  194",",,7,0800","  254",",,7",,,"  206",",,7",,,"  239",",,7",,,,,,,,,,,,
"USC00142980","2018-09-18","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  183",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  178",",,7","  311",",,7","  183",",,7,0800","  280",",,7",,,"  206",",,7",,,"  244",",,7",,,,,,,,,,,,
"USC00142980","2018-09-19","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  183",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  183",",,7","  317",",,7","  206",",,7,0800","  277",",,7",,,"  211",",,7",,,"  244",",,7",,,,,,,,,,,,
"USC00142980","2018-09-20","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  206",",,7",,,,,,,"  152",",,7,0800",,,,,,,"  189",",,7","  317",",,7","  228",",,7,0800","  407",",,7",,,"  211",",,7",,,"  244",",,7",,,,,,,,,,,,
"USC00142980","2018-09-21","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   84",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  144",",,7",,,,,,,"   84",",,7,0800",,,,,,,"  167",",,7","  306",",,7","  144",",,7,0800","  206",",,7",,,"  206",",,7",,,"  239",",,7",,,,,,,,,,,,
"USC00142980","2018-09-22","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   78",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  100",",,7","  239",",,7","   89",",,7,0800","  167",",,7",,,"  178",",,7",,,"  211",",,7",,,,,,,,,,,,
"USC00142980","2018-09-23","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   83",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  117",",,7","  244",",,7","  144",",,7,0800","  163",",,7",,,"  183",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00142980","2018-09-24","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  133",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  122",",,7","  267",",,7","  133",",,7,0800","  233",",,7",,,"  183",",,7",,,"  228",",,7",,,,,,,,,,,,
"USC00142980","2018-09-25","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  133",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  133",",,7","  289",",,7","  139",",,7,0800","  127",",,7",,,"  178",",,7",,,"  211",",,7",,,,,,,,,,,,
"USC00142980","2018-09-26","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   67",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  106",",,7","  233",",,7","   89",",,7,0800","  216",",,7",,,"  178",",,7",,,"  211",",,7",,,,,,,,,,,,
"USC00142980","2018-09-27","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   67",",,7",,,,,,,"  114",",,7,0800",,,,,,,"   72",",,7","  222",",,7","   72",",,7,0800","  174",",,7",,,"  167",",,7",,,"  194",",,7",,,,,,,,,,,,
"USC00142980","2018-09-28","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   72",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   72",",,7","  272",",,7","   94",",,7,0800","  146",",,7",,,"  161",",,7",,,"  200",",,7",,,,,,,,,,,,
"USC00142980","2018-09-29","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   56",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   78",",,7","  117",",,7","   67",",,7,0800","   98",",,7",,,"  144",",,7",,,"  178",",,7",,,,,,,,,,,,
"USC00142980","2018-09-30","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   67",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   78",",,7","  217",",,7","  144",",,7,0800","  304",",,7",,,"  150",",,7",,,"  178",",,7",,,,,,,,,,,,
"USC00142980","2018-10-01","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   83",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   67",",,7","  189",",,7","   89",",,7,0800","  177",",,7",,,"  150",",,7",,,"  167",",,7",,,,,,,,,,,,
"USC00142980","2018-10-02","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   89",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  106",",,7","  222",",,7","  139",",,7,0800","  111",",,7",,,"  150",",,7",,,"  178",",,7",,,,,,,,,,,,
"USC00142980","2018-10-03","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  139",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  128",",,7","  283",",,7","  206",",,7,0800","  364",",,7",,,"  150",",,7",,,"  189",",,7",,,,,,,,,,,,
"USC00142980","2018-10-04","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","   72",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   94",",,7","  322",",,7","   72",",,7,0800","  270",",,7",,,"  178",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00142980","2018-10-05","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   61",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   78",",,7","  122",",,7","   89",",,7,0800","  138",",,7",,,"  161",",,7",,,"  189",",,7","    1",",,7",,,,,,,,,,
"USC00142980","2018-10-06","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","   61",",,7",,,,,,,"  114",",,7,0800",,,,,,,"   72",",,7","  239",",,7","   67",",,7,0800","  314",",,7",,,"  161",",,7",,,"  194",",,7",,,,,,,,,,,,
"USC00142980","2018-10-07","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","   61",",,7",,,,,,,"   89",",,7,0800",,,,,,,"   72",",,7","  133",",,7","   72",",,7,0800","  129",",,7",,,"  144",",,7",,,"  172",",,7",,,,,,,,,,,,
"USC00142980","2018-10-08","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","  229",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   72",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   83",",,7","  133",",,7","  100",",,7,0800","  177",",,7",,,"  139",",,7",,,"  150",",,7",,,,,,,,,,,,
"USC00142980","2018-10-09","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","  216",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   50",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   78",",,7","  139",",,7","   50",",,7,0800","  238",",,7",,,"  122",",,7",,,"  139",",,7",,,,,,,,,,,,
"USC00142980","2018-10-10","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","    6",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   28",",,7","   89",",,7","   17",",,7,0800","  296",",,7",,,"  106",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00142980","2018-10-11","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","   17",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   33",",,7","  128",",,7","   22",",,7,0800","  187",",,7",,,"   94",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00142980","2018-10-12","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","   22",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   44",",,7","   72",",,7","   56",",,7,0800","  172",",,7",,,"  106",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00142980","2018-10-13","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   44",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   61",",,7","  178",",,7","   78",",,7,0800","  159",",,7",,,"  106",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00142980","2018-10-14","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   -6",",,7",,,,,,,"   48",",,7,0800",,,,,,,"   28",",,7","  150",",,7","   -6",",,7,0800","  340",",,7",,,"  100",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00142980","2018-10-15","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    5",",,7,0800","   13",",,7,0800","    0","T,,7,0800","    6",",,7","  -61",",,7",,,,,,,"    5",",,7,0800",,,,,,,"    6",",,7","   33",",,7","  -61",",,7,0800","  274",",,7",,,"   78",",,7",,,"  106",",,7",,,,,,,,,,,,
"USC00142980","2018-10-16","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -61",",,7",,,,,,,"   38",",,7,0800",,,,,,,"    6",",,7","   94",",,7","  -28",",,7,0800","   72",",,7",,,"   78",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00142980","2018-10-17","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  -28",",,7",,,,,,,"   38",",,7,0800",,,,,,,"    6",",,7","  189",",,7","    0",",,7,0800","   61",",,7",,,"   72",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00142980","2018-10-18","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","    0",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   44",",,7","  183",",,7","   72",",,7,0800","   82",",,7",,,"   78",",,7",,,"  100",",,7",,,,,,,,,,,,
"USC00142980","2018-10-19","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   56",",,7",,,,,,,"   46",",,7,0800",,,,,,,"   72",",,7","  150",",,7","   56",",,7,0800","  235",",,7",,,"   89",",,7",,,"  100",",,7",,,,,,,,,,,,
"USC00142980","2018-10-20","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","    6",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   50",",,7","  217",",,7","   39",",,7,0800","  119",",,7",,,"  100",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00142980","2018-10-21","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","    6",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   50",",,7","  206",",,7","  111",",,7,0800","   84",",,7",,,"   89",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00142980","2018-10-22","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   17",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   67",",,7","  206",",,7","   28",",,7,0800","  224",",,7",,,"   94",",,7",,,"  117",",,7",,,,,,,,,,,,
"USC00142980","2018-10-23","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   22",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   67",",,7","  206",",,7","   56",",,7,0800","  145",",,7",,,"  100",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00142980","2018-10-24","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   56",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   83",",,7","  211",",,7","   94",",,7,0800","  172",",,7",,,"  100",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00142980","2018-10-25","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   71",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   56",",,7",,,,,,,"   46",",,7,0800",,,,,,,"   78",",,7","  122",",,7","   56",",,7,0800","   80",",,7",,,"  111",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00142980","2018-10-26","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   33",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   67",",,7","  139",",,7","   33",",,7,0800","   39",",,7",,,"   94",",,7",,,"  117",",,7",,,,,,,,,,,,
"USC00142980","2018-10-27","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   33",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   67",",,7","  194",",,7","   72",",,7,0800","   55",",,7",,,"  100",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00142980","2018-10-28","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   33",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   72",",,7","  206",",,7","   56",",,7,0800","  150",",,7",,,"   94",",,7",,,"  117",",,7",,,,,,,,,,,,
"USC00142980","2018-10-29","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   44",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   61",",,7","  194",",,7","   72",",,7,0800","  103",",,7",,,"   94",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00142980","2018-10-30","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   72",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   61",",,7","  189",",,7","   72",",,7,0800","  222",",,7",,,"   94",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00142980","2018-10-31","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   44",",,7",,,,,,,"   20",",,7,0800",,,,,,,"   61",",,7","  150",",,7","   44",",,7,0800","  285",",,7",,,"   94",",,7",,,"  106",",,7",,,,,,,,,,,,
"USC00142980","2018-11-01","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  336",",,7",,,"   83",",,7",,,"  100",",,7",,,,,,,,,,,,
"USC00142980","2018-11-02","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"   56",",,7,0800","   93",",,7",,,"   83",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00142980","2018-11-03","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800","  161",",,7",,,"   89",",,7",,,"  106",",,7",,,,,,,,,,,,
"USC00142980","2018-11-04","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  229",",,7",,,"   78",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00142980","2018-11-05","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   28",",,7,0800","  163",",,7",,,"   72",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00142980","2018-11-06","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  129",",,7",,,"   83",",,7",,,"  100",",,7",,,,,,,,,,,,
"USC00142980","2018-11-07","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  106",",,7",,,"   72",",,7",,,"   89",",,7",,,,,,,,,,,,
"USC00142980","2018-11-08","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800","  161",",,7",,,"   72",",,7",,,"   83",",,7",,,,,,,,,,,,
"USC00142980","2018-11-09","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","   92",",,7",,,"   56",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00142980","2018-11-10","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   44",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  243",",,7",,,"   56",",,7",,,"   78",",,7",,,,,,,,,,,,
"USC00142980","2018-11-11","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  185",",,7",,,"   50",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00142980","2018-11-12","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","   58",",,7,0800","  102",",,7,0800","  102",",,7,0800","    6",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  193",",,7",,,"   50",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00142980","2018-11-13","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","  -39",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,," -139",",,7,0800","  243",",,7",,,"   56",",,7",,,"   61",",,7",,,,,,,,,,,,
"USC00142980","2018-11-14","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","   56",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","   23",",,7",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00142980","2018-11-15","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","  139",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","   37",",,7",,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,
"USC00142980","2018-11-16","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0","T,,7,0800","  189",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","   98",",,7",,,"   33",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00142980","2018-11-17","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","  269",",,7",,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00142980","2018-11-18","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   -6",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"  -56",",,7,0800","  306",",,7",,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,,
"USC00142980","2018-11-19","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   56",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  109",",,7",,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00142980","2018-11-20","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","   93",",,7",,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,
"USC00142980","2018-11-21","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","  129",",,7",,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,
