"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"GLW00017605","2020-05-17","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   53",",,S","  -40",",,S",,,"    9","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-18","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   53",",,S","  -40",",,S",,,"  -15","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-19","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   67",",,S","  -63",",,S",,,"   -9","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-20","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   67",",,S","  -63",",,S",,,"    4","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-21","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   39",",,S","  -44",",,S",,,"  -12","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-22","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   15",",,S",,,,,"   -9","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-23","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   15",",,S","  -48",",,S",,,"  -13","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-24","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"    0",",,S",,,,,"  -25","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-25","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   -9",",,S","  -53",",,S",,,"  -27","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-26","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"    0",",,S","  -53",",,S",,,"  -22","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-27","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"    1",",,S","  -39",",,S",,,"  -13","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-28","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   23",",,S","  -35",",,S",,,"    0","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-29","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   23",",,S",,,,,"  -26","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-30","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   -2",",,S",,,,,"  -38","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-05-31","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"  -15",",,S","  -54",",,S",,,"  -36","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-06-01","76.51667","-68.83333","77.1","PITUFFIK, GL","    0","D,,S",,,,,"  -15",",,S","  -54",",,S",,,"  -23","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-06-02","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   -3",",,S","  -32",",,S",,,"  -20","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"GLW00017605","2020-06-03","76.51667","-68.83333","77.1","PITUFFIK, GL",,,,,,,"   -3",",,S","  -32",",,S",,,"  -16","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
