"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT03","WT03_ATTRIBUTES"
"USC00207308","2020-03-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   22",",,7",,,,,,,,,"   44",",,7,0700",,,,
"USC00207308","2020-03-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -17",",,7",,,,,,,,,"   17",",,7,0700",,,,
"USC00207308","2020-03-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","  -22",",,7",,,,,,,,,"    0",",,7,0700",,,,
"USC00207308","2020-03-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0700",,,,
"USC00207308","2020-03-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -39",",,7",,,,,,,,,"   -6",",,7,0700",,,,
"USC00207308","2020-03-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  122",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -17",",,7",,,,,,,,,"   44",",,7,0700",,,,
"USC00207308","2020-04-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   13",",,H,0700","    0",",,H,0700","    0",",,H,0700","   67",",,H","   17",",,H",,,,,,,,,"   56",",,H,0700",,,,
"USC00207308","2020-04-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   10",",,H,0700","    0",",,H,0700","    0",",,H,0700","  156",",,H","   56",",,H",,,,,,,,,"   78",",,H,0700",,,,
"USC00207308","2020-04-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  239",",,H,0700","    0",",,H,0700","    0",",,H,0700","  228",",,H","   56",",,H",,,,,,,,,"  106",",,H,0700",,,,
"USC00207308","2020-04-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   13",",,H,0700","    0",",,H,0700","    0",",,H,0700","  100",",,H","   17",",,H",,,,,,,,,"   28",",,H,0700",,,,
"USC00207308","2020-04-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","   83",",,H","  -22",",,H",,,,,,,,,"   50",",,H,0700",,,,
"USC00207308","2020-04-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,H,0700","    0",",,H,0700","    0",",,H,0700","  150",",,H","   50",",,H",,,,,,,,,"   78",",,H,0700",,,,
"USC00207308","2020-04-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   48",",,H,0700","    0",",,H,0700","    0",",,H,0700","  167",",,H","   78",",,H",,,,,,,,,"  122",",,H,0700",,,,
"USC00207308","2020-04-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","   67",",,H","  -11",",,H",,,,,,,,,"  -11",",,H,0700",,,,
"USC00207308","2020-05-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  233",",,H","   17",",,H",,,,,,,,,"   56",",,H,0700",,,,
"USC00207308","2020-05-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,H,0700",,,,,"  194",",,H","   22",",,H",,,,,,,,,"   33",",,H,0700",,,,
"USC00207308","2020-05-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","   78",",,H","  -33",",,H",,,,,,,,,"   17",",,H,0700",,,,
"USC00207308","2020-05-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,H,0700",,,,,"  122",",,H","   17",",,H",,,,,,,,,"   94",",,H,0700",,,,
"USC00207308","2020-05-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  127",",,H,0700",,,,,"  156",",,H","  -11",",,H",,,,,,,,,"   22",",,H,0700",,,,
"USC00207308","2020-05-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,H,0700",,,,,"   83",",,H","  -11",",,H",,,,,,,,,"   28",",,H,0700",,,,
"USC00207308","2020-05-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  156",",,H","   17",",,H",,,,,,,,,"   33",",,H,0700",,,,
"USC00207308","2020-05-31","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,H,0700",,,,,"  222",",,H","   56",",,H",,,,,,,,,"  111",",,H,0700",,,,
