"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN01","SN01_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN03","SN03_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SN53","SN53_ATTRIBUTES","SX01","SX01_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX03","SX03_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX51","SX51_ATTRIBUTES","SX52","SX52_ATTRIBUTES","SX53","SX53_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00130200","2018-12-19","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  106",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   67",",,7,1600",,,,,,,,,,,"  -17",",,7","  -11",",,7","    0",",,7",,,,,,,,,,,,,"   50",",,7","    0",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2018-12-20","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   67",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,"  -17",",,7,1600",,,,,,,,,,,"  -11",",,7","  -11",",,7","    6",",,7",,,,,,,,,,,,,"   28",",,7","    0",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2018-12-21","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -11",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,"  -17",",,7","  -17",",,7","    6",",,7",,,,,,,,,,,,,"  -17",",,7","  -11",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2018-12-22","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   11",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,1600",,,,,,,,,,,"  -39",",,7","  -17",",,7","   11",",,7",,,,,,,,,,,,,"  -17",",,7","   -6",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2018-12-23","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   17",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,"  -44",",,7","  -17",",,7","   17",",,7",,,,,,,,,,,,,"  -11",",,7","   -6",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2018-12-24","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","    6",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,1600",,,,,,,,,,,"  -56",",,7","  -22",",,7","   17",",,7",,,,,,,,,,,,,"  -22",",,7","    0",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2018-12-25","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   44",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,1600",,,,,,,,,,,"  -50",",,7","   11",",I,7","    6",",,7",,,,,,,,,,,,,"   11",",,7","   22",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2018-12-26","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   13",",,7,1600","    0",",,7,1600","    0",",,7,1600","   22",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,1600",,,,,,,,,,,"  -22",",,7","  -11",",,7","    6",",,7",,,,,,,,,,,,,"  -17",",,7","   -6",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2018-12-27","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","  371",",,7,1600","    0",",,7,1600","    0",",,7,1600","   94",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,"   67",",,7,1600",,,,,,,,,,,"  -17",",,7","  -11",",,7","   -6",",,7",,,,,,,,,,,,,"   28",",,7","   -6",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2018-12-28","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   10",",,7,1600","    0","T,,7,1600","    0","T,,7,1600","   67",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,1600",,,,,,,,,,,"  -22",",,7","   -6",",,7","   -6",",,7",,,,,,,,,,,,,"   17",",,7","   -6",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2018-12-29","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0","T,,7,1600","  -94",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,1600",,,,,,,,,,,"  -22",",,7","  -11",",,7","   11",",,7",,,,,,,,,,,,,"  -17",",,7","    0",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2018-12-30","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0","T,,7,1600","   33",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,1600",,,,,,,,,,,"  -28",",,7","  -11",",,7","   11",",,7",,,,,,,,,,,,,"  -17",",,7","    0",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2018-12-31","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    5",",,7,1600","    0",",,7,1600","    0","T,,7,1600","   17",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,"   11",",I,7","   17",",I,7","   -6",",,7",,,,,,,,,,,,,"   11",",,7","   28",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-01","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   -6",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,1600",,,,,,,,,,,"  -78",",,7","  -22",",,7","   -6",",,7",,,,,,,,,,,,,"  -17",",,7","   -6",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-02","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","    6",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,1600",,,,,,,,,,,"  -61",",,7","  -28",",,7","   17",",,7",,,,,,,,,,,,,"  -22",",,7","  -11",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-03","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   89",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,"   78",",,7,1600",,,,,,,,,,,"  -50",",,7","  -22",",,7","   -6",",,7",,,,,,,,,,,,,"   -6",",,7","   -6",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-04","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  100",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7,1600",,,,,,,,,,,"  -28",",,7","  -33",",,7","   17",",,7",,,,,,,,,,,,,"    0",",,7","  -11",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-05","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  117",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"  111",",,7,1600",,,,,,,,,,,"  -11",",,7","  -22",",,7","    0",",,7",,,,,,,,,,,,,"   11",",,7","  -11",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-06","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  117",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,1600",,,,,,,,,,,"  -11",",,7","   -6",",,7","   11",",,7",,,,,,,,,,,,,"   11",",,7","    0",",,7","   28",",,7",,,,,,,,,,
"USC00130200","2019-01-07","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    5",",,7,1600","    0",",,7,1600","    0",",,7,1600","   83",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,1600",,,,,,,,,,,"   -6",",,7","   -6",",,7","   11",",,7",,,,,,,,,,,,,"   22",",,7","    0",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-08","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   61",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,1600",,,,,,,,,,,"  -17",",,7","    0",",,7","   11",",,7",,,,,,,,,,,,,"   22",",,7","    6",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2019-01-09","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   39",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,"  -56",",,7","  -22",",,7","   11",",,7",,,,,,,,,,,,,"    0",",,7","    6",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-10","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","    0",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,"  -67",",,7","  -28",",,7","    6",",,7",,,,,,,,,,,,,"  -17",",,7","   -6",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2019-01-11","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","    0",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,1600",,,,,,,,,,,"  -50",",,7","  -28",",,7","   11",",,7",,,,,,,,,,,,,"  -11",",,7","   -6",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-12","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   41",",,7,1600","   89",",,7,1600","  102",",,7,1600","    0",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,1600",,,,,,,,,,,"  -22",",,7","  -11",",,7","   17",",,7",,,,,,,,,,,,,"  -11",",,7","    6",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2019-01-13","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600","   11",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,"  -22",",,7","  -17",",,7","   17",",,7",,,,,,,,,,,,,"  -17",",,7","   -6",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2019-01-14","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600","  -11",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,"  -22",",,7","  -11",",,7","    6",",,7",,,,,,,,,,,,,"  -22",",,7","  -11",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-15","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600","    0",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,1600",,,,,,,,,,,"  -28",",,7","  -17",",,7","    6",",,7",,,,,,,,,,,,,"  -22",",,7","  -11",",,7","   11",",,7",,,,,,,,,,
"USC00130200","2019-01-16","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600","    6",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,1600",,,,,,,,,,,"  -22",",,7","  -22",",,7","    6",",,7",,,,,,,,,,,,,"  -22",",,7","  -11",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-17","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    3",",,7,1600","    0",",,7,1600","   51",",,7,1600","  -22",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,"  -28",",,7","  -17",",,7","    0",",,7",,,,,,,,,,,,,"  -22",",,7","  -11",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-18","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0","T,,7,1600","    0","T,,7,1600","   51",",,7,1600","  -28",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,"  -28",",,7","  -22",",,7","    6",",,7",,,,,,,,,,,,,"  -22",",,7","    0",",,7","   17",",,7",,,,,,,,,,
"USC00130200","2019-01-19","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   25",",,7,1600","   51",",,7,1600","  102",",,7,1600","  -67",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,," -144",",,7,1600",,,,,,,,,,,"  -33",",,7","  -28",",,7","    6",",,7",,,,,,,,,,,,,"  -17",",,7","  -17",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2019-01-20","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    8",",,7,1600","   13",",,7,1600","  127",",,7,1600"," -144",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,," -161",",,7,1600",,,,,,,,,,,"  -44",",,7","  -33",",,7","   11",",,7",,,,,,,,,,,,,"  -28",",,7","  -17",",,7","   22",",,7",,,,,,,,,,
"USC00130200","2019-01-21","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  127",",,7,1600"," -100",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,1600",,,,,,,,,,,"  -44",",,7","  -39",",,7","  -17",",,7",,,,,,,,,,,,,"  -28",",,7","  -17",",,7","   11",",,7",,,,,,,,,,
"USC00130200","2019-01-22","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0","T,,7,1600","    0","T,,7,1600","  127",",,7,1600","  -39",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -50",",,7,1600",,,,,,,,,,,"  -44",",,7","  -39",",,7","  -44",",,7",,,,,,,,,,,,,"  -28",",,7","  -28",",,7","   11",",,7",,,,,,,,,,
"USC00130200","2019-01-23","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   33",",,7,1600","   51",",,7,1600","  178",",,7,1600","  -39",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,1600",,,,,,,,,,,"  -33",",,7","  -33",",,7","    6",",,7",,,,,,,,,,,,,"  -22",",,7","  -22",",,7","   11",",,7",,,,,,,,,,
"USC00130200","2019-01-24","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  178",",,7,1600","  -56",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,," -144",",,7,1600",,,,,,,,,,,"  -44",",,7","  -44",",,7","  -11",",,7",,,,,,,,,,,,,"  -22",",,7","  -22",",,7","   11",",,7",,,,,,,,,,
"USC00130200","2019-01-25","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  178",",,7,1600"," -106",",,7"," -239",",,7",,,,,,,,,,,,,,,,,,," -117",",,7,1600",,,,,,,,,,,"  -72",",,7","  -67",",,7","  -11",",,7",,,,,,,,,,,,,"  -39",",,7","  -33",",,7","   11",",,7",,,,,,,,,,
"USC00130200","2019-01-26","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    5",",,7,1600","   13",",,7,1600","  203",",,7,1600","  -28",",,7"," -200",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,1600",,,,,,,,,,,"  -67",",,7","  -67",",,7","  -28",",,7",,,,,,,,,,,,,"  -44",",,7","  -44",",,7","    0",",,7",,,,,,,,,,
"USC00130200","2019-01-27","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0","T,,7,1600","    0","T,,7,1600","  203",",,7,1600","  -61",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,," -139",",,7,1600",,,,,,,,,,,"  -78",",,7","  -61",",,7","  -22",",,7",,,,,,,,,,,,,"  -44",",,7","  -33",",,7","    0",",,7",,,,,,,,,,
"USC00130200","2019-01-28","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   18",",,7,1600","   13",",,7,1600","  229",",,7,1600","   17",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,," -144",",,7,1600",,,,,,,,,,,"  -61",",,7","  -61",",,7","  -33",",,7",,,,,,,,,,,,,"  -44",",,7","  -50",",,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-01-29","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  229",",,7,1600"," -144",",,7"," -206",",,7",,,,,,,,,,,,,,,,,,," -206",",,7,1600",,,,,,,,,,,"  -50",",,7","  -56",",,7","  -17",",,7",,,,,,,,,,,,,"  -44",",,7","  -50",",,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-01-30","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  229",",,7,1600"," -206",",,7"," -306",",,7",,,,,,,,,,,,,,,,,,," -228",",,7,1600",,,,,,,,,,,"  -72",",,7","  -72",",,7","  -28",",I,7",,,,,,,,,,,,,"  -44",",,7","  -50",",,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-01-31","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0","T,,7,1600","    0","T,,7,1600","  229",",,7,1600"," -172",",,7"," -283",",,7",,,,,,,,,,,,,,,,,,," -172",",,7,1600",,,,,,,,,,,"  -83",",,7","  -78",",,7","  -50",",,7",,,,,,,,,,,,,"  -72",",,7","  -61",",,7","  -39",",I,7",,,,,,,,,,
"USC00130200","2019-02-01","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -83",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,,"  -83",",,7,1600",,,,,,,,,,,"  -72",",,7","  -67",",,7","  -56",",,7",,,,,,,,,,,,,"  -61",",,7","  -61",",,7","  -39",",,7",,,,,,,,,,
"USC00130200","2019-02-02","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   44",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,1600",,,,,,,,,,,"  -61",",,7","  -56",",,7","  -50",",,7",,,,,,,,,,,,,"  -17",",,7","  -39",",I,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-02-03","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   94",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,"   78",",,7,1600",,,,,,,,,,,"  -11",",,7","  -17",",I,7","  -28",",,7",,,,,,,,,,,,,"   28",",,7","   -6",",,7","    0",",,7",,,,,,,,,,
"USC00130200","2019-02-04","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   78",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,"  -89",",,7,1600",,,,,,,,,,,"  -17",",,7","  -17",",,7","   -6",",,7",,,,,,,,,,,,,"   17",",,7","  -11",",,7","    0",",,7",,,,,,,,,,
"USC00130200","2019-02-05","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    8",",,7,1600","    0","T,,7,1600","    0","T,,7,1600","  -89",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,"  -89",",,7,1600",,,,,,,,,,," -122",",,7","  -56",",,7","   -6",",,7",,,,,,,,,,,,,"   17",",,7","   -6",",,7","    0",",,7",,,,,,,,,,
"USC00130200","2019-02-06","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0","T,,7,1600","    0","T,,7,1600","    0","T,,7,1600","  -67",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,1600",,,,,,,,,,,"  -78",",,7","  -44",",,7","  -17",",,7",,,,,,,,,,,,,"  -67",",,7","  -39",",,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-02-07","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   28",",,7,1600","   51",",,7,1600","   51",",,7,1600","  -67",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,," -150",",,7,1600",,,,,,,,,,,"  -89",",,7","  -44",",,7","  -28",",,7",,,,,,,,,,,,,"  -56",",,7","  -28",",,7","  -22",",,7",,,,,,,,,,
"USC00130200","2019-02-08","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600"," -139",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,," -139",",,7,1600",,,,,,,,,,," -133",",,7"," -100",",,7","  -44",",,7",,,,,,,,,,,,,"  -50",",,7","  -39",",,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-02-09","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600","  -83",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,"  -83",",,7,1600",,,,,,,,,,," -122",",,7"," -100",",,7","  -50",",,7",,,,,,,,,,,,,"  -78",",,7","  -78",",,7","  -44",",,7",,,,,,,,,,
"USC00130200","2019-02-10","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   58",",,7,1600","   76",",,7,1600","  127",",,7,1600","  -39",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,"  -83",",,7","  -28",",I,7","  -67",",,7",,,,,,,,,,,,,"  -50",",,7","  -17",",,7","  -22",",,7",,,,,,,,,,
"USC00130200","2019-02-11","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0","T,,7,1600","    0","T,,7,1600","  127",",,7,1600","  -33",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,"  -44",",,7","  -72",",,7","  -39",",,7",,,,,,,,,,,,,"  -39",",,7","  -67",",,7","  -28",",,7",,,,,,,,,,
"USC00130200","2019-02-12","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   23",",,7,1600","   76",",,7,1600","  203",",,7,1600","  -28",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,1600",,,,,,,,,,,"  -50",",,7","  -72",",,7","  -39",",,7",,,,,,,,,,,,,"  -39",",,7","  -67",",I,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-02-13","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  203",",,7,1600","  -67",",,7"," -178",",,7",,,,,,,,,,,,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,"  -61",",,7","  -56",",I,7","  -44",",,7",,,,,,,,,,,,,"  -33",",,7","  -50",",,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-02-14","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  152",",,7,1600","   28",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,1600",,,,,,,,,,,"  -56",",,7","  -50",",,7","  -44",",,7",,,,,,,,,,,,,"  -39",",,7","  -44",",,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-02-15","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  152",",,7,1600","  -78",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,," -117",",,7,1600",,,,,,,,,,,"  -89",",,7","  -67",",,7","  -28",",,7",,,,,,,,,,,,,"  -33",",,7","  -44",",,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-02-16","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  152",",,7,1600","  -67",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,,"  -72",",,7,1600",,,,,,,,,,,"  -94",",,7","  -89",",,7","  -50",",,7",,,,,,,,,,,,,"  -67",",I,7","  -67",",,7","  -22",",,7",,,,,,,,,,
"USC00130200","2019-02-17","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   91",",,7,1600","  152",",,7,1600","  305",",,7,1600","  -50",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,"  -50",",I,7","  -61",",,7","  -94",",,7",,,,,,,,,,,,,"  -44",",,7","  -44",",,7","  -17",",,7",,,,,,,,,,
"USC00130200","2019-02-18","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   10",",,7,1600","    3",",,7,1600","  305",",,7,1600","  -56",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,1600",,,,,,,,,,,"  -50",",,7","  -44",",,7","  -28",",,7",,,,,,,,,,,,,"  -44",",,7","  -39",",,7","  -17",",,7",,,,,,,,,,
"USC00130200","2019-02-19","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  305",",,7,1600","  -89",",,7"," -228",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,1600",,,,,,,,,,,"  -50",",,7","  -50",",,7","  -28",",,7",,,,,,,,,,,,,"  -44",",,7","  -44",",,7","  -17",",,7",,,,,,,,,,
"USC00130200","2019-02-20","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","   81",",,7,1600","  102",",,7,1600","  406",",,7,1600","  -17",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,1600",,,,,,,,,,,"  -50",",,7","  -50",",,7","  -39",",,7",,,,,,,,,,,,,"  -33",",,7","  -39",",,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-02-21","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  381",",,7,1600","  -28",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,"  -39",",,7","  -44",",,7","  -39",",,7",,,,,,,,,,,,,"  -39",",,7","  -33",",,7","  -11",",,7",,,,,,,,,,
"USC00130200","2019-02-22","42.0208","-93.7741","335.0","AMES 8 WSW, IA US","    0",",,7,1600","    0",",,7,1600","  356",",,7,1600","  -33",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,"  -39",",,7","  -39",",,7","  -50",",,7",,,,,,,,,,,,,"  -39",",,7","  -33",",,7","  -11",",,7",,,,,,,,,,
