"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00115079","2019-08-15","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  267",",,7","  161",",,7",,,,,"  183",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-16","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  289",",,7","  178",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-17","40.152","-89.3387","177.7","LINCOLN, IL US","  170",",,7,2400","    0",",,7,0600","    0",",,7,0600","  267",",,7","  200",",,7",,,,,"  239",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-18","40.152","-89.3387","177.7","LINCOLN, IL US","    5",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  200",",,7",,,,,"  200",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-19","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  317",",,7","  183",",,7",,,,,"  228",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-20","40.152","-89.3387","177.7","LINCOLN, IL US","  455",",,7,2400","    0",",,7,0600","    0",",,7,0600","  272",",,7","  183",",,7",,,,,"  194",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-21","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  278",",,7","  178",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-22","40.152","-89.3387","177.7","LINCOLN, IL US","    5",",,7,2400","    0",",,7,0600","    0",",,7,0600","  267",",,7","  167",",,7",,,,,"  167",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-23","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  256",",,7","  133",",,7",,,,,"  133",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-24","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  244",",,7","  111",",,7",,,,,"  128",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-25","40.152","-89.3387","177.7","LINCOLN, IL US","   51",",,7,2400","    0",",,7,0600","    0",",,7,0600","  250",",,7","  122",",,7",,,,,"  200",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-26","40.152","-89.3387","177.7","LINCOLN, IL US","  130",",,7,2400","    0",",,7,0600","    0",",,7,0600","  261",",,7","  194",",,7",,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-27","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  267",",,7","  156",",,7",,,,,"  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-28","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  250",",,7","  133",",,7",,,,,"  133",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-29","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  283",",,7","  128",",,7",,,,,"  200",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-30","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  228",",,7","  161",",,7",,,,,"  161",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-08-31","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  244",",,7","  150",",,7",,,,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-01","40.152","-89.3387","177.7","LINCOLN, IL US","  119",",,7,2400","    0",",,7,0600","    0",",,7,0600","  244",",,7","  156",",,7",,,,,"  156",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-02","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  272",",,7","  144",",,7",,,,,"  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-03","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  300",",,7","  167",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-04","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  244",",,7","  133",",,7",,,,,"  133",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-05","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  239",",,7","  106",",,7",,,,,"  150",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-06","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  256",",,7","  128",",,7",,,,,"  128",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-07","40.152","-89.3387","177.7","LINCOLN, IL US","    3",",,7,2400","    0",",,7,0600","    0",",,7,0600","  256",",,7","  100",",,7",,,,,"  172",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-08","40.152","-89.3387","177.7","LINCOLN, IL US","  165",",,7,2400","    0",",,7,0600","    0",",,7,0600","  222",",,7","  167",",,7",,,,,"  178",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-09","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  300",",,7","  161",",,7",,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-10","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  317",",,7","  200",",,7",,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-11","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  317",",,7","  211",",,7",,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-12","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  328",",,7","  194",",,7",,,,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-13","40.152","-89.3387","177.7","LINCOLN, IL US","   25",",,7,2400","    0",",,7,0600","    0",",,7,0600","  261",",,7","  150",",,7",,,,,"  156",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-14","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  278",",,7","  111",",,7",,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-15","40.152","-89.3387","177.7","LINCOLN, IL US","   53",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  178",",,7",,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-16","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  167",",,7",,,,,"  167",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-17","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  283",",,7","  156",",,7",,,,,"  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-18","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  294",",,7","  150",",,7",,,,,"  161",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-19","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  311",",,7","  139",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-20","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  322",",,7","  172",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-21","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  278",",,7","  206",",,7",,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-22","40.152","-89.3387","177.7","LINCOLN, IL US","   25",",,7,2400","    0",",,7,0600","    0",",,7,0600","  261",",,7","  206",",,7",,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-23","40.152","-89.3387","177.7","LINCOLN, IL US","    3",",,7,2400","    0",",,7,0600","    0",",,7,0600","  239",",,7","  117",",,7",,,,,"  122",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-24","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  261",",,7","  111",",,7",,,,,"  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-25","40.152","-89.3387","177.7","LINCOLN, IL US","    3",",,7,2400","    0",",,7,0600","    0",",,7,0600","  278",",,7","  144",",,7",,,,,"  161",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-26","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  239",",,7","  111",",,7",,,,,"  111",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-27","40.152","-89.3387","177.7","LINCOLN, IL US","   71",",,7,2400","    0",",,7,0600","    0",",,7,0600","  328",",,7","  106",",,7",,,,,"  178",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-28","40.152","-89.3387","177.7","LINCOLN, IL US","  229",",,7,2400","    0",",,7,0600","    0",",,7,0600","  283",",,7","  178",",,7",,,,,"  189",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-29","40.152","-89.3387","177.7","LINCOLN, IL US","  404",",,7,2400","    0",",,7,0600","    0",",,7,0600","  300",",,7","  189",",,7",,,,,"  194",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-09-30","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  322",",,7","  178",",,7",,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-01","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  328",",,7","  217",",,7",,,,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-02","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  289",",,7","  200",",,7",,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-03","40.152","-89.3387","177.7","LINCOLN, IL US","   25",",,7,2400","    0",",,7,0600","    0",",,7,0600","  217",",,7","   89",",,7",,,,,"   89",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-04","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  200",",,7","   61",",,7",,,,,"   94",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-05","40.152","-89.3387","177.7","LINCOLN, IL US","   33",",,7,2400","    0",",,7,0600","    0",",,7,0600","  217",",,7","   78",",,7",,,,,"  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-06","40.152","-89.3387","177.7","LINCOLN, IL US","    8",",,7,2400","    0",",,7,0600","    0",",,7,0600","  217",",,7","  100",",,7",,,,,"  117",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-07","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  222",",,7","   56",",,7",,,,,"   56",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-08","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  233",",,7","   44",",,7",,,,,"   72",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-09","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  239",",,7","   50",",,7",,,,,"  139",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-10","40.152","-89.3387","177.7","LINCOLN, IL US","   36",",,7,2400","    0",",,7,0600","    0",",,7,0600","  200",",,7","  128",",,7",,,,,"  194",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-11","40.152","-89.3387","177.7","LINCOLN, IL US","   69",",,7,2400","    0",",,7,0600","    0",",,7,0600","  200",",,7","   17",",,7",,,,,"   17",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-12","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  144",",,7","    6",",,7",,,,,"   94",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-13","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  183",",,7","   28",",,7",,,,,"   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-14","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  178",",,7","   -6",",,7",,,,,"   61",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-15","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  189",",,7","   56",",,7",,,,,"   78",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-16","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  122",",,7","   39",",,7",,,,,"   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-17","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  150",",,7","   17",",,7",,,,,"   22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-18","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  183",",,7","    0",",,7",,,,,"   72",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-19","40.152","-89.3387","177.7","LINCOLN, IL US","    5",",,7,2400","    0",",,7,0600","    0",",,7,0600","  211",",,7","   61",",,7",,,,,"  133",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-20","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  200",",,7","   89",",,7",,,,,"  139",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-21","40.152","-89.3387","177.7","LINCOLN, IL US","   76",",,7,2400","    0",",,7,0600","    0",",,7,0600","  194",",,7","  106",",,7",,,,,"  106",",,7,2400",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-22","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  150",",,7","   50",",,7",,,,,"   56",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-23","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  211",",,7","   33",",,7",,,,,"  150",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-24","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  150",",,7","   44",",,7",,,,,"   72",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-25","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  117",",,7","   39",",,7",,,,,"   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-26","40.152","-89.3387","177.7","LINCOLN, IL US","  546",",,7,2400","    0",",,7,0600","    0",",,7,0600","   89",",,7","   33",",,7",,,,,"   78",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-27","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  183",",,7","   39",",,7",,,,,"   94",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-28","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  117",",,7","   39",",,7",,,,,"   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-29","40.152","-89.3387","177.7","LINCOLN, IL US","   81",",,7,2400","    0",",,7,0600","    0",",,7,0600","   83",",,7","   17",",,7",,,,,"   22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-30","40.152","-89.3387","177.7","LINCOLN, IL US","  264",",,7,2400","    0",",,7,0600","    0",",,7,0600","   44",",,7","   11",",,7",,,,,"   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-10-31","40.152","-89.3387","177.7","LINCOLN, IL US","   61",",,7,2400","   51",",,7,0600","    0","T,,7,0600","   11",",,7","  -44",",,7",,,,,"  -28",",,7,2400","   25",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-01","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","   25",",,7,0600","  106",",,7","  -56",",,7",,,,,"   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-02","40.152","-89.3387","177.7","LINCOLN, IL US","    0","T,,7,2400","    0",",,7,0600","    0",",,7,0600","  100",",,7","  -11",",,7",,,,,"   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-03","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  144",",,7","  -11",",,7",,,,,"   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-04","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  122",",,7","   44",",,7",,,,,"   50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-05","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   94",",,7","  -17",",,7",,,,,"   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-06","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  128",",,7","   22",",,7",,,,,"   22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-07","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   28",",,7","  -67",",,7",,,,,"  -67",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-08","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   11",",,7","  -94",",,7",,,,,"  -17",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-09","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400",,,,,"  128",",,7","  -22",",,7",,,,,"   33",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-10","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  139",",,7","   -6",",,7",,,,,"   28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-11","40.152","-89.3387","177.7","LINCOLN, IL US","   53",",,7,2400","   64",",,7,0600","   51",",,7,0600","   33",",,7"," -106",",,7",,,,," -106",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-12","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","   51",",,7,0600","  -78",",,7"," -156",",,7",,,,," -133",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-13","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","   25",",,7,0600","  -17",",,7"," -133",",,7",,,,,"  -56",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-14","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0","T,,7,0600","   11",",,7","  -78",",,7",,,,,"  -50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-15","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0","T,,7,0600","   67",",,7"," -106",",,7",,,,,"  -39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-16","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   78",",,7","  -61",",,7",,,,,"  -22",",,7,2400","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-17","40.152","-89.3387","177.7","LINCOLN, IL US","   30",",,7,2400","    0",",,7,0600","    0",",,7,0600","   67",",,7","  -39",",,7",,,,,"   39",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-18","40.152","-89.3387","177.7","LINCOLN, IL US","    3",",,7,2400","    0",",,7,0600","    0",",,7,0600","   56",",,7","   17",",,7",,,,,"   28",",,7,2400",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-19","40.152","-89.3387","177.7","LINCOLN, IL US","   18",",,7,2400","    0",",,7,0600","    0",",,7,0600","   61",",,7","  -17",",,7",,,,,"  -11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-20","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  111",",,7","  -39",",,7",,,,,"   83",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-21","40.152","-89.3387","177.7","LINCOLN, IL US","   64",",,7,2400","    0",",,7,0600","    0",",,7,0600","  156",",,7","   39",",,7",,,,,"   44",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-22","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","   44",",,7","  -28",",,7",,,,,"  -22",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-23","40.152","-89.3387","177.7","LINCOLN, IL US","    8",",,7,2400","    0","T,,7,0600","    0",",,7,0600","   56",",,7","  -33",",,7",,,,,"   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115079","2019-11-24","40.152","-89.3387","177.7","LINCOLN, IL US","    0",",,7,2400","    0",",,7,0600","    0",",,7,0600","  133",",,7","    0",",,7",,,,,"   50",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
