"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00204104","2019-09-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  194",",,7","  100",",,7",,,,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  133",",,7","   44",",,7",,,,,,,"   78",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   72",",,7",,,,,,,"   83",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","  107",",,7,0900","    0",",,7,0900","    0",",,7,0900","  183",",,7","   83",",,7",,,,,,,"  178",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  228",",,7","  111",",,7",,,,,,,"  117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","   28",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","   89",",,7",,,,,,,"   94",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","  109",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","   94",",,7",,,,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","   13",",,7,0900","    0",",,7,0900","    0",",,7,0900","  172",",,7","   83",",,7",,,,,,,"   83",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","   13",",,7,0900","    0",",,7,0900","    0",",,7,0900","  206",",,7","   78",",,7",,,,,,,"  128",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  222",",,7","  122",",,7",,,,,,,"  128",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  278",",,7","  128",",,7",,,,,,,"  189",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","  178",",,7",,,,,,,"  189",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  256",",,7","  167",",,7",,,,,,,"  167",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  133",",,7",,,,,,,"  156",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","  156",",,7",,,,,,,"  194",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","  102",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","  156",",,7",,,,,,,"  156",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  172",",,7","  117",",,7",,,,,,,"  117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   83",",,7",,,,,,,"   94",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","  178",",,7,0900","    0",",,7,0900","    0",",,7,0900","  250",",,7","   89",",,7",,,,,,,"  128",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-26","46.4656","-90.1892","435.9","IRONWOOD, MI US","   15",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   61",",,7",,,,,,,"   61",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-27","46.4656","-90.1892","435.9","IRONWOOD, MI US","   36",",,7,0900","    0",",,7,0900","    0",",,7,0900","  167",",,7","   61",",,7",,,,,,,"  122",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-28","46.4656","-90.1892","435.9","IRONWOOD, MI US","   23",",,7,0900","    0",",,7,0900","    0",",,7,0900","  139",",,7","   33",",,7",,,,,,,"   33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-29","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  117",",,7","   33",",,7",,,,,,,"   72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-09-30","46.4656","-90.1892","435.9","IRONWOOD, MI US","  191",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","   72",",,7",,,,,,,"  128",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","  269",",,7,0900","    0",",,7,0900","    0",",,7,0900","  228",",,7","  106",",,7",,,,,,,"  106",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  117",",,7","   61",",,7",,,,,,,"   67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","  155",",,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","   50",",,7",,,,,,,"   56",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","   53",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","   33",",,7",,,,,,,"   33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   89",",,7","   33",",,7",,,,,,,"   67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","   51",",,7,0900","    0",",,7,0900","    0",",,7,0900","  106",",,7","   61",",,7",,,,,,,"   67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   44",",,7",,,,,,,"   44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   22",",,7",,,,,,,"   72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   72",",,7",,,,,,,"  106",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  206",",,7","   94",",,7",,,,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","   25",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","  100",",,7",,,,,,,"  156",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","   10",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","    0",",,7",,,,,,,"    0",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","   11",",,7","  -11",",,7",,,,,,,"    0",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","   28",",,7,0900","    0",",,7,0900","    0",",,7,0900","   33",",,7","   -6",",,7",,,,,,,"    0",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","  -17",",,7",,,,,,,"   22",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","  157",",,7,0900","    0",",,7,0900","    0",",,7,0900","   39",",,7","   22",",,7",,,,,,,"   33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","   56",",,7","   33",",,7",,,,,,,"   33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","    6",",,7",,,,,,,"   17",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  139",",,7","   17",",,7",,,,,,,"   67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","   89",",,7,0900","    0",",,7,0900","    0",",,7,0900","  117",",,7","   28",",,7",,,,,,,"   33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  161",",,7","   28",",,7",,,,,,,"   72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","  107",",,7,0900","    0",",,7,0900","    0",",,7,0900","  100",",,7","   44",",,7",,,,,,,"   56",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","   74",",,7,0900","    0",",,7,0900","    0",",,7,0900","   67",",,7","   11",",,7",,,,,,,"   11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","   44",",,7","   11",",,7",,,,,,,"   11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   33",",,7","  -39",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-26","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   89",",,7","  -28",",,7",,,,,,,"   22",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-27","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","  -28",",,7",,,,,,,"    0",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-28","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   61",",,7","  -11",",,7",,,,,,,"  -11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-29","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   17",",,7","  -50",",,7",,,,,,,"  -50",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-30","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   39",",,7","  -78",",,7",,,,,,,"  -78",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-10-31","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  -11",",,7","  -83",",,7",,,,,,,"  -39",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  -33",",,7","  -89",",,7",,,,,,,"  -39",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0","T,,7,0900","    0","T,,7,0900","    0","T,,7,0900","    0",",,7","  -39",",,7",,,,,,,"  -17",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0","T,,7,0900","    0","T,,7,0900","    0",",,7,0900","  -11",",,7","  -33",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","   15",",,7,0900","    0","T,,7,0900","   25",",,7,0900","   28",",,7","  -33",",,7",,,,,,,"  -11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","   15",",,7,0900","   10",",,7,0900","    0","T,,7,0900","   11",",,7","  -83",",,7",,,,,,,"  -78",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0","T,,7,0900","    0","T,,7,0900","    0","T,,7,0900","  -50",",,7"," -128",",,7",,,,,,,"  -78",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","   15",",,7,0900","   25",",,7,0900","   25",",,7,0900","  -56",",,7"," -100",",,7",,,,,,,"  -94",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","    0","T,,7,0900","  -67",",,7"," -122",",,7",,,,,,," -122",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","   10",",,7,0900","   25",",,7,0900","   25",",,7,0900","  -33",",,7"," -122",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","   38",",,7,0900","   51",",,7,0900","   76",",,7,0900","    0",",,7","  -44",",,7",,,,,,,"  -44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","   53",",,7,0900","  102",",,7,0900","  178",",,7,0900","  -44",",,7"," -122",",,7",,,,,,," -117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","  130",",,7,0900","  152",",,7,0900","  279",",,7,0900"," -100",",,7"," -156",",,7",,,,,,," -156",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","   10",",,7,0900","   13",",,7,0900","  254",",,7,0900"," -106",",,7"," -156",",,7",,,,,,," -117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0","T,,7,0900","    0","T,,7,0900","  229",",,7,0900","  -67",",,7"," -117",",,7",,,,,,,"  -78",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  178",",,7,0900","  -22",",,7","  -83",",,7",,,,,,,"  -67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  178",",,7,0900","  -28",",,7"," -100",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","   10",",,7,0900","   20",",,7,0900","  152",",,7,0900","   28",",,7","  -33",",,7",,,,,,,"  -11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","   18",",,7,0900","   10",",,7,0900","  152",",,7,0900","    6",",,7","  -28",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  127",",,7,0900","  -17",",,7","  -39",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0","T,,7,0900","    0",",,7,0900","  127",",,7,0900","    0",",,7","  -33",",,7",,,,,,,"    0",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","  122",",,7,0900","    8",",,7,0900","  127",",,7,0900","   28",",,7","    0",",,7",,,,,,,"    0",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","  119",",,7,0900","  132",",,7,0900","  178",",,7,0900","    0",",,7","  -83",",,7",,,,,,,"  -83",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  127",",,7,0900","  -39",",,7","  -89",",,7",,,,,,,"  -50",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  127",",,7,0900","   28",",,7","  -50",",,7",,,,,,,"    6",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","   15",",,7,0900","    0",",,7,0900","  102",",,7,0900","   78",",,7","  -28",",,7",,,,,,,"   11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-26","46.4656","-90.1892","435.9","IRONWOOD, MI US","   10",",,7,0900","   25",",,7,0900","  127",",,7,0900","   44",",,7","  -22",",,7",,,,,,,"  -22",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-27","46.4656","-90.1892","435.9","IRONWOOD, MI US","  239",",,7,0900","  165",",,7,0900","  254",",,7,0900","   -6",",,7","  -28",",,7",,,,,,,"  -17",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-28","46.4656","-90.1892","435.9","IRONWOOD, MI US","  318",",,7,0900","  173",",,7,0900","  305",",,7,0900","  -17",",,7","  -44",",,7",,,,,,,"  -39",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-29","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  279",",,7,0900","  -33",",,7","  -44",",,7",,,,,,,"  -44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-11-30","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  279",",,7,0900","  -22",",,7","  -44",",,7",,,,,,,"  -39",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-01","46.4656","-90.1892","435.9","IRONWOOD, MI US","  462",",,7,0900","  345",",,7,0900","  483",",,7,0900","  -22",",,7","  -50",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-02","46.4656","-90.1892","435.9","IRONWOOD, MI US","   74",",,7,0900","  165",",,7,0900","  660",",,7,0900","  -28",",,7","  -50",",,7",,,,,,,"  -50",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-03","46.4656","-90.1892","435.9","IRONWOOD, MI US","   18",",,7,0900","   13",",,7,0900","  508",",,7,0900","  -17",",,7","  -72",",,7",,,,,,,"  -72",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-04","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","    5",",,7,0900","  483",",,7,0900","  -22",",,7","  -72",",,7",,,,,,,"  -44",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-05","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  483",",,7,0900","  -17",",,7","  -72",",,7",,,,,,,"  -50",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-06","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","    8",",,7,0900","  406",",,7,0900","  -28",",,7","  -72",",,7",,,,,,,"  -67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-07","46.4656","-90.1892","435.9","IRONWOOD, MI US","    8",",,7,0900","   13",",,7,0900","  406",",,7,0900","  -56",",,7"," -128",",,7",,,,,,," -122",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-08","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  381",",,7,0900","   17",",,7"," -122",",,7",,,,,,,"   11",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-09","46.4656","-90.1892","435.9","IRONWOOD, MI US","   33",",,7,0900","   28",",,7,0900","  356",",,7,0900","   11",",,7","  -78",",,7",,,,,,,"  -78",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-10","46.4656","-90.1892","435.9","IRONWOOD, MI US","  213",",,7,0900","  287",",,7,0900","  584",",,7,0900","  -67",",,7"," -167",",,7",,,,,,," -167",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-11","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  533",",,7,0900"," -161",",,7"," -256",",,7",,,,,,," -250",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-12","46.4656","-90.1892","435.9","IRONWOOD, MI US","   28",",,7,0900","   36",",,7,0900","  508",",,7,0900"," -156",",,7"," -256",",,7",,,,,,," -167",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-13","46.4656","-90.1892","435.9","IRONWOOD, MI US","   30",",,7,0900","   58",",,7,0900","  533",",,7,0900","  -78",",,7"," -256",",,7",,,,,,,"  -78",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-14","46.4656","-90.1892","435.9","IRONWOOD, MI US","   30",",,7,0900","   38",",,7,0900","  533",",,7,0900","  -50",",,7","  -94",",,7",,,,,,,"  -94",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-15","46.4656","-90.1892","435.9","IRONWOOD, MI US","   56",",,7,0900","  152",",,7,0900","  610",",,7,0900","  -61",",,7"," -194",",,7",,,,,,," -194",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-16","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  559",",,7,0900"," -117",",,7"," -206",",,7",,,,,,," -117",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-17","46.4656","-90.1892","435.9","IRONWOOD, MI US","    3",",,7,0900","    5",",,7,0900","  533",",,7,0900","  -78",",,7"," -206",",,7",,,,,,,"  -89",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-18","46.4656","-90.1892","435.9","IRONWOOD, MI US","   25",",,7,0900","   41",",,7,0900","  533",",,7,0900","  -78",",,7"," -211",",,7",,,,,,," -211",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-19","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  533",",,7,0900"," -117",",,7"," -211",",,7",,,,,,," -122",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-20","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  508",",,7,0900","  -17",",,7"," -128",",,7",,,,,,,"  -89",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-21","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  483",",,7,0900","  -17",",,7","  -89",",,7",,,,,,,"  -67",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-22","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  457",",,7,0900","   50",",,7","  -89",",,7",,,,,,,"  -89",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-23","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  406",",,7,0900","   78",",,7","  -89",",,7",,,,,,,"  -17",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-24","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  406",",,7,0900","    6",",,7","  -44",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,,,,,,,,,,,,,
"USC00204104","2019-12-25","46.4656","-90.1892","435.9","IRONWOOD, MI US","    0",",,7,0900","    0",",,7,0900","  406",",,7,0900","    0",",,7","  -33",",,7",,,,,,,"   -6",",,7,0900",,,,,,,,,,,,,,,,,,,,
