"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00087020","2020-04-14","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  317",",,7","  222",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-15","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  317",",,7","  222",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-16","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  328",",,7","  222",",,7",,,,,"  239",",,7,0800",,,,,,,,,"    1",",,7",,,,,,
"USC00087020","2020-04-17","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  344",",,7","  239",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-18","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  311",",,7","  211",",,7",,,,,"  283",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-19","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  339",",,7","  194",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-20","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  328",",,7","  228",",,7",,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-21","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  344",",,7","  233",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-22","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  339",",,7","  150",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-23","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  328",",,7","  178",",,7",,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-24","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0","T,,7,0800",,,,,"  311",",,7","  261",",,7",,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-25","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","   30",",,7,0800",,,,,"  339",",,7","  233",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-26","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    5",",,7,0800",,,,,"  328",",,7","  233",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-27","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    3",",,7,0800",,,,,"  300",",,7","  200",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-28","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  311",",,7","  156",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-29","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  283",",,7","  178",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-04-30","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,7,0800",,,,,"  306",",,7","  217",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-01","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","  112",",,H,0800",,,,,"  306",",,H","  156",",,H",,,,,"  172",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-02","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  294",",,H","  156",",,H",,,,,"  222",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-03","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  289",",,H","  150",",,H",,,,,"  178",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-04","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  294",",,H","  161",",,H",,,,,"  200",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-05","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  311",",,H","  172",",,H",,,,,"  211",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-06","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  311",",,H","  172",",,H",,,,,"  222",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-07","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  322",",,H","  189",",,H",,,,,"  200",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-08","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  311",",,H","  144",",,H",,,,,"  183",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-09","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  294",",,H","  150",",,H",,,,,,,,,,,,,,,,,,,,,,
"USC00087020","2020-05-10","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","   23",",,H,0800",,,,,"  317",",,H","  150",",,H",,,,,"  228",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-11","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","  165",",,H,0800",,,,,"  244",",,H","  200",",,H",,,,,"  206",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-12","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  294",",,H","  183",",,H",,,,,"  211",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-13","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  294",",,H","  211",",,H",,,,,"  244",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-14","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","   10",",,H,0800",,,,,"  283",",,H","  228",",,H",,,,,"  228",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-15","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","  251",",,H,0800",,,,,"  244",",,H","  217",",,H",,,,,"  233",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-16","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","   81",",,H,0800",,,,,"  283",",,H","  211",",,H",,,,,"  228",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-17","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  317",",,H","  211",",,H",,,,,,,,,,,,,,,,,,,,,,
"USC00087020","2020-05-18","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  333",",,H","  222",",,H",,,,,"  239",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-19","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","  193",",,H,0800",,,,,"  311",",,H","  211",",,H",,,,,"  239",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-20","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","   76",",,H,0800",,,,,"  300",",,H","  222",",,H",,,,,"  256",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-21","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  339",",,H","  228",",,H",,,,,"  261",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-22","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  328",",,H","  217",",,H",,,,,"  250",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-23","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","    0",",,H,0800",,,,,"  317",",,H","  250",",,H",,,,,"  283",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-24","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","  447",",,H,0800",,,,,"  300",",,H","  217",",,H",,,,,"  233",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-25","25.5819","-80.4361","3.0","PERRINE 4 W, FL US"," 1135",",,H,0800",,,,,"  250",",,H","  228",",,H",,,,,"  233",",,H,0800",,,,,,,,,,,,,,,,
"USC00087020","2020-05-26","25.5819","-80.4361","3.0","PERRINE 4 W, FL US","  363",",,H,0800",,,,,"  267",",,H","  228",",,H",,,,,"  244",",,H,0800",,,,,,,,,,,,,,,,
