"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00141612","2020-05-24","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  278",",,H","  172",",,H",,,,,,,,,,,,,,,,,,,"  222",",,H,0800",,
"USC00141612","2020-05-25","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    5",",,H,0800",,,,,"  278",",,H","  189",",,H",,,,,,,,,,,,,,,,,,,"  200",",,H,0800",,
"USC00141612","2020-05-26","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  262",",,H,0800",,,,,"  228",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,"  183",",,H,0800",,
"USC00141612","2020-05-27","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   94",",,H,0800",,,,,"  211",",,H","  161",",,H",,,,,,,,,,,,,,,,,,,"  189",",,H,0800",,
"USC00141612","2020-05-28","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","   28",",,H,0800",,,,,"  222",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,"  178",",,H,0800",,
"USC00141612","2020-05-29","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","  178",",,H,0800",,,,,"  233",",,H","  128",",,H",,,,,,,,,,,,,,,,,,,"  161",",,H,0800",,
"USC00141612","2020-05-30","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  239",",,H","  122",",,H",,,,,,,,,,,,,,,,,,,"  167",",,H,0800",,
"USC00141612","2020-05-31","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  244",",,H","  156",",,H",,,,,,,,,,,,,,,,,,,"  172",",,H,0800",,
"USC00141612","2020-06-01","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  267",",,H","  172",",,H",,,,,,,,,,,,,,,,,,,"  211",",,H,0800",,
"USC00141612","2020-06-02","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  278",",,H","  194",",,H",,,,,,,,,,,,,,,,,,,"  228",",,H,0800",,
"USC00141612","2020-06-03","38.9407","-95.3396","298.7","CLINTON LAKE, KS US","    0",",,H,0800",,,,,"  300",",,H","  217",",,H",,,,,,,,,,,,,,,,,,,"  233",",,H,0800",,
