"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","SN01","SN01_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX01","SX01_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00291963","2019-03-16","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","   90",",,7",,,,,,,"   11",",,7",,,"  100",",,7",,,,,,,,,,,,
"USC00291963","2019-03-17","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  195",",,7",,,,,,,"   17",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00291963","2019-03-18","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  156",",,7",,,,,,,"   22",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00291963","2019-03-19","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800","  151",",,7",,,,,,,"   39",",,7",,,"  139",",,7",,,,,,,,,,,,
"USC00291963","2019-03-20","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   69",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800","  235",",,7",,,,,,,"   50",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00291963","2019-03-21","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","   82",",,7",,,,,,,"   56",",,7",,,"  144",",,7",,,,,,,,,,,,
"USC00291963","2019-03-22","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   10",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800","  248",",,7",,,,,,,"   56",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00291963","2019-03-23","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   10",",,7,0800","    0",",,7","    0",",,7","  200",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800","  298",",,7",,,,,,,"   50",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00291963","2019-03-24","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800","  246",",,7",,,,,,,"   44",",,7",,,"  133",",,7",,,,,,,,,,,,
"USC00291963","2019-03-25","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  259",",,7",,,,,,,"   61",",,7",,,"  150",",,7",,,,,,,,,,,,
"USC00291963","2019-03-26","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800","  174",",,7",,,,,,,"   67",",,7",,,"  172",",,7",,,,,,,,,,,,
"USC00291963","2019-03-27","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800","  352",",,7",,,,,,,"   89",",,7",,,"  156",",,7",,,,,,,,,,,,
"USC00291963","2019-03-28","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  122",",,7,0800","  298",",,7",,,,,,,"  100",",,7",,,"  189",",,7",,,,,,,,,,,,
"USC00291963","2019-03-29","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800","  222",",,7",,,,,,,"  117",",,7",,,"  183",",,7",,,,,,,,,,,,
"USC00291963","2019-03-30","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800","  338",",,7",,,,,,,"  106",",,7",,,"  194",",,7",,,,,,,,,,,,
"USC00291963","2019-03-31","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","  217",",,7",,,,,,,"   61",",,7",,,"  139",",,7",,,,,,,,,,,,
"USC00291963","2019-04-01","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","   89",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  138",",,7",,,,,,,"   61",",,7",,,"   17",",I,7",,,,,,,,,,,,
"USC00291963","2019-04-02","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800","  209",",,7",,,,,,,"   56",",,7",,,"  150",",,7",,,,,,,,,,,,
"USC00291963","2019-04-03","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   17",",,7",,,,,,,,,"   20",",,7,0800",,,,,,,,,"   56",",,7","  194",",,7","   94",",,7,0800","  150",",,7",,,,,,,"   61",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00291963","2019-04-04","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   33",",,7",,,,,,,,,"   53",",,7,0800",,,,,,,,,"   44",",,7","  200",",,7","  100",",,7,0800","  283",",,7",,,,,,,"   61",",,7",,,"  144",",,7",,,,,,,,,,,,
"USC00291963","2019-04-05","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   44",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,"   50",",,7","  250",",,7","   94",",,7,0800","  130",",,7",,,,,,,"   83",",,7",,,"  200",",,7",,,,,,,,,,,,
"USC00291963","2019-04-06","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   20",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   56",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,"   72",",,7","  206",",,7","   94",",,7,0800","  274",",,7",,,,,,,"   94",",,7",,,"  156",",,7",,,,,,,,,,,,
"USC00291963","2019-04-07","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   56",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"   61",",,7","  244",",,7","  128",",,7,0800","  163",",,7",,,,,,,"  106",",,7",,,"  194",",,7",,,,,,,,,,,,
"USC00291963","2019-04-08","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   44",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,"   61",",,7","  250",",,7","  128",",,7,0800","  172",",,7",,,,,,,"  106",",,7",,,"  200",",,7",,,,,,,,,,,,
"USC00291963","2019-04-09","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   61",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,"   83",",,7","  278",",,7","  150",",,7,0800","  121",",,7",,,,,,,"  111",",,7",,,"  217",",,7",,,,,,,,,,,,
"USC00291963","2019-04-10","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","   78",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,"   67",",,7","  272",",,7","  133",",,7,0800","  227",",,7",,,,,,,"  128",",,7",,,"  228",",,7",,,,,,,,,,,,
"USC00291963","2019-04-11","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   61",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,"   83",",,7","  267",",,7","   83",",,7,0800","  327",",,7",,,,,,,"  100",",,7",,,"  200",",,7",,,,,,,,,,,,
"USC00291963","2019-04-12","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   -6",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,"   94",",,7","  161",",,7","   50",",,7,0800","  174",",,7",,,,,,,"   67",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00291963","2019-04-13","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    8",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  -33",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,"    0",",,7","  161",",,7","   39",",,7,0800","  150",",,7",,,,,,,"   83",",,7",,,"  161",",,7",,,,,,,,,,,,
"USC00291963","2019-04-14","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   15",",,7,0800","    0",",,7","    0",",,7","   78",",,7","   -6",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"   56",",,7","  144",",,7","   56",",,7,0800","  240",",,7",,,,,,,"   61",",,7",,,"  128",",,7",,,,,,,,,,,,
"USC00291963","2019-04-15","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  -17",",,7",,,,,,,,,"   30",",,7,0800",,,,,,,,,"   67",",,7","  217",",,7","   83",",,7,0800","  232",",,7",,,,,,,"   61",",,7",,,"  156",",,7",,,,,,,,,,,,
"USC00291963","2019-04-16","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   78",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,"   56",",,7","  228",",,7","  128",",,7,0800","  259",",,7",,,,,,,"   94",",,7",,,"  178",",,7",,,,,,,,,,,,
"USC00291963","2019-04-17","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   50",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,"   56",",,7","  256",",,7","  128",",,7,0800","  169",",,7",,,,,,,"  117",",,7",,,"  194",",,7",,,,,,,,,,,,
"USC00291963","2019-04-18","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","  328",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   50",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   56",",,7","  200",",,7","   83",",,7,0800","  240",",,7",,,,,,,"   83",",,7",,,"  161",",,7",,,,,,,,,,,,
"USC00291963","2019-04-19","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   50",",,7",,,,,,,,,"   20",",,7,0800",,,,,,,,,"   61",",,7","  222",",,7","   72",",,7,0800","  180",",,7",,,,,,,"   83",",,7",,,"  172",",,7",,,,,,,,,,,,
"USC00291963","2019-04-20","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   56",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,"   56",",,7","  239",",,7","  128",",,7,0800","  129",",,7",,,,,,,"   67",",,7",,,"  178",",,7",,,,,,,,,,,,
"USC00291963","2019-04-21","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   67",",,7",,,,,,,,,"  160",",,7,0800",,,,,,,,,"   89",",,7","  261",",,7","  111",",,7,0800","  243",",,7",,,,,,,"   83",",,7",,,"  211",",,7",,,,,,,,,,,,
"USC00291963","2019-04-22","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   83",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,"   83",",,7","  256",",,7","   94",",,7,0800","  238",",,7",,,,,,,"  117",",,7",,,"  217",",,7",,,,,,,,,,,,
"USC00291963","2019-04-23","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","  157",",,7,0800","    0",",,7","    0",",,7","  156",",,7","   83",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   89",",,7","  150",",,7","   83",",,7,0800","  275",",,7",,,,,,,"  111",",,7",,,"  144",",,7",,,,,,,,,,,,
"USC00291963","2019-04-24","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   17",",,7",,,,,,,,,"   23",",,7,0800",,,,,,,,,"   50",",,7","  128",",,7","   89",",,7,0800","  127",",,7",,,,,,,"   78",",,7",,,"  111",",,7",,,,,,,,,,,,
"USC00291963","2019-04-25","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   89",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,"   61",",,7","  250",",,7","  144",",,7,0800","  135",",,7",,,,,,,"   72",",,7",,,"  167",",,7",,,,,,,,,,,,
"USC00291963","2019-04-26","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   38",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   94",",,7",,,,,,,,,"   38",",,7,0800",,,,,,,,,"  100",",,7","  250",",,7","  122",",,7,0800","  245",",,7",,,,,,,"  106",",,7",,,"  189",",,7",,,,,,,,,,,,
"USC00291963","2019-04-27","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   23",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  106",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,"  106",",,7","  244",",,7","  161",",,7,0800","  201",",,7",,,,,,,"  106",",,7",,,"  183",",,7",,,,,,,,,,,,
"USC00291963","2019-04-28","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","   72",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,"   89",",,7","  289",",,7","  117",",,7,0800","  204",",,7",,,,,,,"  117",",,7",,,"  211",",,7",,,,,,,,,,,,
"USC00291963","2019-04-29","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","   72",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,"   89",",,7","  267",",,7","  106",",,7,0800","  196",",,7",,,,,,,"  122",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00291963","2019-04-30","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   43",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   72",",,7",,,,,,,,,"   15",",,7,0800",,,,,,,,,"   83",",,7","  211",",,7","   94",",,7,0800","  246",",,7",,,,,,,"  117",",,7",,,"  178",",,7",,,,,,,,,,,,
"USC00291963","2019-05-01","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   72",",,7",,,,,,,,,"   48",",,7,0800",,,,,,,,,"   67",",,7","  222",",,7","  144",",,7,0800","  129",",,7",,,,,,,"  100",",,7",,,"  167",",,7",,,,,,,,,,,,
"USC00291963","2019-05-02","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   56",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,"   72",",,7","  267",",,7","   67",",,7,0800","  303",",,7",,,,,,,"  100",",,7",,,"  217",",,7",,,,,,,,,,,,
"USC00291963","2019-05-03","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    5",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   61",",,7",,,,,,,,,"   15",",,7,0800",,,,,,,,,"   78",",,7","  206",",,7","  156",",,7,0800","  209",",,7",,,,,,,"   94",",,7",,,"  172",",,7",,,,,,,,,,,,
"USC00291963","2019-05-04","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   13",",,7,0800","    0",",,7","    0",",,7","  217",",,7","  106",",,7",,,,,,,,,"   48",",,7,0800",,,,,,,,,"  117",",,7","  272",",,7","  117",",,7,0800","  150",",,7",,,,,,,"  139",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00291963","2019-05-05","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  117",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,"  122",",,7","  256",",,7","  144",",,7,0800","  301",",,7",,,,,,,"  139",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00291963","2019-05-06","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  100",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,"  111",",,7","  289",",,7","  150",",,7,0800","  201",",,7",,,,,,,"  150",",,7",,,"  244",",,7",,,,,,,,,,,,
"USC00291963","2019-05-07","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   53",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  128",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,"  122",",,7","  289",",,7","  150",",,7,0800","  291",",,7",,,,,,,"  150",",,7",,,"  250",",,7",,,,,,,,,,,,
"USC00291963","2019-05-08","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   89",",,7",,,,,,,,,"   79",",,7,0800",,,,,,,,,"   78",",,7","  228",",,7","  117",",,7,0800","  196",",,7",,,,,,,"  122",",,7",,,"  200",",,7",,,,,,,,,,,,
"USC00291963","2019-05-09","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   79",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   44",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   61",",,7","  278",",,7","   61",",,7,0800","  238",",,7",,,,,,,"  106",",,7",,,"  228",",,7",,,,,,,,,,,,
"USC00291963","2019-05-10","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   13",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   61",",,7",,,,,,,,,"    3",",,7,0800",,,,,,,,,"   39",",,7","  117",",,7","   83",",,7,0800","  188",",,7",,,,,,,"   83",",,7",,,"  122",",,7",,,,,,,,,,,,
"USC00291963","2019-05-11","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   25",",,7,0800","    0",",,7","    0",",,7","  100",",,7","   22",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"   39",",,7","  100",",,7","   72",",,7,0800","   74",",,7",,,,,,,"   83",",,7",,,"  100",",,7",,,,,,,,,,,,
"USC00291963","2019-05-12","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   56",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,"   67",",,7","  222",",,7","   94",",,7,0800","   63",",,7",,,,,,,"   83",",,7",,,"  156",",,7",,,,,,,,,,,,
"USC00291963","2019-05-13","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   78",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,"   89",",,7","  289",",,7","  156",",,7,0800","   87",",,7",,,,,,,"  100",",,7",,,"  194",",,7",,,,,,,,,,,,
"USC00291963","2019-05-14","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   61",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,"   94",",,7","  289",",,7","  156",",,7,0800","  183",",,7",,,,,,,"  122",",,7",,,"  233",",,7",,,,,,,,,,,,
"USC00291963","2019-05-15","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","   89",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,"  111",",,7","  300",",,7","  178",",,7,0800","  161",",,7",,,,,,,"  133",",,7",,,"  256",",,7",,,,,,,,,,,,
"USC00291963","2019-05-16","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  117",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,"  128",",,7","  306",",,7","  183",",,7,0800","  241",",,7",,,,,,,"  150",",,7",,,"  261",",,7",,,,,,,,,,,,
"USC00291963","2019-05-17","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  167",",,7",,,,,,,,,"  147",",,7,0800",,,,,,,,,"  139",",,7","  289",",,7","  189",",,7,0800","  407",",,7",,,,,,,"  156",",,7",,,"  256",",,7",,,,,,,,,,,,
"USC00291963","2019-05-18","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   83",",,7",,,,,,,,,"  147",",,7,0800",,,,,,,,,"   83",",,7","  278",",,7","  161",",,7,0800","  222",",,7",,,,,,,"  161",",,7",,,"  267",",,7",,,,,,,,,,,,
"USC00291963","2019-05-19","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   83",",,7",,,,,,,,,"  185",",,7,0800",,,,,,,,,"   56",",,7","  233",",,7","  100",",,7,0800","  295",",,7",,,,,,,"  144",",,7",,,"  244",",,7",,,,,,,,,,,,
"USC00291963","2019-05-20","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   67",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"   56",",,7","  233",",,7","  200",",,7,0800","  380",",,7",,,,,,,"  139",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00291963","2019-05-21","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   50",",,7",,,,,,,,,"  119",",,7,0800",,,,,,,,,"   44",",,7","  233",",,7","  106",",,7,0800","  436",",,7",,,,,,,"  139",",,7",,,"  206",",,7",,,,,,,,,,,,
"USC00291963","2019-05-22","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   44",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,"  122",",,7","  211",",,7","  161",",,7,0800","  332",",,7",,,,,,,"  128",",,7",,,"  217",",,7",,,,,,,,,,,,
"USC00291963","2019-05-23","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  161",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,"   78",",,7","  261",",,7","  222",",,7,0800","  283",",,7",,,,,,,"  122",",,7",,,"  239",",,7",,,,,,,,,,,,
"USC00291963","2019-05-24","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   78",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,"  111",",,7","  278",",,7","  167",",,7,0800","  179",",,7",,,,,,,"  172",",,7",,,"  256",",,7",,,,,,,,,,,,
"USC00291963","2019-05-25","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  156",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,"  133",",,7","  289",",,7","  194",",,7,0800","  212",",,7",,,,,,,"  167",",,7",,,"  267",",,7",,,,,,,,,,,,
"USC00291963","2019-05-26","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   66",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  139",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"  156",",,7","  278",",,7","  167",",,7,0800","  217",",,7",,,,,,,"  172",",,7",,,"  228",",,7",,,,,,,,,,,,
"USC00291963","2019-05-27","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   86",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  117",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,"  139",",,7","  261",",,7","  156",",,7,0800","  261",",,7",,,,,,,"  156",",,7",,,"  217",",,7",,,,,,,,,,,,
"USC00291963","2019-05-28","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  133",",,7",,,,,,,,,"  165",",,7,0800",,,,,,,,,"   94",",,7","  272",",,7","  172",",,7,0800","  285",",,7",,,,,,,"  150",",,7",,,"  239",",,7",,,,,,,,,,,,
"USC00291963","2019-05-29","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  100",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,"  100",",,7","  250",",,7","  128",",,7,0800","  270",",,7",,,,,,,"  144",",,7",,,"  244",",,7",,,,,,,,,,,,
"USC00291963","2019-05-30","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   72",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,"   89",",,7","  261",",,7","  150",",,7,0800","  164",",,7",,,,,,,"  156",",,7",,,"  222",",,7",,,,,,,,,,,,
"USC00291963","2019-05-31","34.5988","-103.2161","1351.8","CLOVIS 13 N, NM US","   89",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   89",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,"   94",",,7","  250",",,7","  156",",,7,0800","  206",",,7",,,,,,,"  150",",,7",,,"  256",",,7",,,,,,,,,,,,
