"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00207275","2020-05-26","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   10",",,N,0730",,,"    0",",,H,0730","  172",",,H","   78",",,H",,,,,,,"   78",",,H,0730",,,,,,,,,,,,,,
"USC00207275","2020-05-27","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,N,0730","    0",",,N","    0",",,H,0730","  250",",,H","   78",",,H",,,,,,,"  106",",,H,0730",,,,,,,,,,,,,,
"USC00207275","2020-05-28","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,N,0730","    0",",,N","    0",",,H,0730","  272",",,H","  106",",,H",,,,,,,"  156",",,H,0730",,,,,,,,,,,,,,
"USC00207275","2020-05-29","45.8608","-84.7196","201.5","ST. IGNACE, MI US","  251",",,N,0730",,,"    0",",,H,0730","  183",",,H","  117",",,H",,,,,,,"  117",",,H,0730",,,,,,,,,,,,,,
"USC00207275","2020-05-30","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,N,0730","    0",",,N","    0",",,H,0730","  194",",,H","   67",",,H",,,,,,,"   72",",,H,0730",,,,,,,,,,,,,,
"USC00207275","2020-05-31","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   15",",,N,0730",,,"    0",",,H,0730","  144",",,H","   17",",,H",,,,,,,"   61",",,H,0730",,,,,,,,,,,,,,
"USC00207275","2020-06-01","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,N,0730","    0",",,N","    0",",,H,0730","  144",",,H","   17",",,H",,,,,,,"   94",",,H,0730",,,,,,,,,,,,,,
"USC00207275","2020-06-02","45.8608","-84.7196","201.5","ST. IGNACE, MI US","   64",",,N,0730",,,"    0",",,H,0730","  200",",,H","   89",",,H",,,,,,,"   94",",,H,0730",,,,,,,,,,,,,,
"USC00207275","2020-06-03","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,N,0730","    0",",,N","    0",",,H,0730","  222",",,H","   94",",,H",,,,,,,"  117",",,H,0730",,,,,,,,,,,,,,
"USC00207275","2020-06-04","45.8608","-84.7196","201.5","ST. IGNACE, MI US","    0",",,N,0730","    0",",,N","    0",",,H,0730","  222",",,H","  100",",,H",,,,,,,"  106",",,H,0730",,,,,,,,,,,,,,
