"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00210989","2020-05-16","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  161",",,H","  -11",",,H",,,,,"  100",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-17","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  189",",,H","   39",",,H",,,,,"  111",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-18","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  200",",,H","   -6",",,H",,,,,"  139",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-19","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  206",",,H","    0",",,H",,,,,"  150",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-20","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  256",",,H","   28",",,H",,,,,"  200",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-21","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  250",",,H","   39",",,H",,,,,"  200",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-22","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  206",",,H","   72",",,H",,,,,"  172",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-23","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  228",",,H","  122",",,H",,,,,"  178",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-24","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  239",",,H","  100",",,H",,,,,"  222",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-25","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  239",",,H","  106",",,H",,,,,"  194",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-26","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    5",",,H,1900","    0",",,H,1900","    0",",,H,1900","  250",",,H","  128",",,H",,,,,"  217",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-27","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","  147",",,H,1900","    0",",,H,1900","    0",",,H,1900","  267",",,H","  150",",,H",,,,,"  244",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-28","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  244",",,H","   83",",,H",,,,,"  189",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-29","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  189",",,H","   78",",,H",,,,,"  122",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-30","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  144",",,H","    6",",,H",,,,,"  128",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-05-31","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  217",",,H","  -33",",,H",,,,,"  200",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-06-01","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","   41",",,H,1900","    0",",,H,1900","    0",",,H,1900","  211",",,H","   44",",,H",,,,,"  211",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-06-02","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  278",",,H","   83",",,H",,,,,"  250",",,H,1900",,,,,,,,,,,,,,,,
"USC00210989","2020-06-03","47.2472","-91.8624","452.9","BRIMSON 2 S, MN US","    0",",,H,1900","    0",",,H,1900","    0",",,H,1900","  256",",,H","   61",",,H",,,,,"  206",",,H,1900",,,,,,,,,,,,,,,,
