"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00024133","2019-12-17","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"  -38",",,W"," -171",",,W","   37",",,W",,,,,,,,,"   60",",,W","   40",",,W",,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-18","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"  -10",",,W"," -105",",,W","   46",",,W",,,,,,,,,"   50",",,W","   50",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-19","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   28",",,W"," -127",",,W","   22",",,W",,,,,,,,,"  190",",,W","  190",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-20","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   56",",,W","   11",",,W","   73",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-21","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   67",",,W","   -5",",,W","   43",",,W",,,,,,,,,"  170",",,W","  150",",,W",,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-22","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   56",",,W","  -49",",,W","   21",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-23","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"   72",",,W","   17",",,W","   37",",,W",,,,,,,,,"  200",",,W","  190",",,W",,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-24","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   61",",,W,2400",,,,,"   17",",,W","  -27",",,W","   16",",,W",,,,,,,,,"  310",",,W","  320",",,W",,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-25","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"  -10",",,W","  -49",",,W","   13",",,W",,,,,,,,,"  350",",,W","  350",",,W",,,"   36",",,W","   45",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-26","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"  -21",",,W","  -49",",,W","   13",",,W",,,,,,,,,"   10",",,W","   30",",,W",,,"   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-27","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"  -21",",,W","  -49",",,W","   25",",,W",,,,,,,,,"  270",",,W","  270",",,W",,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-28","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"  -27",",,W","  -49",",,W","   27",",,W",,,,,,,,,"  260",",,W","  260",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-29","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   30",",,W,2400",,,,,"  -21",",,W","  -60",",,W","   18",",,W",,,,,,,,,"   50",",,W","   50",",,W",,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-30","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"  -21",",,W"," -110",",,W","   20",",,W",,,,,,,,,"   60",",,W",,,,,"   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2019-12-31","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   28",",,W","  -55",",,W","   26",",,W",,,,,,,,,"  210",",,W","  200",",,W",,,"   94",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-01","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   53",",,W,2400",,,,,"   67",",,W","    6",",,W","   74",",,W",,,,,,,,,"  270",",,W","  270",",,W",,,"  139",",,W","  183",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-02","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   33",",,W","    6",",,W","   82",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-03","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   78",",,W","  -21",",,W","   32",",,W",,,,,,,,,"  210",",,W","  220",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-04","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"   56",",,W","  -21",",,W","   61",",,W",,,,,,,,,"  200",",,W","  250",",,W",,,"  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-05","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    8",",,W,2400",,,,,"   11",",,W","  -32",",,W","   28",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-06","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"   39",",,W","  -38",",,W","   47",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-07","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"  100",",,W","    6",",,W","   62",",,W",,,,,,,,,"  190",",,W","  180",",,W",,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-08","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    5",",,W,2400",,,,,"   56",",,W","  -10",",,W","   57",",,W",,,,,,,,,"  270",",,W","  270",",,W",,,"  103",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-09","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   13",",,W,2400",,,,,"    0",",,W","  -38",",,W","   60",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"  103",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-10","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"    6",",,W","  -93",",,W","   47",",,W",,,,,,,,,"  200",",,W","  210",",,W",,,"  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-11","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   28",",,W,2400",,,,,"   28",",,W","  -82",",,W","   49",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"  116",",,W","  143",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-12","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"   11",",,W","  -43",",,W","   60",",,W",,,,,,,,,"  210",",,W","  200",",,W",,,"  125",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-13","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   13",",,W,2400",,,,,"   11",",,W","  -43",",,W","   50",",,W",,,,,,,,,"  240",",,W","  250",",,W",,,"  148",",,W","  192",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-14","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    3",",,W,2400",,,,,"   22",",,W","  -38",",,W","   54",",,W",,,,,,,,,"  250",",,W","  240",",,W",,,"  139",",,W","  197",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-15","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"    6",",,W"," -105",",,W","   28",",,W",,,,,,,,,"   50",",,W","   50",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-16","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   61",",,W","  -60",",,W","   40",",,W",,,,,,,,,"  210",",,W","  230",",,W",,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-17","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   18",",,W,2400",,,,,"   28",",,W","  -77",",,W","   55",",,W",,,,,,,,,"  260",",,W","  250",",,W",,,"  116",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-18","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   28",",,W","  -77",",,W","   21",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-19","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"  -10",",,W","  -88",",,W","   47",",,W",,,,,,,,,"   50",",,W","   60",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-20","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   44",",,W","  -66",",,W","   50",",,W",,,,,,,,,"   50",",,W","   60",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-21","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    3",",,W,2400",,,,,"   89",",,W","   -5",",,W","   33",",,W",,,,,,,,,"  200",",,W","  220",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-22","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    3",",,W,2400",,,,,"   44",",,W","    6",",,W","   40",",,W",,,,,,,,,"  250",",,W","  240",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-23","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   83",",,W","  -16",",,W","   17",",,W",,,,,,,,,"  250",",,W","  260",",,W",,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-24","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   36",",,W,2400",,,,,"   61",",,W","   -5",",,W","   24",",,W",,,,,,,,,"   50",",,W","  260",",,W",,,"   63",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-25","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   78",",,W","  -21",",,W","   20",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-26","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   13",",,W,2400",,,,,"  111",",,W","   11",",,W","   37",",,W",,,,,,,,,"  240",",,W","  260",",,W",,,"  103",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-27","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   83",",,W","  -10",",,W","   59",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-28","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   71",",,W,2400",,,,,"   72",",,W","   11",",,W","   46",",,W",,,,,,,,,"  200",",,W","  270",",,W",,,"   67",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-29","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   33",",,W","    6",",,W","   38",",,W",,,,,,,,,"  250",",,W","  270",",,W",,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-30","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   25",",,W,2400",,,,,"   33",",,W","    0",",,W","   27",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-01-31","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   83",",,W","  -10",",,W","   26",",,W",,,,,,,,,"  210",",,W","  210",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-01","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"  133",",,W","  -16",",,W","   59",",,W",,,,,,,,,"  200",",,W","  210",",,W",,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-02","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"  106",",,W","  -43",",,W","   75",",,W",,,,,,,,,"  270",",,W","  250",",,W",,,"  112",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-03","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"  -10",",,W","  -99",",,W","   52",",,W",,,,,,,,,"  260",",,W","  270",",,W",,,"  116",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-04","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"  -21",",,W"," -132",",,W","   41",",,W",,,,,,,,,"  250",",,W","  260",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-05","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    5",",,W,2400",,,,,"   28",",,W","  -38",",,W","   60",",,W",,,,,,,,,"  240",",,W","  240",",,W",,,"   98",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-06","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"   89",",,W","   22",",,W","   76",",,W",,,,,,,,,"  270",",,W","  270",",,W",,,"  125",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-07","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"  106",",,W","   50",",,W","   83",",,W",,,,,,,,,"  260",",,W","  270",",,W",,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-08","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"   61",",,W","  -10",",,W","   72",",,W",,,,,,,,,"  250",",,W","  280",",,W",,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-09","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   33",",,W","  -49",",,W","   26",",,W",,,,,,,,,"  220",",,W","  210",",,W",,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-10","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   33",",,W","  -60",",,W","   18",",,W",,,,,,,,,"  260",",,W","  260",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-11","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   67",",,W","  -71",",,W","   42",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-12","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"   50",",,W","  -66",",,W","   26",",,W",,,,,,,,,"  270",",,W","  270",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-13","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"  100",",,W","  -32",",,W","   37",",,W",,,,,,,,,"  180",",,W","  180",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-14","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   56",",,W","  -32",",,W","   63",",,W",,,,,,,,,"  270",",,W","  290",",,W",,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-15","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    3",",,W,2400",,,,,"   72",",,W","  -49",",,W","   39",",,W",,,,,,,,,"  250",",,W","  280",",,W",,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-16","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","   53",",,W,2400",,,,,"   56",",,W","    0",",,W","   59",",,W",,,,,,,,,"  260",",,W","  250",",,W",,,"  103",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-17","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   17",",,W","  -43",",,W","   52",",,W",,,,,,,,,"  270",",,W","  270",",,W",,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-18","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   33",",,W","  -71",",,W","   25",",,W",,,,,,,,,"  210",",,W","  220",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-19","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   17",",,W","  -88",",,W","   42",",,W",,,,,,,,,"   70",",,W","   80",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-20","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   44",",,W"," -105",",,W","   64",",,W",,,,,,,,,"   50",",,W","   60",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-21","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   78",",,W","  -99",",,W","   40",",,W",,,,,,,,,"   60",",,W","   70",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-22","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   94",",,W","  -71",",,W","   38",",,W",,,,,,,,,"   50",",,W","   70",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-23","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"  128",",,W","  -88",",,W","   39",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"  139",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-24","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0","T,,W,2400",,,,,"   44",",,W","  -32",",,W","   78",",,W",,,,,,,,,"  260",",,W","  270",",,W",,,"  125",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-25","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"   50",",,W","  -93",",,W","   21",",,W",,,,,,,,,"  260",",,W","  260",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024133","2020-02-26","42.5416","-113.7661","1266.1","BURLEY MUNICIPAL AIRPORT, ID US","    0",",,W,2400",,,,,"  106",",,W","  -66",",,W","   13",",,W",,,,,,,,,"  310",",,W","  330",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
