"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00202691","2020-05-14","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  150",",,H","  -11",",,H",,,,,"   83",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-15","42.4669","-83.3625","219.5","FARMINGTON, MI US","  297",",,H,0730","    0",",,H","    0",",,H","  156",",,H","   72",",,H",,,,,"  144",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-16","42.4669","-83.3625","219.5","FARMINGTON, MI US","   18",",,H,0730","    0",",,H","    0",",,H","  217",",,H","  100",",,H",,,,,"  106",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-17","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  206",",,H","  106",",,H",,,,,"  111",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-18","42.4669","-83.3625","219.5","FARMINGTON, MI US","  102",",,H,0730","    0",",,H","    0",",,H","  139",",,H","  111",",,H",,,,,"  122",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-19","42.4669","-83.3625","219.5","FARMINGTON, MI US","  358",",,H,0730","    0",",,H","    0",",,H","  133",",,H","  117",",,H",,,,,"  128",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-20","42.4669","-83.3625","219.5","FARMINGTON, MI US","    3",",,H,0730","    0",",,H","    0",",,H","  194",",,H","   94",",,H",,,,,"  106",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-21","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  183",",,H","   89",",,H",,,,,"  111",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-22","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  217",",,H","  111",",,H",,,,,"  144",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-23","42.4669","-83.3625","219.5","FARMINGTON, MI US","   41",",,H,0730","    0",",,H","    0",",,H","  167",",,H","  133",",,H",,,,,"  144",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-24","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  228",",,H","  133",",,H",,,,,"  144",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-25","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  300",",,H","  144",",,H",,,,,"  178",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-26","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  300",",,H","  178",",,H",,,,,"  183",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-27","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  317",",,H","  167",",,H",,,,,"  178",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-28","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  272",",,H","  178",",,H",,,,,"  211",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-29","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  256",",,H","  178",",,H",,,,,"  183",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-30","42.4669","-83.3625","219.5","FARMINGTON, MI US","    8",",,H,0730","    0",",,H","    0",",,H","  211",",,H","  122",",,H",,,,,"  133",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-05-31","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  200",",,H","   56",",,H",,,,,"   61",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-06-01","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  178",",,H","   44",",,H",,,,,"   67",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-06-02","42.4669","-83.3625","219.5","FARMINGTON, MI US","   48",",,H,0730","    0",",,H","    0",",,H","  228",",,H","   67",",,H",,,,,"  144",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-06-03","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  311",",,H","  144",",,H",,,,,"  206",",,H,0730",,,,,,,,,,,,,,
"USC00202691","2020-06-04","42.4669","-83.3625","219.5","FARMINGTON, MI US","    0",",,H,0730","    0",",,H","    0",",,H","  278",",,H","  139",",,H",,,,,"  161",",,H,0730",,,,,,,,,,,,,,
