"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00487555","2020-02-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   11",",,7","  -78",",,7","  -72",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-10","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","    6",",,7","  -89",",,7","  -56",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-11","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   56",",,7"," -111",",,7","    6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","    6",",,7","  -67",",,7","  -67",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","    0",",,7"," -161",",,7","  -28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-14","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  122",",,7"," -122",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   61",",,7","  -94",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   72",",,7","  -78",",,7","   39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-17","43.245","-104.288","1185.7","REDBIRD, WY US","   23",",,7,1700","   76",",,7","   76",",,7,1700","   39",",,7","  -33",",,7","  -33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   25",",,7,1700","   17",",,7"," -117",",,7","  -22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-19","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   -6",",,7","  -83",",,7","  -83",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   44",",,7"," -178",",,7","   22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-21","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  111",",,7"," -150",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  122",",,7","  -94",",,7","   78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  100",",,7","  -94",",,7","   78",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-24","43.245","-104.288","1185.7","REDBIRD, WY US","   18",",,7,1700","   51",",,7","   51",",,7,1700","   78",",,7","  -56",",,7","    6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-25","43.245","-104.288","1185.7","REDBIRD, WY US","   15",",,7,1700","   51",",,7","  102",",,7,1700","    6",",,7","  -61",",,7","  -50",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","   33",",,7"," -217",",,7","   33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-27","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0",",,7","    0",",,7,1700","   56",",,7","  -33",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-28","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  111",",,7","  -39",",,7","  100",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-02-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  150",",,7","  -61",",,7","   83",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-01","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   83",",,7","  -28",",,7","    6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-02","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   83",",,7","  -94",",,7","   67",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","  117",",,7","   -6",",,7","   44",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  150",",,7","  -44",",,7","  122",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-05","43.245","-104.288","1185.7","REDBIRD, WY US","    0","T,,7,1700","    0","T,,7","    0",",,7,1700","  122",",,7","  -50",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-06","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  206",",,7","  -61",",,7","  133",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-07","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  211",",,7","  -39",",,7","  133",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  144",",,7","    0",",,7","   28",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  144",",,7","  -50",",,7","  122",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-10","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  122",",,7","   -6",",,7","  117",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-11","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  183",",,7","    0",",,7","  178",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-12","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  178",",,7","    0",",,7","   33",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-13","43.245","-104.288","1185.7","REDBIRD, WY US","    8",",,7,1700","   25",",,7","   25",",,7,1700","   33",",,7"," -106",",,7","  -11",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-14","43.245","-104.288","1185.7","REDBIRD, WY US","   53",",,7,1700","  127",",,7","  127",",,7,1700","   17",",,7","  -39",",,7","   17",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-15","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","   25",",,7,1700","  100",",,7","   -6",",,7","   94",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","   94",",,7","  -50",",,7","    6",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-17","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  161",",,7","  -33",",,7","  156",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-18","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  156",",,7","  -39",",,7","   61",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-19","43.245","-104.288","1185.7","REDBIRD, WY US","   25",",,7,1700","    0",",,7","    0",",,7,1700","   61",",,7","    0",",,7","    0",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-20","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","    0",",,7"," -106",",,7","  -22",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-21","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  150",",,7","  -94",",,7","  133",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  133",",,7","  -56",",,7","   83",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  167",",,7","  -83",",,7","  144",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-24","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","  -17",",,7","  161",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-25","43.245","-104.288","1185.7","REDBIRD, WY US","   15",",,7,1700","    0",",,7","    0",",,7,1700","  161",",,7","   17",",,7","  106",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-26","43.245","-104.288","1185.7","REDBIRD, WY US","   28",",,7,1700","    0",",,7","    0",",,7,1700","  128",",,7","    6",",,7","  106",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-27","43.245","-104.288","1185.7","REDBIRD, WY US","   41",",,7,1700","    0",",,7","    0",",,7,1700","  106",",,7","   28",",,7","   39",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-28","43.245","-104.288","1185.7","REDBIRD, WY US","    3",",,7,1700","    0",",,7","    0",",,7,1700","  122",",,7","  -22",",,7","   83",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  167",",,7","  -50",",,7","  139",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  189",",,7","   17",",,7","  183",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-03-31","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  206",",,7","   28",",,7","  167",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-02","43.245","-104.288","1185.7","REDBIRD, WY US","   74",",,H,1700","  127",",,H","  127",",,H,1700","   39",",,H"," -122",",,H"," -100",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-03","43.245","-104.288","1185.7","REDBIRD, WY US","    3",",,H,1700","    0",",,H","   76",",,H,1700","   22",",,H"," -239",",,H","   17",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  122",",,H","  -50",",,H","  117",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-10","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  222",",,H","  -56",",,H","  183",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-12","43.245","-104.288","1185.7","REDBIRD, WY US","  122",",,H,1700","  203",",,H","  152",",,H,1700","    0",",,H","  -67",",,H","  -28",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-13","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","  102",",,H,1700","  -28",",,H"," -156",",,H","  -28",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-23","43.245","-104.288","1185.7","REDBIRD, WY US","    5",",,H,1700","    0",",,H","    0",",,H,1700","  217",",,H","   39",",,H","  144",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-24","43.245","-104.288","1185.7","REDBIRD, WY US","   18",",,H,1700","    0",",,H","    0",",,H,1700","  144",",,H","   67",",,H","  139",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-25","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  189",",,H","  -17",",,H","  161",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-26","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  239",",,H","   22",",,H","  228",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-28","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  233",",,H","   17",",,H","  167",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  239",",,H","  -17",",,H","  233",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-04-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  294",",,H","   39",",,H","  272",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-03","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  222",",,H","   83",",,H","  217",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-04","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  217",",,H","   94",",,H","  117",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-08","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  183",",,H","  -39",",,H","  167",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-09","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  167",",,H","   33",",,H","  117",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-15","43.245","-104.288","1185.7","REDBIRD, WY US","    8",",,H,1700","    0",",,H","    0",",,H,1700","  206",",,H","   72",",,H","  172",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-16","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  172",",,H","   83",",,H","  161",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-22","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  289",",,H","   56",",,H","  289",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-23","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  289",",,H","  150",",,H","  183",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-29","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  272",",,H","   89",",,H","  256",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-30","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  256",",,H","  111",",,H","  206",",,H,1700",,,,,,,,,,,,,,,,,,
"USC00487555","2020-05-31","43.245","-104.288","1185.7","REDBIRD, WY US","    0",",,H,1700","    0",",,H","    0",",,H,1700","  350",",,H","  133",",,H","  339",",,H,1700",,,,,,,,,,,,,,,,,,
