"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00128723","2019-02-22","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,"   33",",I,7","   22",",,7",,,,,"   39",",,7","   33",",,7",,,,,,,,,,,,,,
"USC00128723","2019-02-23","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800",,,,,,,"   17",",,7","   28",",,7",,,,,"   28",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00128723","2019-02-24","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,"   28",",,7","   33",",,7",,,,,"   61",",,7","   61",",,7",,,,,,,,,,,,,,
"USC00128723","2019-02-25","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0800",,,,,,,"    0",",,7","   22",",,7",,,,,"   67",",,7","   56",",,7",,,,,,,,,,,,,,
"USC00128723","2019-02-26","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,"   56",",,7","   56",",,7",,,,,"   67",",,7","   61",",,7",,,,,,,,,,,,,,
"USC00128723","2019-02-27","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,"   50",",,7","   39",",,7",,,,,"   61",",,7","   50",",,7",,,,,,,,,,,,,,
"USC00128723","2019-02-28","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,"   39",",,7","   39",",,7",,,,,"   44",",,7","   44",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-01","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   17",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,"    0",",,7","   17",",,7",,,,,"   11",",I,7","   28",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-03-02","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,,,"   50",",,7","   39",",,7",,,,,"   61",",,7","   50",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-04","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"   25",",,7,0800","   25",",,7,0800","  -11",",,7",,,,,"    2",",,7",,,,,,,"    3",",,7",,,,,,,,," -117",",,7,0800",,,,,,,"    0",",,7","   28",",,7",,,,,"   39",",,7","   50",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-05","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","   44",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0800",,,,,,,"   28",",I,7","   33",",I,7",,,,,"   39",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-06","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","   25",",,7,0800","   44",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,,,"   -6",",,7","   11",",,7",,,,,"    6",",I,7","   22",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-03-08","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","   17",",,7"," -122",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,"   28",",,7","   17",",,7",,,,,"   44",",,7","   28",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-09","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,"    6",",,7","   22",",,7",,,,,"   17",",I,7","   39",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-10","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  257",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,"   39",",,7","   44",",,7",,,,,"   44",",,7","   56",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-11","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,"   17",",,7","   33",",,7",,,,,"   56",",I,7","   61",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-12","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,"   78",",I,7","   67",",,7",,,,,"   89",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-13","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,,,,"   61",",,7","   56",",,7",,,,,"   72",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-15","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  239",",,7","   33",",,7",,,"    2",",,7",,,,,,,"   20",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,"  139",",I,7","  117",",I,7",,,,,"  150",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-16","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,,,"   83",",,7","   94",",,7",,,,,"   89",",I,7","  100",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-03-17","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  128",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,,,"   94",",I,7","   89",",,7",,,,,"  100",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-18","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,,,"   17",",,7","   44",",,7",,,,,"   78",",I,7","   89",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-19","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,"   83",",,7","   78",",,7",,,,,"   94",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-20","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,"   83",",I,7","   78",",I,7",,,,,"   94",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-21","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,,,"   50",",,7","   56",",,7",,,,,"   61",",I,7","   67",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-03-23","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  128",",,7","  -39",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,"  100",",,7","   78",",,7",,,,,"  111",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-24","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,"  100",",,7","   89",",,7",,,,,"  111",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-25","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,,,"   78",",,7","   78",",,7",,,,,"   89",",I,7","   89",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-03-26","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,,,"  117",",,7","  100",",I,7",,,,,"  128",",,7","  106",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-27","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,"  106",",,7","   94",",,7",,,,,"  117",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-28","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,"   94",",,7","   83",",,7",,,,,"  100",",I,7","   89",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-03-29","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  262",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,"  139",",I,7","  122",",I,7",,,,,"  150",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00128723","2019-03-31","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  222",",,7","  -22",",,7",,,"    2",",,7",,,,,,,"  445",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,"  128",",,7","  122",",,7",,,,,"  139",",,7","  128",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-02","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  222",",,7","  -39",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,"  106",",,7","  100",",,7",,,,,"  117",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-03","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,"  122",",,7","  111",",,7",,,,,"  133",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-04","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,"  117",",,7","  111",",,7",,,,,"  128",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-05","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,"  106",",,7","  111",",,7",,,,,"  117",",I,7","  122",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-06","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,"  156",",I,7","  122",",,7",,,,,"  167",",,7","  133",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-07","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,,"  167",",,7","  133",",,7",,,,,"  178",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-08","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,"  150",",,7,0800",,,,,,,"  128",",,7","  139",",,7",,,,,"  178",",I,7","  167",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-09","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,"  194",",I,7","  167",",,7",,,,,"  200",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-10","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,"  189",",,7","  172",",,7",,,,,"  200",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-12","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  272",",,7","  -33",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,"  178",",,7","  161",",,7",,,,,"  189",",,7","  172",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-13","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,"   94",",,7","  128",",,7",,,,,"  172",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-14","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  236",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,"   39",",,7",,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,,,"   83",",,7","  122",",,7",,,,,"  167",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-15","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,"    6",",,7",,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,,"   67",",,7","  100",",,7",,,,,"  167",",,7","  172",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-16","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  183",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,"  161",",,7","  150",",,7",,,,,"  178",",,7","  167",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-17","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,"  178",",,7","  156",",,7",,,,,"  189",",,7","  167",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-18","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  193",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7",,,,,,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,"  178",",I,7","  161",",,7",,,,,"  189",",,7","  167",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-19","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,"  139",",,7","  161",",,7",,,,,"  150",",I,7","  172",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-22","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  244",",,7","   11",",,7",,,"    3",",,7",,,,,,,"  165",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,"  239",",I,7","  150",",,7",,,,,"  250",",,7","  161",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-23","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,"  200",",I,7","  167",",,7",,,,,"  206",",I,7","  178",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-24","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,"  172",",,7","  156",",,7",,,,,"  178",",I,7","  167",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-25","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,,"  128",",,7","  139",",,7",,,,,"  139",",I,7","  150",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-04-26","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,,,"  239",",I,7","  194",",I,7",,,,,"  250",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-27","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,"  178",",I,7","  194",",I,7",,,,,"  189",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-28","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,,,"  122",",,7","  139",",,7",,,,,"  133",",I,7","  150",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-04-29","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  234",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,"  100",",,7","  133",",,7",,,,,"  156",",,7","  167",",,7",,,,,,,,,,,,,,
"USC00128723","2019-04-30","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,"  156",",,7","  172",",,7",,,,,"  167",",I,7","  183",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-01","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   86",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,"  178",",I,7","  167",",,7",,,,,"  189",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-02","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7",,,,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,"  183",",,7","  167",",,7",,,,,"  194",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-03","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,"  167",",,7","  172",",,7",,,,,"  172",",I,7","  183",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-04","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   84",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,"  189",",I,7","  178",",,7",,,,,"  200",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-05","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,,,"  144",",,7","  161",",,7",,,,,"  156",",,7","  172",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-06","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7",,,,,,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00128723","2019-05-08","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7",,,,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,"  228",",,7","  200",",,7",,,,,"  239",",,7","  211",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-10","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,"  239",",,7","  206",",,7",,,,,"  250",",,7","  217",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-13","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,"    3",",,7",,,,,,,"   66",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,"  167",",,7","  172",",,7",,,,,"  178",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-14","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800",,,,,,,"  172",",,7","  167",",,7",,,,,"  178",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-15","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,"  183",",,7","  178",",,7",,,,,"  194",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-20","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US",,,"    0",",,7,0800","    0",",,7,0800","  317",",,7","  106",",,7",,,"    5",",,7",,,,,,,"   58",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,"  261",",I,7","  233",",I,7",,,,,"  272",",,7","  244",",,7",,,,,,,,,,,,,,
"USC00128723","2019-05-21","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,"  178",",,7","  194",",,7",,,,,"  189",",I,7","  206",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-05-22","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  155",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,"  144",",,7","  167",",,7",,,,,"  156",",I,7","  178",",I,7",,,,,,,,,,,,,,
"USC00128723","2019-05-23","39.4708","-87.408","154.5","TERRE HAUTE INDIANA STATE, IN US","  122",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,"  228",",,7","  200",",,7",,,,,"  239",",I,7","  211",",,7",,,,,,,,,,,,,,
