"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT17","WT17_ATTRIBUTES"
"USC00231801","2019-12-14","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   81",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -39",",,7",,,"  -33",",,7,2400",,,,,"   22",",,7","   28",",,7",,,"   50",",,7","   50",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-15","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -33",",,7","  -56",",,7",,,"  -50",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   22",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-16","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   91",",,7,0700","   89",",,7,0700","  102",",,7,0700","  -33",",,7","  -61",",,7",,,"  -56",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   17",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-17","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   36",",,7,0700","   51",",,7,0700","  152",",,7,0700","  -39",",,7"," -100",",,7",,,"  -61",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   17",",,7","   17",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00231801","2019-12-18","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","    6",",,7","  -83",",,7",,,"  -22",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   17",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-19","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","  106",",,7","  -28",",,7",,,"   44",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   22",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-20","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   94",",,7","    6",",,7",,,"   28",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   44",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-21","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0","T,,7,0700","  117",",,7","  -11",",,7",,,"   50",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   56",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-22","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   -6",",,7",,,"   44",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   67",",,7","   50",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-23","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  -11",",,7",,,"   78",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   72",",,7","   61",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-24","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   56",",,7",,,"  111",",,7,2400",,,,,"   22",",,7","   28",",,7",,,"   83",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-25","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   83",",,7",,,"  144",",,7,2400",,,,,"   50",",,7","   50",",,7",,,"  106",",,7","   89",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-26","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   17",",,7",,,"   17",",,7,2400",,,,,"   50",",,7","   56",",,7",,,"   72",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-27","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","    6",",,7",,,"   56",",,7,2400",,,,,"   50",",,7","   56",",,7",,,"   72",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-28","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   44",",,7",,,"  117",",,7,2400",,,,,"   56",",,7","   61",",,7",,,"  106",",,7","  100",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-29","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  251",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   17",",,7",,,"   17",",,7,2400",,,,,"   67",",,7","   72",",,7",,,"  106",",,7","  106",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-30","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","   17",",,7","    0",",,7",,,"    6",",,7,2400",,,,,"   22",",,7","   28",",,7",,,"   67",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2019-12-31","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","   50",",,7","  -11",",,7",,,"   11",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   44",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-01","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -11",",,7",,,"   72",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   50",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-02","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   44",",,7",,,"   78",",,7,2400",,,,,"   22",",,7","   28",",,7",,,"   72",",,7","   67",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-03","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   17",",,7",,,"   17",",,7,2400",,,,,"   33",",,7","   39",",,7",,,"   56",",,7","   61",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-04","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","    0",",,7",,,"   11",",,7,2400",,,,,"   22",",,7","   28",",,7",,,"   50",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-05","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","    0",",,7",,,"   33",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   56",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-06","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -56",",,7",,,"   33",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   44",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-07","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","   -6",",,7",,,"   50",",,7,2400",,,,,"   17",",,7","   17",",,7",,,"   50",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-08","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -22",",,7",,,"   72",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   39",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-09","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   67",",,7",,,"  117",",,7,2400",,,,,"   22",",,7","   22",",,7",,,"   83",",,7","   78",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-10","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   11",",,7",,,"   11",",,7,2400",,,,,"   72",",,7","   72",",,7",,,"  100",",,7","   94",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-11","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  549",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","  -61",",,7",,,"  -61",",,7,2400",,,,,"   22",",,7","   33",",,7",,,"   72",",,7","   78",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00231801","2020-01-12","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   46",",,7,0700","   46",",,7,0700","   51",",,7,0700","  -11",",,7","  -61",",,7",,,"  -11",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   22",",,7","   28",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-13","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   39",",,7","  -11",",,7",,,"   39",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   33",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-14","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   28",",,7",,,"  100",",,7,2400",,,,,"   28",",,7","   28",",,7",,,"   83",",,7","   67",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-15","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -22",",,7",,,"  -22",",,7,2400",,,,,"   50",",,7","   56",",,7",,,"   94",",,7","   89",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-16","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -22",",,7","  -83",",,7",,,"  -50",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   50",",,7","   56",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-17","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0","T,,7,0700","    0","T,,7,0700","   11",",,7","  -56",",,7",,,"    6",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   17",",,7","   22",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00231801","2020-01-18","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  330",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   56",",,7","  -56",",,7",,,"  -50",",,7,2400",,,,,"   17",",,7","   17",",,7",,,"   39",",,7","   39",",,7",,,,,,,"    1",",,7",,,"    1",",,7",,,,
"USC00231801","2020-01-19","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -50",",,7"," -122",",,7",,," -111",",,7,2400",,,,,"   11",",,7","   11",",,7",,,"   22",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-20","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -83",",,7"," -117",",,7",,," -100",",,7,2400",,,,,"    6",",,7","    6",",,7",,,"   11",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-21","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   10",",,7,0700","   13",",,7,0700","   25",",,7,0700","    0",",,7"," -106",",,7",,,"  -17",",,7,2400",,,,,"    6",",,7","    6",",,7",,,"    6",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-22","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   11",",,7","  -22",",,7",,,"    0",",,7,2400",,,,,"    6",",,7","    6",",,7",,,"    6",",,7","    6",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-23","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   43",",,7,0700","   13",",,7,0700","   25",",,7,0700","   17",",,7","    0",",,7",,,"    0",",,7,2400",,,,,"    6",",,7","    6",",,7",,,"    6",",,7","   11",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00231801","2020-01-24","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  170",",,7,0700","  152",",,7,0700","  152",",,7,0700","   11",",,7","    0",",,7",,,"    6",",,7,2400",,,,,"    6",",,7","    6",",,7",,,"    6",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-25","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    5",",,7,0700","    0","T,,7,0700","  152",",,7,0700","    6",",,7","  -33",",,7",,,"  -11",",,7,2400",,,,,"    6",",,7","   11",",,7",,,"    6",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-26","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","   44",",,7","  -39",",,7",,,"  -17",",,7,2400",,,,,"    6",",,7","   11",",,7",,,"    6",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-27","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","   11",",,7","  -22",",,7",,,"   -6",",,7,2400",,,,,"    6",",,7","   11",",,7",,,"    6",",,7","   11",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00231801","2020-01-28","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0","T,,7,0700","   25",",,7,0700","   -6",",,7","  -17",",,7",,,"  -11",",,7,2400",,,,,"    6",",,7","   11",",,7",,,"   11",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-29","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    5",",,7,0700","    5",",,7,0700","   25",",,7,0700","    0",",,7","  -28",",,7",,,"  -17",",,7,2400",,,,,"   11",",,7","   11",",,7",,,"   11",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-30","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0","T,,7,0700","   25",",,7,0700","   22",",,7","  -22",",,7",,,"    0",",,7,2400",,,,,"   11",",,7","   11",",,7",,,"   11",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-01-31","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0","T,,7,0700","   56",",,7","    0",",,7",,,"   28",",,7,2400",,,,,"   11",",,7","   11",",,7",,,"   17",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-01","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","    6",",,7",,,"   67",",,7,2400",,,,,"   17",",,7","   17",",,7",,,"   44",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-02","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   61",",,7",,,"   78",",,7,2400",,,,,"   28",",,7","   28",",,7",,,"   89",",,7","   78",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-03","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   44",",,7",,,"   44",",,7,2400",,,,,"   39",",,7","   44",",,7",,,"  100",",,7","   89",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-04","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","   -6",",,7",,,"    0",",,7,2400",,,,,"   22",",,7","   28",",,7",,,"   67",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-05","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   15",",,7,0700","    0","T,,7,0700","    0",",,7,0700","    0",",,7","  -39",",,7",,,"  -39",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   22",",,7","   28",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00231801","2020-02-06","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   74",",,7,0700","  114",",,7,0700","  127",",,7,0700","    0",",,7","  -61",",,7",,,"  -61",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   17",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-07","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","    6",",,7","  -78",",,7",,,"  -22",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   17",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-08","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    8",",,7,0700","    0","T,,7,0700","   76",",,7,0700","   22",",,7","  -44",",,7",,,"   17",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   28",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-09","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   13",",,7,0700","    0",",,7,0700","   25",",,7,0700","   89",",,7","   11",",,7",,,"   11",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   39",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-10","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   66",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","  -22",",,7",,,"    6",",,7,2400",,,,,"   28",",,7","   33",",,7",,,"   72",",,7","   61",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-11","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","    0",",,7",,,"    0",",,7,2400",,,,,"   28",",,7","   33",",,7",,,"   67",",,7","   61",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-12","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","    0",",,7",,,"    6",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   28",",,7","   33",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-13","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  140",",,7,0700","   89",",,7,0700","   76",",,7,0700","    6",",,7"," -156",",,7",,," -150",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   28",",,7","   22",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00231801","2020-02-14","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","  -22",",,7"," -189",",,7",,,"  -33",",,7,2400",,,,,"    6",",,7","   11",",,7",,,"   11",",,7","   17",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-15","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   51",",,7,0700","   50",",,7","  -39",",,7",,,"  -17",",,7,2400",,,,,"    6",",,7","    6",",,7",,,"    6",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-16","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","  106",",,7","  -50",",,7",,,"   50",",,7,2400",,,,,"    6",",,7","    6",",,7",,,"   17",",,7","   11",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-17","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   44",",,7",,,"   56",",,7,2400",,,,,"   11",",,7","   11",",,7",,,"   39",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-18","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","  -11",",,7",,,"  -11",",,7,2400",,,,,"   28",",,7","   28",",,7",,,"   78",",,7","   67",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-19","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","  -39",",,7",,,"  -17",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   72",",,7","   61",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-20","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -11",",,7","  -78",",,7",,,"  -78",",,7,2400",,,,,"   11",",,7","   17",",,7",,,"   56",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-21","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7"," -100",",,7",,,"    6",",,7,2400",,,,,"    6",",,7","   11",",,7",,,"   28",",,7","   22",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-22","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","  -22",",,7",,,"   67",",,7,2400",,,,,"    6",",,7","   11",",,7",,,"   50",",,7","   39",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-23","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   56",",,7",,,"   94",",,7,2400",,,,,"   17",",,7","   17",",,7",,,"  100",",,7","   89",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-24","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   89",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","   33",",,7",,,"   39",",,7,2400",,,,,"   61",",,7","   61",",,7",,,"   67",",,7","   67",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-25","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","  180",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","   39",",,7","    0",",,7",,,"    0",",,7,2400",,,,,"   44",",,7","   44",",,7",,,"   61",",,7","   61",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-26","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","   33",",,7,0700","   20",",,7,0700","   25",",,7,0700","   28",",,7","  -22",",,7",,,"  -22",",,7,2400",,,,,"   33",",,7","   33",",,7",,,"   56",",,7","   56",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-27","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","   61",",,7","  -44",",,7",,,"   17",",,7,2400",,,,,"   22",",,7","   22",",,7",,,"   67",",,7","   61",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-28","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -22",",,7",,,"    6",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"   83",",,7","   72",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-02-29","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","  133",",,7","  -39",",,7",,,"   89",",,7,2400",,,,,"   17",",,7","   22",",,7",,,"  100",",,7","   83",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-03-01","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   78",",,7",,,"  133",",,7,2400",,,,,"   39",",,7","   39",",,7",,,"  111",",,7","  100",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-03-02","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   28",",,7",,,"   61",",,7,2400",,,,,"   56",",,7","   61",",,7",,,"  128",",,7","  111",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-03-03","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   33",",,7",,,"   83",",,7,2400",,,,,"   39",",,7","   44",",,7",,,"  128",",,7","  111",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-03-04","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   61",",,7",,,"   61",",,7,2400",,,,,"   44",",,7","   50",",,7",,,"  117",",,7","  106",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-03-05","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   33",",,7",,,"   50",",,7,2400",,,,,"   33",",,7","   44",",,7",,,"  122",",,7","  106",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-03-06","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","    0",",,7",,,"   39",",,7,2400",,,,,"   28",",,7","   33",",,7",,,"  122",",,7","   94",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-03-07","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   17",",,7",,,"  106",",,7,2400",,,,,"   22",",,7","   28",",,7",,,"  122",",,7","  100",",,7",,,,,,,,,,,,,,,,
"USC00231801","2020-03-08","38.94243","-92.32044","234.7","COLUMBIA U OF M, MO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   72",",,7",,,"  156",",,7,2400",,,,,"   44",",,7","   50",",,7",,,"  133",",,7","  111",",,7",,,,,,,,,,,,,,,,
