"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00150397","2019-08-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  317",",,7","  183",",,7",,,,,,,,,"  283",",,7,1800",,,"  272",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  178",",,7",,,,,,,,,"  283",",,7,1800",,,"  278",",,7",,,"  333",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  322",",,7","  172",",,7",,,,,,,,,"  311",",,7,1800",,,"  272",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  183",",,7",,,,,,,,,"  300",",,7,1800",,,"  278",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  300",",,7","  189",",,7",,,,,,,,,"  300",",,7,1800",,,"  278",",,7",,,"  333",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  172",",,7",,,,,,,,,"  300",",,7,1800",,,"  267",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  328",",,7","  183",",,7",,,,,,,,,"  317",",,7,1800",,,"  278",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  317",",,7","  183",",,7",,,,,,,,,"  300",",,7,1800",,,"  278",",,7",,,"  333",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  317",",,7","  167",",,7",,,,,,,,,"  306",",,7,1800",,,"  278",",,7",,,"  333",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  306",",,7","  172",",,7",,,,,,,,,"  294",",,7,1800",,,"  278",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  317",",,7","  206",",,7",,,,,,,,,"  311",",,7,1800",,,"  278",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  172",",,7",,,,,,,,,"  283",",,7,1800",,,"  272",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  161",",,7",,,,,,,,,"  300",",,7,1800",,,"  267",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  163",",,7,1800",,,,,"  317",",,7","  178",",,7",,,,,,,,,"  306",",,7,1800",,,"  272",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  339",",,7","  206",",,7",,,,,,,,,"  328",",,7,1800",,,"  278",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  350",",,7","  217",",,7",,,,,,,,,"  344",",,7,1800",,,"  278",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  127",",,7,1800",,,,,"  350",",,7","  211",",,7",,,,,,,,,"  222",",,7,1800",,,"  294",",,7",,,"  328",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  322",",,7","  222",",,7",,,,,,,,,"  244",",,7,1800",,,"  278",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"  300",",,7","  189",",,7",,,,,,,,,"  244",",,7,1800",,,"  278",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    8",",,7,1800",,,,,"  250",",,7","  200",",,7",,,,,,,,,"  200",",,7,1800",,,"  267",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  272",",,7","  139",",,7",,,,,,,,,"  239",",,7,1800",,,"  239",",,7",,,"  283",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  283",",,7","  156",",,7",,,,,,,,,"  239",",,7,1800",,,"  250",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  411",",,7,1800",,,,,"  239",",,7","  200",",,7",,,,,,,,,"  206",",,7,1800",,,"  250",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    3",",,7,1800",,,,,"  278",",,7","  200",",,7",,,,,,,,,"  278",",,7,1800",,,"  239",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  254",",,7,1800",,,,,"  278",",,7","  161",",,7",,,,,,,,,"  256",",,7,1800",,,"  267",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  283",",,7","  117",",,7",,,,,,,,,"  278",",,7,1800",,,"  233",",,7",,,"  283",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  172",",,7",,,,,,,,,"  239",",,7,1800",,,"  244",",,7",,,"  289",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-08-31","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  322",",,7","  172",",,7",,,,,,,,,"  294",",,7,1800",,,"  256",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  189",",,7",,,,,,,,,"  306",",,7,1800",,,"  256",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  183",",,7",,,,,,,,,"  300",",,7,1800",,,"  261",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  167",",,7",,,,,,,,,"  306",",,7,1800",,,"  261",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  306",",,7","  156",",,7",,,,,,,,,"  261",",,7,1800",,,"  267",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  306",",,7","  156",",,7",,,,,,,,,"  261",",,7,1800",,,"  261",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  306",",,7","  128",",,7",,,,,,,,,"  306",",,7,1800",,,"  250",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  306",",,7","  156",",,7",,,,,,,,,"  244",",,7,1800",,,"  256",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  272",",,7","  128",",,7",,,,,,,,,"  244",",,7,1800",,,"  244",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  317",",,7","  167",",,7",,,,,,,,,"  311",",,7,1800",,,"  250",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  356",",,7","  183",",,7",,,,,,,,,"  333",",,7,1800",,,"  261",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  339",",,7","  211",",,7",,,,,,,,,"  322",",,7,1800",,,"  278",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  339",",,7","  144",",,7",,,,,,,,,"  328",",,7,1800",,,"  278",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  152",",,7,1800",,,,,"  333",",,7","  200",",,7",,,,,,,,,"  256",",,7,1800",,,"  278",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  289",",,7","  172",",,7",,,,,,,,,"  272",",,7,1800",,,"  267",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  328",",,7","  139",",,7",,,,,,,,,"  278",",,7,1800",,,"  256",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  344",",,7","  172",",,7",,,,,,,,,"  306",",,7,1800",,,"  261",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  317",",,7","  189",",,7",,,,,,,,,"  294",",,7,1800",,,"  272",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  306",",,7","  189",",,7",,,,,,,,,"  294",",,7,1800",,,"  261",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  161",",,7",,,,,,,,,"  289",",,7,1800",,,"  267",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  306",",,7","  189",",,7",,,,,,,,,"  294",",,7,1800",,,"  261",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  317",",,7","  178",",,7",,,,,,,,,"  283",",,7,1800",,,"  261",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  311",",,7","  167",",,7",,,,,,,,,"  233",",,7,1800",,,"  256",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"  289",",,7","  194",",,7",,,,,,,,,"  278",",,7,1800",,,"  261",",,7",,,"  283",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  283",",,7","  106",",,7",,,,,,,,,"  244",",,7,1800",,,"  239",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  278",",,7","  106",",,7",,,,,,,,,"  278",",,7,1800",,,"  233",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  283",",,7","  200",",,7",,,,,,,,,"  261",",,7,1800",,,"  256",",,7",,,"  283",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  328",",,7","  133",",,7",,,,,,,,,"  311",",,7,1800",,,"  239",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  328",",,7","  222",",,7",,,,,,,,,"  311",",,7,1800",,,"  256",",,7",,,"  289",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  344",",,7","  200",",,7",,,,,,,,,"  278",",,7,1800",,,"  261",",,7",,,"  289",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-09-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  350",",,7","  206",",,7",,,,,,,,,"  339",",,7,1800",,,"  267",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  344",",,7","  200",",,7",,,,,,,,,"  328",",,7,1800",,,"  267",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  344",",,7","  189",",,7",,,,,,,,,"  339",",,7,1800",,,"  267",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  350",",,7","  183",",,7",,,,,,,,,"  328",",,7,1800",,,"  267",",,7",,,"  294",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  328",",,7","  139",",,7",,,,,,,,,"  228",",,7,1800",,,"  256",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  294",",,7","  100",",,7",,,,,,,,,"  294",",,7,1800",,,"  233",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   64",",,7,1800",,,,,"  294",",,7","  183",",,7",,,,,,,,,"  206",",,7,1800",,,"  244",",,7",,,"  272",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  638",",,7,1800",,,,,"  206",",,7","  111",",,7",,,,,,,,,"  156",",,7,1800",,,"  211",",,7",,,"  244",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  217",",,7","   61",",,7",,,,,,,,,"  206",",,7,1800",,,"  183",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  211",",,7","  100",",,7",,,,,,,,,"  139",",,7,1800",,,"  194",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  261",",,7","  122",",,7",,,,,,,,,"  211",",,7,1800",,,"  194",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   84",",,7,1800",,,,,"  228",",,7","  161",",,7",,,,,,,,,"  194",",,7,1800",,,"  183",",,7",,,"  217",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  194",",,7","   56",",,7",,,,,,,,,"  128",",,7,1800",,,"  178",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  183",",,7","    6",",,7",,,,,,,,,"  144",",,7,1800",,,"  161",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-14","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  217",",,7","   61",",,7",,,,,,,,,"  211",",,7,1800",,,"  156",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-15","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  228",",,7","   56",",,7",,,,,,,,,"  222",",,7,1800",,,"  367",",G,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-16","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  333",",,7,1800",,,,,"  222",",,7","   83",",,7",,,,,,,,,"   94",",,7,1800",,,"  172",",,7",,,"  194",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00150397","2019-10-17","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  144",",,7","   11",",,7",,,,,,,,,"  139",",,7,1800",,,"  167",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-18","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  172",",,7","   11",",,7",,,,,,,,,"  150",",,7,1800",,,"  144",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-19","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  228",",,7","   56",",,7",,,,,,,,,"  178",",,7,1800",,,"  122",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-20","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  217",",,7","  122",",,7",,,,,,,,,"  161",",,7,1800",,,"  172",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-21","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    5",",,7,1800",,,,,"  233",",,7","  122",",,7",,,,,,,,,"  183",",,7,1800",,,"  178",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-22","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  183",",,7","  106",",,7",,,,,,,,,"  156",",,7,1800",,,"  172",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-23","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  183",",,7","   28",",,7",,,,,,,,,"  172",",,7,1800",,,"  144",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-24","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  217",",,7","   56",",,7",,,,,,,,,"  211",",,7,1800",,,"  144",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-25","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  211",",,7","   61",",,7",,,,,,,,,"  139",",,7,1800",,,"  156",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-26","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  193",",,7,1800",,,,,"  183",",,7","  106",",,7",,,,,,,,,"  183",",,7,1800",,,"  139",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-27","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   97",",,7,1800",,,,,"  189",",,7","  111",",,7",,,,,,,,,"  183",",,7,1800",,,"  144",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-28","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  217",",,7","   56",",,7",,,,,,,,,"  206",",,7,1800",,,"  156",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-29","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  206",",,7","   89",",,7",,,,,,,,,"  144",",,7,1800",,,"  167",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-30","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  485",",,7,1800",,,,,"  150",",,7","  106",",,7",,,,,,,,,"  150",",,7,1800",,,"  156",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-10-31","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  287",",,7,1800",,,,,"  167",",,7","   17",",,7",,,,,,,,,"   17",",,7,1800",,,"  139",",,7",,,"  167",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-01","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   83",",,7","  -33",",,7",,,,,,,,,"   78",",,7,1800",,,"  106",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-02","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  122",",,7","  -33",",,7",,,,,,,,,"  111",",,7,1800",,,"  106",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-03","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  122",",,7","  -17",",,7",,,,,,,,,"  100",",,7,1800",,,"  100",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-04","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  161",",,7","   11",",,7",,,,,,,,,"  128",",,7,1800",,,"  100",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-05","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  128",",,7","   11",",,7",,,,,,,,,"  106",",,7,1800",,,"  117",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-06","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  161",",,7","  -17",",,7",,,,,,,,,"  144",",,7,1800",,,"  100",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-07","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","  183",",,7,1800",,,,,"  144",",,7","   28",",,7",,,,,,,,,"   28",",,7,1800",,,"  111",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-08","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   33",",,7","  -61",",,7",,,,,,,,,"   -6",",,7,1800",,,"   83",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-09","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"   94",",,7","  -50",",,7",,,,,,,,,"   72",",,7,1800",,,"   78",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-10","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"  172",",,7","   33",",,7",,,,,,,,,"  150",",,7,1800",,,"   78",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-11","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0","T,,7,1800",,,,,"  161",",,7","   78",",,7",,,,,,,,,"   78",",,7,1800",,,"   78",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-12","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","   79",",,7,1800",,,,,"   78",",,7","  -78",",,7",,,,,,,,,"  -61",",,7,1800",,,"   83",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00150397","2019-11-13","37.8194","-85.3847","237.7","BARDSTOWN 5 E, KY US","    0",",,7,1800",,,,,"    6",",,7"," -111",",,7",,,,,,,,,"    0",",,7,1800",,,"   67",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
