"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013873","2020-01-17","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   39",",,W",,,,,"   33",",,W",,,,,,,,,,,"   96","H,,S",,,,,,,"   90",",,W","  110",",,W",,,,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-18","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","   64",",,W,2400",,,"    0",",,H","   83",",,W","   39",",,W",,,,,"   21",",,W",,,,,,,,,,,"   58","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-19","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","   10",",,W,2400",,,"    0",",,H","  111",",,W","   17",",,W",,,,,"   41",",,W",,,,,,,,,,,"   78","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,,,,,"   76",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-20","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","   72",",,W","  -27",",,W",,,,,"   21",",,W",,,,,,,,,,,"   22","H,,S",,,,,,,"  320",",,W","  300",",,W",,,,,,,,,,,"   54",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-21","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","   67",",,W","  -32",",,W",,,,,"   29",",,W",,,,,,,,,,,"   12","H,,S",,,,,,,"   70",",,W","   50",",,W",,,,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-22","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","  -60",",,W",,,,,"   31",",,W",,,,,,,,,,,"   11","H,,S",,,,,,,"   80",",,W","   90",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-23","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    8",",,W,2400","    0",",,H","    0",",,H","  100",",,W","   22",",,W",,,,,"   47",",,W",,,,,,,,,,,"   48","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-24","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  295",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   50",",,W",,,,,"   26",",,W",,,,,,,,,,,"   68","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-25","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","   39",",,W",,,,,"   37",",,W",,,,,,,,,,,"   73","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-26","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   17",",,W",,,,,"   27",",,W",,,,,,,,,,,"   65","H,,S",,,,,,,"  270",",,W","  290",",,W",,,,,,,,,,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-27","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   61",",,W",,,,,"   23",",,W",,,,,,,,,,,"   98","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-28","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   22",",,W",,,,,"   16",",,W",,,,,,,,,,,"   88","H,,S",,,,,,,"  320",",,W","  340",",,W",,,,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-29","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","   11",",,W",,,,,"   22",",,W",,,,,,,,,,,"   74","H,,S",,,,,,,"   50",",,W","   50",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-30","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   22",",,W",,,,,"   28",",,W",,,,,,,,,,,"   75","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-01-31","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","   66",",,W,2400",,,"    0",",,H","   50",",,W","   33",",,W",,,,,"   34",",,W",,,,,,,,,,,"   48","H,,S",,,,,,,"   60",",,W","   80",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-01","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   44",",,W",,,,,"   22",",,W",,,,,,,,,,,"   68","H,,S",,,,,,,"  280",",,W","  290",",,W",,,,,,,,,,,"   67",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-02","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   39",",,W",,,,,"   36",",,W",,,,,,,,,,,"   94","H,,S",,,,,,,"  260",",,W","  280",",,W",,,,,,,,,,,"   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-03","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   39",",,W",,,,,"   25",",,W",,,,,,,,,,,"  139","H,,S",,,,,,,"  270",",,W","  280",",,W",,,,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-04","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  100",",,W",,,,,"   22",",,W",,,,,,,,,,,"  161","H,,S",,,,,,,"  250",",,W","  270",",,W",,,,,,,,,,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-05","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  127",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  156",",,W",,,,,"   28",",,W",,,,,,,,,,,"  171","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-06","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  874",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  133",",,W",,,,,"   35",",,W",,,,,,,,,,,"  182","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   72",",,W","  121",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-07","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    5",",,W,2400",,,"    0",",,H","  133",",,W","    6",",,W",,,,,"   49",",,W",,,,,,,,,,,"   86","H,,S",,,,,,,"  300",",,W","  250",",,W",,,,,,,,,,,"   98",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-08","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","   51",",,W,2400","   13",",,H","    0",",,H","   28",",,W","  -27",",,W",,,,,"   12",",,W",,,,,,,,,,,"    9","H,,S",,,,,,,"   80",",,W","   90",",,W",,,,,,,,,,,"   36",",,W","   40",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-09","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   -5",",,W",,,,,"   19",",,W",,,,,,,,,,,"   24","H,,S",,,,,,,"   50",",,W","   40",",,W",,,,,,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-10","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  231",",,W,2400",,,"    0",",,H","  117",",,W","   11",",,W",,,,,"   22",",,W",,,,,,,,,,,"   54","H,,S",,,,,,,"  340",",,W","  330",",,W",,,,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-11","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","   41",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  111",",,W",,,,,"   31",",,W",,,,,,,,,,,"  161","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,,,,,"   76",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-12","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  122",",,W",,,,,"   14",",,W",,,,,,,,,,,"  168","H,,S",,,,,,,"  190",",,W","  200",",,W",,,,,,,,,,,"   40",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-13","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  183",",,W,2400",,,"    0",",,H","  211",",,W","   78",",,W",,,,,"   47",",,W",,,,,,,,,,,"  184","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-14","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   28",",,W",,,,,"   30",",,W",,,,,,,,,,,"   93","H,,S",,,,,,,"  330",",,W","  310",",,W",,,,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-15","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   11",",,W",,,,,"   35",",,W",,,,,,,,,,,"   62","H,,S",,,,,,,"   70",",,W","   80",",,W",,,,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-16","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","   53",",,W,2400",,,"    0",",,H","   72",",,W","   22",",,W",,,,,"   15",",,W",,,,,,,,,,,"   53","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-17","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   61",",,W",,,,,"   13",",,W",,,,,,,,,,,"   83","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-18","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  531",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  117",",,W",,,,,"   13",",,W",,,,,,,,,,,"  129","H,,S",,,,,,,"   10",",,W","  360",",,W",,,,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-19","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","   51",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   94",",,W",,,,,"   29",",,W",,,,,,,,,,,"  134","H,,S",,,,,,,"   90",",,W","   70",",,W",,,,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-20","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  274",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   33",",,W",,,,,"   40",",,W",,,,,,,,,,,"   71","H,,S",,,,,,,"   60",",,W","   50",",,W",,,,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-21","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","    0",",,W",,,,,"   27",",,W",,,,,,,,,,,"   52","H,,S",,,,,,,"   60",",,W","   60",",,W",,,,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-22","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  -38",",,W",,,,,"    6",",,W",,,,,,,,,,,"   42","H,,S",,,,,,,"  270",",,W","  220",",,W",,,,,,,,,,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-23","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   -5",",,W",,,,,"   12",",,W",,,,,,,,,,,"   74","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,,,,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-24","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  366",",,W,2400","    0",",,H","    0",",,H","  106",",,W","   72",",,W",,,,,"   25",",,W",,,,,,,,,,,"   93","H,,S",,,,,,,"  100",",,W","  110",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-25","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","   20",",,W,2400",,,"    0",",,H","  206",",,W","   94",",,W",,,,,"   12",",,W",,,,,,,,,,,"  120","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-26","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   44",",,W",,,,,"   31",",,W",,,,,,,,,,,"  119","H,,S",,,,,,,"  300",",,W","  270",",,W",,,,,,,,,,,"  107",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-27","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","   17",",,W",,,,,"   43",",,W",,,,,,,,,,,"   60","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-28","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","    0",",,W",,,,,"   33",",,W",,,,,,,,,,,"   57","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,,,,,"   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-02-29","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","    6",",,W",,,,,"   38",",,W",,,,,,,,,,,"   68","H,,S",,,,,,,"  270",",,W","  260",",,W",,,,,,,,,,,"   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-01","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","  -21",",,W",,,,,"   13",",,W",,,,,,,,,,,"   78","H,,S",,,,,,,"  280",",,W","  190",",,W",,,,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-02","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  104",",,W,2400",,,"    0",",,H","  150",",,W","   39",",,W",,,,,"   17",",,W",,,,,,,,,,,"  111","H,,S",,,,,,,"  200",",,W","  170",",,W",,,,,,,,,,,"   45",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-03","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  112",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  122",",,W",,,,,"   25",",,W",,,,,,,,,,,"  156","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,,,"   72",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-04","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  150",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  122",",,W",,,,,"   12",",,W",,,,,,,,,,,"  151","H,,S",,,,,,,"  340",",,W","  330",",,W",,,,,,,,,,,"   45",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-05","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  378",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   78",",,W",,,,,"   34",",,W",,,,,,,,,,,"  111","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-06","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   39",",,W",,,,,"   42",",,W",,,,,,,,,,,"   98","H,,S",,,,,,,"  320",",,W","  300",",,W",,,,,,,,,,,"  103",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-07","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","    6",",,W",,,,,"   22",",,W",,,,,,,,,,,"   74","H,,S",,,,,,,"   70",",,W","   60",",,W",,,,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-08","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","    0",",,W",,,,,"   17",",,W",,,,,,,,,,,"   84","H,,S",,,,,,,"  180",",,W","  180",",,W",,,,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-09","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   33",",,W",,,,,"   14",",,W",,,,,,,,,,,"  118","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-10","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    8",",,W,2400","    0",",,H","    0",",,H","  200",",,W","  128",",,W",,,,,"   19",",,W",,,,,,,,,,,"  161","H,,S",,,,,,,"  220",",,W","  260",",,W",,,,,,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-11","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","  122",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  100",",,W",,,,,"   11",",,W",,,,,,,,,,,"  158","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,,,"  103",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-12","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  117",",,W",,,,,"   15",",,W",,,,,,,,,,,"  167","H,,S",,,,,,,"  180",",,W","  210",",,W",,,,,,,,,,,"   45",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-13","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0","T,,W,2400","    0",",,H","    0",",,H","  261",",,W","  172",",,W",,,,,"   24",",,W",,,,,,,,,,,"  205","H,,S",,,,,,,"  280",",,W","  310",",,W",,,,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-14","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0","T,,W,2400","    0",",,H","    0",",,H","  217",",,W","  122",",,W",,,,,"   25",",,W",,,,,,,,,,,"  188","H,,S",,,,,,,"   60",",,W","  100",",,W",,,,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-15","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    8",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  117",",,W",,,,,"   17",",,W",,,,,,,,,,,"  149","H,,S",,,,,,,"   70",",,W","  340",",,W",,,,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013873","2020-03-16","33.948","-83.3275","239.3","ATHENS BEN EPPS AIRPORT, GA US","    0","T,,W,2400","    0",",,H","    0",",,H","  144",",,W","  106",",,W",,,,,"   34",",,W",,,,,,,,,,,"  134","H,,S",,,,,,,"   90",",,W","   90",",,W",,,,,,,,,,,"   67",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
