"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00093013","2019-07-31","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  306",",,W","  144",",,W","   28",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   89",",,W","  130",",,W",,,,,"    1",",,W",,
"USW00093013","2019-08-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  272",",,W","  167",",,W","   36",",,W",,,,,,,,,,,"  170",",,W","  180",",,W","  107",",,W","  143",",,W",,,,,"    1",",,W",,
"USW00093013","2019-08-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  322",",,W","  133",",,W","   30",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","   72",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-08-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  333",",,W","  167",",,W","   35",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","  161",",,W","  201",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-08-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  317",",,W","  178",",,W","   34",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","  148",",,W","  179",",,W",,,,,"    1",",,W",,
"USW00093013","2019-08-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  317",",,W","  139",",,W","   26",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00093013","2019-08-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  350",",,W","  144",",,W","   30",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00093013","2019-08-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    8",",,W,2400",,,"  317",",,W","  172",",,W","   29",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","  107",",,W","  143",",,W",,,,,,,,
"USW00093013","2019-08-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  317",",,W","  144",",,W","   24",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-08-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  317",",,W","  156",",,W","   41",",,W",,,,,,,,,,,"  160",",,W","  170",",,W","  112",",,W","  152",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-08-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  317",",,W","  167",",,W","   26",",,W",,,,,,,,,,,"  150",",,W","  160",",,W","   89",",,W","  107",",,W",,,,,,,,
"USW00093013","2019-08-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    8",",,W,2400",,,"  283",",,W","  183",",,W","   39",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   81",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-08-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  317",",,W","  144",",,W","   31",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   72",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-08-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  322",",,W","  117",",,W","   28",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   94",",,W","  121",",,W",,,,,,,,
"USW00093013","2019-08-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  333",",,W","  122",",,W","   26",",,W",,,,,,,,,,,"  130",",,W","  350",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00093013","2019-08-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  333",",,W","  128",",,W","   30",",,W",,,,,,,,,,,"  330",",,W","  320",",,W","   67",",,W","   98",",,W",,,,,,,,
"USW00093013","2019-08-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  144",",,W","   35",",,W",,,,,,,,,,,"  250",",,W","  240",",,W","  130",",,W","  165",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-08-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  333",",,W","  156",",,W","   45",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","  130",",,W","  170",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-08-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  133",",,W","   33",",,W",,,,,,,,,,,"  140",",,W","  120",",,W","   67",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-08-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  333",",,W","  133",",,W","   34",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-08-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  128",",,W","   31",",,W",,,,,,,,,,,"  350",",,W","   10",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-08-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  128",",,W","   36",",,W",,,,,,,,,,,"  150",",,W","  170",",,W","  107",",,W","  183",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-08-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  333",",,W","  183",",,W","   51",",,W",,,,,,,,,,,"  140",",,W","  130",",,W","  112",",,W","  161",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-08-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  328",",,W","  161",",,W","   41",",,W",,,,,,,,,,,"  100",",,W","   90",",,W","   81",",,W","  116",",,W",,,,,,,,
"USW00093013","2019-08-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  322",",,W","  128",",,W","   35",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","   67",",,W","   98",",,W",,,,,,,,
"USW00093013","2019-08-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  133",",,W","   28",",,W",,,,,,,,,,,"  290",",,W","  330",",,W","   58",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-08-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  328",",,W","  139",",,W","   31",",,W",,,,,,,,,,,"  130",",,W","  290",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-08-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  306",",,W","  106",",,W","   34",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00093013","2019-08-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  328",",,W","  100",",,W","   34",",,W",,,,,,,,,,,"  130",",,W","  130",",,W","   81",",,W","   98",",,W",,,,,,,,
"USW00093013","2019-08-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  306",",,W","  111",",,W","   34",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-08-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  322",",,W","  117",",,W","   29",",,W",,,,,,,,,,,"  340",",,W","  360",",,W","   58",",,W","   89",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-08-31","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  122",",,W","   31",",,W",,,,,,,,,,,"  140",",,W","   20",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-09-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  344",",,W","  139",",,W","   27",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-09-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  344",",,W","  139",",,W","   32",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-09-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  339",",,W","  139",",,W","   38",",,W",,,,,,,,,,,"  140",",,W","  110",",,W","   89",",,W","  121",",,W",,,,,,,,
"USW00093013","2019-09-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  322",",,W","  200",",,W","   38",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","  116",",,W","  157",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-09-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  339",",,W","  144",",,W","   36",",,W",,,,,,,,,,,"   80",",,W","   90",",,W","  130",",,W","  170",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-09-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  333",",,W","  150",",,W","   30",",,W",,,,,,,,,,,"  150",",,W","  170",",,W","  116",",,W","  165",",,W",,,,,"    1",",,W","    1",",,W"
"USW00093013","2019-09-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  300",",,W","  144",",,W","   33",",,W",,,,,,,,,,,"  130",",,W","  340",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-09-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  283",",,W","  144",",,W","   43",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","  103",",,W","  139",",,W",,,,,"    1",",,W",,
"USW00093013","2019-09-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  289",",,W","  111",",,W","   33",",,W",,,,,,,,,,,"  130",",,W","  280",",,W","   72",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-09-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  278",",,W","  139",",,W","   41",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  130",",,W","  161",",,W",,,,,"    1",",,W",,
"USW00093013","2019-09-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  256",",,W","  133",",,W","   58",",,W",,,,,,,,,,,"  220",",,W","  260",",,W","  139",",,W","  206",",,W",,,,,,,,
"USW00093013","2019-09-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  217",",,W","   61",",,W","   31",",,W",,,,,,,,,,,"  140",",,W","  360",",,W","   58",",,W","   76",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-09-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  261",",,W","   50",",,W","   35",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","   67",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-09-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  283",",,W","   67",",,W","   31",",,W",,,,,,,,,,,"  140",",,W","  130",",,W","   67",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-09-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  250",",,W","   89",",,W","   25",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","   89",",,W","  130",",,W",,,,,,,,
"USW00093013","2019-09-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   41",",,W,2400",,,"  256",",,W","  128",",,W","   31",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","  112",",,W","  148",",,W",,,,,"    1",",,W",,
"USW00093013","2019-09-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  267",",,W","  133",",,W","   49",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","  112",",,W","  157",",,W",,,,,,,,
"USW00093013","2019-09-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  272",",,W","  111",",,W","   43",",,W",,,,,,,,,,,"  250",",,W","  270",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00093013","2019-09-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  289",",,W","  111",",,W","   52",",,W",,,,,,,,,,,"  190",",,W","  190",",,W","  116",",,W","  165",",,W",,,,,"    1",",,W",,
"USW00093013","2019-09-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  256",",,W","  100",",,W","   49",",,W",,,,,,,,,,,"  250",",,W","  230",",,W","  139",",,W","  192",",,W",,,,,,,,
"USW00093013","2019-09-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  206",",,W","   44",",,W","   33",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-09-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  228",",,W","   28",",,W","   32",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-09-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  250",",,W","   61",",,W","   26",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   67",",,W","   98",",,W",,,,,,,,
"USW00093013","2019-09-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  244",",,W","   67",",,W","   33",",,W",,,,,,,,,,,"  130",",,W","  290",",,W","   63",",,W","   72",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-09-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  267",",,W","   61",",,W","   32",",,W",,,,,,,,,,,"  140",",,W","  300",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-09-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  283",",,W","   83",",,W","   33",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   94",",,W","  125",",,W",,,,,,,,
"USW00093013","2019-09-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  272",",,W","  117",",,W","   27",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00093013","2019-09-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  278",",,W","  106",",,W","   57",",,W",,,,,,,,,,,"  240",",,W","  210",",,W","  130",",,W","  174",",,W",,,,,,,,
"USW00093013","2019-09-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  261",",,W","  128",",,W","   78",",,W",,,,,,,,,,,"  190",",,W","  180",",,W","  165",",,W","  237",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-09-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  267",",,W","  106",",,W","   44",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","  130",",,W","  188",",,W",,,,,,,,
"USW00093013","2019-10-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  256",",,W","   67",",,W","   49",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","  134",",,W","  183",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-10-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  217",",,W","   50",",,W","   37",",,W",,,,,,,,,,,"  220",",,W","  240",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-10-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  256",",,W","   11",",,W","   31",",,W",,,,,,,,,,,"  140",",,W","   30",",,W","   63",",,W","   76",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-10-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  250",",,W","  100",",,W","   54",",,W",,,,,,,,,,,"  210",",,W","  250",",,W","  125",",,W","  201",",,W",,,,,,,,
"USW00093013","2019-10-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  200",",,W","   28",",,W","   27",",,W",,,,,,,,,,,"  150",",,W","   10",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-10-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  172",",,W","    6",",,W","   32",",,W",,,,,,,,,,,"  130",",,W","   10",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-10-07","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  211",",,W","  -16",",,W","   31",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   58",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-10-08","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  239",",,W","   11",",,W","   33",",,W",,,,,,,,,,,"  140",",,W","  340",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00093013","2019-10-09","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  239",",,W","   83",",,W","   64",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  130",",,W","  206",",,W",,,,,,,,
"USW00093013","2019-10-10","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   15",",,W,2400",,,"   89",",,W","  -38",",,W","   51",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","  125",",,W","  170",",,W","    1",",,W",,,,,,
"USW00093013","2019-10-11","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  100",",,W","  -71",",,W","   25",",,W",,,,,,,,,,,"  280",",,W","  320",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00093013","2019-10-12","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  150",",,W","  -66",",,W","   33",",,W",,,,,,,,,,,"  130",",,W","  330",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-10-13","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  194",",,W","  -49",",,W","   30",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   63",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-10-14","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  217",",,W","    6",",,W","   41",",,W",,,,,,,,,,,"  290",",,W","  260",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00093013","2019-10-15","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  200",",,W","    0",",,W","   29",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   67",",,W","   81",",,W",,,,,,,,
"USW00093013","2019-10-16","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  228",",,W","    0",",,W","   32",",,W",,,,,,,,,,,"  160",",,W","  150",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00093013","2019-10-17","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  244",",,W","   28",",,W","   38",",,W",,,,,,,,,,,"  270",",,W","  220",",,W","  103",",,W","  152",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-10-18","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  178",",,W","   22",",,W","   49",",,W",,,,,,,,,,,"  300",",,W","  220",",,W","  103",",,W","  157",",,W",,,,,,,,
"USW00093013","2019-10-19","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  178",",,W","  -21",",,W","   36",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","  103",",,W","  148",",,W",,,,,,,,
"USW00093013","2019-10-20","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  117",",,W","   -5",",,W","   49",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","  170",",,W","  237",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-10-21","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  106",",,W","  -21",",,W","   30",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   76",",,W","   89",",,W",,,,,,,,
"USW00093013","2019-10-22","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  139",",,W","  -38",",,W","   29",",,W",,,,,,,,,,,"  320",",,W","  300",",,W","   58",",,W","   89",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-10-23","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  156",",,W","   -5",",,W","   34",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","  125",",,W","  165",",,W",,,,,,,,
"USW00093013","2019-10-24","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   89",",,W","  -21",",,W","   29",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","   72",",,W","  103",",,W",,,,,,,,
"USW00093013","2019-10-25","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  133",",,W","  -49",",,W","   26",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00093013","2019-10-26","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  194",",,W","  -32",",,W","   30",",,W",,,,,,,,,,,"  190",",,W","  180",",,W","   76",",,W","  130",",,W",,,,,,,,
"USW00093013","2019-10-27","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"  167",",,W","  -32",",,W","   62",",,W",,,,,,,,,,,"  330",",,W","  150",",,W","  125",",,W","  174",",,W","    1",",,W",,,,,,
"USW00093013","2019-10-28","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","   38",",,W,2400",,,"    6",",,W","  -60",",,W","   26",",,W",,,,,,,,,,,"  290",",,W","  310",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,
"USW00093013","2019-10-29","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    3",",,W,2400",,,"   72",",,W","  -93",",,W","   42",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","  139",",,W","  188",",,W","    1",",,W",,,,,,
"USW00093013","2019-10-30","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0","T,,W,2400",,,"  -55",",,W"," -127",",,W","   30",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","  112",",,W","  165",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093013","2019-10-31","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   44",",,W"," -132",",,W","   22",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   54",",,W","   58",",,W",,,,,,,,
"USW00093013","2019-11-01","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"   78",",,W","  -93",",,W","   25",",,W",,,,,,,,,,,"  130",",,W","  140",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00093013","2019-11-02","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  111",",,W","  -82",",,W","   24",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00093013","2019-11-03","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  128",",,W","  -66",",,W","   25",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   45",",,W","   54",",,W",,,,,,,,
"USW00093013","2019-11-04","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  144",",,W","  -55",",,W","   24",",,W",,,,,,,,,,,"  160",",,W","  320",",,W","   63",",,W","   72",",,W",,,,,,,"    1",",,W"
"USW00093013","2019-11-05","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  156",",,W","  -38",",,W","   31",",,W",,,,,,,,,,,"  150",",,W","  150",",,W","   67",",,W","   76",",,W",,,,,,,,
"USW00093013","2019-11-06","38.50583","-107.89889","1743.5","MONTROSE REGIONAL AIRPORT, CO US","    0",",,W,2400",,,"  161",",,W","  -38",",,W","   30",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   63",",,W","   76",",,W",,,,,,,,
